,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,医疗器械,300298,三诺生物,117.0,95.0,32.49,3.64,20.95,1.7,-6.4,1.16,-18.13
1,银行,601860,紫金银行,109.0,106.0,5.98,0.54,2.98,1.2,-3.6,2.41,8.36
2,银行,601528,瑞丰银行,110.0,97.0,6.19,0.57,5.61,1.7,-2.8,-4.1,3.31
3,银行,600908,无锡银行,134.0,122.0,4.85,0.6,6.1,1.8,-1.6,2.01,7.21
4,房地产开发,600533,栖霞建设,29.0,29.0,21.73,0.86,2.74,1.3,-0.4,9.16,17.09
5,航空机场,000089,深圳机场,149.0,149.0,23.84,1.3,7.26,1.6,1.4,3.42,7.24
6,中药,600557,康缘药业,97.0,97.0,34.0,2.08,17.1,1.7,7.1,24.09,25.55
7,农药兽药,002004,华邦健康,98.0,93.0,12.56,1.0,4.93,1.6,9.8,16.82,9.07
