,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,化纤行业,000936,华西股份,69.0,69.0,30.59,1.32,7.79,-2.1,12.7,11.6,-4.42
1,化纤行业,603382,海阳科技,60.0,12.0,47.2,3.49,32.87,-1.6,4.6,185.83,185.83
2,化纤行业,600063,皖维高新,109.0,100.0,21.26,1.28,5.17,-0.5,6.8,19.4,31.22
3,化纤行业,300777,中简科技,164.0,158.0,36.23,3.76,37.35,-4.4,1.1,9.56,33.06
4,化纤行业,601113,华鼎股份,44.0,44.0,14.42,1.12,3.99,-1.2,-2.0,-1.48,2.31
5,化纤行业,002206,海 利 得,76.0,60.0,13.56,2.05,6.52,-0.7,13.4,23.25,58.25
6,化纤行业,688722,同益中,52.0,52.0,29.77,3.77,23.0,-1.7,8.1,8.44,81.39
7,化纤行业,002998,优彩资源,28.0,21.0,44.64,1.82,8.48,-0.4,14.3,24.52,46.97
8,酿酒行业,601579,会稽山,104.0,104.0,27.73,2.88,21.69,0.4,11.3,-5.98,103.28
9,酿酒行业,600197,伊力特,79.0,79.0,13.77,2.08,16.79,0.5,13.5,16.76,-0.06
10,酿酒行业,603919,金徽酒,104.0,104.0,11.08,3.13,20.43,0.3,10.6,12.01,6.91
11,酿酒行业,600559,老白干酒,165.0,164.0,27.07,3.33,18.04,-0.4,6.6,8.28,-11.74
12,酿酒行业,002646,天佑德酒,51.0,50.0,49.36,1.76,10.54,-0.4,10.5,12.01,-1.86
13,酿酒行业,600059,古越龙山,94.0,94.0,39.69,1.59,10.28,0.6,-3.2,-9.67,16.82
14,酿酒行业,000860,顺鑫农业,122.0,122.0,10.84,1.7,16.5,-1.5,4.1,6.45,-14.6
15,酿酒行业,600573,惠泉啤酒,31.0,31.0,39.23,2.32,12.42,-0.5,1.5,2.39,11.09
16,酿酒行业,000869,张  裕Ａ,149.0,101.0,23.39,1.42,22.18,-0.1,2.7,-4.64,-2.68
17,半导体,600360,*ST华微,95.0,95.0,43.37,2.83,9.92,-4.0,17.4,43.98,118.5
18,半导体,688252,天德钰,113.0,50.0,36.98,4.88,27.55,-0.9,15.4,23.27,15.37
19,半导体,688138,清溢光电,103.0,88.0,49.89,3.87,32.8,-0.6,20.9,29.03,44.3
20,半导体,688508,芯朋微,83.0,83.0,45.82,3.21,63.15,-2.0,10.8,24.53,48.31
21,半导体,301050,雷电微力,132.0,113.0,48.09,4.4,54.12,-5.0,5.4,9.22,5.33
22,半导体,605111,新洁能,145.0,145.0,30.82,3.48,34.9,-1.1,12.4,15.45,3.1
23,半导体,688123,聚辰股份,124.0,124.0,31.19,5.45,78.5,-2.0,-2.4,11.05,34.83
24,半导体,688401,路维光电,86.0,86.0,40.42,5.96,44.5,0.3,32.0,44.01,70.56
25,小金属,301026,浩通科技,50.0,35.0,29.5,3.22,31.35,-0.9,20.8,31.28,62.1
26,小金属,600301,华锡有色,180.0,78.0,23.57,4.11,28.46,-0.8,33.9,52.68,67.31
27,小金属,600459,贵研铂业,123.0,122.0,15.08,1.73,16.15,-2.2,3.8,15.52,19.72
28,小金属,000962,东方钽业,108.0,108.0,47.99,4.15,21.48,0.0,26.9,22.25,57.71
29,小金属,688190,云路股份,119.0,119.0,37.81,4.76,99.45,0.2,9.6,18.13,8.84
30,小金属,600456,宝钛股份,159.0,159.0,49.11,2.33,33.37,-1.7,8.2,16.52,18.92
31,小金属,600281,华阳新材,37.0,37.0,9.37,23.14,7.2,-0.8,-3.6,37.4,120.18
32,小金属,000795,英洛华,137.0,137.0,47.53,5.08,12.07,-4.5,7.5,20.34,25.6
33,光学光电子,300752,隆利科技,59.0,41.0,48.58,4.83,26.03,-1.2,28.0,47.4,53.12
34,光学光电子,300545,联得装备,72.0,46.0,41.77,3.45,38.56,-0.4,21.3,37.57,23.87
35,光学光电子,300708,聚灿光电,92.0,70.0,39.24,3.33,9.45,-2.5,7.8,21.62,9.38
36,光学光电子,002745,木林森,135.0,97.0,23.7,1.04,9.12,-1.4,14.1,16.48,5.19
37,光学光电子,002876,三利谱,48.0,41.0,40.84,2.05,27.84,-1.3,10.8,15.33,9.13
38,光学光电子,300940,南极光,70.0,50.0,48.08,6.08,31.48,0.0,31.9,92.42,133.19
39,光学光电子,300303,聚飞光电,97.0,91.0,34.16,2.66,6.82,-1.5,9.1,19.02,1.94
40,光学光电子,002106,莱宝高科,81.0,81.0,27.0,1.5,11.48,-1.6,10.2,13.44,6.2
41,光学光电子,002983,芯瑞达,50.0,29.0,27.1,3.75,22.32,-0.4,7.4,14.76,15.11
42,光学光电子,300566,激智科技,54.0,47.0,23.15,2.72,20.66,-1.8,9.1,17.92,5.84
43,光学光电子,300389,艾比森,46.0,29.0,31.7,3.1,12.51,-0.8,7.9,20.87,6.38
44,光学光电子,300241,瑞丰光电,43.0,36.0,38.71,1.98,6.2,-0.9,8.6,21.57,13.35
45,光学光电子,301379,天山电子,54.0,34.0,37.24,4.01,27.1,-1.7,1.7,37.28,90.58
46,光学光电子,688150,莱特光电,109.0,49.0,43.12,5.93,27.1,-1.3,2.0,14.83,21.04
47,光学光电子,301106,骏成科技,34.0,34.0,33.92,2.78,33.2,-0.9,7.2,19.17,19.6
48,光学光电子,300939,秋田微,42.0,42.0,40.5,3.02,34.6,-1.2,10.5,26.09,6.79
49,光学光电子,300232,洲明科技,89.0,73.0,36.93,1.93,8.2,1.1,15.0,22.39,23.68
50,光学光电子,002765,蓝黛科技,89.0,81.0,42.51,3.52,13.6,-6.2,5.6,-5.75,59.06
51,光学光电子,003019,宸展光电,69.0,66.0,34.6,4.53,39.0,-1.1,29.8,32.16,55.5
52,汽车整车,600686,金龙汽车,93.0,93.0,49.49,2.99,12.91,-4.0,-2.3,-3.44,-7.65
53,汽车整车,600006,东风股份,158.0,158.0,26.09,1.87,7.89,-1.0,9.4,1.94,7.06
54,汽车整车,000957,中通客车,67.0,67.0,21.93,2.24,11.32,-2.1,-4.1,1.07,3.66
55,汽车整车,301039,中集车辆,167.0,130.0,23.43,1.18,8.93,-0.5,6.6,12.33,1.82
56,汽车整车,000550,江铃汽车,181.0,108.0,12.32,1.61,20.92,-0.9,4.9,3.92,-8.0
57,消费电子,300684,中石科技,116.0,79.0,47.13,6.12,38.85,2.2,54.7,78.37,78.37
58,消费电子,603890,春秋电子,64.0,64.0,34.39,2.27,14.62,-1.4,20.4,21.53,26.03
59,消费电子,001308,康冠科技,183.0,63.0,21.27,2.34,26.07,0.0,14.7,21.82,-4.58
60,消费电子,300951,博硕科技,70.0,63.0,33.59,3.1,41.52,0.4,28.7,48.55,41.85
61,消费电子,300812,易天股份,36.0,24.0,44.55,4.53,25.55,-0.9,16.2,24.39,15.93
62,消费电子,002351,漫步者,128.0,75.0,31.33,4.79,14.4,-1.2,8.4,13.12,-11.38
63,消费电子,002993,奥海科技,143.0,123.0,28.6,2.99,51.7,-0.4,32.7,44.41,28.9
64,消费电子,002947,恒铭达,106.0,80.0,22.72,3.45,41.55,0.8,16.5,36.01,26.91
65,消费电子,002055,得润电子,50.0,49.0,39.12,3.63,8.3,-1.8,12.0,42.86,15.28
66,消费电子,002139,拓邦股份,198.0,170.0,25.09,2.9,15.85,-1.6,15.7,18.37,17.06
67,消费电子,301503,智迪科技,35.0,14.0,32.02,3.38,43.99,0.0,14.0,22.74,30.65
68,消费电子,002866,传艺科技,56.0,35.0,35.59,2.72,19.2,-2.5,1.4,20.08,18.67
