,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,文化传媒,601900,南方传媒,127.0,127.0,9.89,1.56,14.37,1.4,-5.1,-14.82,-1.3
1,商业百货,000785,居然智家,183.0,173.0,21.63,0.9,2.94,1.2,-2.6,-14.53,-17.65
2,有色金属,002171,楚江新材,149.0,148.0,28.23,1.82,9.31,1.5,-2.3,7.26,13.54
3,煤炭行业,601918,新集能源,172.0,172.0,8.07,1.06,6.63,2.5,2.2,-2.36,-7.66
4,化学制药,000915,华特达因,81.0,81.0,11.16,3.1,34.74,2.4,7.1,21.47,32.7
5,化学原料,603067,振华股份,116.0,116.0,24.75,3.66,16.35,1.4,9.1,6.03,83.5
6,美容护理,600315,上海家化,151.0,151.0,17.35,2.2,22.42,1.8,9.4,-8.19,32.58
