,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
34,电力行业,000862,银星能源,52.0,36.0,18.03,1.21,5.7,-0.1,-4.0,3.83,15.38
35,电力行业,000543,皖能电力,163.0,163.0,9.17,1.06,7.18,-1.0,-3.9,1.99,-5.4
36,电力行业,600509,天富能源,93.0,93.0,15.31,1.21,6.77,-2.1,2.0,6.45,5.45
37,电力行业,002039,黔源电力,68.0,68.0,26.66,1.69,15.86,-0.2,-2.5,-0.19,4.34
38,电力行业,000531,穗恒运Ａ,68.0,59.0,17.47,1.03,6.54,-0.8,-5.2,3.81,15.14
39,电力行业,600575,淮河能源,137.0,137.0,12.85,1.16,3.52,-1.0,-3.8,-4.09,-11.34
40,电力行业,600163,中闽能源,104.0,104.0,10.38,1.52,5.48,-0.0,2.0,4.38,-8.82
41,电力行业,605580,恒盛能源,49.0,49.0,27.52,5.34,17.42,0.5,19.5,57.79,60.85
42,电力行业,601619,嘉泽新能,94.0,94.0,9.85,1.42,3.88,-0.8,2.4,11.17,20.5
43,电力行业,002015,协鑫能科,198.0,198.0,19.55,1.68,12.22,-7.9,-6.4,69.25,59.53
44,电力行业,000600,建投能源,137.0,82.0,7.62,1.23,7.56,-3.5,-9.8,10.04,36.71
45,电力行业,000537,中绿电,187.0,187.0,18.43,0.96,9.07,-1.1,4.6,11.15,1.68
46,电力行业,000899,赣能股份,94.0,94.0,10.69,1.59,9.6,-1.7,-3.3,9.71,14.56
47,电力行业,000875,吉电股份,193.0,178.0,13.3,1.1,5.32,-2.4,-0.7,2.9,1.53
48,电力行业,600821,金开新能,112.0,112.0,23.27,1.21,5.61,-2.8,-1.2,5.45,5.85
49,电力行业,600780,通宝能源,69.0,69.0,10.18,0.87,5.98,-0.5,-5.5,1.7,6.22
50,电力行业,002616,长青集团,47.0,30.0,14.65,1.71,6.4,-0.8,-0.6,1.11,33.89
51,电力行业,603693,江苏新能,121.0,121.0,18.5,1.8,13.59,-2.3,-5.8,-10.12,40.1
52,电力行业,000690,宝新能源,105.0,105.0,9.41,0.85,4.83,-0.4,-2.8,13.92,11.55
53,电力行业,000155,川能动力,190.0,190.0,20.03,1.81,10.28,-2.6,1.2,2.7,-3.75
54,燃气,603053,成都燃气,100.0,100.0,18.05,2.13,11.23,0.7,17.8,19.47,15.42
55,燃气,300483,首华燃气,34.0,34.0,40.51,1.79,12.48,-0.9,10.9,34.77,26.83
56,燃气,000968,蓝焰控股,71.0,71.0,9.63,1.17,7.35,-1.4,2.2,14.31,11.03
57,燃气,603080,新疆火炬,31.0,31.0,15.23,2.14,22.08,-2.2,24.5,33.41,42.27
58,燃气,300332,天壕能源,48.0,46.0,34.6,1.13,5.52,-0.9,7.4,19.22,-4.66
59,燃气,002700,万憬能源,32.0,20.0,42.13,2.36,7.65,-1.7,-10.5,-13.85,-25.15
60,燃气,603706,东方环宇,42.0,42.0,13.07,2.66,22.42,-0.7,9.4,23.73,25.88
61,燃气,603689,皖天然气,44.0,43.0,10.89,1.38,8.96,-0.5,3.1,7.43,3.82
62,燃气,600681,百川能源,51.0,51.0,12.11,1.41,3.77,0.3,2.4,9.59,12.2
63,燃气,600617,国新能源,57.0,53.0,12.25,1.63,2.96,-0.6,2.4,13.85,9.63
64,燃气,600903,贵州燃气,83.0,83.0,28.98,2.74,7.21,-0.7,2.6,5.1,-7.09
65,燃气,603393,新天然气,129.0,129.0,8.56,1.51,30.48,-0.6,6.5,4.35,0.69
66,燃气,000593,德龙汇能,24.0,24.0,49.28,2.78,6.79,0.1,9.5,19.54,24.59
67,燃气,601139,深圳燃气,194.0,194.0,15.2,1.23,6.74,-0.0,4.0,7.5,-2.32
68,燃气,605368,蓝天燃气,73.0,73.0,13.74,2.14,10.15,-0.2,1.5,1.0,-7.56
69,燃气,001299,美能能源,30.0,8.0,28.52,2.56,12.46,-0.3,5.8,14.63,38.29
70,燃气,603318,水发燃气,32.0,27.0,41.9,2.15,6.93,-0.3,0.6,8.96,-2.81
71,燃气,600635,大众公用,124.0,101.0,15.93,1.44,4.19,-1.3,1.5,10.85,-4.99
72,燃气,002911,佛燃能源,151.0,146.0,24.43,3.3,11.66,-1.0,10.4,13.65,-4.11
73,燃气,000407,胜利股份,32.0,32.0,18.06,1.06,3.63,-0.3,2.5,10.67,7.4
74,燃气,605090,九丰能源,194.0,193.0,11.24,1.93,29.06,-1.9,10.6,11.47,4.83
75,燃气,002267,陕天然气,100.0,100.0,5.45,1.53,8.99,1.4,13.4,17.98,10.99
76,燃气,300435,中泰股份,65.0,63.0,16.32,2.18,16.96,-2.3,9.4,21.84,42.76
77,多元金融,600643,爱建集团,101.0,101.0,27.25,0.85,6.35,-3.5,-2.3,36.27,22.82
78,多元金融,002647,*ST仁东,66.0,40.0,3.42,7.56,5.87,-2.3,-2.2,17.4,12.24
79,多元金融,000563,陕国投Ａ,192.0,192.0,13.25,1.05,3.76,-2.9,0.5,13.94,7.12
80,多元金融,002961,瑞达期货,104.0,104.0,22.84,3.57,23.38,-2.7,2.1,47.14,65.0
81,多元金融,000567,海德股份,133.0,132.0,34.19,2.5,6.79,-2.2,8.8,26.44,-0.59
82,多元金融,603093,南华期货,146.0,146.0,31.47,3.4,23.86,-5.8,-4.6,95.89,101.86
83,软件开发,600728,佳都科技,132.0,132.0,27.45,1.71,6.2,-2.2,10.1,18.55,32.48
84,软件开发,002322,理工能科,50.0,48.0,22.73,1.76,13.18,-0.5,4.4,9.83,7.68
85,软件开发,603508,思维列控,128.0,128.0,21.16,2.82,33.69,-1.0,18.1,32.59,49.14
86,软件开发,301195,北路智控,50.0,33.0,35.32,2.09,37.51,-0.6,2.8,-0.53,19.23
87,软件开发,688588,凌志软件,69.0,69.0,26.48,5.6,17.35,-0.5,13.1,36.19,27.48
88,软件开发,688570,天玛智控,95.0,41.0,44.35,2.24,22.02,-0.2,7.4,16.02,16.63
89,银行,002958,青农商行,197.0,175.0,4.16,0.55,3.54,0.0,-7.3,8.26,21.23
90,银行,601528,瑞丰银行,113.0,100.0,6.64,0.61,5.74,1.0,-5.3,5.32,5.71
91,银行,601187,厦门银行,183.0,89.0,7.1,0.72,6.95,-2.7,-10.3,9.79,26.82
92,银行,002807,江阴银行,124.0,124.0,7.32,0.65,5.03,-1.4,1.0,11.28,21.2
93,银行,600908,无锡银行,137.0,125.0,5.53,0.65,6.23,0.7,-3.0,7.41,9.49
94,银行,001227,兰州银行,143.0,106.0,6.4,0.48,2.51,0.3,-5.3,7.26,6.36
95,银行,603323,苏农银行,111.0,111.0,6.32,0.62,5.51,-0.7,-4.0,5.35,18.49
96,银行,601860,紫金银行,110.0,107.0,6.51,0.56,3.0,0.2,-7.1,6.76,9.09
97,银行,002839,张家港行,111.0,111.0,4.96,0.63,4.56,0.2,-5.0,4.35,9.35
98,银行,600928,西安银行,174.0,173.0,6.1,0.52,3.91,-0.8,-5.3,7.12,11.4
99,银行,002936,郑州银行,191.0,141.0,4.7,0.43,2.1,-0.1,-5.4,7.69,0.96
100,游戏,300533,冰川网络,91.0,64.0,12.11,6.28,39.01,-7.0,5.1,45.78,97.42
101,游戏,300113,顺网科技,155.0,118.0,48.04,6.53,22.7,-0.4,18.0,25.97,35.77
102,游戏,002605,姚记科技,114.0,92.0,20.23,3.37,27.27,-3.1,-0.1,-0.47,4.24
103,游戏,600633,浙数文化,192.0,192.0,25.39,1.89,15.11,-3.3,8.9,20.11,46.7
104,化学原料,002145,中核钛白,187.0,184.0,34.78,1.54,4.9,-0.1,15.6,14.22,16.11
105,化学原料,603067,振华股份,132.0,132.0,22.11,3.92,18.54,2.3,25.7,18.77,108.08
106,化学原料,600623,华谊集团,184.0,162.0,32.35,0.82,8.67,-0.9,10.7,24.93,27.13
107,化学原料,603062,麦加芯彩,62.0,22.0,27.98,2.99,57.04,0.1,20.4,19.86,63.3
108,化学原料,600746,江苏索普,92.0,92.0,45.0,1.69,7.85,-0.4,-3.2,-2.24,12.79
109,化学原料,002895,川恒股份,162.0,159.0,20.0,2.46,26.59,-0.5,12.4,10.24,13.63
110,化学原料,003017,大洋生物,29.0,24.0,24.38,2.71,34.07,1.2,23.1,42.37,85.97
111,化学原料,601568,北元集团,170.0,170.0,48.52,1.5,4.29,-0.2,0.2,4.89,4.63
112,化学原料,601678,滨化股份,92.0,91.0,23.94,0.8,4.47,-2.6,0.9,7.45,20.16
113,化学原料,600618,氯碱化工,123.0,79.0,13.23,1.41,10.6,-0.5,6.7,16.61,9.84
114,化学原料,301395,仁信新材,31.0,17.0,35.5,1.99,12.64,-0.1,8.9,16.28,37.99
115,化学原料,002748,世龙实业,24.0,24.0,24.65,1.76,9.93,-1.2,-1.6,13.36,23.05
116,化学原料,301059,金三江,29.0,26.0,46.9,5.09,12.52,-0.6,5.4,16.25,3.22
117,化学原料,001358,兴欣新材,31.0,13.0,44.0,2.2,24.99,-0.2,6.4,6.84,14.74
118,化学原料,603299,苏盐井神,92.0,91.0,14.24,1.56,11.77,-0.9,20.3,26.83,10.0
119,化学原料,603310,巍华新材,64.0,34.0,47.85,1.65,18.56,-1.5,-0.6,1.64,2.26
120,化学原料,601065,江盐集团,55.0,36.0,18.54,1.29,8.62,-0.6,3.0,6.29,0.82
121,化学原料,600367,红星发展,56.0,53.0,47.54,2.32,16.34,-3.6,5.6,25.98,41.84
122,化学原料,600727,鲁北化工,43.0,43.0,30.09,1.37,8.2,-0.7,4.3,9.33,12.18
123,化学原料,002125,湘潭电化,87.0,87.0,45.95,2.96,13.82,-4.6,0.9,41.89,39.31
124,化学原料,301149,隆华新材,54.0,33.0,23.64,2.78,12.56,-1.4,6.4,11.25,28.03
125,化学原料,301065,本立科技,26.0,21.0,41.97,1.97,24.14,-0.8,2.9,10.13,30.06
126,化学原料,603004,鼎龙科技,54.0,14.0,37.62,2.73,22.98,-1.0,3.6,0.13,12.65
127,化学原料,831304,迪尔化工,24.0,11.0,43.83,4.74,14.53,-0.3,-1.7,-1.09,14.14
128,化学原料,002469,三维化学,59.0,58.0,24.66,2.24,9.15,-1.2,8.9,10.24,30.71
129,化学原料,688267,中触媒,53.0,53.0,21.05,1.91,30.3,-1.9,0.2,16.23,30.83
130,煤炭行业,601101,昊华能源,111.0,111.0,10.02,0.95,7.7,-0.8,8.5,13.07,-0.9
131,煤炭行业,600758,辽宁能源,53.0,53.0,14.01,0.94,4.0,-0.9,-1.2,7.53,17.3
132,煤炭行业,601918,新集能源,171.0,171.0,8.02,1.09,6.59,-0.7,-1.2,-1.79,-8.22
133,煤炭行业,600508,上海能源,89.0,89.0,21.3,0.7,12.33,-0.8,3.3,11.28,-5.37
134,煤炭行业,600997,开滦股份,101.0,101.0,37.35,0.72,6.33,-0.6,3.3,9.14,-2.62
135,纺织服装,605080,浙江自然,43.0,42.0,11.08,2.02,30.07,-0.0,11.0,-1.92,29.06
136,纺织服装,603365,水星家纺,51.0,50.0,14.08,1.78,19.25,0.2,8.7,7.72,25.73
137,纺织服装,002029,七 匹 狼,57.0,54.0,17.75,0.87,8.08,0.7,17.1,22.61,25.47
138,纺织服装,603839,安正时尚,31.0,31.0,33.67,1.68,7.98,-0.6,10.7,-1.12,47.23
139,纺织服装,003041,真爱美家,43.0,40.0,5.12,2.84,29.55,-0.3,1.9,-0.17,11.85
140,纺织服装,603307,扬州金泉,28.0,7.0,22.68,2.04,41.08,-0.2,8.1,13.23,16.7
141,纺织服装,300005,探路者,83.0,83.0,42.01,3.94,9.38,-0.7,9.6,2.63,34.0
142,纺织服装,002563,森马服饰,154.0,126.0,23.66,1.37,5.71,-1.5,8.3,4.39,-14.39
143,纺织服装,002612,朗姿股份,81.0,47.0,21.25,2.99,18.3,-2.5,0.0,7.02,14.66
144,纺织服装,603558,健盛集团,35.0,35.0,12.45,1.46,9.99,-0.6,5.9,10.88,-4.49
145,纺织服装,002098,浔兴股份,36.0,36.0,17.25,2.67,9.99,0.1,3.8,10.75,26.62
146,纺织服装,603808,歌力思,31.0,31.0,19.09,1.24,8.47,-0.6,2.9,10.86,22.05
147,纺织服装,001209,洪兴股份,25.0,18.0,30.32,1.94,19.04,-0.2,6.5,5.08,13.0
148,纺织服装,605003,众望布艺,27.0,27.0,40.03,1.88,24.35,0.2,17.1,30.56,31.69
149,纺织服装,002763,汇洁股份,30.0,22.0,9.84,1.56,7.4,-0.2,3.8,9.14,14.02
150,纺织服装,603908,牧高笛,25.0,25.0,20.42,4.69,26.85,-0.1,5.3,11.41,25.17
151,纺织服装,002144,宏达高科,23.0,18.0,32.09,1.1,12.76,-0.3,6.7,10.19,23.17
152,纺织服装,603889,新澳股份,45.0,45.0,11.15,1.37,6.18,-0.5,4.4,4.75,-7.9
153,纺织服装,002780,三夫户外,22.0,19.0,44.24,3.3,14.23,-0.7,4.6,11.17,12.49
154,纺织服装,603877,太平鸟,71.0,71.0,45.62,1.64,15.05,-0.1,1.8,-1.83,4.51
155,纺织服装,300577,开润股份,54.0,32.0,15.83,2.58,22.54,-0.6,12.1,11.2,-8.6
156,纺织服装,002293,罗莱生活,73.0,72.0,16.09,1.83,8.72,0.3,-3.8,-7.23,17.84
157,纺织服装,002687,乔治白,25.0,20.0,39.82,1.66,4.89,0.0,1.5,8.67,11.64
158,纺织服装,603055,台华新材,89.0,88.0,13.6,1.82,9.97,-0.4,8.3,5.17,-7.94
159,纺织服装,603073,彩蝶实业,22.0,9.0,23.57,1.61,18.63,-0.1,6.2,17.02,30.19
160,纺织服装,002722,物产金轮,40.0,34.0,33.18,1.55,19.42,0.1,17.8,23.77,39.21
161,纺织服装,002003,伟星股份,132.0,115.0,33.0,3.22,11.33,-0.9,7.3,0.44,-18.31
162,纺织服装,002404,嘉欣丝绸,37.0,30.0,18.93,2.0,6.69,-0.4,2.8,5.52,13.58
163,纺织服装,600987,航民股份,76.0,76.0,12.13,1.2,7.48,-0.6,3.6,3.31,12.65
164,纺织服装,601566,九牧王,54.0,54.0,7.01,1.36,9.36,-0.2,3.2,6.36,15.41
165,纺织服装,002083,孚日股份,48.0,48.0,9.75,1.06,5.06,-0.3,2.0,6.98,6.53
166,纺织服装,000726,鲁  泰Ａ,60.0,43.0,10.08,0.63,7.32,-1.1,8.1,16.93,14.02
167,纺织服装,001234,泰慕士,26.0,22.0,30.91,2.88,23.52,0.1,8.8,19.39,42.81
168,纺织服装,301088,戎美股份,34.0,28.0,41.98,1.36,14.88,-0.2,5.2,5.08,14.02
169,纺织服装,002327,富安娜,62.0,36.0,27.55,1.8,7.38,0.0,-0.4,-3.91,-10.22
170,纺织服装,002154,报 喜 鸟,57.0,46.0,14.39,1.26,3.89,-0.4,0.0,2.91,-10.78
171,纺织服装,603511,爱慕股份,62.0,62.0,18.23,1.45,15.44,-2.8,-9.9,9.74,22.54
172,纺织服装,601599,浙文影业,46.0,46.0,29.25,2.95,3.95,-1.3,1.8,5.9,10.34
173,纺织服装,002832,比音勒芬,94.0,64.0,7.07,1.83,16.43,-1.6,5.2,3.2,-21.43
174,纺织服装,601339,百隆东方,86.0,86.0,11.0,0.91,5.72,-0.9,11.1,18.92,10.42
175,纺织服装,603587,地素时尚,64.0,64.0,19.37,1.83,13.5,0.1,9.0,12.31,11.48
176,纺织服装,300952,恒辉安防,50.0,31.0,46.45,3.05,29.22,-1.3,11.0,1.74,41.3
177,纺织服装,603665,康隆达,43.0,43.0,9.48,5.94,26.84,-0.8,7.1,13.58,90.08
178,纺织服装,603518,锦泓集团,38.0,37.0,10.54,1.04,10.84,-0.3,9.4,8.51,14.23
179,纺织服装,301276,嘉曼服饰,32.0,12.0,18.21,1.58,25.07,0.4,17.9,39.05,53.24
180,纺织服装,002394,联发股份,35.0,35.0,11.86,0.83,10.68,-2.1,21.1,29.61,43.94
181,纺织服装,001390,古麒绒材,51.0,13.0,33.56,3.44,25.58,-0.4,5.7,111.75,111.75
182,铁路公路,600106,重庆路桥,101.0,101.0,45.57,1.97,7.6,-2.0,23.2,28.81,36.94
183,铁路公路,002357,富临运业,35.0,35.0,13.15,2.13,11.1,-0.6,12.1,34.71,58.57
184,铁路公路,601188,龙江交通,47.0,47.0,18.55,1.02,3.55,-0.5,0.0,3.8,0.57
185,铁路公路,601518,吉林高速,52.0,52.0,11.36,0.97,2.75,0.1,-1.1,3.77,2.23
186,铁路公路,000828,东莞控股,117.0,117.0,13.39,1.21,11.29,-0.5,2.5,10.04,8.87
187,铁路公路,600020,中原高速,101.0,101.0,7.59,0.87,4.48,0.3,-7.6,-7.63,10.62
188,铁路公路,000755,山西高速,73.0,73.0,17.01,1.42,4.98,-0.3,-2.9,4.4,2.47
189,铁路公路,600269,赣粤高速,120.0,120.0,7.86,0.63,5.14,-0.2,-1.7,0.19,-5.51
190,铁路公路,600368,五洲交通,70.0,70.0,11.02,1.0,4.33,-1.1,-2.0,1.17,-6.68
191,铁路公路,600035,楚天高速,70.0,70.0,6.3,0.81,4.33,-0.2,-1.6,-0.46,-2.26
192,铁路公路,000548,湖南投资,28.0,28.0,35.81,1.4,5.68,-0.1,3.3,9.86,11.37
193,铁路公路,600033,福建高速,96.0,96.0,9.72,0.81,3.49,-1.2,-2.2,-1.13,-8.88
194,铁路公路,000900,现代投资,67.0,67.0,9.45,0.61,4.39,-0.7,-2.4,9.2,3.05
195,铁路公路,601107,四川成渝,172.0,122.0,9.41,1.02,5.62,0.4,-8.0,-6.8,13.77
196,农牧饲渔,603717,天域生物,25.0,25.0,45.04,4.66,8.55,-0.4,14.3,24.45,6.21
197,农牧饲渔,603151,邦基科技,42.0,20.0,37.37,3.3,24.68,-0.7,7.7,66.31,150.3
198,农牧饲渔,605296,神农集团,174.0,174.0,19.06,3.51,33.2,-0.2,6.3,23.65,19.86
199,农牧饲渔,300967,晓鸣股份,42.0,28.0,11.39,5.13,22.44,-1.9,13.5,20.71,94.29
200,农牧饲渔,600251,冠农股份,67.0,67.0,9.04,1.8,8.62,-0.7,7.6,15.7,19.56
201,农牧饲渔,600313,农发种业,70.0,70.0,34.12,3.59,6.51,-0.8,2.0,4.33,-3.56
202,农牧饲渔,002100,天康生物,90.0,90.0,15.21,1.32,6.6,-2.0,3.1,8.91,4.27
203,农牧饲渔,002982,湘佳股份,33.0,21.0,23.94,2.07,16.28,-1.4,4.8,10.37,29.82
204,农牧饲渔,603477,巨星农牧,108.0,108.0,20.85,3.5,21.2,-2.7,0.7,8.94,20.59
205,农牧饲渔,603363,傲农生物,97.0,60.0,11.15,3.33,3.74,-1.8,-0.8,2.47,5.65
206,农牧饲渔,600540,新赛股份,29.0,29.0,40.27,5.82,5.04,-1.2,-1.8,7.92,27.92
207,农牧饲渔,002385,大北农,181.0,149.0,33.77,2.09,4.22,-3.3,2.2,4.98,-2.54
208,农牧饲渔,603231,索宝蛋白,34.0,19.0,18.94,1.81,17.6,-0.3,3.3,6.6,9.52
209,农牧饲渔,603609,禾丰股份,82.0,82.0,17.5,1.24,8.94,-0.3,3.0,2.17,4.32
210,农牧饲渔,002124,天邦食品,67.0,60.0,13.26,1.77,3.03,-1.9,-1.9,1.34,8.6
211,农牧饲渔,000798,中水渔业,31.0,31.0,17.85,6.88,8.42,-0.0,7.1,17.43,13.63
212,农牧饲渔,600965,福成股份,43.0,43.0,45.08,2.01,5.28,-0.1,4.1,3.94,21.66
213,农牧饲渔,601952,苏垦农发,135.0,135.0,31.57,1.98,9.77,-2.5,-1.5,1.88,1.98
214,农牧饲渔,002772,众兴菌业,33.0,32.0,23.59,1.0,8.28,-0.2,2.0,5.75,16.95
215,农牧饲渔,000048,京基智农,85.0,85.0,18.99,2.01,16.05,-1.9,-1.2,1.84,-9.12
216,农牧饲渔,002746,仙坛股份,55.0,45.0,28.72,1.23,6.41,-0.9,6.5,11.28,5.25
217,农牧饲渔,832419,路斯股份,24.0,22.0,36.94,4.37,23.62,-0.2,6.3,-4.02,62.9
218,农牧饲渔,300673,佩蒂股份,43.0,28.0,47.91,2.42,17.12,-1.1,6.5,1.3,-1.5
219,农牧饲渔,600359,新农开发,28.0,28.0,22.97,3.95,7.28,-0.8,-1.6,5.35,13.93
220,农牧饲渔,600354,敦煌种业,36.0,36.0,32.62,5.03,6.73,-1.1,2.7,10.69,13.68
221,农牧饲渔,603182,嘉华股份,24.0,13.0,18.93,2.1,14.33,-0.1,1.6,10.15,25.59
222,农牧饲渔,600371,万向德农,29.0,29.0,31.45,5.16,9.75,-0.3,4.2,9.8,14.98
223,农牧饲渔,001338,永顺泰,61.0,29.0,21.39,1.72,12.11,-1.1,-0.5,7.26,14.46
224,农牧饲渔,300138,晨光生物,66.0,54.0,15.08,2.09,13.67,-1.8,1.7,22.93,59.14
225,农牧饲渔,839371,欧福蛋业,23.0,22.0,34.06,4.25,11.35,-0.0,3.9,-2.66,67.4
226,农牧饲渔,002891,中宠股份,187.0,187.0,46.0,6.48,61.38,-3.2,8.5,-1.33,73.64
227,航空机场,600897,厦门空港,63.0,63.0,12.55,1.38,15.23,-0.2,2.2,6.43,2.15
228,航空机场,002928,华夏航空,117.0,117.0,35.63,3.39,9.14,-2.4,5.7,2.47,17.78
229,航空机场,000089,深圳机场,148.0,148.0,23.68,1.3,7.21,0.2,1.7,1.41,6.5
230,航空机场,000099,中信海直,182.0,182.0,49.86,3.42,23.45,-1.7,8.0,9.12,-10.63
231,农药兽药,605033,美邦股份,32.0,32.0,26.82,2.82,23.77,-0.5,23.2,1.84,99.25
232,农药兽药,002250,联化科技,99.0,98.0,49.63,1.54,10.83,-6.3,2.3,42.88,97.27
233,农药兽药,002215,诺 普 信,135.0,105.0,10.38,3.18,13.39,1.3,25.5,14.94,23.07
234,农药兽药,002734,利民股份,94.0,86.0,17.57,2.74,21.42,-7.5,3.7,26.45,177.46
235,农药兽药,002749,国光股份,73.0,71.0,15.79,3.53,15.61,-0.2,4.2,7.95,18.08
236,农药兽药,603639,海利尔,51.0,51.0,12.22,1.53,15.09,-0.0,9.0,-4.37,26.81
237,农药兽药,002258,利尔化学,100.0,100.0,16.37,1.3,12.52,-0.8,6.6,3.56,55.14
238,农药兽药,002004,华邦健康,101.0,96.0,12.97,1.03,5.09,2.0,14.9,24.15,12.61
239,农药兽药,000553,安道麦A,165.0,154.0,27.32,0.86,7.09,0.1,-7.8,2.6,6.14
240,农药兽药,001231,农心科技,22.0,11.0,29.92,2.28,22.0,-0.0,7.5,16.16,33.01
241,农药兽药,002391,长青股份,41.0,30.0,48.86,0.97,6.36,-0.8,6.4,10.23,26.95
242,农药兽药,603599,广信股份,113.0,113.0,16.05,1.15,12.36,-2.0,12.9,9.48,4.92
243,农药兽药,300119,瑞普生物,109.0,78.0,23.44,2.46,23.4,-0.8,17.9,-5.72,29.42
244,农药兽药,603970,中农立华,39.0,39.0,17.88,2.65,14.35,-0.9,2.1,2.06,4.36
245,农药兽药,301035,润丰股份,194.0,193.0,17.42,2.73,68.94,-0.2,15.7,21.39,42.7
246,农药兽药,002496,*ST辉丰,25.0,20.0,40.68,1.9,1.69,-0.7,-7.7,7.64,-9.14
247,农药兽药,301665,泰禾股份,138.0,11.0,44.07,4.18,30.76,-1.8,-2.3,-0.19,211.65
248,农药兽药,600195,中牧股份,79.0,79.0,30.83,1.42,7.73,-1.4,2.2,10.11,15.55
249,农药兽药,600731,湖南海利,45.0,45.0,20.04,1.46,8.12,-0.1,13.1,30.34,47.64
250,农药兽药,603566,普莱柯,53.0,53.0,25.1,2.09,15.35,-0.9,8.2,5.57,24.19
251,农药兽药,600226,亨通股份,95.0,95.0,33.95,2.73,3.2,-3.2,6.7,13.88,25.49
252,农药兽药,688526,科前生物,83.0,83.0,19.11,2.14,17.75,-0.9,9.4,6.73,28.07
253,农药兽药,870656,海昇药业,19.0,5.0,31.57,2.89,19.15,-0.1,4.5,1.65,55.94
254,农药兽药,603585,苏利股份,37.0,36.0,27.21,1.53,19.88,-1.3,-7.8,24.09,66.08
