,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,商业百货,000785,居然智家,190.0,180.0,22.44,0.93,3.05,1.1,0.7,-5.86,-14.57
1,通用设备,603279,景津装备,93.0,93.0,13.91,2.11,16.1,1.1,5.1,0.12,-7.89
2,美容护理,600315,上海家化,157.0,157.0,29.59,2.26,23.4,1.3,7.4,-5.68,38.38
