,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,家电行业,000016,深康佳Ａ,135.0,90.0,35.68,5.72,5.62,1.1,5.6,13.31,1.81
1,商业百货,600827,百联股份,176.0,159.0,22.86,0.91,9.88,1.1,6.8,11.01,-7.4
2,通用设备,603279,景津装备,93.0,93.0,13.87,2.1,16.06,1.1,6.9,1.07,-8.12
3,美容护理,600315,上海家化,156.0,156.0,17.99,2.28,23.25,1.1,7.8,-7.59,37.49
