,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
43,电子化学品,688268,华特气体,68.0,68.0,43.43,3.62,56.25,-2.7,6.4,18.37,24.12
44,电子化学品,688550,瑞联新材,78.0,78.0,23.42,2.5,44.81,-2.5,13.3,6.77,45.96
45,电子化学品,300481,濮阳惠成,42.0,42.0,29.66,1.73,14.36,-0.7,-5.2,1.48,-1.78
46,电子化学品,002643,万润股份,119.0,118.0,27.37,1.67,12.94,-5.2,0.3,14.72,8.74
47,生物制品,600211,西藏药业,160.0,160.0,14.14,3.86,49.79,-0.2,27.6,35.7,41.97
48,生物制品,688073,毕得医药,63.0,30.0,42.83,3.23,69.18,-0.4,17.3,39.42,43.23
49,生物制品,600867,通化东宝,168.0,168.0,38.58,2.75,8.58,-2.6,4.0,9.58,9.86
50,生物制品,300009,安科生物,191.0,140.0,26.06,4.81,11.42,-5.9,20.8,27.31,36.11
51,生物制品,300294,博雅生物,131.0,131.0,29.0,1.71,25.92,0.0,-5.0,-3.5,-13.94
52,生物制品,300841,康华生物,94.0,86.0,40.99,2.74,72.25,-3.2,5.0,20.96,34.95
53,生物制品,688739,成大生物,113.0,113.0,46.38,1.21,27.24,-1.2,-4.5,4.89,9.0
54,生物制品,000403,派林生物,165.0,163.0,34.97,2.09,17.35,-2.4,-4.8,2.48,8.57
55,生物制品,301509,金凯生科,47.0,22.0,32.56,2.15,38.8,-1.7,2.0,-1.27,52.28
56,生物制品,688253,英诺特,42.0,21.0,16.68,2.07,30.57,-1.7,-6.9,-3.11,-14.39
57,生物制品,002038,双鹭药业,78.0,65.0,32.34,1.37,7.62,-3.6,-4.4,0.26,2.28
58,生物制品,002880,卫光生物,63.0,63.0,29.18,2.76,27.7,-0.5,-6.3,-3.95,3.32
59,生物制品,688163,赛伦生物,26.0,11.0,39.45,2.35,24.04,-0.9,-2.9,13.99,38.48
60,生物制品,600223,福瑞达,79.0,79.0,36.68,1.91,7.79,-2.8,-8.4,-15.69,3.87
61,生物制品,301393,昊帆生物,58.0,23.0,38.48,2.52,54.08,-1.6,-5.0,-6.16,36.39
62,生物制品,300239,东宝生物,33.0,33.0,44.32,1.95,5.52,-0.7,-8.2,-2.47,-11.54
63,生物制品,300357,我武生物,171.0,158.0,48.19,6.91,32.58,-2.5,31.0,56.41,62.09
64,生物制品,000534,万泽股份,84.0,82.0,35.14,5.54,16.46,-0.4,13.0,20.59,28.39
65,化学制药,603367,辰欣药业,122.0,122.0,26.57,2.0,26.9,-2.3,25.5,75.82,98.96
66,化学制药,836547,无锡晶海,26.0,12.0,34.31,3.74,32.95,-0.0,27.9,21.14,113.41
67,化学制药,002020,京新药业,176.0,148.0,22.7,3.22,20.45,-1.6,32.0,46.28,63.99
68,化学制药,002370,亚太药业,52.0,52.0,24.67,4.6,6.96,-5.6,23.6,78.01,128.2
69,化学制药,688131,皓元医药,150.0,150.0,49.26,5.1,70.49,-2.1,20.7,45.31,98.28
70,化学制药,601089,福元医药,122.0,122.0,22.72,3.4,25.36,-1.0,21.9,43.68,63.51
71,化学制药,430478,峆一药业,20.0,12.0,24.64,3.95,25.31,-0.4,15.3,8.95,116.51
72,化学制药,000756,新华制药,112.0,80.0,25.0,2.18,16.22,-3.9,-5.1,5.53,4.92
73,化学制药,301281,科源制药,38.0,24.0,44.86,2.77,35.36,-1.8,-5.4,1.41,19.02
74,化学制药,688513,苑东生物,112.0,112.0,40.87,4.02,63.23,0.8,13.7,44.29,112.82
75,化学制药,603456,九洲药业,168.0,168.0,15.97,1.93,18.88,-4.9,9.6,24.21,41.11
76,化学制药,605507,国邦医药,129.0,69.0,14.11,1.6,23.01,0.2,7.3,14.02,13.74
77,化学制药,002393,力生制药,63.0,61.0,9.13,1.25,24.31,-1.8,2.4,18.07,40.6
78,化学制药,605116,奥锐特,93.0,91.0,19.83,3.86,22.93,-0.4,-2.5,5.62,10.08
79,化学制药,002102,能特科技,101.0,89.0,14.92,3.03,4.09,-2.2,-3.8,23.94,56.11
80,化学制药,000739,普洛药业,185.0,185.0,16.43,2.74,15.97,-1.8,-0.5,8.64,0.38
81,化学制药,600420,国药现代,153.0,153.0,11.39,1.12,11.42,-0.4,2.3,5.84,-2.73
82,化学制药,603207,小方制药,55.0,19.0,22.84,4.94,34.37,-2.0,4.5,18.56,29.26
83,化学制药,688076,ST诺泰,135.0,135.0,21.82,4.55,42.82,-8.3,-6.9,6.86,17.28
84,化学制药,832735,德源药业,47.0,41.0,23.92,4.01,39.88,-0.1,6.6,-7.1,93.59
85,化学制药,688566,吉贝尔,84.0,84.0,28.03,3.56,41.97,-1.0,26.0,47.83,89.57
86,化学制药,430017,星昊医药,25.0,25.0,30.36,1.6,20.4,-2.4,-7.6,-14.07,49.45
87,化学制药,002550,千红制药,131.0,96.0,25.29,4.97,10.2,-5.0,-9.4,16.44,67.76
88,化学制药,002019,亿帆医药,190.0,132.0,31.37,2.17,15.66,-3.3,12.7,17.22,47.46
89,化学制药,603229,奥翔药业,92.0,92.0,27.14,3.79,11.07,-1.4,16.0,19.81,11.93
90,化学制药,600267,海正药业,126.0,126.0,21.13,1.51,10.54,-0.9,-10.8,7.88,30.12
91,化学制药,603351,威尔药业,38.0,38.0,26.44,2.24,28.41,-0.6,-4.7,1.86,17.59
92,化学制药,002332,仙琚制药,103.0,103.0,16.78,1.72,10.46,-1.7,-1.7,9.76,8.51
93,化学制药,000915,华特达因,77.0,77.0,11.38,2.76,32.77,-0.7,-0.5,11.12,25.17
94,化学制药,002399,海普瑞,187.0,159.0,22.19,1.54,12.76,-1.4,-5.2,6.24,22.22
95,化学制药,300401,花园生物,78.0,77.0,24.17,2.53,14.37,-4.8,-13.6,-2.11,-1.24
96,化学制药,600216,浙江医药,147.0,147.0,10.89,1.31,15.25,-2.8,0.5,-0.85,-1.55
97,化学制药,600488,津药药业,46.0,46.0,46.28,1.52,4.18,0.5,-6.9,-2.11,0.97
98,化学制药,603707,健友股份,186.0,186.0,32.51,2.84,11.52,-2.4,0.1,-0.78,-12.53
99,化学制药,603811,诚意药业,47.0,47.0,20.9,3.66,14.36,-0.0,20.5,50.84,91.98
100,化学制药,600789,鲁抗医药,88.0,88.0,41.09,2.23,9.77,-6.8,-6.6,-10.61,3.5
101,化学制药,600664,哈药股份,93.0,93.0,17.84,1.65,3.68,-2.6,-7.3,-5.88,-10.9
102,化学制药,300705,九典制药,91.0,67.0,15.58,3.57,18.15,-5.5,4.1,8.81,2.89
103,化学制药,300702,天宇股份,94.0,57.0,31.29,2.58,26.89,-0.8,7.8,7.69,61.89
104,化学制药,000597,东北制药,80.0,79.0,31.1,1.51,5.63,-1.3,-13.3,5.83,8.9
105,化学制药,600851,海欣股份,81.0,49.0,37.61,1.83,6.7,-0.6,-5.6,-5.5,16.32
106,化学制药,603676,卫信康,53.0,53.0,14.46,3.55,12.15,-0.3,-5.8,9.36,24.36
107,化学制药,001367,海森药业,38.0,10.0,30.9,2.69,24.73,-0.1,0.0,5.73,35.21
108,化学制药,300452,山河药辅,31.0,25.0,16.75,3.49,13.29,-1.7,-5.3,5.39,12.53
109,化学制药,002437,誉衡药业,76.0,71.0,28.32,3.72,3.39,-0.6,-0.6,10.42,36.14
110,化学制药,830946,森萱医药,51.0,51.0,37.27,4.21,11.86,-0.7,-2.0,-5.8,36.79
111,化学制药,301507,民生健康,50.0,16.0,30.35,3.17,14.03,-1.5,-8.1,-3.11,11.44
112,化学制药,600812,华北制药,105.0,105.0,42.51,1.92,6.12,-2.9,-10.4,-0.97,19.07
113,化学制药,000153,丰原药业,31.0,30.0,20.14,1.47,6.61,-0.7,-4.5,4.92,9.62
114,化学制药,300434,金石亚药,40.0,34.0,30.46,1.61,9.97,-1.9,-4.2,-2.06,21.88
115,化学制药,300636,同和药业,38.0,33.0,32.31,1.61,9.0,-0.9,8.8,12.08,13.49
116,化学制药,000788,北大医药,37.0,37.0,18.63,2.34,6.27,-1.6,-7.4,3.29,5.03
117,化学制药,301130,西点药业,23.0,18.0,46.47,2.55,30.31,-1.0,-3.6,3.31,16.62
118,化学制药,300194,福安药业,54.0,44.0,23.66,1.21,4.5,-1.6,-2.6,3.69,2.04
119,化学制药,301258,富士莱,31.0,12.0,36.55,1.64,34.35,-1.2,-0.4,10.38,45.98
120,化学制药,301277,新天地,54.0,14.0,34.39,3.56,13.69,-2.6,-7.6,-19.85,42.75
121,化学制药,832566,梓橦宫,19.0,15.0,27.29,2.37,13.29,-1.0,-5.4,-3.63,48.49
122,化学制药,300573,兴齐眼药,182.0,140.0,27.2,10.36,74.24,-10.1,21.8,38.33,51.11
123,化学制药,003020,立方制药,64.0,47.0,35.59,3.63,33.77,-1.1,29.1,38.34,92.53
124,化学制药,688117,圣诺生物,66.0,66.0,37.04,6.64,41.87,-4.6,2.3,22.21,129.55
125,风电设备,300772,运达股份,127.0,113.0,44.27,1.96,16.16,-1.6,25.2,51.31,22.61
126,风电设备,301155,海力风电,170.0,96.0,41.32,3.02,77.99,-3.4,18.2,15.63,46.54
127,风电设备,603063,禾望电气,153.0,153.0,31.46,3.19,33.59,-11.5,13.0,12.15,69.3
128,风电设备,300129,泰胜风能,69.0,48.0,29.01,1.56,7.39,-1.6,3.1,6.03,5.72
129,风电设备,605305,中际联合,78.0,78.0,14.83,2.82,36.58,-4.8,-2.0,36.39,31.21
130,风电设备,300443,金雷股份,84.0,63.0,22.3,1.35,26.13,0.0,19.0,32.77,31.64
131,风电设备,301063,海锅股份,28.0,27.0,41.02,1.77,26.62,-0.7,-3.9,-4.59,69.23
132,风电设备,603218,日月股份,127.0,127.0,22.46,1.22,12.36,-0.9,-1.8,9.67,5.64
133,风电设备,600458,时代新材,132.0,114.0,21.7,1.72,14.13,-1.9,8.6,15.35,12.23
134,风电设备,300850,新强联,135.0,95.0,16.89,2.28,35.13,-4.6,3.5,10.4,84.7
135,风电设备,301163,宏德股份,24.0,16.0,47.66,2.13,29.46,-0.0,11.2,21.89,40.22
136,风电设备,300569,天能重工,55.0,55.0,39.73,1.06,5.38,-1.3,-3.1,5.7,8.03
137,风电设备,301557,常友科技,31.0,8.0,45.59,3.19,70.98,-0.4,-2.4,2.9,155.51
138,风电设备,601218,吉鑫科技,41.0,41.0,24.95,1.39,4.2,-1.9,-0.7,15.38,28.83
139,风电设备,688186,广大特材,73.0,73.0,19.79,1.57,26.12,-3.2,5.1,-1.1,74.25
140,风电设备,301232,飞沃科技,28.0,17.0,44.63,2.01,37.45,-0.6,17.4,27.86,51.62
141,风电设备,300690,双一科技,59.0,39.0,29.3,3.81,35.4,-2.7,44.0,55.95,58.04
142,非金属材料,300409,道氏技术,182.0,160.0,39.42,2.31,23.22,-9.1,38.2,62.95,72.9
143,非金属材料,300035,中科电气,150.0,128.0,27.56,3.14,21.9,-6.2,28.5,49.79,48.98
144,非金属材料,300743,天地数码,29.0,24.0,22.94,4.84,18.99,-0.6,-6.5,-3.75,28.83
145,非金属材料,001301,尚太科技,150.0,93.0,15.63,2.29,57.42,1.0,6.0,18.88,-15.25
146,非金属材料,600783,鲁信创投,94.0,94.0,21.59,2.06,12.61,-0.4,-2.4,2.02,0.08
147,非金属材料,603612,索通发展,125.0,125.0,11.91,2.23,25.02,-3.6,18.0,47.35,85.2
148,非金属材料,688300,联瑞新材,128.0,128.0,46.02,8.22,52.85,0.4,5.3,26.37,7.53
149,非金属材料,688357,建龙微纳,32.0,32.0,33.32,1.9,32.42,-0.8,6.7,23.13,49.19
150,非金属材料,001359,平安电工,97.0,24.0,35.91,5.08,52.29,-0.2,-1.2,82.7,104.66
151,非金属材料,002057,中钢天源,81.0,80.0,27.41,2.47,10.68,-5.5,0.8,23.75,49.16
152,非金属材料,839792,东和新材,22.0,13.0,34.59,2.21,13.37,-0.1,-2.7,2.85,52.45
153,非金属材料,836675,秉扬科技,21.0,10.0,30.22,3.47,12.29,-0.0,-6.5,-1.68,51.17
154,非金属材料,001296,长江材料,36.0,18.0,24.46,2.07,24.0,0.1,19.8,33.93,41.76
155,半导体,603061,金海通,64.0,45.0,42.04,4.5,106.5,-0.6,17.4,42.91,48.1
156,半导体,688401,路维光电,82.0,82.0,38.62,5.69,42.52,-1.6,20.2,35.85,62.97
157,半导体,688508,芯朋微,86.0,86.0,47.3,3.31,65.19,-2.6,10.6,26.63,53.1
158,半导体,603324,盛剑科技,38.0,38.0,44.73,2.23,25.41,-0.6,-5.8,5.0,-1.4
159,半导体,600360,*ST华微,82.0,82.0,38.42,2.4,8.56,-9.4,1.7,11.46,88.55
160,半导体,605111,新洁能,139.0,139.0,29.66,3.35,33.58,-3.6,4.4,8.81,-0.8
161,半导体,688252,天德钰,110.0,49.0,36.01,4.76,26.83,-1.5,10.5,20.53,12.35
162,半导体,688123,聚辰股份,133.0,133.0,32.31,5.58,83.84,-4.7,11.1,11.73,44.01
163,半导体,688391,钜泉科技,35.0,17.0,46.12,1.87,30.03,-0.4,-0.9,10.0,0.94
164,半导体,603933,睿能科技,32.0,32.0,45.34,2.45,15.55,-0.8,-5.6,4.22,0.45
165,半导体,688147,微导纳米,180.0,40.0,46.82,6.39,39.06,-0.2,18.0,37.63,45.47
166,旅游酒店,002159,三特索道,28.0,22.0,20.93,2.03,15.95,-0.9,1.6,5.56,3.84
167,旅游酒店,603136,天目湖,35.0,35.0,32.33,2.66,13.1,-0.7,2.8,3.15,18.34
168,旅游酒店,600054,黄山旅游,89.0,63.0,35.15,1.91,12.2,-1.3,3.7,5.63,9.61
169,旅游酒店,002033,丽江股份,51.0,51.0,26.95,2.09,9.27,-0.3,4.0,5.58,8.8
170,旅游酒店,603199,九华旅游,42.0,42.0,14.83,2.66,37.98,-0.6,5.3,0.34,14.85
171,旅游酒店,600576,祥源文旅,90.0,57.0,49.27,3.11,8.56,-0.3,7.4,-9.42,24.24
172,旅游酒店,600258,首旅酒店,167.0,167.0,21.02,1.43,14.95,-3.2,5.1,6.86,4.47
173,旅游酒店,000888,峨眉山Ａ,75.0,75.0,30.84,2.87,14.2,-1.9,-0.4,-1.18,9.4
174,旅游酒店,002627,三峡旅游,47.0,47.0,36.96,1.53,6.49,-0.9,17.6,18.21,31.91
175,旅游酒店,605108,同庆楼,54.0,54.0,37.2,2.32,20.6,-0.4,5.6,-0.53,-15.54
176,电源设备,301327,华宝新能,118.0,32.0,47.94,1.9,67.41,-0.4,18.6,40.55,24.65
177,电源设备,300693,盛弘股份,115.0,99.0,36.39,6.23,36.78,-4.4,17.4,25.57,39.0
178,电源设备,002630,ST华西,35.0,31.0,48.8,14.19,2.99,-1.6,14.1,8.73,-14.08
179,电源设备,002518,科士达,198.0,193.0,38.86,4.45,34.09,-1.2,48.0,52.87,52.87
180,电源设备,301590,优优绿能,76.0,15.0,36.26,4.05,180.7,-0.7,17.2,11.68,104.41
181,电源设备,300820,英杰电气,107.0,54.0,44.69,4.38,48.2,-2.0,-3.0,3.21,-12.12
182,电源设备,002255,海陆重工,69.0,53.0,17.97,1.59,8.28,-3.9,-5.5,-7.49,48.92
183,电源设备,301386,未来电器,32.0,10.0,32.86,2.18,22.74,-0.5,-0.1,7.21,10.44
184,电源设备,002534,西子洁能,99.0,97.0,33.41,2.16,13.0,-1.7,2.8,16.28,19.16
185,医疗器械,688314,康拓医疗,31.0,31.0,28.33,4.58,38.36,-0.7,4.2,25.81,34.03
186,医疗器械,688236,春立医疗,89.0,67.0,39.0,3.07,23.28,-0.3,4.2,36.06,82.59
187,医疗器械,603987,康德莱,41.0,41.0,16.49,1.59,9.44,-1.1,12.4,25.2,34.28
188,医疗器械,301087,可孚医疗,85.0,79.0,25.46,1.8,40.8,0.9,9.8,20.85,19.33
189,医疗器械,688581,安杰思,60.0,31.0,23.8,2.47,74.09,-1.3,-10.2,16.71,27.04
190,医疗器械,688050,爱博医疗,155.0,152.0,36.34,5.56,80.15,-3.0,4.2,9.6,-11.61
191,医疗器械,300529,健帆生物,189.0,121.0,24.3,6.31,23.72,-2.3,-1.6,9.81,-16.95
192,医疗器械,603301,振德医疗,65.0,65.0,25.52,1.16,24.47,0.1,11.3,21.5,14.67
193,医疗器械,688029,南微医学,172.0,172.0,23.73,4.28,91.8,-3.0,5.5,38.32,37.86
194,医疗器械,688576,西山科技,31.0,15.0,44.53,1.79,67.3,-0.8,-4.1,6.47,10.35
195,医疗器械,688580,伟思医疗,49.0,49.0,35.37,3.02,51.2,-1.4,13.8,9.17,88.86
196,医疗器械,688016,心脉医疗,133.0,133.0,21.14,3.3,107.95,-3.7,-3.4,20.36,-1.42
197,医疗器械,688677,海泰新光,51.0,51.0,34.51,4.08,42.87,-0.7,-0.8,2.81,15.65
198,医疗器械,688389,普门科技,60.0,60.0,24.64,2.92,13.98,-1.3,0.2,7.46,-4.31
199,医疗器械,688161,威高骨科,127.0,127.0,44.59,3.14,31.65,-0.3,10.2,20.94,26.35
200,医疗器械,688273,麦澜德,40.0,15.0,31.27,2.99,39.98,-0.4,19.7,37.81,73.98
201,医疗器械,301290,东星医疗,27.0,18.0,44.81,1.22,27.1,-0.4,0.8,3.51,19.65
202,医疗器械,688013,天臣医疗,46.0,46.0,48.11,8.08,57.16,0.3,54.8,115.29,243.72
203,医疗器械,300453,三鑫医疗,50.0,34.0,21.65,3.85,9.54,-2.3,9.9,15.92,31.4
204,医疗器械,300206,理邦仪器,73.0,43.0,23.59,3.57,12.57,-1.6,-2.3,6.53,14.59
205,医疗器械,603309,维力医疗,41.0,41.0,17.11,2.22,14.15,-0.9,-0.2,13.29,23.26
206,医疗器械,688139,海尔生物,103.0,103.0,36.23,2.4,32.53,-0.9,-1.0,5.62,-6.36
207,医疗器械,600529,山东药玻,146.0,146.0,19.66,1.79,21.99,-4.0,-5.8,2.61,-13.6
208,医疗器械,603387,基蛋生物,42.0,42.0,19.51,1.58,8.37,-0.9,-3.9,1.09,2.57
209,医疗器械,300326,ST凯利,40.0,40.0,45.42,1.44,5.55,-2.3,-10.2,17.58,-14.62
210,医疗器械,300685,艾德生物,99.0,99.0,26.25,5.26,25.35,-1.7,5.1,15.54,12.67
211,医疗器械,600587,新华医疗,98.0,98.0,12.76,1.24,16.22,-2.2,-1.0,5.87,-1.1
212,医疗器械,688075,安旭生物,50.0,50.0,42.05,0.97,39.25,-0.2,-6.3,3.37,8.79
213,医疗器械,300406,九强生物,83.0,60.0,23.71,2.13,14.17,-1.3,-4.3,3.13,9.34
214,医疗器械,688410,山外山,51.0,37.0,45.89,2.94,15.72,-1.9,-5.4,11.65,42.13
215,医疗器械,688366,昊海生科,125.0,104.0,29.67,2.23,53.85,-0.4,-2.0,5.9,-10.24
216,医疗器械,688338,赛科希德,28.0,28.0,28.75,1.67,26.0,-0.1,-5.7,7.08,8.92
217,医疗器械,688358,祥生医疗,33.0,33.0,23.73,2.4,29.5,-0.7,-10.0,3.51,25.96
218,医疗器械,300482,万孚生物,105.0,93.0,27.63,1.92,21.72,-4.9,-10.7,0.46,-1.32
219,医疗器械,603014,威高血净,173.0,16.0,39.23,2.54,42.0,1.0,9.1,14.13,58.49
220,医疗器械,300298,三诺生物,114.0,92.0,31.62,3.55,20.39,1.7,-13.1,-8.44,-20.32
221,医疗器械,002432,九安医疗,182.0,165.0,9.91,0.84,38.45,-3.7,-2.3,2.4,-5.3
222,医疗器械,301580,爱迪特,48.0,33.0,26.23,2.37,45.31,-1.9,-7.1,14.25,10.4
223,医疗器械,300653,正海生物,37.0,37.0,39.61,4.31,20.46,-1.3,-8.8,-0.15,-1.87
224,医疗器械,688606,奥泰生物,54.0,54.0,20.61,1.39,68.65,-0.4,-6.0,3.31,11.03
225,医疗器械,605369,拱东医疗,42.0,42.0,42.15,2.5,19.25,-0.7,-4.4,0.52,-2.68
226,医疗器械,300439,美康生物,41.0,31.0,35.84,1.38,10.6,-1.3,-6.6,1.63,2.71
227,医疗器械,002817,黄山胶囊,22.0,21.0,31.04,2.35,7.38,-0.5,-6.5,0.0,19.03
228,医疗器械,300314,戴维医疗,41.0,21.0,40.45,3.44,14.32,-0.8,5.4,13.11,28.2
229,医疗器械,300562,乐心医疗,33.0,24.0,38.52,3.23,14.93,-2.5,-7.4,2.12,2.26
230,医疗器械,688289,圣湘生物,118.0,118.0,36.28,1.63,20.38,-2.9,-11.2,2.72,-9.14
231,医疗器械,300595,欧普康视,158.0,118.0,31.56,3.33,17.61,-3.0,-2.1,14.95,-5.98
232,医疗器械,301367,瑞迈特,78.0,49.0,29.62,2.66,86.85,-1.5,-2.4,2.59,38.74
233,医疗器械,603205,健尔康,46.0,11.0,47.65,3.21,29.41,-1.3,-2.4,-1.01,0.79
234,医疗器械,002950,奥美医疗,62.0,44.0,15.42,1.72,9.73,0.7,4.8,10.19,12.23
235,教育,000526,学大教育,58.0,57.0,12.68,6.01,47.78,-0.4,-6.0,-3.0,13.6
236,教育,605098,行动教育,42.0,42.0,15.98,4.2,35.21,0.5,-0.7,-0.65,5.14
237,纺织服装,001234,泰慕士,28.0,24.0,47.57,3.12,25.84,0.6,10.1,8.3,56.89
238,纺织服装,002563,森马服饰,150.0,123.0,23.0,1.33,5.55,-1.3,3.2,3.35,-16.79
239,纺织服装,603511,爱慕股份,61.0,60.0,28.57,1.39,15.01,-2.8,-23.8,4.16,19.13
240,纺织服装,603518,锦泓集团,35.0,34.0,15.18,0.95,9.97,-1.1,2.4,-16.92,5.06
241,纺织服装,603307,扬州金泉,27.0,7.0,20.33,1.9,39.3,-0.3,-1.3,6.53,11.65
242,纺织服装,001390,古麒绒材,52.0,13.0,26.27,3.32,25.85,-0.3,4.8,11.23,113.99
243,纺织服装,002003,伟星股份,124.0,108.0,16.77,2.82,10.6,-0.4,-5.4,-7.99,-23.58
244,纺织服装,601339,百隆东方,80.0,80.0,10.23,0.85,5.32,-0.8,1.9,13.68,5.77
245,纺织服装,600987,航民股份,75.0,75.0,11.96,1.18,7.37,-0.4,0.7,0.14,10.99
246,纺织服装,603558,健盛集团,34.0,34.0,11.9,1.39,9.55,-0.1,1.9,4.37,-6.46
247,纺织服装,301276,嘉曼服饰,28.0,10.0,21.93,1.35,21.68,0.3,0.0,17.51,32.52
248,纺织服装,603055,台华新材,83.0,83.0,12.79,1.65,9.34,-1.1,-8.7,-0.21,-13.76
249,纺织服装,002327,富安娜,61.0,35.0,28.63,1.74,7.25,-0.1,-1.0,-6.57,-11.8
250,纺织服装,002763,汇洁股份,29.0,22.0,12.24,1.47,7.14,-0.1,-1.4,-0.56,10.02
251,纺织服装,603665,康隆达,45.0,44.0,19.89,6.32,27.68,-0.4,13.4,6.3,96.03
252,纺织服装,603587,地素时尚,61.0,61.0,17.95,1.72,12.88,-0.1,1.4,-5.01,6.36
253,纺织服装,002293,罗莱生活,70.0,70.0,18.98,1.74,8.44,0.6,-6.4,-5.7,14.05
254,纺织服装,002154,报 喜 鸟,55.0,44.0,13.87,1.22,3.75,-0.6,-4.3,-2.34,-13.99
