,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,小金属,600980,北矿科技,53.0,53.0,48.91,3.72,28.07,1.4,20.6,64.73,84.91
1,小金属,300835,龙磁科技,79.0,55.0,46.35,6.85,66.2,-4.6,40.3,94.65,115.42
2,小金属,688190,云路股份,125.0,125.0,39.73,5.0,104.5,0.1,14.2,22.08,14.37
3,小金属,000795,英洛华,138.0,138.0,47.96,5.13,12.18,-2.9,8.5,18.83,26.74
4,小金属,600459,贵研铂业,124.0,123.0,15.18,1.74,16.27,-2.4,0.3,14.1,20.61
5,小金属,600281,华阳新材,35.0,35.0,8.93,22.05,6.86,-2.4,-11.0,35.84,109.79
6,小金属,600456,宝钛股份,153.0,153.0,37.33,2.2,32.11,-3.7,2.7,9.59,14.43
7,小金属,000962,东方钽业,103.0,102.0,35.58,3.8,20.4,-1.8,18.3,18.88,49.78
8,小金属,301026,浩通科技,48.0,34.0,28.47,3.11,30.25,-1.5,5.0,29.16,56.41
9,小金属,600301,华锡有色,184.0,80.0,24.14,4.21,29.15,-0.5,36.2,49.1,71.37
10,电源设备,301327,华宝新能,114.0,31.0,46.39,1.84,65.23,-0.3,9.8,34.55,20.62
11,电源设备,300693,盛弘股份,119.0,102.0,37.6,6.43,38.0,-1.2,17.9,35.18,43.61
12,电源设备,002255,海陆重工,74.0,57.0,19.32,1.7,8.9,-2.8,1.5,-8.62,60.07
13,电源设备,002534,西子洁能,108.0,106.0,36.42,2.64,14.64,0.3,27.1,29.44,34.19
14,电源设备,301590,优优绿能,72.0,14.0,34.31,3.83,171.0,-0.7,11.0,93.44,93.44
15,电源设备,301386,未来电器,33.0,10.0,34.37,2.28,23.79,-0.3,4.4,13.45,15.54
16,电源设备,300820,英杰电气,112.0,56.0,46.77,4.58,50.44,-2.6,0.6,6.98,-8.04
17,电源设备,002630,ST华西,32.0,28.0,43.58,12.67,2.67,-2.2,1.1,-6.97,-23.28
18,半导体,688252,天德钰,121.0,54.0,39.73,5.25,29.6,-0.2,22.6,27.86,23.95
19,半导体,688123,聚辰股份,136.0,136.0,33.18,5.73,86.1,-2.6,11.0,17.11,47.89
20,半导体,688401,路维光电,82.0,82.0,38.42,5.67,42.3,-1.3,27.9,33.48,62.13
21,半导体,605111,新洁能,145.0,145.0,30.74,3.47,34.8,-1.8,10.1,13.21,2.81
22,半导体,603324,盛剑科技,41.0,41.0,48.64,2.42,27.63,-0.5,5.7,14.27,7.22
23,半导体,600360,*ST华微,89.0,89.0,41.42,2.59,9.23,-9.5,8.7,26.79,103.3
24,电力行业,002616,长青集团,50.0,32.0,15.4,1.8,6.73,-0.4,5.5,9.08,40.79
25,电力行业,600101,明星电力,57.0,57.0,38.81,1.9,10.4,-3.5,-4.6,0.1,19.82
26,电力行业,600396,华电辽能,51.0,51.0,29.68,3.57,3.47,-1.1,-5.7,11.22,25.72
27,电力行业,002039,黔源电力,69.0,69.0,27.03,1.71,16.08,0.1,-0.8,1.07,5.79
28,电力行业,603693,江苏新能,122.0,122.0,21.63,1.78,13.68,-1.7,-3.9,-5.52,41.03
29,电力行业,601619,嘉泽新能,96.0,96.0,10.03,1.45,3.95,-0.6,4.8,12.86,22.67
30,电力行业,000875,吉电股份,190.0,175.0,13.07,1.09,5.23,-2.6,0.0,1.36,-0.19
31,电力行业,600032,浙江新能,184.0,184.0,31.58,1.45,7.66,-1.0,-0.8,-2.05,3.65
