,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,文化传媒,601900,XD南方传,126.0,126.0,9.86,1.56,14.32,1.2,-4.7,-11.0,-1.65
1,煤炭行业,601918,新集能源,174.0,174.0,8.17,1.08,6.72,2.1,2.3,0.0,-6.55
2,装修建材,002372,伟星新材,175.0,162.0,38.47,3.96,10.95,1.2,3.8,-1.96,-9.47
3,美容护理,003006,百亚股份,116.0,115.0,22.11,8.56,27.3,1.3,4.9,-18.07,14.72
4,消费电子,300679,电连技术,196.0,165.0,39.66,4.03,46.31,1.9,6.9,0.11,-22.27
5,医疗器械,688050,爱博医疗,149.0,146.0,40.12,5.57,76.76,1.5,8.6,-1.22,-15.3
6,医疗服务,600327,大东方,44.0,44.0,27.81,1.32,5.03,1.1,8.9,5.02,-5.28
7,装修建材,603137,恒尚节能,27.0,11.0,14.16,2.17,14.82,1.4,9.4,16.73,39.92
