,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,家电行业,000016,深康佳Ａ,129.0,85.0,33.91,5.43,5.34,1.3,2.5,-0.19,-3.26
1,消费电子,300679,电连技术,196.0,166.0,39.75,4.04,46.14,3.0,8.2,4.44,-22.1
