,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,煤炭行业,601918,新集能源,172.0,172.0,8.1,1.07,6.65,1.4,2.0,-1.04,-7.38
1,家电行业,000016,深康佳Ａ,128.0,85.0,33.72,5.4,5.31,1.1,2.1,-0.56,-3.8
2,通用设备,603279,景津装备,92.0,92.0,13.84,2.1,16.02,1.1,6.7,1.07,-8.35
3,光伏设备,688503,聚和材料,115.0,86.0,32.09,2.48,47.55,1.1,7.7,44.18,8.36
