,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,医疗器械,300298,三诺生物,116.0,94.0,32.13,3.6,20.72,1.8,-9.3,-2.95,-19.03
1,银行,601528,瑞丰银行,110.0,98.0,6.21,0.58,5.63,1.8,-2.1,-3.26,3.68
2,银行,600908,无锡银行,133.0,121.0,4.83,0.59,6.07,2.1,-1.5,1.34,6.68
3,航空机场,000089,深圳机场,147.0,147.0,23.51,1.29,7.16,1.7,-1.2,3.32,5.76
4,房地产开发,600533,栖霞建设,29.0,29.0,21.73,0.86,2.74,1.2,-1.1,9.6,17.09
5,中药,600285,羚锐制药,131.0,131.0,13.79,4.27,23.07,1.2,-1.0,-1.54,8.51
6,造纸印刷,605377,华旺科技,53.0,53.0,16.98,1.35,9.5,1.4,3.0,7.83,-11.63
7,消费电子,603341,龙旗科技,198.0,112.0,27.8,3.55,42.12,1.3,4.8,10.18,-8.95
8,化学制品,002637,赞宇科技,56.0,53.0,28.7,1.47,11.86,1.5,7.6,22.14,21.89
