,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,文化传媒,601900,南方传媒,127.0,127.0,9.92,1.57,14.4,1.5,-4.0,-14.03,-1.1
1,美容护理,003006,百亚股份,111.0,111.0,21.34,8.26,25.95,1.1,-3.4,-16.56,10.71
2,煤炭行业,601918,新集能源,167.0,167.0,7.85,1.04,6.45,2.1,0.2,-4.02,-10.17
3,专用设备,603855,华荣股份,72.0,71.0,15.54,3.79,21.37,1.3,0.6,5.22,10.78
4,商业百货,000785,居然智家,188.0,178.0,22.22,0.92,3.02,1.5,1.0,-13.47,-15.41
5,医疗服务,600327,大东方,44.0,44.0,27.47,1.3,4.96,1.1,6.9,-1.0,-6.42
6,装修建材,603137,恒尚节能,27.0,11.0,14.32,2.19,14.89,1.4,7.1,13.49,41.54
7,汽车零部件,603809,豪能股份,128.0,128.0,30.84,4.14,14.93,1.4,7.2,-4.78,69.85
8,商业百货,600827,百联股份,176.0,158.0,22.82,0.91,9.86,1.5,8.4,3.03,-9.79
