,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
40,通用设备,688379,华光新材,40.0,40.0,10.43,3.72,44.18,-0.6,27.5,56.44,119.26
41,通用设备,600114,东睦股份,163.0,163.0,31.23,5.66,26.44,-0.9,31.8,31.48,66.6
42,通用设备,603187,海容冷链,50.0,50.0,11.98,1.23,12.91,-0.0,13.4,17.9,20.65
43,通用设备,603400,华之杰,63.0,12.0,35.54,5.15,63.0,-1.6,8.9,216.9,216.9
44,通用设备,688059,华锐精密,57.0,57.0,49.1,4.72,65.85,-1.8,43.9,42.41,109.05
45,通用设备,830896,旺成科技,21.0,9.0,38.0,5.26,20.66,0.1,-1.6,-0.05,49.71
46,通用设备,430418,苏轴股份,50.0,48.0,35.85,6.22,30.81,-0.3,1.4,-10.49,64.23
47,通用设备,002438,江苏神通,73.0,67.0,20.34,2.06,14.35,-0.1,19.8,32.01,19.29
48,通用设备,688558,国盛智科,38.0,38.0,27.34,2.38,28.69,-0.0,15.8,17.82,38.27
49,通用设备,002026,山东威达,61.0,59.0,25.76,1.67,13.86,-0.4,13.1,24.86,42.01
50,通用设备,300145,南方泵业,79.0,78.0,29.65,2.93,4.12,-0.7,18.7,14.76,11.05
51,通用设备,830839,万通液压,38.0,21.0,28.02,6.79,31.8,-0.2,1.8,-2.6,104.37
52,通用设备,300083,创世纪,150.0,134.0,38.12,2.91,9.0,-4.0,10.4,1.35,38.25
53,通用设备,003025,思进智能,42.0,35.0,26.27,3.62,14.85,-0.3,11.1,5.02,28.46
54,通用设备,301107,瑜欣电子,32.0,19.0,32.45,3.53,31.16,-0.6,3.3,23.5,74.47
55,通用设备,301603,乔锋智能,73.0,23.0,24.59,3.45,60.74,0.4,22.5,15.15,42.52
56,通用设备,601882,海天精工,105.0,105.0,26.56,4.02,20.13,-0.7,7.1,0.3,-6.68
57,通用设备,301028,东亚机械,52.0,33.0,22.97,3.42,13.43,-0.7,12.4,9.1,25.63
58,通用设备,603088,宁波精达,46.0,40.0,31.94,4.44,9.25,-0.5,5.0,-7.5,5.59
59,通用设备,301252,同星科技,48.0,13.0,33.29,3.88,28.42,-0.2,16.5,16.95,23.35
60,通用设备,920082,方正阀门,32.0,9.0,25.51,6.32,22.14,-0.6,1.9,12.61,51.13
61,通用设备,873833,美心翼申,17.0,13.0,40.17,2.81,20.81,-0.1,0.2,-11.07,84.16
62,通用设备,001400,江顺科技,36.0,9.0,27.03,2.92,60.37,-0.7,4.4,4.1,61.59
63,通用设备,600558,大西洋,50.0,50.0,30.73,2.17,5.61,-1.7,8.7,18.35,37.84
64,通用设备,300154,瑞凌股份,43.0,30.0,24.5,2.51,9.64,-0.6,8.6,-3.98,-10.41
65,通用设备,603270,金帝股份,61.0,20.0,39.26,2.79,27.72,-0.8,9.1,1.72,43.26
66,通用设备,603082,北自科技,67.0,17.0,39.61,4.41,41.23,-0.7,9.2,5.02,23.74
67,通用设备,603969,银龙股份,71.0,70.0,25.39,2.89,8.25,-4.4,18.4,23.69,23.5
68,通用设备,605123,派克新材,93.0,93.0,30.21,2.08,76.4,-1.1,6.4,35.85,42.8
69,通用设备,300179,四方达,52.0,41.0,38.4,4.5,10.8,-2.9,7.8,19.47,-2.26
70,通用设备,002559,亚威股份,56.0,51.0,38.74,3.27,10.12,-2.1,7.1,5.75,13.71
71,通用设备,300470,中密控股,80.0,76.0,21.25,3.0,38.56,-0.9,6.5,5.24,3.66
72,通用设备,833943,优机股份,29.0,15.0,46.17,4.77,28.21,-1.6,3.7,10.45,74.67
73,通用设备,603277,银都股份,105.0,104.0,13.13,3.77,17.09,0.0,5.7,3.7,9.34
74,通用设备,000811,冰轮环境,125.0,122.0,33.26,2.15,12.56,-0.8,34.6,30.56,35.93
75,通用设备,300988,津荣天宇,31.0,23.0,26.82,2.54,21.82,-2.4,0.5,3.07,22.1
76,通用设备,688028,沃尔德,38.0,38.0,45.21,1.97,25.1,-0.4,17.7,9.61,14.56
77,通用设备,300992,泰福泵业,26.0,21.0,29.44,2.98,26.98,-1.2,6.3,13.7,0.94
78,通用设备,300092,科新机电,37.0,29.0,19.36,2.31,13.65,-2.3,0.0,11.52,20.8
79,通用设备,836699,海达尔,21.0,10.0,27.66,7.15,46.62,0.1,3.1,-2.45,24.15
80,通用设备,002965,祥鑫科技,112.0,84.0,32.62,2.68,42.24,-0.8,8.6,-4.2,62.96
81,通用设备,300193,佳士科技,46.0,41.0,24.43,2.11,9.72,-1.4,7.9,2.75,11.72
82,通用设备,603315,福鞍股份,43.0,42.0,40.88,2.58,13.49,-0.2,9.1,-0.74,26.79
83,通用设备,603331,百达精工,23.0,23.0,26.18,1.75,11.13,-0.4,10.5,-4.05,24.64
84,通用设备,301353,普莱得,27.0,9.0,37.43,2.14,27.09,-0.0,10.8,18.19,29.87
85,通用设备,603090,宏盛股份,31.0,31.0,33.09,5.43,31.06,0.8,29.6,29.42,80.48
86,通用设备,601002,晋亿实业,51.0,51.0,22.14,1.23,5.34,-0.5,9.4,8.54,25.65
87,通用设备,831855,浙江大农,16.0,14.0,28.92,2.83,21.03,0.1,0.3,5.15,27.53
88,通用设备,603173,福斯达,70.0,22.0,15.11,4.21,43.72,-0.3,29.0,40.81,93.88
89,通用设备,605259,绿田机械,48.0,48.0,20.74,2.89,27.62,-1.0,47.7,62.38,89.83
90,通用设备,002871,伟隆股份,28.0,17.0,27.06,2.65,10.98,-0.8,-1.3,6.6,17.43
91,通用设备,000969,安泰科技,142.0,140.0,42.99,2.62,13.51,-5.4,6.0,14.59,23.38
92,通用设备,603269,海鸥股份,32.0,32.0,42.41,3.19,10.41,-0.3,11.3,24.08,39.73
93,通用设备,002884,凌霄泵业,59.0,45.0,14.17,2.86,16.52,-0.3,3.8,4.1,-4.34
94,通用设备,301548,崇德科技,46.0,14.0,41.23,3.11,52.72,-0.7,9.6,10.15,22.58
95,通用设备,002158,汉钟精机,93.0,93.0,18.02,2.16,17.35,-0.9,0.6,-7.47,-3.29
96,通用设备,300990,同飞股份,106.0,48.0,42.7,5.61,62.29,0.9,27.0,29.61,52.67
97,通用设备,603391,力聚热能,37.0,9.0,27.14,1.77,40.11,-0.1,2.5,8.35,-1.79
98,通用设备,301525,儒竞科技,81.0,43.0,38.52,2.55,86.36,-0.1,13.0,-0.17,45.76
99,通用设备,300441,鲍斯股份,54.0,53.0,29.02,2.3,8.39,-0.6,7.0,-1.53,-0.36
100,通用设备,601369,陕鼓动力,154.0,152.0,15.55,1.78,8.94,0.1,6.8,5.8,6.05
101,通用设备,001268,联合精密,32.0,18.0,41.31,3.22,29.39,0.2,16.9,30.04,72.78
102,通用设备,688355,明志科技,25.0,25.0,46.43,2.36,19.78,-0.3,14.3,15.34,21.35
103,通用设备,603617,君禾股份,31.0,31.0,38.02,2.09,7.96,-0.3,12.4,12.43,9.79
104,通用设备,300985,致远新能,35.0,35.0,39.16,3.54,18.75,-0.8,5.5,12.21,1.85
105,通用设备,002598,山东章鼓,34.0,31.0,41.01,2.81,10.95,-1.2,-0.7,-9.43,17.11
106,通用设备,870508,丰安股份,14.0,9.0,32.95,2.96,21.72,0.1,5.0,10.65,78.18
107,通用设备,002282,博深股份,41.0,39.0,17.56,1.17,7.79,-0.8,5.0,4.01,8.04
108,通用设备,000530,冰山冷热,54.0,38.0,44.88,1.73,6.41,-4.1,9.9,17.83,7.55
109,通用设备,301029,怡合达,159.0,115.0,32.55,3.92,25.0,-0.6,9.9,8.23,2.38
110,通用设备,605060,联德股份,60.0,60.0,32.55,2.63,24.98,0.5,23.7,28.3,45.91
111,通用设备,300257,开山股份,140.0,134.0,39.55,2.16,14.06,0.8,40.6,45.4,55.88
112,通用设备,603339,四方科技,41.0,41.0,20.78,1.6,13.14,0.4,11.1,15.06,5.88
113,通用设备,301309,万得凯,30.0,7.0,21.9,1.9,29.67,0.2,14.2,20.95,24.3
114,通用设备,002445,中南文化,59.0,58.0,30.22,2.63,2.47,-1.6,0.4,7.86,0.82
115,通用设备,603279,景津装备,91.0,91.0,13.65,2.07,15.8,0.8,5.9,-2.17,-9.61
116,通用设备,603325,博隆技术,71.0,30.0,16.93,2.85,88.33,-0.4,18.9,15.9,36.31
117,通用设备,300263,隆华科技,81.0,76.0,44.98,2.44,8.95,-2.6,16.7,22.1,23.45
118,通用设备,301317,鑫磊股份,59.0,17.0,3.77,4.25,37.73,-1.2,23.6,-0.37,92.5
119,通用设备,603109,神驰机电,75.0,75.0,26.84,3.87,35.77,4.5,31.1,31.22,104.99
120,通用设备,301446,福事特,28.0,8.0,28.41,2.42,26.71,0.0,14.8,21.57,21.74
121,通用设备,603757,大元泵业,45.0,45.0,28.95,2.84,27.56,0.3,22.3,21.04,38.84
122,汽车零部件,837663,明阳科技,37.0,18.0,46.93,10.41,27.82,0.9,36.9,28.03,157.83
123,汽车零部件,301397,溯联股份,56.0,26.0,42.05,2.99,36.21,0.1,37.1,35.21,88.3
124,汽车零部件,002434,万里扬,114.0,114.0,26.46,2.0,8.69,-0.4,20.4,10.98,42.46
125,汽车零部件,002536,飞龙股份,113.0,107.0,26.75,3.33,19.59,2.2,30.2,28.46,73.67
126,汽车零部件,603926,铁流股份,31.0,30.0,28.97,1.86,13.12,0.0,17.9,18.95,52.74
127,汽车零部件,002048,宁波华翔,179.0,156.0,17.47,1.56,21.98,3.5,29.1,33.13,80.91
128,汽车零部件,301552,科力装备,42.0,10.0,27.92,3.73,43.65,-0.1,16.3,18.23,6.02
129,汽车零部件,603319,美湖股份,99.0,99.0,45.47,4.12,29.17,-0.8,21.0,7.76,109.55
130,汽车零部件,000581,威孚高科,199.0,163.0,14.03,1.03,20.57,-0.7,9.1,2.14,14.21
131,汽车零部件,600480,凌云股份,159.0,157.0,18.52,2.12,13.04,-1.5,10.1,3.33,61.39
132,汽车零部件,300643,万通智控,58.0,58.0,39.16,4.99,25.02,-0.8,18.7,26.49,112.03
133,汽车零部件,873690,捷众科技,20.0,13.0,37.04,3.7,30.21,0.1,11.9,23.81,72.43
134,汽车零部件,603409,汇通控股,49.0,12.0,41.99,3.48,38.73,0.3,13.1,9.31,63.56
135,汽车零部件,300580,贝斯特,135.0,127.0,48.79,4.38,27.06,-1.0,11.6,-4.14,18.63
136,汽车零部件,301613,新铝时代,85.0,21.0,40.16,5.81,58.8,-1.3,10.4,18.69,55.68
137,汽车零部件,003033,征和工业,39.0,38.0,17.88,3.03,47.11,0.3,12.4,-9.18,78.79
138,汽车零部件,001282,三联锻造,47.0,17.0,39.56,3.05,21.35,-1.8,5.9,6.17,43.0
139,汽车零部件,836221,易实精密,25.0,13.0,40.82,6.53,21.16,-1.1,-7.2,20.43,76.63
140,汽车零部件,300611,美力科技,55.0,38.0,40.17,4.95,25.87,-0.9,11.2,-6.17,147.56
141,汽车零部件,605319,无锡振华,85.0,72.0,22.42,3.48,33.9,-1.1,-2.1,6.07,64.09
142,汽车零部件,301160,翔楼新材,79.0,52.0,37.84,4.83,68.26,0.5,23.2,1.56,78.55
143,汽车零部件,603013,亚普股份,110.0,110.0,21.21,2.59,21.37,0.1,29.0,27.58,46.07
144,汽车零部件,605128,上海沿浦,77.0,77.0,49.25,3.78,36.39,0.3,20.5,16.97,47.87
145,汽车零部件,603166,福达股份,113.0,112.0,43.47,4.72,17.52,-0.1,13.7,5.93,144.35
146,汽车零部件,603161,科华控股,27.0,26.0,26.1,1.84,13.75,-0.4,11.4,16.72,34.41
147,汽车零部件,605133,嵘泰股份,96.0,82.0,49.85,2.72,34.0,-4.0,5.9,6.48,89.1
148,汽车零部件,832978,开特股份,43.0,24.0,26.57,6.49,23.79,-0.7,-6.6,-4.27,80.64
149,汽车零部件,301181,标榜股份,32.0,10.0,25.61,2.29,27.72,-0.3,13.7,15.21,35.29
150,汽车零部件,603040,新坐标,68.0,67.0,25.42,5.04,49.78,3.1,36.3,18.61,124.03
151,汽车零部件,002284,亚太股份,86.0,85.0,21.43,2.89,11.62,-2.1,6.1,-0.68,51.11
152,汽车零部件,002997,瑞鹄模具,86.0,86.0,18.86,3.67,40.91,-0.4,11.3,5.55,19.1
153,汽车零部件,000030,富奥股份,107.0,104.0,16.38,1.36,6.22,-0.2,5.4,3.32,24.9
154,汽车零部件,002553,南方精工,90.0,65.0,24.66,7.37,25.94,-3.4,23.1,4.18,103.29
155,汽车零部件,600523,贵航股份,65.0,65.0,42.6,2.15,16.2,-1.1,13.9,3.18,37.4
156,汽车零部件,002662,峰璟股份,55.0,55.0,31.99,1.29,3.66,-0.5,6.7,3.1,-3.68
157,汽车零部件,300680,隆盛科技,97.0,75.0,41.23,5.07,42.49,-0.8,12.7,-6.62,78.83
158,汽车零部件,603586,金麒麟,37.0,37.0,12.31,1.64,18.85,-0.9,5.3,10.11,33.97
159,汽车零部件,603201,常润股份,33.0,32.0,15.62,2.0,17.12,-0.1,14.7,18.64,24.51
160,汽车零部件,603305,旭升集团,133.0,133.0,34.69,2.07,13.92,-0.6,7.7,5.69,9.01
161,汽车零部件,002516,旷达科技,79.0,78.0,44.65,2.18,5.34,-0.8,4.7,3.29,7.01
162,汽车零部件,603197,保隆科技,87.0,87.0,22.86,2.6,40.76,-0.3,3.9,4.51,9.45
163,汽车零部件,603809,豪能股份,139.0,139.0,33.3,4.47,16.12,0.4,12.1,2.41,83.39
164,汽车零部件,603730,岱美股份,123.0,123.0,14.7,2.82,5.72,0.5,1.1,-4.51,-13.98
165,汽车零部件,832000,安徽凤凰,19.0,10.0,39.57,3.13,20.87,0.0,-3.8,-10.16,16.85
166,汽车零部件,831195,三祥科技,18.0,13.0,19.32,2.47,18.67,0.2,4.8,8.99,73.19
167,汽车零部件,002448,中原内配,55.0,45.0,12.37,1.56,9.33,-0.8,11.6,17.36,52.2
168,汽车零部件,301119,正强股份,42.0,34.0,27.62,4.33,40.29,-0.8,14.5,-19.52,34.34
169,汽车零部件,001311,多利科技,74.0,19.0,19.34,1.64,23.74,-0.1,16.7,10.78,22.88
170,汽车零部件,002283,天润工业,74.0,65.0,18.74,1.25,6.48,-0.7,11.0,2.21,26.56
171,汽车零部件,603758,秦安股份,60.0,60.0,45.53,2.46,13.61,-1.4,-2.7,6.75,70.77
172,汽车零部件,838837,华原股份,25.0,23.0,37.49,4.98,16.8,-0.3,-4.9,-3.95,76.1
173,汽车零部件,605333,沪光股份,155.0,155.0,41.56,6.99,35.44,0.9,29.8,20.18,9.38
174,汽车零部件,002906,华阳集团,161.0,161.0,25.84,2.53,30.62,-4.6,-6.8,-2.98,1.16
175,汽车零部件,300428,立中集团,119.0,104.0,18.42,1.67,18.66,-2.3,3.6,5.25,16.92
176,汽车零部件,605228,神通科技,60.0,59.0,46.39,3.86,13.89,-0.1,26.5,21.84,28.73
177,汽车零部件,688533,上声电子,45.0,45.0,41.6,2.99,27.92,-0.4,6.2,1.79,-18.77
178,汽车零部件,301298,东利机械,26.0,19.0,29.28,2.94,17.95,-0.0,12.2,9.99,33.06
179,汽车零部件,300375,鹏翎股份,39.0,26.0,42.14,1.73,5.17,-1.7,0.4,6.38,13.13
180,汽车零部件,603788,宁波高发,37.0,37.0,20.01,1.89,16.59,-0.7,6.0,6.76,26.35
181,汽车零部件,603190,亚通精工,29.0,10.0,20.58,1.38,24.34,-0.6,7.5,11.24,9.54
182,汽车零部件,002101,广东鸿图,85.0,85.0,47.04,1.11,12.78,-1.3,5.5,0.71,9.51
183,汽车零部件,002363,隆基机械,34.0,34.0,45.52,1.62,8.19,-0.6,9.2,12.04,25.81
184,汽车零部件,603158,腾龙股份,41.0,41.0,22.76,1.86,8.4,-0.4,5.9,-0.59,6.06
185,汽车零部件,301170,锡南科技,29.0,10.0,27.77,1.7,28.98,-0.5,9.6,14.45,28.12
186,汽车零部件,603306,华懋科技,148.0,148.0,42.83,5.16,44.99,-0.2,3.8,22.72,42.73
187,汽车零部件,300863,卡倍亿,68.0,66.0,32.21,4.46,36.32,-1.6,-2.4,11.41,14.25
188,汽车零部件,002454,松芝股份,53.0,52.0,14.09,1.33,8.36,-0.7,10.1,13.9,27.63
189,汽车零部件,001319,铭科精技,40.0,34.0,40.34,3.15,28.13,-0.2,9.0,3.38,13.61
190,汽车零部件,838171,邦德股份,24.0,11.0,20.45,4.22,18.17,-0.1,3.2,5.95,42.73
191,汽车零部件,300446,航天智造,155.0,57.0,20.77,2.97,18.28,-1.8,8.2,1.67,12.63
192,汽车零部件,920106,林泰新材,54.0,28.0,35.14,11.44,96.59,-1.7,-14.5,-3.45,127.65
193,汽车零部件,688612,威迈斯,131.0,79.0,32.47,4.1,31.11,-1.9,17.2,24.84,34.21
194,汽车零部件,603997,继峰股份,151.0,151.0,36.03,3.11,11.87,-0.2,-6.5,-6.76,3.67
195,汽车零部件,603107,上海汽配,54.0,35.0,29.72,2.68,16.08,-1.1,3.8,2.55,-2.19
196,汽车零部件,300926,博俊科技,117.0,76.0,19.56,4.18,26.9,0.2,3.4,1.17,23.06
197,汽车零部件,600742,富维股份,78.0,78.0,19.8,0.94,10.55,-0.3,10.9,9.1,24.12
198,汽车零部件,002355,兴民智通,40.0,40.0,7.46,2.92,6.51,-4.1,-17.2,-4.82,2.2
199,汽车零部件,300816,艾可蓝,27.0,15.0,36.02,3.16,33.4,-1.0,-3.3,2.58,30.78
200,汽车零部件,600609,金杯汽车,67.0,67.0,21.7,4.52,5.1,-2.6,-3.2,-8.11,-29.17
201,汽车零部件,603950,长源东谷,78.0,77.0,24.95,2.88,23.92,-0.4,-2.2,-10.51,37.55
202,汽车零部件,002863,今飞凯达,32.0,32.0,31.8,1.16,5.38,-0.8,7.8,6.32,16.45
203,汽车零部件,301020,密封科技,34.0,34.0,32.1,3.66,23.51,-0.4,8.4,13.63,26.47
204,汽车零部件,605005,合兴股份,75.0,75.0,36.22,3.91,18.79,-0.6,4.5,15.92,16.71
205,汽车零部件,603210,泰鸿万立,71.0,15.0,40.43,4.14,20.96,-0.8,0.5,-1.41,143.72
206,汽车零部件,300978,东箭科技,50.0,22.0,25.23,3.16,11.86,-0.2,7.4,12.42,11.99
207,汽车零部件,600218,全柴动力,40.0,40.0,33.43,1.24,9.16,-1.0,3.4,7.01,16.84
208,汽车零部件,688667,菱电电控,33.0,33.0,46.83,1.98,62.69,-0.2,19.3,13.1,55.98
209,汽车零部件,300893,松原安全,79.0,40.0,26.95,5.98,25.0,-0.6,4.1,2.21,20.77
210,汽车零部件,688280,精进电动-UW,49.0,44.0,25.49,7.86,8.38,0.2,18.0,8.41,90.89
211,汽车零部件,603035,常熟汽饰,52.0,52.0,14.85,1.02,13.7,-1.0,3.3,4.82,-2.49
212,汽车零部件,000700,模塑科技,73.0,73.0,12.37,2.02,8.0,-0.9,3.1,9.14,17.65
213,汽车零部件,301186,超达装备,37.0,35.0,37.26,2.51,46.47,-0.5,5.4,16.79,17.97
214,汽车零部件,002328,新朋股份,47.0,35.0,29.25,1.46,6.14,-0.0,8.9,10.83,2.16
215,汽车零部件,000570,苏常柴Ａ,42.0,33.0,24.21,1.25,6.0,-0.6,4.5,7.91,18.11
216,汽车零部件,603239,浙江仙通,42.0,42.0,15.84,3.61,15.61,-1.0,3.2,6.99,17.9
217,汽车零部件,300304,云意电气,86.0,84.0,22.08,2.82,9.78,-0.2,35.3,28.68,23.17
218,汽车零部件,603202,天有为,166.0,34.0,17.23,2.64,103.5,-1.9,9.8,8.58,13.72
219,汽车零部件,605088,冠盛股份,83.0,82.0,24.83,3.1,41.12,1.3,12.4,7.08,67.97
220,汽车零部件,600933,爱柯迪,184.0,183.0,17.88,2.27,18.68,1.1,17.3,9.62,16.75
221,汽车零部件,002592,ST八菱,21.0,19.0,11.12,2.24,7.37,-0.4,20.0,29.75,53.22
222,汽车零部件,603089,正裕工业,41.0,41.0,33.83,2.99,17.03,0.8,43.4,50.98,92.0
223,软件开发,603508,思维列控,125.0,125.0,20.59,2.74,32.78,-0.4,28.6,30.08,45.11
224,软件开发,301195,北路智控,55.0,36.0,32.66,2.34,41.48,0.1,18.1,19.99,31.85
225,软件开发,430425,乐创技术,17.0,15.0,48.66,7.16,24.58,-0.6,-4.8,-10.26,89.95
226,软件开发,600728,佳都科技,126.0,126.0,26.21,1.64,5.92,-1.9,9.2,7.05,26.5
227,软件开发,688570,天玛智控,95.0,41.0,44.27,2.24,21.98,-0.1,8.8,15.02,16.42
228,软件开发,688588,凌志软件,62.0,62.0,23.76,5.02,15.57,-0.5,8.7,13.32,14.4
229,软件开发,002322,理工能科,48.0,47.0,37.18,1.72,12.75,-0.6,5.8,2.74,4.17
230,专用设备,002611,东方精工,190.0,157.0,17.26,3.7,15.64,2.2,30.7,21.71,62.58
231,专用设备,688162,巨一科技,44.0,44.0,41.55,1.87,32.08,-0.3,20.1,19.21,18.25
232,专用设备,688128,中国电研,112.0,112.0,22.07,3.54,27.58,-0.1,13.0,9.97,34.47
233,专用设备,002009,天奇股份,72.0,64.0,42.72,3.65,17.97,0.5,18.0,8.91,18.07
234,专用设备,603036,如通股份,36.0,36.0,32.36,2.73,17.35,-1.9,3.5,14.22,3.77
235,专用设备,300307,慈星股份,65.0,64.0,21.29,2.02,8.16,-2.2,2.9,-6.96,0.25
236,专用设备,002483,润邦股份,62.0,62.0,22.2,1.48,7.03,-1.1,15.8,16.01,43.18
237,专用设备,301260,格力博,105.0,45.0,14.83,2.23,21.86,-1.9,12.4,36.2,64.98
238,专用设备,603583,捷昌驱动,152.0,152.0,33.74,3.5,39.73,0.1,10.1,-4.63,62.76
239,专用设备,300484,蓝海华腾,46.0,37.0,41.02,7.0,22.17,-2.2,0.4,5.77,8.15
240,专用设备,002833,弘亚数控,71.0,49.0,13.52,2.52,16.85,-1.3,3.0,-0.82,2.56
241,专用设备,301338,凯格精机,64.0,21.0,48.36,4.35,60.38,-0.9,33.9,62.97,94.77
242,专用设备,605286,同力日升,66.0,66.0,22.84,3.27,39.48,-0.3,0.6,-1.0,31.42
243,专用设备,688419,耐科装备,33.0,9.0,36.46,3.37,29.03,-0.8,13.6,18.34,32.19
244,专用设备,603095,越剑智能,41.0,41.0,31.01,1.76,16.02,-0.9,-1.8,-1.05,5.53
245,专用设备,688328,深科达,26.0,26.0,45.84,3.18,27.77,0.2,23.4,49.62,85.38
246,专用设备,300415,伊之密,102.0,98.0,19.19,3.54,21.7,-1.3,8.9,4.33,10.88
247,专用设备,002526,山东矿机,72.0,72.0,34.0,2.29,4.05,-2.0,6.3,5.47,15.06
248,专用设备,688113,联测科技,26.0,26.0,30.51,2.82,40.7,-0.1,12.7,20.24,44.89
249,专用设备,603081,大丰实业,56.0,56.0,43.05,1.8,13.01,-3.0,23.3,15.85,16.47
250,专用设备,603012,创力集团,39.0,39.0,26.14,1.05,6.05,-0.8,10.0,9.21,16.12
251,专用设备,002698,博实股份,176.0,144.0,29.25,4.48,17.17,-1.0,11.1,4.38,2.51
252,专用设备,300879,大叶股份,68.0,68.0,8.78,4.89,33.7,-6.9,-13.9,-12.65,115.2
253,专用设备,603901,永创智能,53.0,52.0,32.67,2.24,10.9,-1.6,6.2,5.83,48.1
254,专用设备,300228,富瑞特装,47.0,44.0,23.44,2.13,8.04,-2.0,5.1,9.39,15.35
255,专用设备,873703,广厦环能,25.0,13.0,41.84,2.4,16.76,-0.2,-0.9,-4.39,15.35
