,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,文化传媒,601900,南方传媒,127.0,127.0,9.88,1.56,14.35,1.4,-4.8,-12.39,-1.44
1,专用设备,603855,华荣股份,72.0,71.0,15.56,3.8,21.4,1.2,-2.8,3.18,10.94
2,商业百货,000785,居然智家,184.0,174.0,21.7,0.9,2.95,1.2,-1.7,-13.24,-17.37
3,煤炭行业,601918,新集能源,170.0,170.0,7.98,1.05,6.55,2.5,0.9,-2.24,-8.77
4,化学原料,603067,振华股份,112.0,112.0,23.92,3.53,15.8,1.2,5.8,0.25,77.33
5,商业百货,600827,百联股份,174.0,156.0,22.54,0.9,9.74,1.2,5.8,3.62,-10.89
6,装修建材,603137,恒尚节能,28.0,11.0,14.82,2.27,15.41,1.3,9.7,15.6,46.48
