,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
131,生物制品,600867,通化东宝,169.0,169.0,38.72,2.75,8.61,-2.2,5.8,13.89,10.24
132,生物制品,688163,赛伦生物,28.0,11.0,41.96,2.57,25.57,-0.3,24.2,40.03,47.29
133,生物制品,688739,成大生物,123.0,123.0,42.49,1.32,29.47,-0.7,6.4,16.02,17.93
134,生物制品,000403,派林生物,173.0,171.0,36.7,2.19,18.21,-3.2,1.4,8.72,13.95
135,生物制品,000534,万泽股份,87.0,85.0,36.42,5.74,17.06,-0.3,20.8,22.03,33.07
136,生物制品,002880,卫光生物,67.0,66.0,38.11,3.02,29.42,-0.7,1.0,3.85,9.74
137,生物制品,688253,英诺特,45.0,23.0,11.84,2.27,33.07,-1.0,8.4,2.86,-7.39
138,生物制品,300294,博雅生物,138.0,138.0,30.58,1.81,27.33,-0.2,3.0,1.94,-9.26
139,生物制品,600211,西藏药业,149.0,149.0,13.12,3.58,46.2,-0.4,21.7,24.73,28.51
140,生物制品,002038,双鹭药业,84.0,69.0,34.58,1.47,8.15,-2.8,6.4,18.29,9.4
141,生物制品,603590,康辰药业,84.0,83.0,47.41,2.76,52.95,-0.6,7.0,74.01,131.02
142,生物制品,300239,东宝生物,35.0,35.0,46.52,2.11,5.97,-0.6,1.4,8.55,-4.33
143,生物制品,301509,金凯生科,53.0,25.0,36.76,2.43,43.8,-1.7,11.1,17.68,71.9
144,生物制品,600223,福瑞达,86.0,86.0,39.78,2.07,8.45,-2.3,2.9,9.03,12.67
145,钢铁行业,601121,宝地矿业,56.0,27.0,45.33,1.81,6.98,-0.5,11.5,19.32,0.29
146,钢铁行业,000923,河钢资源,97.0,93.0,19.25,1.01,14.84,-0.5,7.2,18.06,10.75
147,钢铁行业,002110,三钢闽光,111.0,111.0,36.61,0.57,4.55,-2.2,11.0,21.98,37.05
148,钢铁行业,833751,惠同新材,20.0,19.0,41.46,5.21,22.75,-0.1,24.3,32.73,91.98
149,钢铁行业,300881,盛德鑫泰,42.0,22.0,21.18,4.23,38.05,-1.5,9.1,27.64,27.9
150,钢铁行业,002756,永兴材料,192.0,138.0,23.96,1.53,35.62,-6.4,8.2,16.25,-4.32
151,钢铁行业,601969,海南矿业,171.0,169.0,26.68,2.46,8.56,-1.5,14.3,24.78,22.11
152,钢铁行业,601003,柳钢股份,154.0,154.0,14.73,1.78,5.99,-4.8,18.4,68.73,117.03
153,钢铁行业,603878,武进不锈,32.0,32.0,26.41,1.25,5.71,-0.3,4.2,9.6,1.42
154,钢铁行业,000778,新兴铸管,152.0,150.0,27.77,0.6,3.84,-0.6,4.6,10.03,0.52
155,钢铁行业,002478,常宝股份,51.0,41.0,10.02,0.89,5.67,-0.3,3.5,9.25,11.83
156,钢铁行业,000655,金岭矿业,54.0,54.0,18.1,1.58,9.14,-2.1,12.7,34.02,51.32
157,钢铁行业,601686,友发集团,88.0,88.0,15.4,1.36,6.14,-0.1,2.7,9.25,18.76
158,钢铁行业,603995,甬金股份,68.0,68.0,11.15,1.19,18.5,-0.6,5.9,16.06,3.99
159,钢铁行业,605158,华达新材,47.0,47.0,30.03,1.89,9.16,-1.6,6.4,16.24,-27.3
160,钢铁行业,001203,大中矿业,183.0,157.0,22.55,2.91,12.13,-0.6,15.9,39.59,43.38
161,钢铁行业,600382,广东明珠,40.0,40.0,18.46,1.48,5.73,-0.2,2.9,14.6,32.95
162,钢铁行业,002443,金洲管道,37.0,37.0,31.87,1.07,7.08,-0.2,7.6,18.2,24.65
163,钢铁行业,600507,方大特钢,135.0,135.0,13.47,1.42,5.83,-0.1,15.0,37.83,45.02
164,钢铁行业,002075,沙钢股份,141.0,141.0,45.34,2.17,6.43,-6.5,8.2,10.29,3.04
165,食品饮料,603057,紫燕食品,100.0,16.0,47.69,5.23,24.12,-0.7,15.6,18.24,23.25
166,食品饮料,300783,三只松鼠,112.0,78.0,11.73,3.71,27.91,-2.8,6.0,0.4,-23.78
167,食品饮料,836826,盖世食品,19.0,8.0,45.89,5.17,13.29,0.1,6.2,1.84,29.03
168,食品饮料,603027,千禾味业,132.0,123.0,20.5,3.99,12.84,-1.3,14.1,12.93,10.59
169,食品饮料,605338,巴比食品,56.0,56.0,21.23,2.55,23.33,-0.5,22.8,19.7,41.65
170,食品饮料,603755,日辰股份,29.0,29.0,40.89,3.9,29.22,-0.2,10.1,12.26,8.83
171,食品饮料,300973,立高食品,78.0,54.0,22.18,3.42,46.3,0.2,0.1,-12.67,20.13
172,食品饮料,002956,西麦食品,52.0,52.0,31.68,3.42,23.13,-0.2,4.0,9.31,42.34
173,食品饮料,600872,中炬高新,154.0,153.0,21.27,2.81,19.78,-2.5,4.4,8.38,-8.43
174,食品饮料,001219,青岛食品,29.0,28.0,22.29,2.79,14.8,-0.1,6.6,9.87,10.2
175,食品饮料,300898,熊猫乳品,37.0,34.0,44.15,3.84,29.44,-1.3,10.2,3.08,17.24
176,食品饮料,603697,有友食品,57.0,57.0,28.26,3.28,13.3,-0.8,5.2,1.06,33.4
177,食品饮料,300908,仲景食品,47.0,40.0,23.59,2.78,32.49,-0.3,11.3,10.36,8.52
178,食品饮料,003000,劲仔食品,60.0,40.0,22.28,4.44,13.35,-1.5,5.7,-6.18,-0.37
179,食品饮料,605337,李子园,54.0,54.0,20.36,3.42,13.81,-0.5,9.7,-4.56,27.87
180,食品饮料,001318,阳光乳业,43.0,43.0,35.7,3.02,15.11,-1.0,14.6,14.82,35.03
181,食品饮料,605077,华康股份,58.0,57.0,21.76,1.92,19.2,-0.3,11.5,18.52,35.02
182,食品饮料,002946,新乳业,157.0,155.0,29.5,4.96,18.27,-0.5,8.2,-4.04,28.39
183,食品饮料,002570,贝因美,80.0,80.0,46.69,4.95,7.4,-15.0,19.5,19.35,75.77
184,食品饮料,603317,天味食品,132.0,132.0,44.25,3.25,12.42,-0.3,9.1,8.19,-2.89
185,食品饮料,002216,三全食品,103.0,74.0,16.51,2.32,11.76,0.1,6.3,2.44,0.51
186,食品饮料,605089,味知香,37.0,37.0,47.44,3.11,26.82,-0.4,9.1,14.03,9.11
187,食品饮料,600186,莲花控股,118.0,117.0,29.09,6.64,6.55,-1.7,5.8,6.33,14.91
188,食品饮料,603517,绝味食品,103.0,103.0,21.4,1.66,16.95,-0.9,10.9,4.89,5.21
189,食品饮料,002991,甘源食品,55.0,30.0,37.12,3.41,59.41,-0.8,3.5,-4.56,-35.26
190,食品饮料,603170,宝立食品,55.0,55.0,23.69,4.14,13.8,-0.4,13.4,2.99,-7.82
191,食品饮料,002507,涪陵榨菜,159.0,159.0,14.64,1.88,13.82,-1.0,7.3,4.86,0.8
192,食品饮料,603866,桃李面包,91.0,91.0,22.41,1.78,5.71,-0.6,3.1,3.63,-11.75
193,食品饮料,600300,维维股份,56.0,56.0,19.84,1.68,3.48,-0.8,1.5,0.0,12.62
194,食品饮料,603102,百合股份,28.0,28.0,19.96,1.77,43.93,-1.2,-1.9,1.64,27.81
195,食品饮料,001215,千味央厨,30.0,30.0,34.73,1.62,30.66,-1.0,8.7,9.27,-0.07
196,食品饮料,600597,光明乳业,122.0,122.0,21.62,1.29,8.85,-0.8,5.7,3.87,5.61
197,食品饮料,600429,三元股份,72.0,72.0,20.58,1.43,4.79,-0.1,4.4,2.35,9.11
198,食品饮料,000848,承德露露,95.0,94.0,11.02,2.86,9.02,-0.2,2.6,-12.26,4.04
199,食品饮料,002597,金禾实业,137.0,136.0,14.13,1.85,24.07,0.2,7.9,-2.59,9.26
200,食品饮料,002852,道道全,41.0,34.0,11.22,1.85,11.81,-1.4,1.5,21.5,45.26
201,食品饮料,688089,嘉必优,47.0,47.0,21.87,2.9,28.06,-1.5,11.9,8.63,49.02
202,食品饮料,605016,百龙创园,88.0,88.0,25.83,4.88,20.98,-0.7,-5.3,6.28,62.76
203,食品饮料,600305,恒顺醋业,91.0,91.0,41.16,2.74,8.23,-0.0,7.3,3.26,4.44
204,食品饮料,002695,煌上煌,72.0,66.0,47.02,2.61,12.93,-1.7,10.9,29.43,53.56
205,食品饮料,600073,光明肉业,72.0,72.0,10.81,1.43,7.64,-0.3,4.8,-6.03,11.21
206,食品饮料,002661,克明食品,35.0,33.0,10.33,1.55,10.64,-0.2,0.9,6.72,8.68
207,食品饮料,832023,田野股份,16.0,13.0,47.59,1.29,4.76,-0.4,0.8,-5.93,6.97
208,食品饮料,002626,金达威,117.0,117.0,24.11,2.83,19.25,-3.4,-1.3,9.69,30.95
209,食品饮料,603020,爱普股份,35.0,35.0,26.44,1.07,9.04,-0.6,-3.6,5.12,19.58
210,食品饮料,300829,金丹科技,44.0,30.0,22.82,1.83,19.24,-0.4,11.9,3.16,2.67
211,食品饮料,605567,春雪食品,22.0,22.0,48.94,2.04,10.93,0.1,4.8,14.69,22.81
212,食品饮料,002286,保龄宝,41.0,40.0,20.23,1.94,10.72,-1.7,-1.8,-1.2,46.45
213,食品饮料,300791,仙乐健康,77.0,65.0,24.03,3.29,25.2,-0.1,7.6,10.87,27.4
214,食品饮料,605198,安德利,176.0,139.0,43.71,6.55,51.52,-0.0,24.0,-11.39,88.58
215,食品饮料,603235,天新药业,129.0,43.0,14.77,2.84,29.49,-0.6,2.8,10.7,18.53
216,电池,300457,赢合科技,152.0,149.0,27.96,2.32,23.35,-6.5,15.3,36.31,22.77
217,电池,001283,豪鹏科技,75.0,57.0,38.96,2.39,79.31,-1.2,22.6,58.15,38.05
218,电池,002580,圣阳股份,67.0,67.0,25.88,2.92,14.77,-3.0,6.4,0.82,75.0
219,电池,601311,骆驼股份,119.0,119.0,11.22,1.22,10.17,-0.7,10.8,26.34,27.13
220,电池,603031,安孚科技,86.0,86.0,40.13,4.52,40.5,-4.1,40.8,54.4,42.81
221,电池,301222,浙江恒威,31.0,9.0,37.63,2.25,30.98,-0.4,5.9,18.74,23.18
222,电池,688155,先惠技术,72.0,72.0,30.87,3.6,57.36,-1.4,19.4,37.75,52.39
223,电池,688006,杭可科技,131.0,131.0,28.39,2.53,21.78,-1.5,13.6,28.12,22.77
224,电池,836239,长虹能源,66.0,25.0,28.62,7.37,36.39,-0.4,3.9,17.96,81.5
225,电池,833523,德瑞锂电,26.0,21.0,17.83,4.13,26.05,-0.2,2.7,2.4,32.3
226,电池,000049,德赛电池,93.0,93.0,47.71,1.42,24.2,-0.9,7.1,14.8,4.4
227,电池,835237,力佳科技,20.0,20.0,49.78,4.04,23.49,-0.4,-2.2,3.12,38.34
228,化学制药,688513,苑东生物,125.0,125.0,45.66,4.49,70.65,2.2,64.5,70.08,137.8
229,化学制药,688566,吉贝尔,78.0,78.0,39.25,3.46,38.99,-0.1,27.3,45.81,76.11
230,化学制药,603229,奥翔药业,102.0,102.0,21.35,4.45,12.26,-1.0,31.7,36.98,23.96
231,化学制药,002020,京新药业,171.0,144.0,26.23,3.17,19.9,-1.1,28.2,51.91,59.58
232,化学制药,002102,能特科技,104.0,92.0,15.4,3.13,4.22,-2.9,3.2,30.65,61.07
233,化学制药,603367,辰欣药业,134.0,134.0,23.27,2.23,29.51,0.9,86.5,109.74,118.27
234,化学制药,603456,九洲药业,168.0,168.0,15.95,1.93,18.86,-3.4,15.6,27.26,40.96
235,化学制药,002550,千红制药,142.0,105.0,27.6,5.42,11.13,-8.1,4.1,43.43,83.06
236,化学制药,002399,海普瑞,198.0,168.0,31.55,1.66,13.47,-0.5,9.1,16.93,29.02
237,化学制药,601089,福元医药,127.0,127.0,23.74,3.56,26.5,-1.7,41.9,65.42,70.86
238,化学制药,830946,森萱医药,55.0,55.0,46.95,4.69,12.77,-0.2,11.5,-3.4,47.29
239,化学制药,832566,梓橦宫,21.0,16.0,29.22,2.54,14.23,-0.2,10.2,11.7,58.99
240,化学制药,300401,花园生物,86.0,85.0,26.71,2.8,15.88,-3.8,-0.1,7.95,9.14
241,化学制药,001367,海森药业,40.0,10.0,33.17,2.88,26.55,-0.1,10.8,20.24,45.16
242,化学制药,002019,亿帆医药,198.0,137.0,32.63,2.26,16.29,-3.2,13.0,23.6,53.39
243,化学制药,603811,诚意药业,48.0,48.0,26.18,3.93,14.65,-1.1,15.4,64.79,95.86
244,化学制药,688117,圣诺生物,69.0,69.0,38.83,6.96,43.89,-4.5,11.3,67.14,140.63
245,化学制药,000739,普洛药业,193.0,193.0,17.13,2.86,16.65,-0.5,12.5,18.93,4.65
246,化学制药,000756,新华制药,115.0,82.0,25.55,2.28,16.61,-3.5,-3.7,10.0,7.44
247,化学制药,603207,小方制药,57.0,14.0,23.61,5.11,35.53,-1.4,8.8,21.26,33.62
248,化学制药,300573,兴齐眼药,166.0,127.0,28.4,10.57,67.56,-7.1,22.1,29.52,37.51
249,化学制药,605507,国邦医药,130.0,70.0,14.3,1.62,23.32,0.3,11.8,18.2,15.27
250,化学制药,600216,浙江医药,157.0,157.0,11.68,1.4,16.35,-1.7,9.1,11.07,5.55
251,化学制药,603351,威尔药业,41.0,41.0,28.17,2.38,30.27,-0.6,-1.6,10.27,25.29
252,化学制药,836547,无锡晶海,21.0,10.0,28.74,3.13,27.6,-0.1,10.2,2.22,78.76
253,化学制药,300452,山河药辅,33.0,27.0,17.74,3.95,14.28,-1.2,3.1,13.97,20.91
254,化学制药,301507,民生健康,55.0,17.0,33.17,3.46,15.33,-1.3,2.5,9.89,21.76
255,化学制药,430017,星昊医药,27.0,27.0,32.62,1.72,21.92,-2.1,2.0,14.82,60.59
256,化学制药,600420,国药现代,154.0,154.0,11.42,1.13,11.45,-0.7,4.8,8.53,-2.47
257,化学制药,300194,福安药业,58.0,47.0,20.93,1.32,4.86,-0.8,7.3,16.83,10.2
