,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
30,仪器仪表,836260,中寰股份,15.0,14.0,29.21,3.56,14.43,-0.4,2.1,4.64,43.44
31,仪器仪表,603100,川仪股份,105.0,104.0,23.06,2.44,20.41,-0.2,0.2,-1.07,-2.72
32,仪器仪表,300349,金卡智能,52.0,46.0,29.5,1.21,12.33,-0.9,4.6,5.84,-6.38
33,仪器仪表,601222,林洋能源,120.0,120.0,24.25,0.78,5.82,-1.9,3.0,4.11,-14.41
34,仪器仪表,920029,开发科技,127.0,29.0,15.61,4.12,91.27,-2.6,-6.8,-16.85,216.03
35,仪器仪表,300515,三德科技,53.0,47.0,47.55,6.89,25.95,0.8,26.6,66.56,123.32
36,仪器仪表,832651,天罡股份,19.0,5.0,42.23,4.07,31.42,-0.2,4.1,6.58,30.64
37,通用设备,688059,华锐精密,54.0,54.0,46.51,4.47,62.38,-2.4,35.9,39.9,98.03
38,通用设备,002046,国机精工,114.0,112.0,32.14,2.72,21.21,1.1,28.4,33.65,53.81
39,通用设备,002026,山东威达,60.0,57.0,25.15,1.63,13.53,-0.3,13.8,27.16,38.63
40,通用设备,300263,隆华科技,84.0,79.0,46.94,2.61,9.34,-1.4,23.5,24.7,28.83
41,通用设备,833943,优机股份,29.0,15.0,46.39,4.79,28.35,0.8,14.5,24.02,75.54
42,通用设备,605060,联德股份,57.0,57.0,30.91,2.49,23.72,0.7,25.3,18.84,38.55
43,通用设备,301548,崇德科技,45.0,14.0,40.8,3.08,52.17,-0.5,8.1,10.39,21.3
44,通用设备,688360,德马科技,61.0,58.0,48.21,4.39,23.13,-1.2,26.9,24.09,75.76
45,通用设备,600114,东睦股份,152.0,152.0,34.02,5.56,24.66,-2.7,21.3,23.18,55.39
46,通用设备,688379,华光新材,38.0,38.0,10.08,3.6,42.73,-0.6,26.4,52.23,112.06
47,通用设备,301028,东亚机械,51.0,33.0,22.49,3.34,13.15,-0.7,8.9,6.82,23.01
48,通用设备,603082,北自科技,65.0,16.0,38.68,4.31,40.26,-0.8,6.4,3.98,20.83
49,通用设备,603339,四方科技,41.0,41.0,21.04,1.62,13.3,0.3,12.9,16.87,7.17
50,通用设备,603088,宁波精达,45.0,39.0,31.25,4.35,9.05,-0.5,2.4,-9.05,3.31
51,通用设备,605259,绿田机械,47.0,47.0,20.54,2.86,27.35,-1.1,46.3,60.79,87.97
52,通用设备,688028,沃尔德,37.0,37.0,43.88,1.91,24.36,-0.4,14.7,10.93,11.18
53,通用设备,301603,乔锋智能,71.0,22.0,23.89,3.35,59.0,0.4,18.7,14.52,38.43
54,通用设备,688558,国盛智科,36.0,36.0,26.3,2.29,27.6,-0.1,11.5,14.48,33.01
55,通用设备,688697,纽威数控,66.0,66.0,27.06,4.14,14.52,-0.9,10.0,6.53,26.7
56,通用设备,300257,开山股份,138.0,133.0,39.07,2.13,13.89,0.9,43.6,45.45,53.99
57,通用设备,001268,联合精密,31.0,18.0,40.93,3.19,29.12,0.1,13.5,31.05,71.19
58,通用设备,301029,怡合达,154.0,112.0,31.7,3.82,24.35,-1.0,6.6,6.8,-0.29
59,通用设备,003025,思进智能,41.0,34.0,25.33,3.49,14.32,-0.6,6.9,1.27,23.88
60,通用设备,605123,派克新材,92.0,92.0,29.99,2.06,75.86,-0.8,10.9,30.46,41.79
61,通用设备,603308,应流股份,181.0,181.0,49.17,3.87,26.66,-2.3,19.0,31.91,90.02
62,通用设备,002559,亚威股份,55.0,50.0,38.05,3.21,9.94,-2.0,6.2,5.19,11.69
63,通用设备,603187,海容冷链,48.0,48.0,11.46,1.18,12.35,-0.2,9.5,13.62,15.42
64,通用设备,300083,创世纪,143.0,128.0,36.39,2.78,8.59,-5.1,5.0,0.47,31.95
65,通用设备,002438,江苏神通,71.0,66.0,19.82,2.01,13.98,-0.9,17.0,28.61,16.21
66,通用设备,688355,明志科技,24.0,24.0,46.01,2.33,19.6,-0.3,12.6,14.29,20.25
67,通用设备,603269,海鸥股份,32.0,32.0,42.33,3.18,10.39,-0.2,14.2,25.18,39.46
68,通用设备,603270,金帝股份,60.0,19.0,38.52,2.73,27.2,-0.9,6.0,0.0,40.57
69,通用设备,601177,杭齿前进,73.0,72.0,34.21,2.77,17.99,-5.7,-5.3,-9.82,118.86
70,通用设备,301107,瑜欣电子,31.0,18.0,31.02,3.38,29.78,-0.6,5.9,17.29,66.74
71,通用设备,601882,海天精工,103.0,103.0,25.96,3.93,19.68,-0.8,4.6,0.31,-8.76
72,通用设备,001380,华纬科技,56.0,18.0,21.76,3.27,20.52,-0.7,0.6,-9.12,40.64
73,通用设备,300990,同飞股份,99.0,45.0,39.96,5.25,58.3,0.9,21.3,19.15,42.89
74,通用设备,603277,银都股份,103.0,103.0,12.92,3.71,16.82,0.0,4.9,8.03,7.61
75,通用设备,300154,瑞凌股份,42.0,29.0,23.77,2.43,9.35,-0.6,5.4,-5.36,-13.1
76,通用设备,002871,伟隆股份,27.0,16.0,26.52,2.59,10.76,-0.7,-2.1,3.46,15.08
77,通用设备,300988,津荣天宇,30.0,23.0,26.16,2.48,21.28,-1.9,-3.4,0.52,19.08
78,通用设备,001400,江顺科技,35.0,9.0,26.36,2.84,58.87,-0.9,0.3,5.29,57.57
79,通用设备,603617,君禾股份,31.0,30.0,37.35,2.05,7.82,-0.6,10.9,9.68,7.86
80,通用设备,603757,大元泵业,44.0,44.0,28.23,2.77,26.88,0.1,19.7,16.87,35.42
81,通用设备,300985,致远新能,34.0,34.0,38.62,3.49,18.49,-0.6,1.0,11.32,0.43
82,通用设备,430418,苏轴股份,48.0,46.0,34.29,5.95,29.47,-0.6,-3.7,-15.1,57.09
83,通用设备,601369,陕鼓动力,154.0,152.0,15.52,1.78,8.92,0.1,5.4,6.57,5.81
84,通用设备,300092,科新机电,37.0,28.0,19.1,2.28,13.47,-2.4,-2.4,9.96,19.2
85,通用设备,300193,佳士科技,45.0,39.0,23.52,2.04,9.36,-1.6,3.4,0.32,7.59
86,通用设备,002598,山东章鼓,34.0,31.0,40.67,2.79,10.86,-1.2,-1.6,-5.32,16.15
87,通用设备,002884,凌霄泵业,59.0,45.0,14.07,2.84,16.41,-0.3,3.5,6.42,-4.98
88,通用设备,301252,同星科技,47.0,13.0,32.66,3.8,27.88,-0.0,15.0,15.25,21.01
89,通用设备,603969,银龙股份,68.0,67.0,24.56,2.79,7.98,-4.9,12.9,25.47,19.46
90,通用设备,300470,中密控股,79.0,75.0,20.91,2.95,37.94,-1.0,4.3,2.76,1.99
91,通用设备,830896,旺成科技,20.0,9.0,36.73,5.09,19.97,0.0,-7.4,-1.96,44.71
92,通用设备,300179,四方达,51.0,39.0,37.2,4.36,10.46,-3.3,4.2,16.48,-5.34
93,通用设备,000969,安泰科技,141.0,139.0,42.64,2.6,13.4,-6.6,4.2,13.95,22.37
94,通用设备,000530,冰山冷热,54.0,38.0,44.88,1.73,6.41,-3.8,10.9,16.97,7.55
95,通用设备,601002,晋亿实业,50.0,50.0,21.64,1.2,5.22,-0.4,8.5,5.88,22.82
96,通用设备,300992,泰福泵业,25.0,20.0,28.52,2.88,26.14,-1.1,4.4,10.58,-2.21
97,通用设备,301309,万得凯,29.0,7.0,21.34,1.85,28.9,0.1,12.2,18.54,21.07
98,通用设备,301353,普莱得,26.0,8.0,36.8,2.1,26.63,0.0,10.3,15.48,27.66
99,通用设备,830839,万通液压,37.0,20.0,27.04,6.55,30.69,-0.2,-1.9,-6.35,97.24
100,通用设备,603315,福鞍股份,43.0,42.0,40.4,2.55,13.33,-0.3,8.0,-0.15,25.28
101,通用设备,300145,南方泵业,72.0,72.0,27.13,2.68,3.77,-1.2,8.3,5.01,1.62
102,通用设备,002965,祥鑫科技,107.0,80.0,31.17,2.56,40.36,-1.6,2.5,-6.73,55.71
103,通用设备,002282,博深股份,41.0,39.0,17.56,1.17,7.79,-0.7,4.4,4.85,8.04
104,通用设备,603279,景津装备,90.0,90.0,13.53,2.05,15.66,0.7,5.2,-3.33,-10.41
105,通用设备,600558,大西洋,49.0,49.0,29.85,2.11,5.45,-1.9,6.9,16.7,33.91
106,通用设备,000811,冰轮环境,122.0,120.0,32.67,2.12,12.34,-0.9,36.8,31.56,33.55
107,通用设备,603090,宏盛股份,30.0,30.0,32.38,5.32,30.4,0.6,29.5,25.78,76.64
108,通用设备,603331,百达精工,22.0,22.0,25.74,1.72,10.94,-0.6,7.9,-4.04,22.51
109,通用设备,002158,汉钟精机,92.0,91.0,17.81,2.14,17.14,-1.1,-1.3,-8.73,-4.46
110,通用设备,831855,浙江大农,16.0,14.0,28.67,2.81,20.85,0.1,-1.0,1.46,26.44
111,通用设备,836699,海达尔,21.0,10.0,27.63,7.15,46.57,0.0,3.4,-1.02,24.02
112,通用设备,870508,丰安股份,14.0,9.0,33.3,2.99,21.95,0.2,6.7,11.88,80.07
113,通用设备,603391,力聚热能,36.0,9.0,26.92,1.76,39.78,-0.2,2.3,8.19,-2.6
114,通用设备,603173,福斯达,70.0,22.0,15.12,4.21,43.77,-0.1,28.0,38.95,94.1
115,通用设备,603400,华之杰,55.0,11.0,31.03,4.5,55.0,-3.0,-30.2,176.66,176.66
116,通用设备,603109,神驰机电,72.0,72.0,26.04,3.76,34.7,4.3,32.1,50.48,98.85
117,通用设备,300441,鲍斯股份,54.0,52.0,28.78,2.28,8.32,-0.6,5.4,-3.59,-1.19
118,通用设备,301317,鑫磊股份,58.0,17.0,3.68,4.15,36.91,-1.0,20.4,13.88,88.32
119,通用设备,603325,博隆技术,71.0,30.0,17.1,2.88,89.19,-0.3,19.3,15.64,37.64
120,通用设备,301525,儒竞科技,78.0,41.0,36.98,2.45,82.9,-0.5,7.7,-3.58,39.92
121,通用设备,301446,福事特,29.0,9.0,29.34,2.5,27.58,0.2,20.6,24.01,25.71
122,通用设备,873833,美心翼申,17.0,13.0,39.11,2.74,20.26,-0.1,-4.8,-13.79,79.29
123,通用设备,920082,方正阀门,32.0,9.0,25.55,6.33,22.17,-0.3,6.9,12.71,51.33
124,通用设备,002445,中南文化,58.0,58.0,30.1,2.62,2.46,-1.4,0.4,7.42,0.41
125,船舶制造,601890,亚星锚链,101.0,101.0,48.06,2.82,10.52,-4.5,9.6,16.89,36.8
126,珠宝首饰,000026,飞亚达,72.0,64.0,39.56,2.18,17.67,0.9,48.7,57.49,77.23
127,珠宝首饰,002345,潮宏基,135.0,131.0,17.83,3.85,15.16,1.6,10.3,59.41,172.66
128,珠宝首饰,300945,曼卡龙,51.0,46.0,29.59,3.14,19.43,-3.2,-7.8,28.68,71.19
129,珠宝首饰,603900,莱绅通灵,34.0,34.0,30.08,1.76,9.94,-1.2,-11.6,33.07,79.75
130,珠宝首饰,605599,菜百股份,121.0,121.0,9.48,3.19,15.58,-0.7,-1.9,17.23,46.57
131,珠宝首饰,002731,萃华珠宝,34.0,31.0,9.91,1.89,13.3,-0.5,-5.3,27.88,41.64
132,珠宝首饰,002867,周大生,142.0,141.0,14.04,2.4,13.04,0.3,-0.8,4.4,-6.12
133,珠宝首饰,600916,中国黄金,138.0,138.0,25.6,1.97,8.2,-1.7,0.0,3.54,-0.85
134,塑料制品,301161,唯万密封,37.0,17.0,37.77,3.84,31.19,-1.0,42.7,41.84,46.5
135,塑料制品,301196,唯科科技,98.0,98.0,31.76,3.14,78.49,-0.4,16.5,21.15,143.23
136,塑料制品,603150,万朗磁塑,33.0,33.0,21.83,2.03,38.4,0.2,17.5,21.75,45.79
137,塑料制品,300218,安利股份,37.0,37.0,20.03,2.62,17.14,0.3,15.9,23.84,13.14
138,塑料制品,301538,骏鼎达,52.0,21.0,27.85,4.09,66.89,0.8,26.3,33.25,22.46
139,塑料制品,688087,英科再生,56.0,54.0,19.51,2.1,29.0,-0.9,14.8,23.56,-4.13
140,塑料制品,300644,南京聚隆,36.0,29.0,29.66,3.96,32.94,-1.0,25.0,25.97,52.43
141,塑料制品,603266,天龙股份,43.0,43.0,41.83,2.83,21.52,0.6,16.6,7.92,35.09
142,塑料制品,002825,纳尔股份,36.0,27.0,15.64,2.25,10.51,-1.0,4.1,-3.04,36.49
143,塑料制品,688219,会通股份,66.0,66.0,33.5,2.38,12.07,-2.2,-4.6,-4.43,19.39
144,塑料制品,688026,洁特生物,27.0,27.0,41.33,2.55,19.39,0.2,23.4,29.53,51.96
145,塑料制品,603181,皇马科技,80.0,80.0,19.77,2.6,13.67,0.2,9.8,14.2,20.76
146,塑料制品,001368,通达创智,29.0,8.0,25.95,2.13,25.67,0.3,14.3,16.31,37.2
147,塑料制品,301323,新莱福,48.0,30.0,39.09,2.29,45.4,-0.9,4.4,13.44,15.29
148,塑料制品,301591,肯特股份,38.0,15.0,44.45,4.42,45.65,0.1,21.4,15.89,20.23
149,塑料制品,002324,普利特,135.0,94.0,30.94,3.09,12.13,-2.1,13.0,14.43,27.95
150,塑料制品,301003,江苏博云,31.0,24.0,24.43,2.88,32.37,-1.3,2.6,23.13,58.99
151,塑料制品,301131,聚赛龙,22.0,14.0,35.48,2.69,46.93,-0.1,5.9,5.7,37.67
152,塑料制品,300717,华信新材,20.0,20.0,31.37,2.85,19.4,-0.4,9.8,21.17,41.3
153,塑料制品,003018,金富科技,32.0,16.0,30.93,2.07,12.15,-0.2,8.7,10.45,35.6
154,塑料制品,001378,德冠新材,31.0,16.0,35.28,1.68,23.4,-0.2,6.4,9.5,4.14
155,塑料制品,603221,爱丽家居,27.0,27.0,31.0,1.75,11.24,-0.6,2.7,5.74,25.59
156,塑料制品,300230,永利股份,41.0,32.0,30.53,1.32,5.05,-1.1,3.7,9.31,15.03
157,塑料制品,301356,天振股份,39.0,10.0,35.73,1.32,18.18,-0.0,3.5,10.05,15.36
158,塑料制品,301019,宁波色母,29.0,19.0,28.8,2.82,17.23,-0.9,7.0,9.19,4.11
159,塑料制品,300610,晨化股份,26.0,20.0,24.27,2.3,12.2,-1.0,9.7,11.11,24.49
160,塑料制品,832089,禾昌聚合,25.0,15.0,18.25,2.17,16.4,-0.9,-4.3,-6.82,46.82
161,塑料制品,002395,双象股份,49.0,49.0,18.17,3.56,18.45,-0.8,7.5,9.5,12.78
162,塑料制品,003011,海象新材,22.0,17.0,22.32,1.57,21.46,0.4,20.6,26.68,44.03
163,塑料制品,002632,道明光学,57.0,53.0,27.77,2.73,9.15,-1.9,0.9,7.39,4.33
164,塑料制品,300596,利安隆,73.0,72.0,16.95,1.63,31.86,-0.7,9.1,14.44,5.74
165,塑料制品,002108,沧州明珠,61.0,60.0,31.46,1.22,3.65,-4.9,-2.4,1.39,4.58
166,塑料制品,601208,东材科技,147.0,147.0,40.12,3.34,16.44,-2.1,73.8,71.79,120.97
167,塑料制品,002768,国恩股份,95.0,62.0,21.49,1.92,35.2,-0.2,34.8,39.79,54.39
168,汽车零部件,688280,精进电动-UW,48.0,43.0,24.91,7.68,8.19,0.3,14.4,2.63,86.56
169,汽车零部件,603089,正裕工业,39.0,39.0,31.88,2.82,16.05,0.6,37.7,43.05,80.95
170,汽车零部件,603161,科华控股,26.0,26.0,25.53,1.8,13.45,-0.6,6.3,14.27,31.48
171,汽车零部件,300680,隆盛科技,89.0,69.0,38.09,4.69,39.25,-1.7,3.3,-4.73,65.19
172,汽车零部件,605333,沪光股份,156.0,156.0,41.93,7.05,35.75,0.9,30.3,24.22,10.34
173,汽车零部件,603809,豪能股份,136.0,136.0,32.58,4.38,15.77,1.1,7.6,2.34,79.41
174,汽车零部件,605133,嵘泰股份,94.0,80.0,48.94,2.67,33.38,-4.4,4.8,8.91,85.65
175,汽车零部件,002592,ST八菱,21.0,19.0,11.12,2.24,7.37,-0.4,21.4,24.92,53.22
176,汽车零部件,605228,神通科技,59.0,58.0,45.82,3.81,13.72,-0.1,24.2,22.72,27.15
177,汽车零部件,688667,菱电电控,31.0,31.0,44.65,1.89,59.78,-0.2,13.3,8.51,48.74
178,汽车零部件,002536,飞龙股份,102.0,96.0,24.17,3.01,17.7,0.5,20.2,16.45,56.91
179,汽车零部件,603166,福达股份,111.0,109.0,42.43,4.61,17.1,1.2,8.3,3.57,138.49
180,汽车零部件,605319,无锡振华,80.0,68.0,21.09,3.27,31.89,-1.0,-9.3,-0.09,54.36
181,汽车零部件,300611,美力科技,53.0,37.0,38.66,4.76,24.9,-1.3,3.2,-7.88,138.28
182,汽车零部件,603319,美湖股份,92.0,92.0,42.07,3.82,26.99,-2.7,8.9,1.2,93.89
183,汽车零部件,300580,贝斯特,129.0,121.0,46.45,4.17,25.76,-2.1,4.0,-6.46,12.93
184,汽车零部件,836221,易实精密,24.0,13.0,39.45,6.32,20.45,-1.5,-15.0,19.73,70.7
185,汽车零部件,873690,捷众科技,17.0,11.0,31.87,3.18,26.0,-0.1,2.0,8.79,48.4
186,汽车零部件,605128,上海沿浦,74.0,74.0,47.57,3.65,35.15,0.6,25.1,15.28,42.83
187,汽车零部件,300816,艾可蓝,26.0,15.0,35.59,3.13,33.0,-1.0,0.4,10.85,29.21
188,汽车零部件,603013,亚普股份,106.0,106.0,20.56,2.51,20.71,-0.2,24.2,25.29,41.56
189,汽车零部件,001282,三联锻造,45.0,16.0,37.52,2.89,20.25,-1.8,1.9,1.5,35.63
190,汽车零部件,003033,征和工业,37.0,37.0,17.36,2.95,45.73,-0.1,7.2,-12.96,73.55
191,汽车零部件,301119,正强股份,41.0,33.0,26.83,4.21,39.14,-1.2,2.0,-12.1,30.51
192,汽车零部件,603202,天有为,165.0,33.0,17.13,2.63,102.88,-2.1,8.4,7.11,13.04
193,汽车零部件,600480,凌云股份,151.0,149.0,17.6,2.02,12.39,-2.1,3.2,-2.44,53.34
194,汽车零部件,837663,明阳科技,31.0,15.0,39.29,8.71,23.29,0.3,12.2,7.67,115.85
195,汽车零部件,600523,贵航股份,63.0,63.0,40.81,2.06,15.52,-1.4,10.5,14.03,31.64
196,汽车零部件,002553,南方精工,85.0,62.0,23.33,6.98,24.54,-4.1,15.2,-1.45,92.32
197,汽车零部件,603197,保隆科技,86.0,86.0,22.58,2.56,40.25,-0.4,2.7,5.45,8.08
198,汽车零部件,603305,旭升集团,130.0,130.0,33.96,2.03,13.63,-1.3,4.3,6.65,6.73
199,汽车零部件,300893,松原安全,79.0,40.0,26.89,5.97,24.95,-0.5,2.2,2.21,20.53
200,汽车零部件,002434,万里扬,103.0,103.0,23.81,1.8,7.82,-1.7,9.1,0.13,28.2
201,汽车零部件,301160,翔楼新材,73.0,48.0,35.09,4.48,63.3,0.6,9.5,-5.24,65.58
202,汽车零部件,300446,航天智造,149.0,55.0,20.08,2.87,17.67,-1.9,4.6,0.51,8.87
203,汽车零部件,002363,隆基机械,33.0,33.0,43.96,1.57,7.91,-0.6,5.6,7.91,21.51
204,汽车零部件,301186,超达装备,37.0,35.0,37.21,2.51,46.41,-0.3,5.3,16.84,17.82
205,汽车零部件,002283,天润工业,72.0,64.0,18.37,1.22,6.35,-0.4,7.6,3.76,24.02
206,汽车零部件,603950,长源东谷,77.0,76.0,24.63,2.84,23.61,-0.5,-4.1,-10.16,35.77
207,汽车零部件,001319,铭科精技,39.0,33.0,39.13,3.05,27.29,-0.3,5.2,-1.66,10.22
208,汽车零部件,301170,锡南科技,28.0,9.0,27.06,1.65,28.24,-0.5,7.5,11.31,24.85
209,汽车零部件,603040,新坐标,67.0,67.0,25.21,5.0,49.37,3.1,32.8,34.71,122.19
210,汽车零部件,300978,东箭科技,49.0,22.0,24.7,3.1,11.61,-0.2,5.7,10.47,9.63
211,汽车零部件,301298,东利机械,25.0,19.0,28.09,2.82,17.22,-0.1,8.3,5.0,27.65
212,汽车零部件,603788,宁波高发,36.0,36.0,19.57,1.85,16.22,-0.7,3.4,5.39,23.53
213,汽车零部件,002284,亚太股份,82.0,81.0,20.45,2.76,11.09,-2.0,-0.7,-3.31,44.21
214,汽车零部件,301552,科力装备,38.0,9.0,25.51,3.41,39.87,-0.3,6.4,8.73,-3.16
215,汽车零部件,002448,中原内配,52.0,43.0,11.69,1.48,8.82,-1.4,4.9,11.79,43.88
216,汽车零部件,301020,密封科技,33.0,33.0,31.13,3.55,22.8,-0.5,5.0,10.84,22.65
217,汽车零部件,301181,标榜股份,31.0,10.0,24.6,2.2,26.63,-0.3,9.1,9.54,29.97
218,汽车零部件,600933,爱柯迪,175.0,174.0,17.05,2.17,17.81,0.5,12.2,5.89,11.31
219,汽车零部件,002870,香山股份,45.0,43.0,49.37,2.75,33.85,0.1,6.4,-1.34,8.49
220,汽车零部件,300304,云意电气,85.0,83.0,21.79,2.78,9.65,-0.9,32.7,27.14,21.54
221,汽车零部件,002863,今飞凯达,32.0,32.0,31.15,1.14,5.27,-0.7,5.8,5.4,14.07
222,汽车零部件,603190,亚通精工,29.0,10.0,20.21,1.36,23.9,-0.7,4.1,12.42,7.56
223,汽车零部件,002101,广东鸿图,83.0,83.0,46.04,1.09,12.51,-1.3,2.3,1.13,7.2
224,汽车零部件,002516,旷达科技,76.0,75.0,42.98,2.09,5.14,-0.7,0.0,0.59,3.01
225,汽车零部件,603201,常润股份,32.0,32.0,15.34,1.97,16.81,-0.1,12.9,16.74,22.25
226,汽车零部件,605005,合兴股份,74.0,74.0,35.59,3.84,18.46,-0.5,2.3,14.45,14.66
227,汽车零部件,000700,模塑科技,72.0,72.0,12.08,1.97,7.81,-0.9,9.4,7.13,14.85
228,汽车零部件,603758,秦安股份,58.0,58.0,44.15,2.39,13.2,-1.2,-6.9,5.1,65.62
229,汽车零部件,002355,兴民智通,40.0,40.0,7.33,2.87,6.39,-6.2,-19.3,-6.3,0.31
230,汽车零部件,300863,卡倍亿,67.0,65.0,31.71,4.39,35.75,-1.8,-1.7,8.53,12.46
231,汽车零部件,301173,毓恬冠佳,40.0,8.0,49.08,2.89,45.16,-0.6,1.1,-2.29,60.71
232,汽车零部件,836270,天铭科技,18.0,14.0,47.48,4.65,17.0,0.2,-2.2,-2.41,71.2
233,汽车零部件,000570,苏常柴Ａ,42.0,33.0,24.01,1.24,5.95,-0.7,3.1,7.4,17.13
234,汽车零部件,300643,万通智控,53.0,53.0,35.95,4.58,22.97,-0.4,6.9,29.34,94.66
235,汽车零部件,603586,金麒麟,35.0,35.0,11.64,1.55,17.82,-1.0,-0.3,8.07,26.65
236,汽车零部件,688533,上声电子,45.0,45.0,40.94,2.94,27.48,-0.4,5.6,2.73,-20.05
237,汽车零部件,605088,冠盛股份,83.0,82.0,24.73,3.09,40.96,1.0,8.9,9.4,67.32
238,汽车零部件,301613,新铝时代,82.0,20.0,38.75,5.61,56.73,-1.2,7.1,21.43,50.2
239,汽车零部件,600218,全柴动力,39.0,39.0,32.85,1.22,9.0,-1.1,1.0,5.14,14.8
240,汽车零部件,838837,华原股份,25.0,23.0,36.79,4.88,16.49,-0.1,-9.6,-8.95,72.85
241,汽车零部件,600081,东风科技,72.0,72.0,49.9,1.55,12.95,-1.4,-2.2,-8.74,26.34
242,汽车零部件,300428,立中集团,116.0,101.0,17.96,1.63,18.19,-2.3,1.1,3.65,13.97
243,汽车零部件,300926,博俊科技,115.0,75.0,19.33,4.13,26.59,0.2,2.4,-0.45,21.64
244,汽车零部件,603035,常熟汽饰,51.0,51.0,14.69,1.01,13.55,-1.0,2.1,4.39,-3.56
245,汽车零部件,831195,三祥科技,18.0,13.0,19.0,2.43,18.36,0.1,3.7,9.29,70.32
246,汽车零部件,002997,瑞鹄模具,84.0,84.0,18.42,3.58,39.95,-1.4,7.8,3.66,16.3
247,汽车零部件,603158,腾龙股份,40.0,40.0,22.3,1.82,8.23,-0.7,4.0,-1.56,3.91
248,汽车零部件,300375,鹏翎股份,38.0,26.0,41.16,1.69,5.05,-1.7,-3.1,3.48,10.5
249,汽车零部件,002328,新朋股份,46.0,34.0,28.48,1.42,5.98,-0.2,5.5,8.93,-0.5
250,汽车零部件,000030,富奥股份,103.0,100.0,15.8,1.31,6.0,-0.1,2.6,0.33,20.48
251,汽车零部件,600742,富维股份,76.0,76.0,19.27,0.91,10.27,-0.2,8.6,8.79,20.82
252,汽车零部件,603107,上海汽配,54.0,35.0,29.52,2.67,15.97,-0.6,3.0,2.57,-2.86
253,汽车零部件,002906,华阳集团,157.0,157.0,25.22,2.46,29.88,-4.7,-10.5,-5.38,-1.29
254,汽车零部件,001311,多利科技,72.0,18.0,18.91,1.6,23.21,-0.2,12.9,9.79,20.13
