,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
0,文化传媒,601900,南方传媒,125.0,125.0,9.79,1.55,14.26,1.4,-3.1,-15.1,-2.34
1,美容护理,003006,百亚股份,110.0,110.0,21.05,8.15,25.55,1.1,-1.5,-17.68,9.22
2,煤炭行业,601918,新集能源,167.0,167.0,7.85,1.04,6.45,2.0,-0.3,-4.02,-10.17
3,专用设备,603855,华荣股份,72.0,71.0,15.49,3.78,21.12,1.2,-0.0,4.92,10.47
4,商业百货,000785,居然智家,189.0,179.0,22.29,0.92,2.98,1.5,1.4,-13.18,-15.13
5,食品饮料,600073,光明肉业,71.0,71.0,10.73,1.42,7.61,1.1,2.7,-2.32,10.33
6,装修建材,603137,恒尚节能,27.0,11.0,14.29,2.19,14.65,1.4,7.6,13.26,41.25
7,医疗服务,600327,大东方,44.0,44.0,27.36,1.3,4.96,1.2,8.5,-1.4,-6.79
