,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
41,汽车零部件,600480,凌云股份,171.0,168.0,19.69,2.2,13.95,-5.9,13.9,26.93,72.65
42,汽车零部件,300652,雷迪克,81.0,73.0,46.09,5.55,60.91,-4.2,-8.4,-6.29,167.74
43,汽车零部件,603040,新坐标,93.0,92.0,32.68,6.57,67.93,0.4,44.1,73.42,205.72
44,汽车零部件,603730,岱美股份,125.0,125.0,25.82,2.85,5.8,0.9,-1.5,1.58,-12.78
45,汽车零部件,301607,富特科技,57.0,12.0,42.89,5.37,36.95,-1.0,3.7,12.14,36.45
46,汽车零部件,002553,南方精工,115.0,83.0,25.04,8.66,33.02,-9.3,33.7,47.48,158.78
47,汽车零部件,003033,征和工业,38.0,37.0,21.11,2.87,45.96,0.2,9.2,9.3,74.42
48,汽车零部件,001319,铭科精技,40.0,23.0,34.89,3.05,28.01,-0.9,2.8,8.65,13.13
49,汽车零部件,600933,爱柯迪,191.0,190.0,16.67,2.25,19.4,-2.2,19.4,32.51,21.25
50,汽车零部件,603197,保隆科技,81.0,81.0,30.19,2.48,38.09,-3.2,-5.3,1.01,2.28
51,汽车零部件,600960,渤海汽车,44.0,44.0,7.33,1.22,4.65,-1.7,-1.1,1.31,39.64
52,汽车零部件,600609,金杯汽车,66.0,66.0,31.95,4.39,5.04,-2.5,-3.6,-4.0,-30.0
53,汽车零部件,002662,峰璟股份,55.0,55.0,24.72,1.28,3.69,-0.6,2.2,8.53,-2.89
54,汽车零部件,603997,继峰股份,153.0,153.0,49.86,3.06,12.1,-0.9,-1.9,-10.83,5.68
55,汽车零部件,002863,今飞凯达,32.0,32.0,34.93,1.13,5.28,-0.2,0.6,8.87,14.29
56,汽车零部件,000030,富奥股份,99.0,96.0,16.21,1.23,5.73,-0.4,-6.2,-2.05,15.06
57,汽车零部件,603950,长源东谷,102.0,102.0,31.02,3.65,31.39,0.2,30.5,41.84,80.51
58,汽车零部件,920106,林泰新材,54.0,28.0,36.14,10.69,97.3,-2.5,-2.5,12.85,129.32
59,汽车零部件,603788,宁波高发,38.0,38.0,18.14,1.87,16.9,-0.4,5.0,11.85,28.71
60,汽车零部件,603089,正裕工业,38.0,38.0,15.91,2.54,15.71,-0.7,11.1,32.02,77.11
61,汽车零部件,002906,华阳集团,166.0,166.0,24.29,2.53,31.6,-5.4,2.2,0.54,4.39
62,汽车零部件,300978,东箭科技,47.0,21.0,28.08,2.91,11.14,-0.2,-2.5,3.15,5.19
63,汽车零部件,605319,无锡振华,81.0,70.0,20.23,3.2,32.58,-0.7,6.2,7.17,57.7
64,汽车零部件,603048,浙江黎明,30.0,30.0,49.72,2.32,20.09,-0.6,6.3,11.43,38.36
65,汽车零部件,603035,常熟汽饰,56.0,56.0,13.0,1.08,14.79,-0.3,8.1,12.81,5.27
66,汽车零部件,300611,美力科技,54.0,38.0,33.51,4.54,25.53,-2.7,3.9,15.1,144.31
67,汽车零部件,000700,模塑科技,85.0,85.0,14.46,2.17,9.24,-2.9,22.2,30.14,35.88
68,汽车零部件,002434,万里扬,109.0,109.0,19.67,1.85,8.29,-2.0,7.8,20.49,35.9
69,汽车零部件,603586,金麒麟,39.0,39.0,18.2,1.71,20.0,-0.6,12.8,15.27,42.15
70,汽车零部件,300816,艾可蓝,30.0,21.0,33.65,3.4,37.24,-1.1,13.8,10.7,45.81
71,汽车零部件,002328,新朋股份,50.0,37.0,29.98,1.51,6.43,-2.6,9.4,16.27,6.99
72,汽车零部件,605005,合兴股份,77.0,77.0,35.97,3.85,19.16,-0.6,4.2,2.13,19.01
73,汽车零部件,001311,多利科技,70.0,18.0,22.17,1.53,22.48,-0.6,4.6,12.46,16.36
74,汽车零部件,301119,正强股份,39.0,31.0,30.38,3.89,37.08,-1.5,-8.6,-6.81,23.64
75,汽车零部件,603190,亚通精工,28.0,9.0,26.45,1.31,23.25,-0.8,-1.4,5.39,4.64
76,汽车零部件,000570,苏常柴Ａ,41.0,32.0,27.92,1.17,5.81,-0.4,-3.2,3.38,14.37
77,汽车零部件,301552,科力装备,41.0,10.0,24.61,3.51,42.8,-0.5,8.0,19.05,3.96
78,汽车零部件,603210,泰鸿万立,72.0,16.0,38.3,4.07,21.23,-1.0,0.6,5.67,146.86
79,汽车零部件,603201,常润股份,33.0,33.0,15.44,1.97,17.44,-0.5,7.5,18.16,26.84
80,汽车零部件,600218,全柴动力,42.0,42.0,39.62,1.3,9.69,-1.0,4.4,7.79,23.6
81,汽车零部件,002284,亚太股份,87.0,86.0,21.65,2.83,11.75,-4.3,4.0,8.39,52.8
82,汽车零部件,600742,富维股份,76.0,76.0,14.37,0.89,10.26,-0.6,-3.8,5.88,20.71
83,汽车零部件,603409,汇通控股,44.0,11.0,31.63,3.07,35.19,-0.8,1.2,4.39,48.61
84,汽车零部件,301298,东利机械,25.0,18.0,26.78,2.7,16.97,-0.3,-0.4,12.31,25.8
85,汽车零部件,603107,上海汽配,54.0,35.0,32.09,2.6,15.88,-0.8,-0.4,4.47,-3.41
86,汽车零部件,301170,锡南科技,28.0,9.0,26.08,1.6,27.73,-0.7,-2.1,8.87,22.59
87,汽车零部件,301181,标榜股份,35.0,27.0,28.92,2.47,30.46,-0.6,17.2,23.47,48.66
88,汽车零部件,300926,博俊科技,124.0,81.0,17.55,4.13,28.48,-1.6,3.3,12.7,30.28
89,汽车零部件,603949,雪龙集团,41.0,41.0,49.72,3.95,19.44,-0.8,-2.0,-5.26,63.5
90,汽车零部件,002448,中原内配,63.0,49.0,13.46,1.73,10.69,-1.0,20.9,21.75,74.39
91,汽车零部件,002870,香山股份,44.0,43.0,41.76,2.66,33.5,0.1,0.1,8.55,7.37
92,汽车零部件,605333,沪光股份,142.0,142.0,25.72,5.92,32.56,-0.8,4.9,16.87,0.49
93,汽车零部件,002454,松芝股份,54.0,54.0,19.15,1.36,8.64,-1.7,4.6,17.39,31.91
94,汽车零部件,301186,超达装备,36.0,34.0,29.65,2.35,44.76,-1.2,-2.6,3.68,13.63
95,汽车零部件,603202,天有为,160.0,33.0,15.21,2.45,99.99,-1.7,-0.1,5.08,9.87
96,汽车零部件,301020,密封科技,34.0,34.0,33.71,3.57,23.47,-0.6,2.4,12.03,26.25
97,汽车零部件,301173,毓恬冠佳,44.0,8.0,37.38,3.13,50.4,-0.8,11.5,14.78,79.36
98,汽车零部件,002592,ST八菱,19.0,18.0,16.94,2.04,6.79,-0.4,3.8,5.27,41.16
99,汽车零部件,002590,万安科技,74.0,71.0,43.48,2.53,14.27,-4.0,1.9,5.08,17.35
100,汽车零部件,605088,冠盛股份,76.0,75.0,23.51,2.71,37.51,-2.7,-2.6,6.56,53.23
101,汽车零部件,600523,贵航股份,61.0,61.0,35.15,1.98,15.21,-1.5,-0.8,7.87,29.01
102,汽车零部件,688612,威迈斯,169.0,102.0,31.13,5.05,40.25,-1.2,26.4,62.96,73.64
103,汽车零部件,688533,上声电子,49.0,49.0,28.97,3.09,30.18,-0.6,11.5,24.04,-12.19
104,汽车零部件,300863,卡倍亿,71.0,68.0,38.51,4.9,37.76,-1.3,7.5,15.16,18.78
105,汽车零部件,603161,科华控股,26.0,26.0,23.43,1.78,13.4,-0.8,7.9,13.27,30.99
106,汽车零部件,300428,立中集团,134.0,116.0,16.64,1.78,20.88,-2.0,10.9,18.03,30.83
107,汽车零部件,300446,航天智造,149.0,66.0,19.02,2.75,17.62,-4.7,0.7,7.18,8.56
108,汽车零部件,300893,松原安全,95.0,48.0,29.58,6.67,30.12,-0.4,20.9,24.26,45.51
109,汽车零部件,002536,飞龙股份,147.0,140.0,35.02,4.36,25.64,-24.8,63.2,87.02,127.3
110,汽车零部件,301613,新铝时代,80.0,20.0,28.5,5.18,55.55,-1.9,-1.0,14.37,47.07
111,汽车零部件,300304,云意电气,123.0,120.0,27.73,3.77,14.0,-0.9,44.3,89.19,76.32
112,汽车零部件,603037,凯众股份,35.0,34.0,45.76,3.66,12.9,-0.9,4.4,12.76,33.54
113,汽车零部件,603758,秦安股份,63.0,63.0,39.25,2.54,14.38,-2.1,8.5,15.59,80.43
114,汽车零部件,873690,捷众科技,24.0,16.0,38.93,4.25,35.98,1.0,41.3,43.46,105.37
115,汽车零部件,688667,菱电电控,36.0,36.0,41.36,2.12,68.16,-0.3,21.5,27.0,70.02
116,汽车零部件,300643,万通智控,56.0,55.0,29.3,4.52,24.02,-1.2,1.4,6.85,103.56
117,汽车零部件,603013,亚普股份,123.0,123.0,21.51,2.79,24.09,0.9,7.5,39.01,64.66
118,汽车零部件,603158,腾龙股份,54.0,54.0,29.88,2.38,11.05,-3.6,33.5,37.27,39.52
119,汽车零部件,002537,海联金汇,115.0,115.0,46.48,2.77,9.8,-8.3,-3.4,16.25,70.43
120,汽车零部件,301397,溯联股份,67.0,30.0,49.38,3.48,42.99,0.1,51.5,65.98,123.56
121,航运港口,002040,南 京 港,49.0,49.0,27.42,1.45,10.03,-1.0,0.2,-12.33,54.31
122,航运港口,601022,宁波远洋,129.0,25.0,17.12,2.16,9.88,-2.6,-2.5,-6.08,25.06
123,航运港口,603162,海通发展,83.0,25.0,47.9,2.0,8.99,-0.5,5.0,3.45,-1.21
124,航运港口,601326,秦港股份,194.0,166.0,9.84,0.98,3.48,-0.2,2.1,10.13,6.42
125,航运港口,601975,招商南油,144.0,144.0,12.59,1.26,2.99,0.0,1.4,9.12,-4.47
126,航运港口,000905,厦门港务,65.0,65.0,23.16,1.29,8.81,-1.1,5.8,5.13,23.91
127,航运港口,600017,日照港,98.0,98.0,13.74,0.71,3.2,-0.0,-5.3,0.63,2.89
128,航运港口,603167,渤海轮渡,49.0,49.0,23.88,1.45,10.34,-0.3,-3.9,11.3,25.79
129,航运港口,000507,珠海港,50.0,49.0,14.53,0.97,5.48,-0.6,-3.5,-5.35,8.73
130,航运港口,603209,兴通股份,49.0,42.0,18.0,1.49,15.02,-0.6,-1.8,-0.46,-4.82
131,航运港口,601083,锦江航运,156.0,23.0,9.82,1.73,12.06,-2.2,-2.5,-0.17,30.66
132,航运港口,600428,中远海特,186.0,145.0,11.26,1.21,6.77,-1.9,-0.1,12.09,-3.56
133,航运港口,001205,盛航股份,30.0,26.0,27.75,1.46,16.0,-1.1,-3.8,-1.96,-16.54
134,航运港口,600717,天津港,143.0,143.0,14.2,0.73,4.94,-1.9,2.7,9.53,3.56
135,石油行业,002778,中晟高科,26.0,26.0,27.78,8.71,20.94,-0.2,4.9,11.32,19.93
136,石油行业,000554,泰山石油,35.0,26.0,18.87,3.16,7.18,-0.1,4.1,12.54,22.53
137,石油行业,000698,沈阳化工,35.0,33.0,27.83,2.4,4.24,-0.6,-0.7,7.89,25.82
138,石油行业,603798,康普顿,36.0,36.0,33.74,3.12,14.14,0.3,21.6,32.77,62.16
139,汽车服务,837242,建邦科技,26.0,14.0,25.98,3.97,39.0,0.2,13.4,15.32,64.35
140,汽车服务,601965,中国汽研,182.0,181.0,22.29,2.52,18.16,-0.5,-10.5,1.51,5.09
141,汽车服务,301215,中汽股份,85.0,85.0,49.77,2.95,6.39,-0.8,1.9,8.31,8.31
142,汽车服务,600335,国机汽车,94.0,94.0,22.18,0.82,6.31,-0.7,-5.5,1.12,2.6
143,汽车服务,000757,浩物股份,25.0,25.0,41.75,1.61,4.77,-0.1,-1.2,5.3,27.88
144,电力行业,000875,吉电股份,199.0,184.0,13.75,1.14,5.5,-1.7,3.6,7.42,4.96
145,电力行业,600509,天富能源,94.0,94.0,15.41,1.22,6.81,-2.6,2.4,8.96,6.07
146,电力行业,600744,华银电力,158.0,158.0,38.25,12.4,7.78,-4.8,5.6,61.75,150.16
147,电力行业,000767,晋控电力,96.0,91.0,33.41,1.56,3.11,-0.6,0.3,1.97,22.92
148,电力行业,000862,银星能源,52.0,36.0,15.85,1.19,5.71,0.1,-0.9,2.33,15.59
149,电力行业,000591,太阳能,183.0,183.0,13.52,0.76,4.67,-2.5,0.2,8.35,0.43
150,电力行业,000993,闽东电力,49.0,47.0,34.51,1.9,10.73,-0.9,-2.1,8.17,28.5
151,电力行业,000543,皖能电力,164.0,164.0,7.6,1.02,7.25,-0.8,-1.0,3.28,-4.48
152,电力行业,000899,赣能股份,96.0,96.0,10.91,1.63,9.8,-1.5,5.0,8.89,16.95
153,电力行业,600726,华电能源,199.0,69.0,21.75,4.69,2.52,-1.0,-5.6,4.56,10.04
154,电力行业,002039,黔源电力,70.0,70.0,27.35,1.73,16.27,0.2,0.4,1.62,7.04
155,电力行业,600780,通宝能源,68.0,68.0,10.75,0.84,5.89,0.1,-5.9,-1.51,4.62
156,电力行业,000531,穗恒运Ａ,67.0,59.0,15.5,1.0,6.45,-0.4,-2.3,6.09,13.56
157,电力行业,000690,宝新能源,101.0,101.0,9.02,0.81,4.63,-0.7,-4.3,8.18,6.93
158,电力行业,600163,中闽能源,98.0,98.0,15.61,1.42,5.16,0.2,-5.1,-2.09,-14.14
159,电力行业,601016,节能风电,195.0,180.0,15.45,1.12,3.01,-1.0,-3.8,4.88,-2.9
160,电力行业,600982,宁波能源,52.0,52.0,18.45,1.2,4.64,-1.2,-2.5,1.31,16.88
161,电力行业,600101,明星电力,55.0,55.0,37.34,1.84,10.05,-3.5,-5.5,-7.03,15.78
162,电力行业,601619,嘉泽新能,94.0,94.0,10.22,1.4,3.86,-0.5,1.3,8.73,19.88
163,电力行业,000601,韶能股份,57.0,57.0,29.91,1.4,5.31,-1.2,-2.2,4.32,37.56
164,电力行业,600575,淮河能源,134.0,134.0,14.93,1.12,3.44,-0.7,-6.3,-6.27,-13.35
165,电力行业,600032,浙江新能,182.0,182.0,31.17,1.43,7.56,-1.0,-3.6,-2.45,2.3
166,电力行业,000600,建投能源,136.0,82.0,7.59,1.22,7.53,-3.5,0.5,6.36,36.17
167,电力行业,000537,中绿电,183.0,183.0,14.82,0.93,8.87,-0.7,-0.3,5.97,-0.56
168,电力行业,600821,金开新能,114.0,114.0,13.02,1.2,5.73,-2.6,0.7,6.9,8.11
169,电力行业,000155,川能动力,186.0,186.0,30.38,1.76,10.07,-3.2,-4.9,0.5,-5.71
170,电力行业,001896,豫能控股,85.0,85.0,41.03,2.61,5.55,-1.9,-2.8,17.58,33.73
171,电力行业,600396,华电辽能,49.0,49.0,28.31,3.4,3.31,-1.1,-7.3,5.41,19.93
172,电力行业,603693,江苏新能,117.0,117.0,20.75,1.71,13.12,-1.8,-5.3,-10.93,35.26
173,电力行业,600452,涪陵电力,160.0,160.0,48.04,2.97,10.43,1.1,13.0,8.08,-1.04
174,电力行业,002616,长青集团,48.0,30.0,19.72,1.69,6.41,0.0,-1.1,2.72,34.1
175,电力行业,000595,*ST宝实,58.0,58.0,44.03,15.26,5.13,-0.6,5.1,-0.77,-19.84
176,电力行业,605028,世茂能源,36.0,36.0,28.24,2.72,22.3,-2.5,16.6,26.42,38.25
177,电力行业,605580,恒盛能源,57.0,57.0,41.56,6.09,20.41,0.7,31.8,77.17,88.46
178,电力行业,600979,广安爱众,64.0,62.0,41.08,1.4,5.06,-1.0,-1.7,-4.17,10.96
179,装修装饰,603408,建霖家居,53.0,53.0,11.13,1.59,11.85,-0.2,1.5,6.66,-1.5
180,装修装饰,605287,德才股份,23.0,23.0,24.39,1.48,16.41,-0.2,5.9,19.87,35.06
181,装修装饰,002375,亚厦股份,53.0,53.0,17.34,0.66,3.96,-0.2,-3.9,3.39,4.49
182,装修装饰,002247,聚力文化,24.0,18.0,49.82,3.64,2.77,0.2,0.7,3.75,8.63
183,装修装饰,002081,金 螳 螂,93.0,92.0,12.95,0.68,3.49,-0.9,-7.4,0.87,0.58
184,装修装饰,601886,江河集团,87.0,87.0,13.22,1.2,7.65,-0.2,2.0,38.34,53.0
185,装修装饰,301365,矩阵股份,37.0,9.0,45.11,2.08,20.3,-1.3,13.2,19.41,38.28
186,装修装饰,300986,志特新材,50.0,50.0,32.98,2.44,12.2,-6.6,-11.2,-19.63,41.04
187,装修装饰,603929,亚翔集成,87.0,87.0,27.13,4.81,40.92,-1.2,7.5,51.89,53.09
188,装修装饰,603216,梦天家居,32.0,32.0,44.72,1.78,14.15,0.1,10.5,5.13,32.74
189,纺织服装,002722,物产金轮,39.0,33.0,31.97,1.48,18.71,-1.1,11.6,20.01,34.12
190,纺织服装,001390,古麒绒材,52.0,13.0,26.23,3.32,25.81,-0.4,5.8,12.27,113.66
191,纺织服装,002144,宏达高科,23.0,18.0,28.35,1.1,13.14,0.2,8.7,12.6,26.83
192,纺织服装,603889,新澳股份,45.0,44.0,8.27,1.28,6.13,-0.2,1.2,3.72,-8.64
193,纺织服装,001234,泰慕士,27.0,22.0,44.81,2.94,24.34,0.2,4.3,12.37,47.78
194,纺织服装,603558,健盛集团,34.0,34.0,11.95,1.4,9.59,-0.2,3.6,4.47,-6.07
195,纺织服装,600987,航民股份,75.0,75.0,11.97,1.18,7.38,-0.4,1.1,2.36,11.14
196,纺织服装,002763,汇洁股份,30.0,22.0,12.34,1.48,7.2,-0.1,0.1,1.12,10.94
197,纺织服装,601339,百隆东方,80.0,80.0,10.23,0.85,5.32,-0.8,2.5,14.41,5.77
198,纺织服装,002486,嘉麟杰,23.0,23.0,38.38,2.14,2.77,0.0,0.7,5.73,13.06
199,纺织服装,601566,九牧王,51.0,51.0,14.69,1.3,8.91,-0.0,-0.9,0.79,9.86
200,纺织服装,002404,嘉欣丝绸,36.0,29.0,15.91,1.86,6.43,-0.4,-2.7,1.58,9.17
201,纺织服装,301276,嘉曼服饰,28.0,10.0,22.06,1.36,21.8,0.2,1.5,19.65,33.25
202,纺织服装,000726,鲁  泰Ａ,57.0,41.0,7.85,0.59,6.92,-0.2,-0.4,8.81,7.79
203,纺织服装,002327,富安娜,61.0,36.0,28.86,1.75,7.31,-0.1,-0.4,-4.69,-11.07
204,纺织服装,603307,扬州金泉,27.0,7.0,20.25,1.9,39.15,-0.3,0.7,6.94,11.22
205,纺织服装,603908,牧高笛,23.0,23.0,24.25,4.18,24.52,-0.3,-6.2,-2.7,14.31
206,纺织服装,603055,台华新材,84.0,83.0,12.87,1.66,9.4,-1.0,-2.3,0.53,-13.2
207,纺织服装,603808,歌力思,30.0,30.0,17.57,1.17,8.1,-0.5,-1.8,2.27,16.71
208,纺织服装,002154,报 喜 鸟,55.0,45.0,14.02,1.23,3.79,-0.6,-3.6,-0.52,-13.07
209,纺织服装,002293,罗莱生活,71.0,71.0,19.18,1.76,8.53,0.7,-4.9,-5.95,15.27
210,纺织服装,002394,联发股份,35.0,35.0,9.45,0.82,10.75,-1.4,9.8,30.62,44.88
211,纺织服装,002083,孚日股份,46.0,46.0,9.38,1.02,4.87,-0.3,-2.2,1.04,2.53
212,纺织服装,603073,彩蝶实业,20.0,9.0,22.25,1.47,17.31,-0.2,-2.8,6.59,20.96
213,纺织服装,300819,聚杰微纤,38.0,35.0,46.63,4.41,25.78,-1.2,-2.1,18.04,102.99
214,纺织服装,002612,朗姿股份,82.0,47.0,14.97,2.87,18.54,-2.3,1.4,-0.16,16.17
215,纺织服装,000850,华茂股份,43.0,43.0,22.2,0.95,4.54,-0.4,-0.7,12.1,12.66
216,纺织服装,301088,戎美股份,32.0,27.0,44.34,1.3,14.24,-0.3,-1.9,1.35,9.12
217,纺织服装,603587,地素时尚,62.0,62.0,18.11,1.73,13.0,-0.1,2.8,5.86,7.35
218,纺织服装,002563,森马服饰,146.0,120.0,22.5,1.3,5.43,-1.7,1.1,2.07,-18.59
219,纺织服装,002029,七 匹 狼,50.0,47.0,15.55,0.76,7.08,-0.1,0.6,7.27,9.94
220,纺织服装,002832,比音勒芬,95.0,65.0,11.43,1.82,16.59,-1.4,2.7,3.17,-20.66
221,纺织服装,603511,爱慕股份,59.0,59.0,27.96,1.36,14.69,-2.7,-24.5,3.74,16.59
222,纺织服装,603365,水星家纺,45.0,44.0,15.78,1.53,16.96,-0.0,-6.2,-12.85,10.78
223,纺织服装,603665,康隆达,45.0,45.0,20.07,6.37,27.93,-0.5,14.4,13.63,97.8
224,纺织服装,300952,恒辉安防,50.0,30.0,45.36,2.98,28.9,-0.9,7.4,-4.3,39.75
225,纺织服装,601599,浙文影业,43.0,43.0,18.58,2.63,3.7,-1.7,-4.6,-11.06,3.35
226,纺织服装,002003,伟星股份,124.0,108.0,16.76,2.82,10.59,-0.4,-4.6,-6.78,-23.65
227,纺织服装,300577,开润股份,54.0,32.0,14.55,2.47,22.66,-0.6,11.2,6.79,-8.11
228,纺织服装,603877,太平鸟,67.0,66.0,42.89,1.54,14.15,-0.0,-6.1,-4.91,-1.74
229,纺织服装,603518,锦泓集团,34.0,34.0,14.95,0.94,9.82,-1.3,1.4,-16.57,3.48
230,纺织服装,605003,众望布艺,26.0,26.0,38.55,1.82,23.45,0.8,12.0,14.73,26.83
231,纺织服装,605080,浙江自然,38.0,38.0,13.03,1.76,26.79,-0.4,2.8,-4.46,14.98
232,纺织服装,002098,浔兴股份,33.0,33.0,13.42,2.37,9.35,-0.5,-4.0,3.89,18.5
233,纺织服装,003041,真爱美家,32.0,31.0,8.2,2.17,22.43,-2.8,-21.9,-28.52,-15.1
234,电池,688006,杭可科技,183.0,183.0,31.79,3.4,30.32,-0.9,46.3,68.35,70.91
235,电池,833523,德瑞锂电,33.0,26.0,22.1,5.12,32.28,0.9,21.9,23.68,63.94
236,电池,300457,赢合科技,174.0,170.0,32.01,2.65,26.73,-4.6,26.6,52.92,40.54
237,电池,836239,长虹能源,69.0,26.0,30.83,7.18,37.64,-0.2,6.4,14.3,87.73
238,电池,000049,德赛电池,93.0,93.0,47.65,1.42,24.17,-0.9,4.4,13.58,4.27
239,电池,688345,博力威,31.0,31.0,43.0,2.87,30.62,-0.2,13.7,24.37,68.52
240,电池,002580,圣阳股份,66.0,66.0,25.41,2.87,14.5,-4.7,4.9,2.91,71.8
241,电池,601311,骆驼股份,116.0,116.0,10.92,1.19,9.9,-1.8,4.2,22.37,23.75
242,电池,603031,安孚科技,89.0,74.0,41.6,3.11,35.16,-6.3,26.2,24.46,23.98
243,电池,301222,浙江恒威,29.0,9.0,40.83,2.07,29.02,-0.5,-0.1,6.22,15.39
244,电池,688155,先惠技术,82.0,82.0,26.86,3.89,65.14,-1.4,15.5,39.88,73.06
245,电池,001283,豪鹏科技,71.0,55.0,36.76,2.21,72.1,-3.4,-2.4,46.75,25.5
246,电池,002245,蔚蓝锂芯,198.0,186.0,29.73,2.74,17.17,-6.8,20.9,40.74,61.52
247,电池,002733,雄韬股份,76.0,73.0,42.08,2.77,19.73,1.9,17.9,25.35,43.6
248,旅游酒店,002627,三峡旅游,49.0,48.0,38.32,1.58,6.73,-0.6,20.6,23.26,36.79
249,旅游酒店,600576,祥源文旅,92.0,57.0,49.96,3.15,8.68,-0.4,9.7,-8.73,25.98
250,旅游酒店,002033,丽江股份,51.0,51.0,27.15,2.1,9.34,-0.2,4.2,6.26,9.62
251,旅游酒店,603136,天目湖,36.0,36.0,32.48,2.67,13.16,-0.6,2.4,3.62,18.88
252,旅游酒店,002159,三特索道,28.0,22.0,20.84,2.03,15.88,-0.2,-1.9,6.22,3.39
