序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
32,002542,中化岩土,3.69,10.15,0.34,1304995.0,478591543.02,6.57,3.69,3.47,3.48,3.35,2.57,7.42,-32.3,8.68,6664570763.0,6489404788.0,0.0,0.0,17.14,-5.87
33,688136,科兴制药,54.3,10.14,5.0,136301.0,722242085.0,10.69,55.07,49.8,49.8,49.3,1.34,6.77,106.82,6.55,10928268675.0,10928268675.0,-0.06,-0.22,58.77,149.31
34,002329,皇氏集团,4.58,10.1,0.42,1151439.0,527002126.07,2.88,4.58,4.46,4.58,4.16,1.8,17.7,167.7,4.02,3812410251.0,2978781272.0,0.0,0.0,33.14,26.17
35,601003,柳钢股份,5.57,10.08,0.51,1553894.0,833927714.0,14.23,5.57,4.85,5.05,5.06,0.82,6.06,13.7,1.65,14274758124.0,14274758124.0,0.0,0.0,96.82,101.81
36,000796,凯撒旅业,4.59,10.07,0.42,883596.0,398338088.21,9.35,4.59,4.2,4.2,4.17,0.66,6.64,-405.22,8.53,7361391124.0,6108219658.0,0.0,0.0,13.61,13.33
37,600201,生物股份,9.53,10.05,0.87,1212810.0,1129041790.0,8.66,9.53,8.78,8.92,8.66,2.7,10.83,34.9,2.03,10677118724.0,10677118724.0,0.0,0.0,41.19,39.53
38,688205,德科立,65.16,10.05,5.95,137985.0,868094643.0,13.02,65.89,58.18,58.78,59.21,1.94,15.45,177.35,4.59,10313872038.0,5821126397.0,0.0,0.05,69.91,-6.61
39,688177,百奥泰,29.58,10.04,2.7,85033.0,242334924.0,10.31,29.68,26.91,26.91,26.88,2.83,2.05,-32.81,19.92,12248486400.0,12248486400.0,-0.2,0.58,40.12,52.63
40,600751,海航科技,3.73,10.03,0.34,1673547.0,611069485.0,10.32,3.73,3.38,3.39,3.39,2.37,6.5,62.91,1.44,10814529931.0,9597995164.0,0.0,0.0,23.1,41.83
41,600537,亿晶光电,3.84,10.03,0.35,3229200.0,1226223140.0,5.44,3.84,3.65,3.65,3.49,1.25,27.28,-21.38,11.77,4545465669.0,4545465669.0,0.0,0.0,33.33,25.08
42,002394,联发股份,11.74,10.03,1.07,591468.0,666051127.73,11.72,11.74,10.49,10.67,10.67,2.5,18.3,13.03,0.92,3800238000.0,3795373014.0,0.0,0.0,62.15,58.22
43,600826,兰生股份,13.17,10.03,1.2,428426.0,557301216.0,5.26,13.17,12.54,12.6,11.97,1.62,5.82,-98.49,2.44,9686976840.0,9686976840.0,0.0,0.0,66.08,57.16
44,001203,大中矿业,11.52,10.03,1.05,594393.0,669647094.78,10.22,11.52,10.45,10.5,10.47,1.22,4.6,19.32,2.79,17372408694.0,14888947807.0,0.0,0.0,46.19,36.17
45,600230,沧州大化,12.52,10.02,1.14,364280.0,442903050.0,8.08,12.52,11.6,11.6,11.38,2.51,8.8,159.6,1.3,5182791908.0,5182791908.0,0.0,0.0,29.21,16.79
46,601279,英利汽车,4.72,10.02,0.43,1266777.0,558390743.0,12.59,4.72,4.18,4.45,4.29,7.34,7.99,-50.48,1.77,7484909849.0,7484909849.0,0.0,0.0,36.02,23.56
47,000158,常山北明,24.26,10.02,2.21,2498792.0,5915090674.19,10.79,24.26,21.88,22.05,22.05,6.14,15.74,-97.19,7.35,38782441651.0,38520109441.0,0.0,0.0,12.89,20.46
48,002629,仁智股份,6.7,10.02,0.61,469784.0,305599502.65,10.18,6.7,6.08,6.09,6.09,1.1,13.2,-248.01,53.03,2854856600.0,2384867901.0,0.0,0.0,27.86,57.65
49,603308,应流股份,27.59,10.01,2.51,224346.0,601770710.0,10.73,27.59,24.9,25.25,25.08,2.22,3.3,50.89,4.0,18734615407.0,18734615407.0,0.0,0.0,56.32,96.65
50,002229,鸿博股份,20.56,10.01,1.87,1685427.0,3346712309.2,7.28,20.56,19.2,19.4,18.69,2.26,34.18,30.15,7.63,10201696993.0,10139458029.0,0.0,0.0,92.87,71.48
51,002838,道恩股份,21.33,10.01,1.94,150203.0,310010949.92,10.37,21.33,19.32,19.42,19.39,2.49,3.57,57.61,2.97,10204237915.0,8972074673.0,0.0,0.0,35.0,82.15
52,002393,力生制药,26.27,10.01,2.39,344894.0,897118943.46,4.73,26.27,25.14,25.5,23.88,2.82,13.78,30.62,1.44,6769910324.0,6576027426.0,0.0,0.0,66.48,51.94
53,002265,建设工业,30.56,10.01,2.78,807848.0,2411727307.57,10.58,30.56,27.62,27.69,27.78,2.08,20.04,229.36,8.63,31569714838.0,12318645084.0,0.0,0.0,54.5,31.33
54,002107,沃华医药,7.36,10.01,0.67,242129.0,175678364.37,9.87,7.36,6.7,6.76,6.69,0.38,4.25,46.46,5.9,4248262656.0,4192378544.0,0.0,0.0,64.65,53.97
55,600418,江淮汽车,45.49,10.01,4.14,1525430.0,6691469647.0,11.15,45.49,40.88,41.25,41.35,2.96,6.98,-111.38,8.88,99350605393.0,99350605393.0,0.0,0.0,37.85,21.31
56,000705,浙江震元,10.55,10.01,0.96,83647.0,88247363.45,0.0,10.55,10.55,10.55,9.59,0.92,2.97,24.56,1.78,3525000667.0,2974632909.0,0.0,0.0,38.82,34.39
57,603716,塞力医疗,23.84,10.01,2.17,540989.0,1271662967.0,6.92,23.84,22.34,22.34,21.67,1.05,28.32,-79.5,4.77,4553870908.0,4553870908.0,0.0,0.0,147.3,230.19
58,002294,信立泰,53.15,10.0,4.83,167644.0,872198891.5,7.55,53.15,49.5,49.6,48.32,1.91,1.5,73.94,7.09,59252498835.0,59239168868.0,0.0,0.0,49.51,74.66
59,001339,智微智能,54.34,10.0,4.94,184280.0,979525850.15,10.75,54.34,49.03,49.5,49.4,2.78,24.64,81.17,6.43,13673993922.0,4063623504.0,0.0,0.0,18.0,48.84
60,002384,东山精密,55.31,10.0,5.03,704954.0,3849774315.18,5.39,55.31,52.6,52.6,50.28,0.98,5.09,55.56,4.92,101306212595.0,76677454499.0,0.0,0.0,137.18,89.87
61,001359,平安电工,42.24,10.0,3.84,89204.0,357559343.79,11.02,42.24,38.01,38.02,38.4,1.28,19.23,37.4,4.29,7835653690.0,1959091200.0,0.0,0.0,42.22,65.32
62,001389,广合科技,66.35,10.0,6.03,196418.0,1268249330.17,10.53,66.35,60.0,60.38,60.32,1.32,13.07,29.34,9.03,28214342250.0,9968595183.0,0.0,0.0,42.23,33.18
63,603106,恒银科技,11.55,10.0,1.05,398842.0,451259428.0,8.0,11.55,10.71,10.82,10.5,0.84,7.66,281.07,4.64,6012006000.0,6012006000.0,0.0,0.0,50.0,47.32
64,603083,剑桥科技,52.58,10.0,4.78,383876.0,1945406513.0,12.78,52.58,46.47,46.9,47.8,1.06,14.32,112.09,6.16,14093640000.0,14092483240.0,0.0,0.0,65.45,30.21
65,603048,浙江黎明,21.45,10.0,1.95,177531.0,372910822.0,8.92,21.45,19.71,21.45,19.5,5.05,12.09,58.72,2.43,3150576000.0,3150576000.0,0.0,0.0,36.19,44.93
66,601869,长飞光纤,43.34,10.0,3.94,120243.0,498531825.0,12.23,43.34,38.52,38.52,39.4,1.68,2.96,54.13,2.79,32847607381.0,17610702529.0,0.0,0.0,42.14,45.0
67,600760,中航沈飞,63.78,10.0,5.8,792270.0,4916886192.0,10.57,63.78,57.65,57.81,57.98,3.57,2.88,105.01,8.71,180860914939.0,175279302506.0,0.0,0.0,45.68,26.75
68,605178,时空科技,22.88,10.0,2.08,72229.0,158263251.0,11.49,22.88,20.49,20.8,20.8,2.16,7.28,-15.93,1.75,2270876608.0,2270876608.0,0.0,0.0,53.25,59.22
69,600620,天宸股份,7.04,10.0,0.64,160695.0,112990040.0,0.63,7.04,7.0,7.0,6.4,0.88,2.34,365.09,3.3,4834206876.0,4834206876.0,0.0,0.0,47.9,23.08
70,002246,北化股份,16.17,10.0,1.47,454721.0,706519335.8,10.27,16.17,14.66,14.71,14.7,1.73,8.28,75.22,3.13,8877892619.0,8877892619.0,0.0,0.0,65.85,59.94
71,601086,国芳集团,12.21,10.0,1.11,780371.0,941186966.0,7.75,12.21,11.35,11.35,11.1,4.58,11.72,134.03,5.29,8131860000.0,8131860000.0,0.0,0.08,5.9,110.88
72,002730,电光科技,19.81,9.99,1.8,771759.0,1458012008.54,8.38,19.81,18.3,18.3,18.01,7.81,22.3,86.91,4.54,7172802423.0,6854851923.0,0.0,0.0,38.73,46.42
73,002910,庄园牧场,10.57,9.99,0.96,96711.0,100685888.0,9.37,10.57,9.67,9.67,9.61,2.33,5.65,-19.91,1.94,2066850898.0,1808124812.0,0.0,0.0,12.21,40.37
74,605033,美邦股份,21.24,9.99,1.93,95423.0,201347446.0,10.31,21.24,19.25,19.32,19.31,2.71,7.06,23.97,2.52,2871648000.0,2871648000.0,0.0,0.0,26.58,78.04
75,603115,海星股份,17.85,9.98,1.62,114282.0,202743288.0,3.14,17.85,17.34,17.67,16.23,3.89,4.78,47.04,2.23,4269720000.0,4269720000.0,0.0,0.0,43.26,45.0
76,002370,亚太药业,4.85,9.98,0.44,1706081.0,791812554.65,12.02,4.85,4.32,4.4,4.41,2.26,22.88,-115.87,3.77,3616487521.0,3616487521.0,0.0,0.0,53.48,59.02
77,002938,鹏鼎控股,45.94,9.98,4.17,584529.0,2606153179.66,10.77,45.95,41.45,41.45,41.77,0.97,2.53,54.54,3.5,106491263675.0,105973553733.0,-0.02,-0.02,68.53,29.48
78,601208,东材科技,14.21,9.98,1.29,597962.0,841303379.0,8.28,14.21,13.14,13.15,12.92,0.69,6.67,34.67,2.95,12743309493.0,12743309493.0,0.0,0.0,68.97,90.99
79,002401,中远海科,20.71,9.98,1.88,977068.0,1897623283.68,12.85,20.71,18.29,18.86,18.83,1.88,26.31,427.27,4.6,7697253392.0,7690947197.0,0.0,0.0,42.83,30.42
80,605188,国光连锁,11.68,9.98,1.06,140948.0,163027235.0,10.55,11.68,10.56,10.56,10.62,2.06,2.81,67.31,5.0,5855785520.0,5855785520.0,0.0,0.0,-15.24,53.08
81,600822,上海物贸,16.09,9.98,1.46,761190.0,1192535436.0,7.93,16.09,14.93,14.93,14.63,1.74,19.21,295.91,6.58,7980204186.0,6374019840.0,0.0,0.0,74.32,57.44
82,600774,汉商集团,9.93,9.97,0.9,96483.0,94106466.0,10.3,9.93,9.0,9.0,9.03,1.58,3.27,265.23,1.76,2929671752.0,2927782361.0,0.0,0.0,25.86,32.58
83,603738,泰晶科技,15.55,9.97,1.41,387979.0,596746413.0,10.04,15.55,14.13,14.2,14.14,5.67,9.97,174.19,3.48,6053969105.0,6053969105.0,0.0,0.0,12.36,4.36
84,603617,君禾股份,8.84,9.95,0.8,1046494.0,874970992.0,12.31,8.84,7.85,8.05,8.04,4.62,27.28,42.23,2.32,3451766619.0,3391389419.0,0.0,0.0,34.14,21.93
85,600829,人民同泰,8.4,9.95,0.76,168824.0,138946705.0,9.95,8.4,7.64,7.64,7.64,2.1,2.91,26.57,1.66,4871064215.0,4871064215.0,0.0,0.0,14.75,12.0
86,002178,延华智能,7.08,9.94,0.64,1249969.0,873991413.09,10.4,7.08,6.41,6.45,6.44,3.85,17.56,-248.78,11.9,5042043247.0,5039424759.0,0.0,0.0,19.59,18.0
87,688084,晶品特装,103.49,9.86,9.29,40832.0,401715098.0,13.56,104.56,91.79,93.06,94.2,1.56,11.56,-547.46,5.02,7829956740.0,3655847482.0,0.0,0.48,79.86,83.82
88,920037,广信科技,79.15,9.79,7.06,86214.0,665950609.66,11.06,81.55,73.58,73.98,72.09,1.9,29.16,40.03,9.62,7001839168.0,2340014978.0,-0.1,0.44,691.5,691.5
89,301012,扬电科技,25.4,9.77,2.26,562094.0,1404985640.64,11.71,26.5,23.79,24.6,23.14,5.81,35.84,82.82,4.36,5002788115.0,3983460715.0,-0.12,-0.27,53.2,42.78
90,300339,润和软件,55.29,9.68,4.88,1312615.0,7142445703.49,15.08,58.0,50.4,50.64,50.41,5.14,16.88,352.83,12.61,44033555399.0,42998295818.0,0.0,0.04,13.51,10.51
91,300476,胜宏科技,169.87,9.57,14.84,510629.0,8450080138.78,9.86,170.32,155.03,155.38,155.03,1.02,5.97,39.79,15.15,146544919447.0,145274304077.0,0.09,0.16,118.43,306.48
92,300404,博济医药,11.18,9.5,0.97,783446.0,872121787.01,17.92,11.99,10.16,10.25,10.21,4.44,28.02,275.54,4.34,4299087918.0,3125727733.0,0.0,0.18,25.48,28.21
93,301377,鼎泰高科,43.88,9.37,3.76,155806.0,663621267.14,12.26,44.48,39.56,40.0,40.12,1.58,21.94,61.97,7.38,17990800000.0,3116533120.0,-0.09,0.34,83.98,110.25
94,688059,华锐精密,57.48,8.86,4.68,66232.0,369407400.0,9.51,57.64,52.62,53.03,52.8,1.56,7.6,42.86,4.12,5009955880.0,5009955880.0,-0.16,-0.17,46.6,82.48
95,835174,五新隧装,47.79,8.71,3.83,120981.0,580541873.16,22.22,52.99,43.22,43.28,43.96,2.27,13.95,33.05,5.4,4301516633.0,4145866802.0,-0.02,-0.4,47.96,65.42
96,688379,华光新材,41.4,8.66,3.3,51495.0,207460438.0,11.84,42.27,37.76,38.13,38.1,1.64,5.72,9.77,3.49,3729540528.0,3729540528.0,0.1,-0.29,102.05,105.46
97,002463,沪电股份,53.11,8.59,4.2,884652.0,4559942499.27,10.24,53.66,48.65,48.8,48.91,1.28,4.6,33.5,8.74,102168497542.0,102102277817.0,0.02,0.09,95.04,35.66
98,688283,坤恒顺维,27.3,8.55,2.15,24587.0,65278031.0,9.86,27.48,25.0,25.0,25.15,2.86,2.88,-1148.28,3.43,3325140000.0,2333919888.0,-0.62,-0.18,5.69,10.89
99,300940,南极光,27.6,8.49,2.16,251439.0,695962949.1,12.58,28.7,25.5,25.7,25.44,1.96,17.05,51.68,5.54,6144984667.0,4069552463.0,0.07,-0.22,79.22,104.44
100,600562,国睿科技,31.15,8.46,2.43,323231.0,976433679.0,10.48,31.56,28.55,28.65,28.72,2.65,2.6,128.41,6.57,38683871716.0,38683871716.0,0.0,-0.06,69.11,57.56
101,688499,利元亨,43.55,8.25,3.32,181985.0,767606101.0,12.6,44.28,39.21,39.88,40.23,2.02,10.79,143.3,3.28,7348126611.0,7348126611.0,0.0,0.11,88.12,94.68
102,301072,中捷精工,24.27,8.16,1.83,84296.0,200486859.13,9.94,24.68,22.45,22.75,22.44,4.6,12.56,-59.29,3.33,2549466056.0,1629485931.0,-0.08,-0.16,33.65,28.14
103,300502,新易盛,183.5,8.07,13.7,677761.0,12063487461.29,10.59,185.0,167.01,167.01,169.8,1.2,7.66,28.99,18.93,182346682682.0,162425307590.0,0.0,0.01,231.89,123.13
104,600563,法拉电子,118.6,7.97,8.75,52781.0,615087878.0,9.45,119.99,109.61,109.85,109.85,3.86,2.35,25.24,5.23,26685000000.0,26685000000.0,0.27,0.29,22.5,1.44
105,002080,中材科技,26.7,7.97,1.97,589706.0,1524729508.41,10.39,26.98,24.41,24.5,24.73,1.31,3.51,30.93,2.42,44805899693.0,44805899693.0,0.04,0.11,105.54,107.62
106,688103,国力股份,60.21,7.96,4.44,41799.0,246287204.0,9.58,60.99,55.65,55.65,55.77,2.83,4.39,121.65,5.18,5738948423.0,5738948423.0,0.02,0.1,25.75,48.81
107,301237,和顺科技,32.5,7.94,2.39,28721.0,91010153.58,9.43,32.81,29.97,30.27,30.11,2.07,7.32,-72.88,1.97,2600000000.0,1275625000.0,-0.18,0.15,46.73,35.98
108,300916,朗特智能,31.2,7.88,2.28,84182.0,255504468.74,9.61,31.54,28.76,28.97,28.92,5.84,9.12,37.28,3.45,4512893018.0,2880942199.0,-0.1,0.16,20.05,5.41
109,002773,康弘药业,34.75,7.79,2.51,143920.0,490218433.9,10.51,35.46,32.07,32.19,32.24,1.61,2.1,20.0,3.75,32009027864.0,23862118845.0,-0.14,0.06,36.54,82.89
110,688189,南新制药,10.53,7.78,0.76,289493.0,304277195.0,10.03,10.86,9.88,9.88,9.77,1.24,10.55,-89.98,3.11,2889432000.0,2889432000.0,-0.28,-0.47,73.19,61.01
111,688573,信宇人,29.66,7.78,2.14,98508.0,285321151.0,9.19,29.89,27.36,27.74,27.52,1.8,18.95,-28.02,3.78,2899395148.0,1542150819.0,0.0,-0.07,76.44,90.25
112,002896,中大力德,76.4,7.76,5.5,447879.0,3370406359.69,12.1,77.99,69.41,70.91,70.9,1.43,22.79,215.75,13.03,15014331988.0,15014331988.0,-0.04,-0.26,17.52,160.31
113,301205,联特科技,95.85,7.71,6.86,134841.0,1273322995.84,13.6,98.6,86.5,86.91,88.99,1.89,19.84,166.23,8.24,12435962400.0,6513801138.0,-0.01,0.35,62.95,26.97
114,688687,凯因科技,29.65,7.7,2.12,218244.0,630643194.0,9.44,29.88,27.28,27.28,27.53,3.33,12.77,49.37,2.78,5068502112.0,5068502112.0,0.0,0.07,15.78,39.27
115,603119,浙江荣泰,53.51,7.67,3.81,350058.0,1840890606.0,9.01,54.67,50.19,51.05,49.7,2.35,17.17,81.76,10.71,19463842447.0,10909591135.0,-0.04,0.02,50.06,141.04
116,301236,软通动力,57.42,7.61,4.06,743319.0,4216012480.78,13.29,60.4,53.31,53.5,53.36,5.24,10.93,-69.2,5.34,54717882383.0,39063709636.0,0.0,0.02,6.79,-2.03
117,688519,南亚新材,42.94,7.48,2.99,55581.0,233071326.0,8.49,43.16,39.77,39.95,39.95,1.3,2.39,121.21,4.21,10240487931.0,9974689331.0,-0.12,0.05,29.14,102.83
118,688010,福光股份,30.48,7.48,2.12,93259.0,281499055.0,8.82,30.95,28.45,28.45,28.36,2.88,5.81,-61.53,2.93,4893916897.0,4893916897.0,0.0,0.03,-27.31,7.17
119,688552,航天南湖,37.39,7.47,2.6,166072.0,607885139.0,9.0,37.84,34.71,34.79,34.79,2.57,19.13,55.7,4.82,12609702720.0,3246482132.0,-0.08,-0.03,80.11,123.89
120,600326,西藏天路,9.65,7.46,0.67,1674189.0,1584445403.0,8.91,9.78,8.98,9.1,8.98,1.64,12.61,-25.84,3.42,12822095890.0,12813884734.0,0.0,0.31,41.91,49.38
121,300460,惠伦晶体,11.24,7.46,0.78,397302.0,448413429.74,15.58,11.98,10.35,10.45,10.46,4.74,14.15,-53.21,5.09,3156239781.0,3156239781.0,-0.09,0.09,2.55,-7.41
122,688170,德龙激光,29.56,7.45,2.05,94611.0,272085196.0,9.38,29.88,27.3,27.77,27.51,1.96,9.15,-46.38,2.51,3055321600.0,3055321600.0,0.0,0.2,45.69,31.44
123,605500,森林包装,14.44,7.44,1.0,668606.0,907853174.0,13.62,14.53,12.7,12.9,13.44,1.2,16.13,44.15,2.34,5983936000.0,5983936000.0,1.91,2.34,116.49,112.04
124,603228,景旺电子,53.2,7.41,3.67,359164.0,1861135299.0,8.82,53.8,49.43,49.7,49.53,1.04,3.89,38.39,4.55,49885275580.0,49143289860.0,0.04,0.21,95.37,96.75
125,688176,亚虹医药-U,11.9,7.4,0.82,347600.0,405646562.0,7.22,11.96,11.16,11.27,11.08,1.09,8.0,-20.3,3.59,6783000000.0,5170734010.0,0.0,0.17,52.96,75.26
126,688581,安杰思,71.04,7.36,4.87,23303.0,162340994.0,9.04,71.78,65.8,66.19,66.17,3.04,5.63,25.57,2.46,5752733526.0,2942222193.0,0.0,-0.22,17.91,21.81
127,002126,银轮股份,27.3,7.35,1.87,916264.0,2428111271.62,11.36,27.72,24.83,24.84,25.43,2.49,11.68,26.83,3.61,22789963123.0,21408472640.0,0.15,0.26,18.7,46.77
128,600183,生益科技,37.46,7.34,2.56,577814.0,2113436423.0,8.71,37.65,34.61,34.65,34.9,1.3,2.41,40.36,6.43,91000189358.0,89698027838.0,0.08,0.11,67.98,59.74
129,000026,飞亚达,17.61,7.31,1.2,392110.0,673308158.6,9.75,17.86,16.26,16.41,16.41,1.44,10.75,39.43,2.17,7145504163.0,6423587778.0,0.0,-0.06,80.43,76.63
130,301511,德福科技,26.37,7.28,1.79,352140.0,908338701.66,10.05,26.68,24.21,24.65,24.58,0.92,9.4,228.31,4.14,16621591140.0,9876766180.0,0.0,-0.15,94.9,109.95
131,300836,佰奥智能,42.68,7.13,2.84,32995.0,138104645.15,9.01,43.3,39.71,39.8,39.84,2.0,5.22,105.49,7.57,3955821835.0,2697795843.0,0.05,-0.74,37.01,47.73
132,603683,晶华新材,19.28,7.11,1.28,156156.0,291811497.0,9.61,19.45,17.72,18.05,18.0,1.27,6.03,74.31,3.6,5585397896.0,4989496052.0,-0.26,-0.41,83.1,115.42
133,688609,九联科技,10.63,7.05,0.7,493601.0,524973990.0,14.6,11.3,9.85,9.88,9.93,5.36,9.87,-23.52,6.09,5315000000.0,5315000000.0,0.0,0.28,13.21,0.28
134,600389,江山股份,21.6,7.04,1.42,144111.0,304655749.0,8.28,21.77,20.1,20.11,20.18,1.87,3.35,14.95,2.43,9302040000.0,9302040000.0,0.14,0.19,43.14,50.52
135,002317,众生药业,17.71,7.01,1.16,1175173.0,2036725495.56,8.7,17.97,16.53,16.59,16.55,1.98,15.43,45.64,3.94,15081065208.0,13488244260.0,0.06,0.0,69.31,48.2
136,600538,国发股份,5.98,6.98,0.39,395968.0,230770424.0,8.41,6.07,5.6,5.64,5.59,4.58,7.55,249.23,4.03,3134706121.0,3134706121.0,-0.17,-0.17,22.79,15.89
