序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
27,000514,渝 开 发,7.01,10.05,0.64,1855050.0,1164833863.35,19.62,7.01,5.76,6.13,6.37,1.32,21.99,8.23,1.55,5914834465.0,5914834465.0,0.0,0.0,88.44,70.56
28,002086,东方海洋,3.07,10.04,0.28,3911251.0,1189558693.42,9.32,3.07,2.81,2.82,2.79,4.69,24.73,-68.03,4.27,6013965755.0,4854548134.0,0.0,0.0,18.53,6.23
29,002082,万邦德,7.79,10.03,0.71,129380.0,100786957.68,0.0,7.79,7.79,7.79,7.08,0.65,2.34,78.36,1.78,4765057738.0,4309863632.0,0.0,0.0,38.12,21.15
30,002161,远 望 谷,7.24,10.03,0.66,359652.0,257271987.83,6.53,7.24,6.81,6.87,6.58,1.49,5.04,-55.27,3.57,5355843576.0,5165445361.0,0.0,0.0,36.86,30.22
31,002725,跃岭股份,14.37,10.03,1.31,267454.0,373340850.52,9.72,14.37,13.1,13.26,13.06,1.3,12.62,132.57,3.61,3678720000.0,3045383015.0,0.0,0.0,37.12,33.92
32,002951,金时科技,17.57,10.02,1.6,218896.0,366127999.42,12.15,17.57,15.63,16.05,15.97,0.8,5.4,-70.34,4.11,7115850000.0,7115823645.0,0.0,0.0,157.25,183.84
33,605259,绿田机械,26.47,10.02,2.41,124370.0,323468478.0,6.94,26.47,24.8,24.8,24.06,1.9,7.21,19.88,2.77,4565545600.0,4565545600.0,0.0,0.0,87.6,81.92
34,603171,税友股份,43.54,10.01,3.96,77727.0,320626794.0,10.71,43.54,39.3,39.52,39.58,1.28,1.91,178.92,7.27,17710471905.0,17672450600.0,0.0,0.0,4.26,43.7
35,600826,兰生股份,10.88,10.01,0.99,756017.0,820980056.0,2.63,10.88,10.62,10.88,9.89,6.68,10.28,-81.36,2.02,8002605013.0,8002605013.0,0.0,0.0,42.22,29.83
36,600822,上海物贸,13.3,10.01,1.21,684073.0,846925078.0,13.98,13.3,11.61,12.09,12.09,3.62,17.27,244.6,5.44,6596439756.0,5268767176.0,0.0,0.0,41.34,30.14
37,003037,三和管桩,9.45,10.01,0.86,546979.0,513451824.61,5.24,9.45,9.0,9.01,8.59,2.78,9.24,40.9,2.05,5661255707.0,5595105707.0,0.0,0.0,60.71,29.1
38,002755,奥赛康,21.66,10.01,1.97,200091.0,426482507.1,7.26,21.66,20.23,20.3,19.69,1.11,2.16,91.83,6.63,20103953203.0,20103763136.0,0.0,0.0,10.91,72.04
39,605305,中际联合,33.86,10.01,3.08,107185.0,362903101.0,1.01,33.86,33.55,33.86,30.78,1.67,5.04,18.26,2.78,7195927200.0,7195927200.0,0.0,0.0,51.97,21.45
40,002938,鹏鼎控股,43.43,10.01,3.95,825251.0,3539465471.72,7.37,43.43,40.52,41.06,39.48,1.38,3.58,51.56,3.31,100672955625.0,100183531533.0,0.0,0.0,63.03,22.41
41,603045,福达合金,19.46,10.01,1.77,114103.0,219545282.0,10.01,19.46,17.69,17.69,17.69,1.07,8.42,-128.65,2.76,2635762716.0,2635762716.0,0.0,0.0,39.0,53.47
42,003040,楚天龙,29.89,10.01,2.72,1427316.0,4035502327.17,11.92,29.89,26.65,26.74,27.17,1.23,31.24,187.58,9.42,13783354203.0,13655254212.0,0.0,0.0,146.01,129.22
43,603486,科沃斯,70.43,10.0,6.4,268349.0,1825738967.0,8.95,70.43,64.7,65.2,64.03,3.51,4.71,21.32,5.48,40483605244.0,40088894395.0,0.0,0.0,50.11,51.3
44,600190,退市锦港,0.55,10.0,0.05,342232.0,18521527.0,6.0,0.55,0.52,0.55,0.5,2.0,1.92,11.7,-7.92,1101260325.0,978716492.0,1.85,1.85,-58.02,-65.84
45,603039,泛微网络,59.42,10.0,5.4,55826.0,314912840.0,11.03,59.42,53.46,53.69,54.02,2.08,2.14,148.24,7.13,15485034598.0,15485034598.0,0.0,0.0,-4.53,21.44
46,601512,中新集团,8.25,10.0,0.75,250681.0,200718872.0,11.2,8.25,7.41,7.48,7.5,6.36,1.67,11.95,0.85,12365842500.0,12365842500.0,0.0,0.0,17.35,9.27
47,002645,华宏科技,12.65,10.0,1.15,626910.0,792474480.6,3.04,12.65,12.3,12.65,11.5,1.52,12.22,59.07,2.26,7356416978.0,6487705945.0,0.0,0.0,73.29,85.48
48,603109,神驰机电,28.07,9.99,2.55,151890.0,422431843.0,9.48,28.07,25.65,25.72,25.52,1.72,7.27,21.07,3.04,5862373465.0,5862373465.0,0.0,0.0,54.66,60.86
49,001287,中电港,20.26,9.99,1.84,654666.0,1310020162.56,9.55,20.26,18.5,18.56,18.42,5.32,14.97,45.52,2.95,15395575965.0,8861612529.0,0.0,0.0,6.58,0.3
50,000880,潍柴重机,41.62,9.99,3.78,311349.0,1267367480.7,7.98,41.62,38.6,39.0,37.84,2.13,19.2,108.39,6.59,13789563372.0,6749182440.0,0.0,0.0,20.74,141.0
51,002901,大博医疗,41.61,9.99,3.78,62144.0,255291782.2,5.79,41.61,39.42,39.5,37.83,2.88,2.15,41.77,5.76,17227351645.0,12005016485.0,0.0,0.0,27.36,37.1
52,002209,达 意 隆,16.85,9.99,1.53,361784.0,602924178.1,8.03,16.85,15.62,15.62,15.32,2.9,23.3,28.43,4.54,3353639493.0,2616868339.0,0.0,0.0,71.07,82.56
53,603001,奥康国际,8.48,9.99,0.77,413137.0,339611458.0,11.67,8.48,7.58,7.98,7.71,8.78,10.3,-19.29,1.34,3400310400.0,3400310400.0,0.0,0.0,64.98,22.37
54,002674,兴业科技,11.23,9.99,1.02,330667.0,359728817.18,11.56,11.23,10.05,10.28,10.21,1.72,11.3,43.82,1.39,3319037101.0,3285489812.0,0.0,0.0,25.9,20.24
55,603628,清源股份,14.31,9.99,1.3,261836.0,367321949.0,10.22,14.31,12.98,13.08,13.01,2.2,9.62,30.62,3.05,3918078000.0,3894729804.0,0.0,0.0,29.15,15.31
56,000409,云鼎科技,12.34,9.98,1.12,730933.0,876771239.1,11.41,12.34,11.06,11.23,11.22,5.65,17.27,66.47,5.41,8366402832.0,5224055643.0,0.0,0.0,14.47,38.5
57,000965,天保基建,4.74,9.98,0.43,2839280.0,1271311336.12,14.15,4.74,4.13,4.31,4.31,2.58,25.58,13.11,0.95,5260598442.0,5260598442.0,0.0,0.0,40.24,58.53
58,002393,力生制药,21.71,9.98,1.97,123879.0,264299507.25,6.08,21.71,20.51,20.8,19.74,2.66,4.95,25.3,1.19,5594775528.0,5434547218.0,0.0,0.0,38.9,25.56
59,002394,联发股份,9.7,9.98,0.88,201833.0,189993139.6,8.84,9.7,8.92,9.01,8.82,3.22,6.24,10.77,0.76,3139890000.0,3135870378.0,0.0,0.0,36.04,30.73
60,600588,用友网络,14.44,9.98,1.31,1686615.0,2346732734.0,8.53,14.44,13.32,13.35,13.13,3.47,4.94,-16.76,6.58,49341442586.0,49341442586.0,0.0,0.0,6.25,34.58
61,603680,今创集团,12.91,9.97,1.17,148169.0,189949124.0,3.66,12.91,12.48,12.91,11.74,2.65,1.89,16.93,1.89,10117809282.0,10117809282.0,0.0,0.0,68.1,58.4
62,603811,诚意药业,12.13,9.97,1.1,653485.0,768806445.0,11.33,12.13,10.88,11.27,11.03,3.52,19.97,21.67,3.26,3970201402.0,3970201402.0,0.0,0.0,51.63,62.17
63,002133,广宇集团,3.42,9.97,0.31,305262.0,103989808.0,3.86,3.42,3.3,3.32,3.11,1.36,3.97,-17.34,0.92,2647573079.0,2632956087.0,0.0,0.0,31.54,34.12
64,002131,利欧股份,3.77,9.91,0.34,9077535.0,3362394241.98,9.04,3.77,3.46,3.47,3.43,4.43,15.52,59.08,1.99,25529605710.0,22053459318.0,0.0,0.0,19.3,23.2
65,002384,东山精密,51.78,9.7,4.58,908744.0,4581332909.23,8.83,51.92,47.75,47.9,47.2,1.04,6.56,52.01,4.6,94840638007.0,71783738817.0,0.0,-0.02,125.23,77.75
66,300442,润泽科技,52.97,9.49,4.59,665331.0,3437964751.72,10.62,53.24,48.1,48.2,48.38,2.95,12.0,50.31,8.51,86571179062.0,29358752065.0,0.06,0.09,0.09,1.94
67,300739,明阳电路,16.46,9.3,1.4,643023.0,1077504596.03,17.99,17.71,15.0,15.02,15.06,3.11,18.88,117.75,2.41,5661643144.0,5607205397.0,0.3,0.8,44.64,9.66
68,300870,欧陆通,140.29,9.26,11.89,88813.0,1234836019.98,10.09,142.83,129.88,130.0,128.4,2.57,8.29,75.79,6.43,15026950249.0,15026950249.0,-0.01,0.08,41.31,32.1
69,600604,市北高新,6.82,9.12,0.57,2390490.0,1573331388.0,10.08,6.88,6.25,6.5,6.25,9.63,16.98,-81.3,2.01,12775938763.0,9598841763.0,-0.15,-0.15,51.22,43.58
70,300170,汉得信息,18.33,8.98,1.51,1733454.0,3078022124.82,12.72,18.82,16.68,16.8,16.82,4.32,17.98,130.15,3.54,18356371573.0,17673860548.0,0.05,-0.22,10.96,48.42
71,300570,太辰光,107.0,8.96,8.8,307157.0,3228049823.9,8.94,108.0,99.22,99.99,98.2,1.4,15.98,76.55,16.73,24302574769.0,20564653461.0,-0.08,-0.27,64.34,48.82
72,688787,海天瑞声,109.19,8.87,8.9,47272.0,503176109.0,9.24,109.77,100.5,100.5,100.29,2.6,7.84,4431.14,9.1,6586906404.0,6586906404.0,-0.01,0.13,30.53,11.23
73,688500,慧辰股份,59.0,8.82,4.78,47245.0,265971286.0,11.77,59.58,53.2,54.1,54.22,1.5,6.44,-62.82,6.0,4436605890.0,4325638690.0,-0.59,1.04,125.28,72.01
74,300969,恒帅股份,76.32,8.7,6.11,81582.0,602636585.58,10.97,76.7,69.0,69.0,70.21,3.37,26.87,51.12,6.61,8547840000.0,2317097180.0,0.0,0.04,51.19,31.47
75,300249,依米康,14.78,8.68,1.18,940834.0,1385965594.86,13.82,15.63,13.75,13.88,13.6,5.61,25.18,231.22,20.18,6510412551.0,5521762552.0,-0.07,-0.14,13.96,15.65
76,600183,生益科技,35.7,8.48,2.79,664616.0,2350371005.0,4.8,35.89,34.31,34.55,32.91,1.62,2.78,38.47,6.13,86724686601.0,85483705121.0,0.03,-0.08,67.61,52.24
77,688317,之江生物,25.18,8.44,1.96,267401.0,672773868.0,13.65,26.47,23.3,23.47,23.22,3.43,13.92,-75.52,1.37,4838538415.0,4838538415.0,0.28,0.36,55.53,54.95
78,688365,光云科技,16.12,8.41,1.25,229400.0,358124748.0,9.55,16.22,14.8,14.87,14.87,3.39,5.39,-132.51,7.27,6864293906.0,6864293906.0,-0.12,-0.12,40.17,42.53
79,688166,博瑞医药,69.16,8.38,5.35,160679.0,1065519736.0,10.03,69.48,63.08,63.8,63.81,2.0,3.8,564.03,12.2,29238651755.0,29238651755.0,0.0,0.39,79.22,129.77
80,300687,赛意信息,29.23,8.22,2.22,346508.0,984999124.91,10.18,29.58,26.83,26.95,27.01,2.76,10.47,122.24,4.37,11989650522.0,9670975774.0,0.1,-0.03,8.02,61.22
81,603296,华勤技术,91.09,8.2,6.9,229937.0,2065220365.0,7.78,92.1,85.55,85.88,84.19,1.8,4.02,27.47,4.11,92525084692.0,52051643323.0,0.03,0.0,50.31,30.04
82,605162,新中港,11.1,7.98,0.82,695668.0,746557121.0,13.62,11.31,9.91,10.0,10.28,1.22,17.37,71.92,3.64,4445914602.0,4445914602.0,-0.36,-0.18,53.95,67.93
83,688382,益方生物-U,38.95,7.89,2.85,209786.0,795552870.0,10.8,39.7,35.8,36.05,36.1,1.23,5.23,-97.94,12.72,22525869524.0,15630555698.0,-1.59,-1.27,93.78,192.86
84,605168,三人行,34.43,7.83,2.5,140689.0,475345754.0,7.52,34.5,32.1,32.1,31.93,2.04,6.67,24.7,2.78,7258428828.0,7258428828.0,0.03,0.12,35.39,-2.19
85,301283,聚胶股份,37.09,7.82,2.69,46076.0,166497016.25,8.05,37.19,34.42,34.85,34.4,2.77,10.04,20.99,1.96,2982697018.0,1701525114.0,-0.03,0.57,55.91,50.04
86,688411,海博思创,91.9,7.74,6.6,31499.0,287409674.0,8.93,93.62,86.0,86.0,85.3,2.38,8.84,44.08,4.31,16550500015.0,3276182158.0,-0.05,-0.17,36.23,402.74
87,002056,横店东磁,15.97,7.69,1.14,1758141.0,2836741391.9,5.39,16.31,15.51,15.51,14.83,4.43,10.82,14.18,2.65,25978591822.0,25952176404.0,-0.06,-0.25,28.79,27.66
88,688379,华光新材,37.98,7.53,2.66,62040.0,227969454.0,11.55,38.78,34.7,35.13,35.32,2.95,6.89,8.96,3.2,3421448050.0,3421448050.0,-0.08,-0.13,88.3,88.49
89,300624,万兴科技,70.5,7.47,4.9,224813.0,1543674090.37,7.93,70.5,65.3,65.5,65.6,1.46,13.13,-103.84,12.43,13630210842.0,12071941728.0,0.01,0.1,30.56,11.64
90,002149,西部材料,19.67,7.43,1.36,339568.0,651600945.13,8.68,19.83,18.24,18.26,18.31,3.59,6.96,74.66,3.29,9603174770.0,9601699520.0,0.1,0.05,1.76,12.4
91,300533,冰川网络,39.86,7.41,2.75,398257.0,1532558179.26,7.44,39.87,37.11,37.27,37.11,1.17,24.14,12.37,6.41,9345654124.0,6576085501.0,0.0,0.45,83.18,101.72
92,300706,阿石创,25.55,7.35,1.75,238207.0,635061860.2,19.71,28.5,23.81,23.81,23.8,3.53,20.97,-263.77,5.4,3914783749.0,2901834837.0,0.08,-0.31,25.0,6.24
93,300383,光环新网,15.96,7.33,1.09,1789303.0,2823924033.96,6.72,16.12,15.12,15.12,14.87,2.33,9.98,103.69,2.26,28689581838.0,28628134529.0,0.0,0.0,9.99,9.84
94,002028,思源电气,82.58,7.26,5.59,294255.0,2372462507.96,8.9,82.98,76.13,76.88,76.99,2.81,4.85,24.86,4.81,64280708188.0,50108508529.0,0.06,0.11,16.44,14.38
95,002463,沪电股份,51.44,7.14,3.43,980748.0,4950662835.0,6.87,51.55,48.25,48.99,48.01,1.47,5.1,32.45,8.46,98955893684.0,98891756183.0,0.0,0.02,98.3,31.39
96,000977,浪潮信息,55.79,7.08,3.69,1463968.0,7993982271.06,10.61,56.64,51.11,51.5,52.1,2.96,9.96,44.38,4.08,82130418456.0,82034781397.0,0.0,0.0,18.5,7.87
97,300738,奥飞数据,22.67,7.03,1.49,1518596.0,3421509093.29,9.07,23.4,21.48,21.48,21.18,2.55,15.42,107.9,6.53,22333407878.0,22327083764.0,0.0,0.13,9.78,56.45
98,300395,菲利华,59.01,7.0,3.86,253433.0,1474363276.26,7.22,59.99,56.01,57.16,55.15,1.31,4.94,73.32,7.38,30819015384.0,30274666486.0,0.0,-0.12,26.17,57.44
99,002335,科华数据,43.07,6.95,2.8,652001.0,2805358019.64,9.44,44.3,40.5,40.5,40.27,3.8,14.34,80.5,3.68,22198882746.0,19582750777.0,0.02,0.05,12.45,49.44
100,002988,豪美新材,45.81,6.81,2.92,77770.0,350351234.75,7.65,46.28,43.0,43.5,42.89,1.89,3.05,70.56,4.17,11675075764.0,11671539095.0,0.02,0.11,77.35,118.04
101,688235,百济神州-U,241.3,6.8,15.36,49021.0,1155900816.0,7.66,242.75,225.45,226.23,225.94,1.77,4.26,-982.95,14.74,371567871011.0,27762834238.0,0.07,-0.01,0.31,49.86
102,688111,金山办公,282.25,6.79,17.95,87378.0,2399237536.0,7.75,284.5,264.02,264.72,264.3,2.85,1.89,81.14,11.5,130732355449.0,130732355449.0,0.01,0.01,-8.09,-1.13
103,301556,托普云农,94.95,6.79,6.04,35912.0,333305262.5,8.8,95.9,88.08,88.22,88.91,2.38,18.55,394.47,9.0,8097336000.0,1837708161.0,0.09,0.06,7.26,10.63
104,688590,新致软件,22.29,6.75,1.41,214234.0,460065986.0,10.54,22.6,20.4,20.68,20.88,1.92,8.15,93.14,4.16,5859891523.0,5859891523.0,-0.04,-0.58,12.46,39.05
105,833873,中设咨询,8.39,6.74,0.53,356802.0,284698246.24,15.39,8.69,7.48,7.73,7.86,1.17,32.38,-29.49,4.23,1286916947.0,924607508.0,1.08,2.19,43.91,89.82
106,688615,合合信息,169.77,6.68,10.63,25738.0,423158969.0,7.36,169.92,158.2,163.0,159.14,2.01,9.19,51.16,9.23,23767800000.0,4753560000.0,0.0,-0.06,6.6,18.58
107,002724,海洋王,8.17,6.52,0.5,655273.0,528518575.28,4.95,8.23,7.85,7.92,7.67,2.51,11.46,143.57,2.4,6303138611.0,4671325083.0,0.0,0.25,46.15,55.03
108,002916,深南电路,131.96,6.44,7.98,161254.0,2086470603.86,6.43,132.27,124.3,124.3,123.98,1.3,2.42,44.76,6.14,87983115308.0,87756122467.0,0.04,1.29,64.25,38.91
109,000803,山高环能,7.13,6.42,0.43,513516.0,354275541.0,13.13,7.36,6.48,6.73,6.7,3.01,11.17,29.7,2.3,3358146643.0,3278286871.0,0.0,0.14,37.91,38.99
110,301396,宏景科技,61.83,6.42,3.73,176645.0,1072295946.02,7.83,62.33,57.78,58.38,58.1,2.62,23.22,109.6,7.84,9491989931.0,4704092867.0,0.03,0.06,27.07,208.84
111,603102,百合股份,45.49,6.41,2.74,52960.0,237550691.0,9.03,46.79,42.93,43.01,42.75,5.18,14.77,20.67,1.78,2911360000.0,1631474058.0,0.0,-0.09,10.39,29.6
112,831370,新安洁,5.15,6.4,0.31,232147.0,114384018.46,9.71,5.15,4.68,4.83,4.84,3.6,8.88,-44.31,2.41,1546459216.0,1347046422.0,0.39,1.18,25.0,51.03
113,002837,英维克,33.87,6.38,2.03,466741.0,1545894508.6,6.82,33.89,31.72,31.72,31.84,1.47,5.54,170.84,11.62,32809145063.0,28529301413.0,-0.03,0.33,36.85,9.54
114,688428,诺诚健华-U,30.42,6.36,1.82,121286.0,361844271.0,9.76,30.85,28.06,28.56,28.6,1.46,4.55,746.03,7.94,53617294285.0,8100327856.0,0.1,-0.16,72.45,147.72
115,300807,天迈科技,42.56,6.32,2.53,53250.0,219812827.0,7.92,42.78,39.61,39.9,40.03,3.64,10.86,-806.53,5.98,2895764823.0,2087701724.0,-0.02,0.14,24.48,40.42
116,300472,*ST新元,5.06,6.3,0.3,385198.0,193991873.14,9.24,5.22,4.78,4.8,4.76,0.97,15.67,-20.21,163.34,1392808622.0,1243958385.0,0.0,-0.78,6.53,-22.87
117,300153,科泰电源,34.0,6.28,2.01,556414.0,1873661749.43,9.38,34.8,31.8,32.13,31.99,2.45,17.48,196.29,12.29,10880000000.0,10823224012.0,0.03,-0.26,8.31,114.78
118,688156,路德环境,19.23,6.24,1.13,78525.0,147787051.0,7.07,19.37,18.09,18.45,18.1,2.79,7.8,385.98,2.32,1936733239.0,1936733239.0,-0.05,0.58,15.84,42.13
119,603173,福斯达,40.97,6.22,2.4,71407.0,288135179.0,9.07,41.99,38.49,38.88,38.57,2.56,14.41,14.16,3.94,6555200000.0,2029653800.0,0.27,0.27,85.22,81.69
120,688189,南新制药,10.09,6.21,0.59,432148.0,418108721.0,14.42,10.37,9.0,9.18,9.5,3.35,15.75,-86.22,2.98,2768696000.0,2768696000.0,-0.1,0.3,66.5,54.28
121,688498,源杰科技,211.27,6.2,12.33,41985.0,881014418.0,8.04,215.0,199.0,199.0,198.94,1.56,6.98,317.0,8.67,18158176072.0,12707736484.0,-0.04,0.13,102.89,57.55
122,688393,安必平,30.9,6.19,1.8,81023.0,238935620.0,12.51,31.45,27.81,29.1,29.1,2.92,8.66,-65.33,2.34,2891241899.0,2891241899.0,-0.23,-0.26,4.57,79.55
123,301273,瑞晨环保,27.9,6.16,1.62,63537.0,178050620.12,14.46,30.5,26.7,26.77,26.28,3.71,18.35,-22.39,2.12,1998805997.0,966118187.0,0.18,0.04,36.9,52.54
124,002432,九安医疗,39.25,6.11,2.26,266728.0,1043556723.64,3.46,39.85,38.57,38.77,36.99,4.92,5.97,17.48,0.87,18615536001.0,17537135539.0,-0.03,-0.08,6.31,-3.33
125,300926,博俊科技,27.58,6.08,1.58,212483.0,582876203.76,6.69,28.23,26.49,26.78,26.0,5.09,7.5,20.05,4.29,11978246991.0,7813184838.0,-0.11,-0.04,11.71,26.17
126,300304,云意电气,8.56,5.94,0.48,741855.0,628637229.58,5.82,8.62,8.15,8.16,8.08,2.34,8.67,19.32,2.47,7516910226.0,7323793767.0,0.0,0.23,22.29,7.81
127,300868,杰美特,33.21,5.9,1.85,87217.0,285392241.82,8.93,33.8,31.0,31.33,31.36,4.65,10.88,-290.47,2.79,4250082960.0,2663070214.0,0.03,0.15,11.14,22.82
128,600230,沧州大化,11.5,5.89,0.64,307583.0,345930629.0,8.66,11.73,10.79,10.89,10.86,7.39,7.43,146.6,1.19,4760551673.0,4760551673.0,0.0,0.09,19.29,7.28
129,688316,青云科技-U,68.63,5.88,3.81,70490.0,476179392.0,9.52,70.17,64.0,64.83,64.82,2.19,14.75,-35.81,51.16,3280492587.0,3280492587.0,-0.04,0.25,26.46,104.87
130,300765,新诺威,54.31,5.81,2.98,142089.0,761651714.41,11.46,56.1,50.22,51.12,51.33,2.96,1.14,-708.91,20.74,76283442789.0,67728503891.0,0.0,-0.02,29.37,104.4
131,301018,申菱环境,41.58,5.8,2.28,149621.0,613214347.54,8.45,42.42,39.1,39.2,39.3,2.29,7.52,51.09,4.34,11062465611.0,8273397714.0,0.22,0.0,25.2,8.34
132,836871,派特尔,18.66,5.78,1.02,64099.0,120694138.03,9.75,19.68,17.96,17.96,17.64,2.52,14.51,113.39,6.33,1585830867.0,824543098.0,0.38,0.7,24.9,88.1
133,833030,立方控股,31.52,5.77,1.72,51101.0,158579816.6,8.29,31.97,29.5,29.81,29.8,3.74,9.02,-87.25,5.63,2907506799.0,1786025829.0,-0.22,-0.19,0.51,103.35
134,430564,天润科技,24.0,5.68,1.29,72250.0,165601657.09,10.26,24.0,21.67,22.7,22.71,1.9,17.83,-85.78,6.86,2138486904.0,972373152.0,0.08,0.42,16.96,100.67
135,600329,达仁堂,34.97,5.65,1.87,157523.0,547280415.0,7.19,35.53,33.15,33.15,33.1,4.38,2.78,17.99,3.28,26930199629.0,19831114779.0,0.03,-0.03,21.34,18.46
136,688097,博众精工,28.48,5.64,1.52,105273.0,294828972.0,6.42,28.65,26.92,26.98,26.96,2.31,2.37,-102.66,2.92,12720528347.0,12634397707.0,-0.04,0.04,14.56,9.08
