序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1323,601916,浙商银行,3.73,1.36,0.05,3817078.0,1429677334.0,3.26,3.79,3.67,3.68,3.68,1.01,1.77,4.31,0.59,102443092142.0,80360746142.0,0.0,0.0,34.17,35.64
1324,300691,联合光电,18.77,1.35,0.25,37241.0,69371565.58,2.0,18.77,18.4,18.6,18.52,0.9,1.77,-52.63,3.18,5050045338.0,3953274445.0,0.05,0.16,8.69,-4.43
1325,688381,帝奥微,21.85,1.35,0.29,41163.0,90034735.0,3.62,22.28,21.5,21.6,21.56,1.77,2.24,109.07,2.05,5407875000.0,4010488840.0,-0.05,-0.09,2.63,14.58
1326,002249,大洋电机,6.78,1.35,0.09,570006.0,385714863.07,2.39,6.83,6.67,6.69,6.69,1.3,3.11,14.55,1.78,16551728142.0,12409662506.0,-0.15,-0.15,10.42,18.12
1327,300194,福安药业,4.49,1.35,0.06,301848.0,134753999.0,1.81,4.49,4.41,4.43,4.43,1.09,3.12,19.34,1.22,5341808595.0,4345829683.0,0.0,0.0,6.65,1.81
1328,301112,信邦智能,35.93,1.35,0.48,18791.0,67073256.0,2.62,36.1,35.17,35.33,35.45,1.06,1.7,83.58,3.22,3961878938.0,3961878938.0,0.11,0.03,57.8,53.74
1329,002893,京能热力,11.3,1.35,0.15,70607.0,79820285.69,2.6,11.4,11.11,11.15,11.15,0.46,3.48,3.98,2.22,2979132000.0,2291398383.0,0.18,0.09,14.49,13.11
1330,688328,深科达,22.45,1.35,0.3,26486.0,59079696.0,3.02,22.55,21.88,22.14,22.15,0.88,2.8,37.06,2.57,2120543823.0,2120543823.0,-0.09,0.0,52.31,49.87
1331,300148,天舟文化,5.26,1.35,0.07,819606.0,430316608.77,4.05,5.33,5.12,5.18,5.19,1.32,10.22,45.28,4.56,4393884944.0,4216570302.0,-0.19,0.19,25.84,44.9
1332,300838,浙江力诺,15.0,1.35,0.2,20373.0,30452356.0,2.16,15.07,14.75,14.87,14.8,1.17,2.0,81.72,2.11,2069670000.0,1526323125.0,0.13,0.27,0.27,19.9
1333,002358,森源电气,5.27,1.35,0.07,187819.0,98894004.0,1.92,5.29,5.19,5.19,5.2,1.07,2.02,29.07,1.51,4899819269.0,4899812550.0,0.0,-0.19,3.33,15.07
1334,833075,柏星龙,32.93,1.35,0.44,16359.0,53852508.22,2.52,33.42,32.6,33.0,32.49,0.77,4.69,183.88,5.62,2134357950.0,1148560992.0,0.0,0.21,10.91,25.4
1335,688558,国盛智科,25.5,1.35,0.34,17114.0,43552499.0,2.23,25.62,25.06,25.2,25.16,1.52,1.3,24.3,2.11,3366000000.0,3366000000.0,0.0,0.08,20.51,22.89
1336,301248,杰创智能,25.48,1.35,0.34,54880.0,138468413.5,2.55,25.55,24.91,24.96,25.14,0.88,5.37,71.81,2.62,3916403400.0,2602676895.0,0.04,0.04,31.82,60.45
1337,300818,耐普矿机,21.75,1.35,0.29,29860.0,65258929.42,2.75,22.1,21.51,21.51,21.46,1.55,2.73,162.27,2.1,3670804137.0,2381242461.0,0.05,0.09,12.75,-19.71
1338,002248,华东数控,8.99,1.35,0.12,117310.0,105312933.0,2.48,9.05,8.83,8.85,8.87,0.93,3.82,86.79,34.84,2764385444.0,2764385444.0,0.11,0.11,17.67,15.4
1339,688207,格灵深瞳,15.07,1.34,0.2,61660.0,91854868.0,2.76,15.1,14.69,14.91,14.87,1.11,3.27,-21.92,1.96,3902725325.0,2843351931.0,-0.07,0.13,12.8,5.83
1340,301083,百胜智能,15.9,1.34,0.21,24850.0,39259817.0,1.78,15.91,15.63,15.63,15.69,0.97,2.9,161.46,3.5,2828080005.0,1361197680.0,0.13,0.13,17.87,13.98
1341,002783,凯龙股份,9.05,1.34,0.12,215416.0,194722569.2,2.69,9.12,8.88,8.93,8.93,1.12,4.88,31.39,1.8,4519186705.0,3992274637.0,-0.11,0.0,17.38,12.42
1342,603489,八方股份,27.26,1.34,0.36,21286.0,57809071.0,2.19,27.36,26.77,26.86,26.9,1.14,0.91,73.32,2.42,6406454462.0,6406454462.0,0.04,0.07,12.37,14.92
1343,601128,常熟银行,7.59,1.34,0.1,543279.0,411958519.0,2.14,7.64,7.48,7.48,7.49,1.15,1.64,5.81,0.9,25172218621.0,25172218621.0,-0.13,0.0,20.48,14.14
1344,601598,中国外运,5.33,1.33,0.07,201940.0,107678914.0,1.9,5.37,5.27,5.28,5.26,0.93,0.38,15.07,0.99,38878175944.0,28014036944.0,0.0,0.19,8.78,-0.37
1345,000932,华菱钢铁,5.35,1.33,0.07,1000280.0,537158835.48,3.98,5.45,5.24,5.26,5.28,0.94,1.45,16.44,0.69,36961183870.0,36960724219.0,0.0,-0.19,17.07,31.13
1346,001378,德冠新材,22.85,1.33,0.3,15992.0,36392477.0,1.46,22.94,22.61,22.61,22.55,1.29,2.36,34.45,1.64,3046672760.0,1551216785.0,0.0,0.04,12.9,1.69
1347,300314,戴维医疗,12.91,1.33,0.17,41752.0,53735878.3,1.57,12.95,12.75,12.77,12.74,0.9,2.9,41.19,3.19,3718080000.0,1855702094.0,-0.23,-0.15,7.49,15.58
1348,688503,聚和材料,45.06,1.33,0.59,54183.0,241580246.0,3.98,45.38,43.61,44.3,44.47,0.64,3.0,30.41,2.35,10906035954.0,8140757285.0,-0.31,-0.29,39.33,2.69
1349,688326,经纬恒润-W,85.22,1.33,1.12,11033.0,93457586.0,2.56,85.5,83.35,84.55,84.1,1.2,1.23,-21.31,2.63,10223618419.0,7673224225.0,-0.09,-0.07,8.57,1.33
1350,301367,瑞迈特,82.42,1.33,1.08,6906.0,56249079.38,3.71,82.99,79.97,81.09,81.34,1.07,1.22,25.67,2.58,7384832000.0,4658772862.0,-0.05,0.01,20.23,31.66
1351,300354,东华测试,38.03,1.33,0.5,27623.0,104425099.0,2.4,38.1,37.2,37.63,37.53,1.41,3.4,45.54,6.94,5260317244.0,3088036000.0,0.0,0.08,-5.96,9.88
1352,002706,良信股份,9.14,1.33,0.12,104189.0,95143775.0,2.44,9.2,8.98,9.04,9.02,1.04,1.14,24.88,2.67,10265362683.0,8360269141.0,-0.22,-0.22,22.85,22.36
1353,000100,TCL科技,4.58,1.33,0.06,2610395.0,1194309981.31,1.77,4.6,4.52,4.52,4.52,0.94,1.44,22.35,1.59,90525407758.0,82883096204.0,0.44,0.0,13.93,-8.95
1354,002958,青农商行,3.82,1.33,0.05,1084385.0,416566272.5,3.18,3.88,3.76,3.77,3.77,0.82,2.2,4.49,0.59,21222465501.0,18869434854.0,0.0,0.0,35.94,30.82
1355,603757,大元泵业,22.91,1.33,0.3,18360.0,42060670.0,2.48,23.08,22.52,22.73,22.61,1.38,1.11,24.06,2.36,3774365889.0,3774365889.0,0.04,-0.09,13.7,15.42
1356,601702,华峰铝业,16.14,1.32,0.21,52328.0,84067036.0,1.88,16.22,15.92,15.95,15.93,1.0,0.52,15.13,2.93,16116283884.0,16116283884.0,0.0,0.0,-4.78,-10.43
1357,000886,海南高速,6.9,1.32,0.09,283115.0,196158443.82,5.29,7.2,6.84,6.89,6.81,0.89,2.9,-125.65,2.26,6822915270.0,6747074596.0,0.0,0.0,7.81,-11.2
1358,301591,肯特股份,40.6,1.32,0.53,26874.0,109443394.88,3.54,41.12,39.7,39.79,40.07,0.98,7.92,39.53,3.93,3415272000.0,1378318235.0,0.02,0.0,23.33,6.93
1359,605555,德昌股份,16.09,1.32,0.21,53134.0,85445853.0,2.33,16.19,15.82,15.88,15.88,1.01,1.1,24.02,2.63,7788670854.0,7788670854.0,-0.06,-0.06,8.35,-1.77
1360,600966,博汇纸业,4.62,1.32,0.06,109246.0,50450212.0,1.54,4.65,4.58,4.58,4.56,1.21,0.82,28.93,0.91,6176220611.0,6176220611.0,-0.22,-0.22,7.44,-9.94
1361,605138,盛泰集团,6.9,1.32,0.09,42154.0,29006368.0,2.06,6.92,6.78,6.8,6.81,1.19,0.76,47.04,1.58,3833389772.0,3833389772.0,0.29,0.29,21.05,26.14
1362,301229,纽泰格,19.2,1.32,0.25,37775.0,72551736.16,2.69,19.37,18.86,19.09,18.95,1.03,3.5,84.43,3.29,3076644442.0,2074235462.0,0.0,-0.1,21.75,23.31
1363,600218,全柴动力,9.18,1.32,0.12,82744.0,75764568.0,2.43,9.22,9.0,9.0,9.06,1.14,1.9,33.5,1.24,3998807256.0,3998807256.0,0.0,0.11,16.94,17.09
1364,300306,远方信息,13.06,1.32,0.17,56903.0,73817296.49,2.25,13.09,12.8,12.9,12.89,0.37,3.61,77.85,2.41,3512601641.0,2057798103.0,-0.15,0.0,18.94,15.78
1365,688602,康鹏科技,8.42,1.32,0.11,80889.0,67745232.0,2.05,8.44,8.27,8.29,8.31,1.2,3.17,35.69,1.56,4373137500.0,2146908226.0,0.0,0.0,13.17,21.85
1366,300907,康平科技,26.8,1.32,0.35,22543.0,60026114.47,2.5,26.86,26.2,26.55,26.45,0.81,2.35,34.0,3.33,2572800000.0,2572800000.0,-0.15,-0.07,16.37,27.38
1367,301181,标榜股份,25.34,1.32,0.33,22698.0,57069359.0,2.0,25.34,24.84,24.98,25.01,1.29,6.05,23.41,2.1,2927808256.0,951288256.0,0.16,0.16,20.21,23.67
1368,000881,中广核技,8.49,1.31,0.11,279051.0,239808023.37,3.7,8.77,8.46,8.58,8.38,0.81,3.35,-30.85,1.55,8026665169.0,7078408792.0,0.12,0.0,28.25,15.83
1369,603385,惠达卫浴,6.98,1.31,0.09,28546.0,19833712.0,2.03,7.0,6.86,6.86,6.89,0.91,0.75,61.42,0.71,2657041477.0,2657041477.0,-0.29,0.0,14.99,11.68
1370,002538,司尔特,5.43,1.31,0.07,105644.0,57203474.82,1.87,5.45,5.35,5.35,5.36,1.0,1.24,30.59,0.88,4634807793.0,4634777657.0,0.0,0.18,-6.06,-1.27
1371,600230,沧州大化,10.86,1.31,0.14,47629.0,51475408.0,2.15,10.92,10.69,10.72,10.72,1.31,1.15,138.44,1.13,4495616623.0,4495616623.0,0.09,0.09,11.16,1.31
1372,001228,永泰运,25.59,1.31,0.33,21532.0,54882738.0,2.53,25.72,25.08,25.26,25.26,1.55,2.07,17.74,1.61,2657895344.0,2657895344.0,-0.12,-0.12,13.89,25.5
1373,870299,灿能电力,22.44,1.31,0.29,70922.0,162019027.69,4.11,23.23,22.32,22.7,22.15,0.74,15.73,112.41,7.51,2022052153.0,1011606061.0,-0.58,-0.49,18.79,133.75
1374,688350,富淼科技,16.27,1.31,0.21,11947.0,19350674.0,1.49,16.28,16.04,16.08,16.06,1.37,0.98,91.65,1.48,1987383868.0,1987383868.0,0.31,0.12,20.97,28.92
1375,000048,京基智农,16.24,1.31,0.21,110828.0,179079713.3,4.55,16.52,15.79,15.91,16.03,1.56,2.1,19.22,2.04,8611783740.0,8554578340.0,0.0,-0.06,3.05,-8.04
1376,301187,欧圣电气,28.1,1.3,0.36,50573.0,141437121.25,3.17,28.38,27.5,27.59,27.74,0.77,7.57,29.1,5.01,7163632053.0,1878088284.0,0.11,0.07,29.08,17.33
1377,601868,中国能建,2.33,1.3,0.03,3955125.0,920730077.0,2.61,2.35,2.29,2.3,2.3,1.15,1.22,15.07,0.89,97140411272.0,75558935392.0,0.0,0.43,3.1,2.19
1378,002101,广东鸿图,12.49,1.3,0.16,79147.0,98573244.23,1.95,12.53,12.29,12.33,12.33,1.27,1.2,45.97,1.09,8298059225.0,8270843016.0,-0.08,-0.08,11.62,7.03
1379,688218,江苏北人,21.8,1.3,0.28,34754.0,75700952.0,2.65,22.07,21.5,21.55,21.52,1.46,2.93,-34.03,2.86,2585517605.0,2585517605.0,0.37,0.28,6.24,6.24
1380,603909,建发合诚,10.13,1.3,0.13,19147.0,19328469.0,2.0,10.17,9.97,10.03,10.0,0.99,0.73,32.67,2.48,2640618908.0,2640618908.0,-0.2,0.0,19.04,12.06
1381,000597,东北制药,5.47,1.3,0.07,197314.0,107830793.19,2.41,5.5,5.37,5.39,5.4,1.27,1.4,53.73,1.5,7806172810.0,7707426849.0,0.0,0.18,1.86,5.8
1382,300667,必创科技,15.62,1.3,0.2,39511.0,61351290.0,2.08,15.67,15.35,15.45,15.42,0.97,2.29,-54.38,2.85,3196414929.0,2696767414.0,0.06,0.06,3.44,-3.4
1383,603933,睿能科技,16.37,1.3,0.21,33703.0,54878999.0,1.67,16.38,16.11,16.17,16.16,0.76,1.62,64.77,2.62,3397504693.0,3397504693.0,0.06,0.0,11.21,5.34
1384,600573,惠泉啤酒,12.48,1.3,0.16,34730.0,43055069.0,1.87,12.48,12.25,12.33,12.32,1.1,1.39,123.48,2.39,3120000000.0,3120000000.0,0.08,0.08,8.52,10.83
1385,838837,华原股份,17.09,1.3,0.22,17700.0,30282548.2,3.2,17.34,16.8,16.96,16.87,1.18,1.29,38.13,5.06,2592771530.0,2337703280.0,0.18,0.53,-0.52,79.14
1386,835185,贝特瑞,22.78,1.29,0.29,44793.0,101756384.23,2.49,22.96,22.4,22.4,22.49,0.97,0.4,36.38,2.15,25680774424.0,25266960872.0,0.0,0.26,10.96,18.58
1387,300351,永贵电器,16.44,1.29,0.21,98719.0,162793980.85,2.46,16.66,16.26,16.39,16.23,0.63,3.77,68.53,2.61,6376651799.0,4305348168.0,-0.06,0.0,6.06,-7.01
1388,600739,辽宁成大,11.81,1.29,0.15,242832.0,286039797.0,1.63,11.87,11.68,11.7,11.66,1.54,1.59,13.0,0.61,18065872927.0,18065872927.0,-0.17,0.0,21.0,14.11
1389,688079,美迪凯,10.17,1.29,0.13,26416.0,26675092.0,1.89,10.18,9.99,10.08,10.04,0.9,0.66,-64.67,3.06,4136522389.0,4046836210.0,0.0,-0.1,23.42,17.44
1390,605258,协和电子,31.33,1.29,0.4,23347.0,72692846.0,3.27,31.54,30.53,30.95,30.93,0.66,2.65,57.77,2.37,2757040000.0,2757040000.0,0.0,0.1,14.93,5.67
1391,600137,浪莎股份,18.8,1.29,0.24,24995.0,46870377.0,1.99,18.87,18.5,18.56,18.56,1.01,2.57,49.05,3.43,1827690654.0,1827690654.0,0.0,0.0,26.86,33.81
1392,300852,四会富仕,32.09,1.29,0.41,21543.0,69079730.2,2.3,32.48,31.75,31.78,31.68,0.53,1.57,39.83,3.03,4571286060.0,4392709863.0,0.03,0.09,21.92,23.04
1393,002669,康达新材,12.53,1.29,0.16,244700.0,307532180.0,2.18,12.73,12.46,12.68,12.37,0.77,8.11,149.16,1.4,3801602000.0,3782786326.0,0.0,0.16,38.91,30.11
1394,002693,*ST双成,7.86,1.29,0.1,175058.0,134603416.0,4.64,7.88,7.52,7.75,7.76,1.09,4.26,-81.16,8.5,3259461435.0,3232284275.0,0.26,0.26,-22.56,-57.12
1395,002755,奥赛康,19.69,1.29,0.25,124595.0,240353657.37,4.63,19.8,18.9,19.32,19.44,0.58,1.34,83.48,6.02,18275477311.0,18275304531.0,-0.46,-0.05,-0.05,56.39
1396,688450,光格科技,27.57,1.29,0.35,10869.0,29964755.0,3.09,28.0,27.16,27.34,27.22,0.79,2.26,-33.09,1.82,1819620000.0,1328246369.0,0.04,0.07,22.92,27.76
1397,600032,浙江新能,7.85,1.29,0.1,166825.0,131175240.0,2.58,7.94,7.74,7.76,7.75,1.07,0.69,56.23,1.51,18876701293.0,18876701293.0,-0.13,0.0,-10.29,6.22
1398,600302,标准股份,6.31,1.28,0.08,79368.0,49892741.0,2.09,6.33,6.2,6.25,6.23,0.95,2.29,-117.55,3.39,2183321863.0,2183321863.0,0.0,-0.16,26.96,31.19
1399,601279,英利汽车,3.96,1.28,0.05,169657.0,66846183.0,2.56,3.98,3.88,3.9,3.91,1.14,1.07,-42.35,1.49,6279712501.0,6279712501.0,-0.25,0.0,7.61,3.66
1400,301201,诚达药业,23.75,1.28,0.3,38151.0,89900923.5,2.86,23.85,23.18,23.5,23.45,0.9,4.38,-656.16,1.74,3674453320.0,2070853320.0,0.08,-0.25,10.47,18.87
1401,002637,赞宇科技,10.27,1.28,0.13,60678.0,61934880.4,1.97,10.29,10.09,10.14,10.14,1.06,1.37,14.6,1.3,4831018270.0,4546766751.0,0.1,0.0,18.87,5.55
1402,301062,上海艾录,8.68,1.28,0.11,181865.0,159381709.03,4.2,8.92,8.56,8.59,8.57,2.47,5.84,1205.26,2.5,3752165983.0,2704768550.0,-0.34,-0.34,9.05,-33.49
1403,688089,嘉必优,25.26,1.28,0.32,20741.0,52174884.0,2.17,25.42,24.88,24.99,24.94,1.44,1.23,23.62,2.72,4251488371.0,4251488371.0,0.04,0.0,1.65,34.15
1404,002183,怡 亚 通,4.73,1.28,0.06,978662.0,463626786.16,6.0,4.89,4.61,4.7,4.67,2.93,3.77,138.97,1.33,12283853000.0,12283782050.0,-0.21,-0.42,1.94,5.58
1405,600901,江苏金租,6.33,1.28,0.08,333011.0,210328580.0,1.92,6.36,6.24,6.25,6.25,0.98,0.58,11.88,1.57,36665763900.0,36650373568.0,0.16,0.0,30.25,27.88
1406,002297,博云新材,7.96,1.27,0.1,329077.0,263306185.94,3.18,8.13,7.88,7.88,7.86,1.82,5.74,1160.45,2.22,4561914359.0,4561914359.0,0.0,0.0,25.75,15.7
1407,603918,金桥信息,20.8,1.27,0.26,388645.0,804805475.0,3.94,21.1,20.29,20.72,20.54,1.21,10.61,-82.32,7.43,7623676861.0,7617555421.0,0.0,0.24,32.82,63.52
1408,002144,宏达高科,11.96,1.27,0.15,49062.0,58453827.0,1.44,11.97,11.8,11.81,11.81,1.59,3.56,30.08,1.03,2114079835.0,1646225541.0,0.08,0.08,17.37,15.44
1409,600731,湖南海利,7.18,1.27,0.09,94914.0,67991626.0,1.83,7.2,7.07,7.09,7.09,0.88,1.7,17.72,1.29,4011770547.0,4006315535.0,0.14,0.0,10.97,30.55
1410,603228,景旺电子,48.51,1.27,0.61,289941.0,1401504089.0,4.22,49.17,47.15,47.74,47.9,0.69,3.14,35.01,4.15,45487494707.0,44810920886.0,-0.47,-0.53,77.76,79.4
1411,603355,莱克电气,23.1,1.27,0.29,22222.0,51327323.0,2.1,23.28,22.8,22.86,22.81,1.09,0.39,14.53,2.61,13247430920.0,13193319632.0,-0.04,0.0,5.1,1.99
1412,002866,传艺科技,19.17,1.27,0.24,159377.0,306526276.2,5.76,19.88,18.79,19.1,18.93,0.55,8.79,35.54,2.71,5550141648.0,3474878920.0,0.0,0.1,34.72,18.48
1413,603798,康普顿,11.17,1.27,0.14,41810.0,46500667.0,2.54,11.21,10.93,11.05,11.03,0.87,1.63,13.19,2.47,2864542591.0,2864542591.0,0.0,-0.18,26.21,28.1
1414,300483,首华燃气,11.25,1.26,0.14,139406.0,156639623.15,1.62,11.33,11.15,11.16,11.11,1.08,5.13,36.52,1.61,3056867303.0,3055517303.0,0.09,0.18,44.05,14.33
1415,920066,科拜尔,33.79,1.26,0.42,13906.0,47214605.21,3.24,34.4,33.32,33.78,33.37,1.29,8.15,57.23,5.55,2123813886.0,576263141.0,0.03,0.03,18.73,36.2
1416,688303,大全能源,25.73,1.26,0.32,171834.0,437955958.0,3.7,26.04,25.1,25.6,25.41,0.58,3.11,-24.73,1.39,55196143279.0,14221118279.0,0.0,-0.04,37.96,6.59
1417,002687,乔治白,4.82,1.26,0.06,58116.0,27926717.15,1.89,4.84,4.75,4.76,4.76,0.9,1.41,39.25,1.64,2433037147.0,1993306113.0,0.0,0.0,13.95,10.05
1418,301386,未来电器,23.22,1.26,0.29,54781.0,127707287.96,4.32,23.83,22.84,22.85,22.93,0.82,12.76,40.96,2.27,3250800000.0,996625713.0,-0.26,-0.13,18.71,12.77
1419,301133,金钟股份,23.3,1.26,0.29,13236.0,30693206.0,2.3,23.43,22.9,23.02,23.01,1.16,1.37,56.88,2.49,2484318090.0,2244746209.0,0.13,-0.09,11.06,6.73
1420,001319,铭科精技,26.45,1.26,0.33,25725.0,67937801.4,2.49,26.65,26.0,26.2,26.12,1.16,2.16,37.93,2.96,3740030000.0,3151215309.0,0.11,0.19,10.25,6.83
1421,601158,重庆水务,4.82,1.26,0.06,166326.0,79841579.0,1.89,4.84,4.75,4.76,4.76,1.46,0.35,24.4,1.38,23136000000.0,23136000000.0,0.21,0.21,2.12,1.05
1422,600483,福能股份,9.62,1.26,0.12,158525.0,152577764.0,1.58,9.66,9.51,9.51,9.5,0.86,0.57,8.89,1.06,26744925636.0,26744925636.0,-0.1,-0.1,2.34,-0.41
1423,002679,福建金森,9.74,1.25,0.12,35101.0,34050500.7,1.56,9.76,9.61,9.66,9.62,1.28,1.49,-27.38,3.12,2296263440.0,2296263440.0,-0.1,-0.1,13.26,19.95
1424,300441,鲍斯股份,8.12,1.25,0.1,89576.0,72367643.88,1.87,8.13,7.98,8.01,8.02,1.52,1.43,28.08,2.22,5232656848.0,5090908996.0,0.12,0.25,-5.58,-3.56
1425,603273,天元智能,17.82,1.25,0.22,18129.0,32240420.0,1.65,17.87,17.58,17.59,17.6,0.72,3.23,186.0,4.39,3819064788.0,998960688.0,-0.06,-0.06,7.22,8.07
1426,002585,双星新材,5.66,1.25,0.07,146122.0,82663045.0,2.5,5.72,5.58,5.59,5.59,0.79,1.64,-37.96,0.74,6494446510.0,5053603640.0,0.0,0.18,19.16,6.59
1427,301103,何氏眼科,22.64,1.25,0.28,21722.0,48814928.67,3.04,22.75,22.07,22.23,22.36,1.01,2.61,27.49,1.89,3577719303.0,1881160566.0,-0.26,-0.22,23.31,13.37
1428,002203,海亮股份,10.56,1.25,0.13,111908.0,118172008.09,2.68,10.69,10.41,10.64,10.43,1.58,0.58,15.32,1.59,21131932135.0,20391362471.0,0.0,0.0,23.8,-0.19
1429,603235,天新药业,28.29,1.25,0.35,10753.0,30319602.0,1.75,28.35,27.86,27.99,27.94,1.09,0.73,14.17,2.73,12384796200.0,4160474508.0,0.04,0.04,-0.74,13.71
1430,838402,硅烷科技,11.37,1.25,0.14,130639.0,144912727.18,5.16,11.4,10.82,11.09,11.23,0.93,3.1,-93.12,2.92,4798822962.0,4798822962.0,0.8,0.8,21.09,29.65
1431,605151,西上海,19.45,1.25,0.24,35540.0,68696758.0,2.71,19.56,19.04,19.13,19.21,0.64,2.64,-85.4,1.95,2617079618.0,2617079618.0,0.0,0.21,20.58,22.1
1432,603700,宁水集团,12.26,1.24,0.15,58463.0,71242407.0,1.73,12.27,12.06,12.06,12.11,1.29,2.9,21.9,1.56,2472831996.0,2472831996.0,-0.08,-0.08,9.46,24.97
1433,002166,莱茵生物,8.15,1.24,0.1,144131.0,117573485.8,1.99,8.21,8.05,8.05,8.05,0.83,3.22,49.07,1.99,6044231729.0,3647665671.0,0.0,0.12,8.23,10.58
1434,688115,思林杰,50.7,1.24,0.62,10109.0,51411214.0,6.81,52.08,48.67,49.71,50.08,0.87,2.4,-67.38,2.71,3380169000.0,2136472650.0,0.0,0.08,51.03,17.69
1435,002163,海南发展,9.76,1.24,0.12,183114.0,179085236.48,3.84,9.98,9.61,9.64,9.64,0.71,2.28,-141.35,7.81,8246788782.0,7842637020.0,0.0,-0.1,18.88,4.39
1436,600469,风神股份,5.7,1.24,0.07,74946.0,42561152.0,1.6,5.71,5.62,5.63,5.63,1.23,1.03,36.83,1.25,4157869965.0,4157869965.0,0.0,0.18,7.95,-6.86
1437,688236,春立医疗,18.79,1.24,0.23,21836.0,40723612.0,2.16,18.84,18.44,18.69,18.56,0.98,0.76,31.03,2.5,7207252115.0,5419562120.0,0.05,0.11,39.6,46.8
1438,603088,宁波精达,9.04,1.23,0.11,73259.0,66002147.0,2.24,9.09,8.89,8.95,8.93,0.87,1.68,31.21,4.34,4541587213.0,3937761516.0,0.11,0.11,-7.19,3.2
1439,603280,南方路机,26.31,1.23,0.32,34467.0,90194468.0,2.15,26.36,25.8,26.16,25.99,0.75,12.34,66.3,2.21,2852179409.0,735145259.0,0.0,0.15,15.34,27.59
1440,002406,远东传动,7.42,1.23,0.09,209488.0,154892848.8,1.77,7.44,7.31,7.33,7.33,1.11,3.48,47.7,1.37,5418270108.0,4468413300.0,0.0,0.0,9.6,17.78
1441,600056,中国医药,10.67,1.23,0.13,148588.0,158149312.0,2.28,10.75,10.51,10.53,10.54,1.53,0.99,23.98,1.35,15961036911.0,15955400270.0,0.19,0.19,6.7,-3.09
1442,301588,美新科技,18.92,1.23,0.23,16269.0,30686105.0,1.44,18.97,18.7,18.78,18.69,1.02,2.22,34.81,2.43,2248977906.0,1387955742.0,0.0,0.11,16.57,-5.87
1443,301007,德迈仕,29.73,1.23,0.36,67615.0,202578276.0,4.29,30.7,29.44,29.44,29.37,0.7,4.42,104.81,6.92,4558798200.0,4548496755.0,-0.17,-0.27,67.21,63.08
1444,836720,吉冈精密,14.79,1.23,0.18,37125.0,54842191.76,3.08,14.95,14.5,14.6,14.61,1.58,5.19,62.9,8.39,3938682896.0,1058792185.0,-0.07,0.07,15.46,35.81
1445,837242,建邦科技,32.91,1.23,0.4,4116.0,13506332.85,1.54,32.98,32.48,32.76,32.51,0.63,1.12,28.99,3.54,2166736808.0,1207804405.0,0.27,0.06,9.01,38.69
1446,002569,*ST步森,9.91,1.23,0.12,11588.0,11469125.0,3.47,10.04,9.7,9.75,9.79,0.81,0.83,-85.64,47.07,1427139100.0,1386968172.0,0.0,-0.1,41.17,-5.35
1447,603730,岱美股份,5.77,1.23,0.07,104230.0,60098800.0,1.93,5.8,5.69,5.7,5.7,1.37,0.49,14.83,2.84,12397326910.0,12397326910.0,-0.17,-0.17,2.67,-13.23
1448,000758,中色股份,5.76,1.23,0.07,3187958.0,1886479410.43,6.5,6.1,5.73,5.96,5.69,6.41,16.13,11.58,1.96,11472031123.0,11382729500.0,0.0,0.0,25.22,17.79
1449,600202,哈空调,5.76,1.23,0.07,91165.0,52397015.0,1.76,5.79,5.69,5.72,5.69,0.61,2.38,-56.36,2.69,2208042271.0,2208042271.0,0.17,0.0,17.07,29.44
1450,600970,中材国际,9.16,1.22,0.11,213264.0,194860763.0,1.66,9.2,9.05,9.05,9.05,1.36,0.95,9.12,1.17,24182015555.0,20627008645.0,0.0,-0.11,2.69,1.44
1451,600356,恒丰纸业,8.29,1.22,0.1,45532.0,37548314.0,2.44,8.32,8.12,8.15,8.19,1.16,1.52,22.09,0.97,2476483124.0,2476483124.0,0.24,0.36,13.25,10.39
1452,002379,宏创控股,13.3,1.22,0.16,112399.0,148744955.6,2.13,13.34,13.06,13.15,13.14,0.7,0.99,-67.59,7.94,15113770915.0,15113770915.0,-0.08,0.08,42.7,48.27
1453,001317,三羊马,45.5,1.22,0.55,27997.0,127039967.0,3.83,46.2,44.48,44.71,44.95,0.62,9.53,-549.32,4.52,3642320819.0,1337258150.0,0.02,-0.18,22.81,64.44
1454,301360,荣旗科技,48.8,1.22,0.59,5573.0,27046188.6,2.14,48.88,47.85,48.29,48.21,0.68,2.0,-88.01,2.28,2602992000.0,1356640000.0,0.14,0.23,12.34,-8.46
1455,300851,交大思诺,28.24,1.22,0.34,7591.0,21407016.67,2.08,28.4,27.82,28.01,27.9,0.74,1.41,-163.8,1.95,2454999216.0,1520900133.0,0.11,0.04,-0.04,8.32
1456,301397,溯联股份,27.49,1.22,0.33,21605.0,59088222.22,3.53,27.88,26.92,27.18,27.16,0.89,3.05,31.92,2.27,4279173066.0,1944582067.0,0.0,0.04,25.01,42.95
1457,301126,达嘉维康,11.6,1.22,0.14,45544.0,52644849.0,1.75,11.64,11.44,11.47,11.46,1.12,3.3,189.44,1.37,2382677120.0,1599445920.0,0.0,0.09,9.85,11.97
1458,603755,日辰股份,26.5,1.22,0.32,9713.0,25624711.0,2.14,26.52,25.96,26.18,26.18,1.07,0.98,36.99,3.62,2613262547.0,2613262547.0,0.0,0.08,-1.82,-1.3
