,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
118,化学制药,300401,花园生物,88.0,86.0,22.68,2.84,16.11,-1.3,10.5,13.05,10.72
119,化学制药,600267,海正药业,152.0,152.0,19.54,1.83,12.66,2.3,34.4,47.21,56.3
120,化学制药,002332,仙琚制药,97.0,96.0,16.76,1.68,9.76,-0.6,1.6,10.53,1.24
121,化学制药,002019,亿帆医药,178.0,123.0,29.01,2.07,14.61,2.4,8.2,35.78,37.57
122,化学制药,003020,立方制药,46.0,33.0,30.28,2.7,24.22,-0.6,0.7,-12.06,38.08
123,化学制药,000915,华特达因,78.0,78.0,10.74,2.98,33.42,2.5,11.4,20.52,27.65
124,化学制药,600216,浙江医药,149.0,149.0,9.11,1.39,15.51,-4.6,2.7,17.23,-2.21
125,化学制药,430017,星昊医药,27.0,26.0,26.5,1.72,21.7,1.2,-13.3,11.97,58.97
126,化学制药,830946,森萱医药,49.0,49.0,42.42,4.24,11.54,-0.6,-9.2,10.96,33.1
127,化学制药,600488,津药药业,49.0,49.0,21.25,1.64,4.52,-0.5,4.9,17.71,9.18
128,化学制药,603207,小方制药,53.0,13.0,22.05,4.97,32.88,-0.5,10.9,24.08,23.66
129,化学制药,300636,同和药业,34.0,30.0,41.43,1.49,8.2,-0.4,0.5,16.31,3.4
130,化学制药,300702,天宇股份,89.0,54.0,25.82,2.49,25.58,-0.4,5.4,30.18,54.0
131,化学制药,300452,山河药辅,33.0,26.0,17.29,3.85,13.92,-1.2,9.7,15.14,17.87
132,化学制药,002102,能特科技,108.0,96.0,12.53,3.19,4.11,0.8,22.7,51.1,56.87
133,化学制药,832735,德源药业,41.0,37.0,22.29,3.71,35.3,-2.3,-14.9,-7.06,71.36
134,化学制药,301281,科源制药,36.0,23.0,38.93,2.64,33.2,-1.0,-5.2,9.68,11.75
135,化学制药,603351,威尔药业,42.0,42.0,28.57,2.48,30.87,0.4,8.1,30.81,27.77
136,化学制药,300233,金城医药,67.0,65.0,47.55,1.81,17.37,-2.6,3.2,7.82,48.46
137,化学制药,600420,国药现代,149.0,149.0,11.12,1.1,11.14,-0.5,1.5,10.08,-6.7
138,化学制药,836547,无锡晶海,19.0,9.0,25.44,2.92,25.06,-0.4,-8.9,11.23,62.31
139,化学制药,000739,普洛药业,172.0,172.0,17.26,2.61,14.81,0.2,2.3,12.03,-6.91
140,化学制药,300573,兴齐眼药,136.0,104.0,23.27,8.66,55.35,-1.9,-0.4,9.21,12.66
141,化学制药,605507,国邦医药,117.0,63.0,13.55,1.47,20.85,-1.1,4.6,15.13,3.06
142,化学制药,300705,九典制药,83.0,61.0,16.44,3.35,16.54,-2.6,0.9,2.41,-6.24
143,化学制药,001367,海森药业,36.0,9.0,29.17,2.67,23.97,-0.5,1.9,31.56,31.06
144,化学制药,430478,峆一药业,16.0,10.0,21.14,3.37,20.66,-0.7,-10.8,19.77,76.73
145,化学制药,301277,新天地,58.0,15.0,25.68,3.91,14.82,-3.5,-16.3,26.88,54.54
146,化学制药,688117,圣诺生物,62.0,62.0,32.91,6.53,39.41,-3.4,14.0,106.44,116.06
147,化学制药,603367,辰欣药业,71.0,71.0,12.44,1.19,15.77,-0.8,1.3,16.04,16.64
148,化学制药,600062,华润双鹤,199.0,198.0,9.84,1.89,19.2,-2.3,-1.0,8.23,-1.18
149,化学制药,000756,新华制药,120.0,86.0,26.81,2.39,17.43,-0.0,11.2,24.86,10.95
150,化学制药,600789,鲁抗医药,93.0,93.0,29.5,2.38,10.32,-5.7,-6.1,5.09,9.32
151,化学制药,605116,奥锐特,91.0,89.0,18.95,3.93,22.29,-0.3,2.2,8.41,7.01
152,化学制药,603811,诚意药业,40.0,40.0,21.91,3.29,12.26,-0.1,31.0,51.55,63.9
153,塑料制品,300644,南京聚隆,37.0,30.0,30.25,4.09,33.59,1.1,28.0,57.92,53.66
154,塑料制品,601208,东材科技,127.0,127.0,34.67,2.95,14.21,4.5,48.0,68.97,90.99
155,塑料制品,002768,国恩股份,93.0,61.0,20.99,1.88,34.37,-0.6,29.7,37.48,50.75
156,塑料制品,301003,江苏博云,34.0,26.0,26.05,3.07,34.51,-0.6,15.2,42.19,69.5
157,塑料制品,301196,唯科科技,105.0,104.0,33.85,3.34,83.66,0.4,21.4,84.84,154.52
158,塑料制品,003018,金富科技,33.0,17.0,32.25,2.16,12.67,-0.1,8.2,29.55,41.41
159,塑料制品,002324,普利特,136.0,95.0,31.25,3.12,12.25,-0.2,17.3,23.24,29.22
160,塑料制品,603266,天龙股份,42.0,42.0,40.72,2.76,20.95,0.6,15.4,14.54,31.51
161,塑料制品,301131,聚赛龙,23.0,15.0,35.69,2.71,47.2,-0.5,2.2,34.59,38.46
162,塑料制品,688219,会通股份,59.0,59.0,29.75,2.2,11.64,-1.8,-4.3,10.02,15.13
163,塑料制品,002632,道明光学,58.0,54.0,28.04,2.75,9.24,-0.3,9.5,15.93,5.36
164,塑料制品,301591,肯特股份,35.0,14.0,40.8,4.05,41.9,-0.5,5.6,30.33,10.35
165,塑料制品,688026,洁特生物,25.0,25.0,37.9,2.34,17.78,-0.1,10.3,29.88,39.34
166,塑料制品,301019,宁波色母,30.0,20.0,29.35,2.88,17.56,-0.7,6.1,22.88,6.1
167,塑料制品,300596,利安隆,66.0,64.0,15.2,1.46,28.58,-0.7,0.4,5.66,-5.14
168,塑料制品,603150,万朗磁塑,29.0,18.0,18.97,1.77,33.36,-1.3,-1.3,15.87,26.65
169,塑料制品,300230,永利股份,41.0,31.0,30.23,1.3,5.0,-0.7,-3.5,20.48,13.9
170,塑料制品,002108,沧州明珠,61.0,60.0,31.64,1.23,3.67,-3.9,7.3,9.23,5.16
171,塑料制品,300717,华信新材,19.0,19.0,29.87,2.71,18.47,-0.3,6.1,26.51,34.52
172,塑料制品,001368,通达创智,27.0,8.0,23.94,1.96,23.68,-0.6,1.6,4.55,26.56
173,塑料制品,301161,唯万密封,28.0,12.0,28.3,2.88,23.37,-0.4,6.9,20.34,9.77
174,塑料制品,688087,英科再生,49.0,49.0,17.04,1.9,26.33,-0.8,8.0,22.18,-12.96
175,塑料制品,832089,禾昌聚合,25.0,15.0,18.25,2.17,16.4,-0.8,-1.1,4.33,46.82
176,塑料制品,301323,新莱福,46.0,30.0,38.12,2.24,44.28,-1.0,6.8,26.48,12.44
177,塑料制品,603221,爱丽家居,27.0,27.0,30.92,1.74,11.21,-0.5,-1.1,10.12,25.25
178,塑料制品,002825,纳尔股份,36.0,27.0,13.13,2.34,10.58,-0.5,1.8,17.43,37.4
179,塑料制品,001378,德冠新材,30.0,16.0,34.46,1.64,22.86,-0.1,4.5,10.7,1.74
180,塑料制品,300218,安利股份,33.0,33.0,17.92,2.34,15.33,-0.9,0.4,16.49,1.19
181,塑料制品,301538,骏鼎达,45.0,18.0,23.94,3.51,57.5,-0.6,3.8,26.76,5.27
182,塑料制品,301356,天振股份,38.0,10.0,34.79,1.29,17.7,-0.1,0.9,24.04,12.31
183,塑料制品,300610,晨化股份,26.0,20.0,24.23,2.3,12.18,-0.8,8.2,18.02,24.29
184,塑料制品,603181,皇马科技,78.0,78.0,19.13,2.52,13.23,-0.3,5.3,14.25,16.87
185,塑料制品,831834,三维股份,15.0,8.0,48.37,5.33,12.19,0.1,0.6,14.14,71.21
186,塑料制品,002395,双象股份,51.0,51.0,18.67,3.66,18.96,-1.8,-3.1,16.96,15.89
187,塑料制品,003011,海象新材,19.0,15.0,19.6,1.38,18.84,-0.3,2.9,34.57,26.44
188,光学光电子,688181,八亿时空,43.0,43.0,44.97,2.1,32.16,-1.0,8.6,29.0,-2.25
189,光学光电子,002745,木林森,123.0,88.0,21.52,0.95,8.28,-1.0,6.0,7.81,-4.5
190,光学光电子,003015,日久光电,48.0,42.0,42.63,5.07,17.02,0.2,20.3,31.33,20.62
191,光学光电子,002106,莱宝高科,75.0,75.0,24.91,1.38,10.59,-1.2,4.9,16.63,-2.04
192,光学光电子,300232,洲明科技,79.0,64.0,36.34,1.74,7.27,-2.2,5.2,20.36,9.65
193,光学光电子,300088,长信科技,152.0,151.0,47.71,1.79,6.09,-1.7,5.7,14.91,-6.02
194,光学光电子,300241,瑞丰光电,40.0,33.0,36.09,1.85,5.78,-0.7,7.8,22.2,5.67
195,光学光电子,300790,宇瞳光学,79.0,63.0,40.51,3.26,21.16,-1.5,2.7,4.19,11.43
196,光学光电子,002876,三利谱,44.0,38.0,37.32,1.87,25.44,-0.8,3.2,11.63,-0.27
197,光学光电子,300566,激智科技,51.0,44.0,21.66,2.55,19.33,-1.1,7.5,13.91,-0.97
198,光学光电子,300303,聚飞光电,89.0,83.0,31.45,2.45,6.28,-1.2,6.6,11.55,-6.13
199,光学光电子,688150,莱特光电,105.0,47.0,43.3,5.87,26.2,-0.9,8.8,27.43,17.02
200,光学光电子,300389,艾比森,44.0,28.0,29.98,2.93,11.83,-0.6,6.0,24.4,0.6
201,光学光电子,300545,联得装备,57.0,36.0,33.21,2.91,31.58,-1.5,8.1,8.22,1.45
202,光学光电子,603297,永新光学,97.0,96.0,43.42,5.09,87.14,-0.5,3.9,3.14,-6.27
203,光学光电子,300752,隆利科技,46.0,32.0,37.46,3.73,20.07,-1.1,-0.6,13.45,18.06
204,光学光电子,301106,骏成科技,32.0,9.0,31.99,2.62,31.31,-0.3,9.7,21.45,12.79
205,光学光电子,002983,芯瑞达,47.0,27.0,25.31,3.5,20.84,-0.1,5.7,30.41,7.48
206,光学光电子,301379,天山电子,54.0,34.0,37.4,4.03,27.22,-1.5,23.3,48.99,91.42
207,光学光电子,300708,聚灿光电,88.0,68.0,35.98,3.28,13.0,0.1,15.1,19.05,5.35
208,光学光电子,002765,蓝黛科技,85.0,78.0,40.94,3.39,13.1,-8.4,-5.2,-3.46,53.22
209,光学光电子,003019,宸展光电,57.0,54.0,28.63,3.75,32.26,-2.4,10.6,26.16,28.63
210,电子化学品,002643,万润股份,115.0,113.0,36.12,1.65,12.41,-1.1,11.5,22.03,4.29
211,电子化学品,603931,格林达,52.0,52.0,40.73,3.34,25.98,-0.4,0.8,-12.47,13.1
212,电子化学品,688550,瑞联新材,70.0,70.0,38.11,2.33,40.08,-3.6,-4.6,8.32,30.55
213,电子化学品,300398,飞凯材料,109.0,109.0,22.8,2.4,19.26,-8.5,-1.5,1.1,22.68
214,电子化学品,300481,濮阳惠成,43.0,42.0,29.35,1.78,14.57,-0.5,3.6,10.97,-0.34
215,电子化学品,688106,金宏气体,85.0,85.0,48.17,2.92,17.59,-1.2,-5.0,3.65,4.02
216,电子化学品,688545,兴福电子,99.0,19.0,46.58,3.53,27.56,-0.9,1.8,7.03,140.07
217,电子化学品,688146,中船特气,158.0,43.0,45.63,2.87,29.88,-0.6,3.9,9.21,3.5
218,电子化学品,688268,华特气体,60.0,60.0,33.95,3.42,50.11,-0.4,2.6,-3.09,10.57
219,钢铁行业,601003,柳钢股份,143.0,143.0,13.7,1.65,5.57,4.7,59.1,96.82,101.81
220,钢铁行业,001203,大中矿业,174.0,149.0,19.32,2.79,11.52,2.4,24.5,46.19,36.17
221,钢铁行业,600507,方大特钢,121.0,121.0,12.1,1.28,5.24,-0.7,24.5,30.02,30.35
222,钢铁行业,002756,永兴材料,183.0,132.0,23.94,1.49,34.0,1.1,9.5,14.4,-8.68
223,钢铁行业,601969,海南矿业,154.0,153.0,24.06,2.22,7.72,-1.6,10.3,12.21,10.13
224,钢铁行业,300881,盛德鑫泰,39.0,21.0,19.92,3.97,35.78,-0.0,19.4,28.34,20.27
225,钢铁行业,000655,金岭矿业,50.0,50.0,25.46,1.5,8.4,-1.7,19.1,28.05,36.59
226,钢铁行业,002110,三钢闽光,101.0,101.0,33.55,0.53,4.17,0.7,17.1,16.48,25.6
227,钢铁行业,002075,沙钢股份,131.0,131.0,47.85,2.05,5.99,-3.6,1.7,2.92,-4.01
228,钢铁行业,000778,新兴铸管,146.0,144.0,26.68,0.58,3.69,0.4,3.9,9.5,-3.4
229,钢铁行业,601686,友发集团,86.0,86.0,16.29,1.38,6.01,-0.6,3.8,19.72,16.25
230,钢铁行业,603995,甬金股份,64.0,64.0,15.48,1.17,17.55,-0.4,-1.2,1.56,-1.35
231,钢铁行业,605158,华达新材,44.0,44.0,28.26,1.78,8.62,-0.6,1.7,-7.31,-31.59
232,钢铁行业,833751,惠同新材,16.0,15.0,37.01,4.34,18.31,0.1,2.9,4.81,54.51
233,钢铁行业,600382,广东明珠,39.0,39.0,17.95,1.44,5.57,-0.5,0.2,31.06,29.23
234,钢铁行业,002478,常宝股份,49.0,39.0,11.1,0.89,5.48,-0.6,4.2,5.38,8.09
235,钢铁行业,000923,河钢资源,90.0,87.0,17.95,0.94,13.84,-1.9,7.1,6.3,3.28
236,钢铁行业,603878,武进不锈,31.0,31.0,25.26,1.2,5.46,0.0,2.4,6.64,-3.02
237,钢铁行业,002443,金洲管道,34.0,34.0,32.46,1.0,6.55,-0.2,4.0,17.17,15.32
238,电池,688155,先惠技术,62.0,62.0,26.51,3.1,49.26,-1.0,1.6,27.45,30.87
239,电池,688006,杭可科技,118.0,118.0,25.48,2.27,19.55,-0.6,7.4,18.06,10.2
240,电池,836239,长虹能源,64.0,25.0,27.69,7.13,35.21,-0.5,7.2,11.57,75.61
241,电池,833523,德瑞锂电,26.0,21.0,18.78,4.31,25.45,0.0,-2.5,-4.57,29.25
242,电池,000049,德赛电池,87.0,87.0,44.78,1.34,22.66,-0.9,5.6,13.47,-2.24
243,电池,002580,圣阳股份,63.0,63.0,25.99,2.83,13.9,-5.8,-4.6,23.01,64.69
244,电池,002245,蔚蓝锂芯,160.0,151.0,28.31,2.29,13.93,-2.0,12.9,13.25,31.04
245,电池,001283,豪鹏科技,52.0,37.0,40.9,2.49,64.56,1.3,29.5,28.45,12.38
246,电池,601311,骆驼股份,107.0,107.0,11.29,1.13,9.11,-0.4,11.9,19.87,13.88
247,电池,301222,浙江恒威,29.0,9.0,35.24,2.1,29.01,-0.6,6.6,17.16,15.35
248,电池,603031,安孚科技,60.0,60.0,21.08,3.23,28.43,-0.9,1.6,7.93,0.25
249,玻璃玻纤,601636,旗滨集团,163.0,163.0,8.68,1.21,6.08,-0.8,17.1,11.97,9.16
250,玻璃玻纤,300196,长海股份,59.0,35.0,17.83,1.29,14.34,-0.9,16.2,38.42,34.14
251,玻璃玻纤,603601,再升科技,48.0,48.0,35.62,2.27,4.68,-1.2,26.8,42.25,39.7
252,玻璃玻纤,002613,北玻股份,41.0,29.0,45.7,1.88,3.74,-0.8,2.2,-1.84,-6.73
253,玻璃玻纤,600819,耀皮玻璃,62.0,49.0,36.1,1.77,6.59,-1.4,7.7,30.5,22.95
254,玻璃玻纤,301188,力诺药包,48.0,48.0,29.83,3.15,20.23,1.0,-12.1,19.92,35.59
255,中药,002107,沃华医药,42.0,42.0,46.46,5.9,7.36,2.0,14.8,64.65,53.97
256,中药,002317,众生药业,151.0,135.0,45.64,3.94,17.71,-6.4,15.7,69.31,48.2
