,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
45,电源设备,301386,未来电器,32.0,10.0,40.13,2.23,22.75,-0.5,7.9,20.88,10.49
46,电源设备,300105,龙源技术,40.0,40.0,24.01,2.07,7.69,-1.5,3.8,24.84,2.12
47,电源设备,600475,华光环能,144.0,142.0,27.86,1.67,15.04,0.8,43.0,71.49,66.93
48,航运港口,600190,退市锦港,11.0,10.0,11.7,-7.92,0.55,-0.4,-41.5,-58.02,-65.84
49,航运港口,601083,锦江航运,156.0,23.0,10.92,1.81,12.04,-1.1,7.2,12.0,30.44
50,航运港口,601022,宁波远洋,135.0,26.0,19.26,2.33,10.31,-2.6,9.6,33.38,30.51
51,航运港口,002040,南 京 港,51.0,51.0,31.78,1.56,10.45,-2.0,3.8,40.65,58.57
52,航运港口,600428,中远海特,181.0,141.0,10.94,1.12,6.58,-0.5,6.6,11.34,-9.86
53,航运港口,603162,海通发展,79.0,24.0,29.18,1.89,8.53,-0.7,2.9,1.91,-6.26
54,航运港口,603209,兴通股份,49.0,42.0,16.59,1.53,15.06,-2.7,2.6,7.8,-4.56
55,航运港口,002320,海峡股份,146.0,146.0,30.65,3.38,6.56,0.2,10.8,9.15,0.77
56,航运港口,600717,天津港,135.0,135.0,12.25,0.7,4.66,-0.7,5.2,5.43,-2.31
57,航运港口,000905,厦门港务,60.0,60.0,23.78,1.2,8.09,-1.9,2.5,-0.61,13.78
58,航运港口,603167,渤海轮渡,51.0,51.0,20.63,1.39,10.9,-1.1,13.7,27.78,26.45
59,航运港口,001205,盛航股份,31.0,26.0,20.11,1.49,16.23,-1.0,0.9,-3.1,-15.34
60,航运港口,000582,北部湾港,193.0,151.0,24.62,1.06,8.15,-5.1,-5.2,-13.39,4.09
61,航运港口,601975,招商南油,137.0,137.0,12.02,1.23,2.85,-3.2,4.8,4.4,-8.95
62,航运港口,601326,秦港股份,186.0,158.0,11.06,0.94,3.33,-0.3,4.1,3.42,-0.6
63,航运港口,600017,日照港,99.0,99.0,16.33,0.72,3.22,-0.7,4.5,1.9,3.54
64,航运港口,000507,珠海港,51.0,50.0,16.28,1.0,5.54,-0.6,2.6,0.18,9.92
65,电子元件,301132,满坤科技,52.0,16.0,46.22,3.0,35.19,-2.5,28.1,57.31,29.95
66,电子元件,002484,江海股份,185.0,178.0,30.37,3.18,21.71,4.0,10.1,27.48,25.35
67,电子元件,603989,艾华集团,63.0,63.0,22.15,1.72,15.8,-0.1,4.6,15.75,5.83
68,电子元件,603678,火炬电子,176.0,176.0,41.2,2.97,36.96,-1.5,3.7,-0.67,21.42
69,电子元件,603267,鸿远电子,120.0,120.0,49.72,2.81,51.81,0.2,8.8,-8.95,43.68
70,电子元件,300319,麦捷科技,96.0,90.0,38.39,2.11,10.89,-1.3,4.4,8.14,-11.96
71,电子元件,300852,四会富仕,46.0,44.0,40.08,3.05,32.29,-0.4,5.1,25.45,23.81
72,电子元件,688800,瑞可达,101.0,101.0,33.32,4.75,49.0,0.8,2.7,49.76,27.84
73,电子元件,002913,奥士康,109.0,91.0,24.17,2.52,34.2,-0.0,29.6,58.63,45.47
74,电子元件,836395,朗鸿科技,22.0,15.0,37.6,11.25,14.67,-0.3,-2.8,1.66,41.88
75,电子元件,688093,世华科技,81.0,81.0,23.19,4.03,30.78,-0.1,12.5,49.27,53.67
76,电子元件,002922,伊戈尔,65.0,61.0,38.38,2.05,16.39,-1.6,1.9,10.82,-6.45
77,电子元件,002815,崇达技术,127.0,75.0,27.58,1.81,11.76,-0.8,11.8,27.14,16.67
78,电子元件,603328,依顿电子,102.0,102.0,21.84,2.57,10.17,1.5,14.4,29.06,5.28
79,电子元件,301328,维峰电子,46.0,14.0,45.34,2.43,42.0,-0.7,3.4,21.77,0.07
80,电子元件,002729,好利科技,27.0,26.0,39.06,5.09,14.8,-0.8,12.9,29.48,18.12
81,电子元件,605058,澳弘电子,41.0,41.0,27.82,2.44,28.51,-0.2,22.8,43.99,48.26
82,电子元件,300656,民德电子,45.0,35.0,33.86,4.42,26.49,-1.1,2.6,8.57,6.47
83,电子元件,301631,壹连科技,74.0,15.0,30.6,3.16,80.55,-0.8,1.7,6.58,-13.66
84,电子元件,603115,海星股份,35.0,35.0,38.87,1.84,14.75,-0.2,8.1,18.86,19.82
85,电子元件,688511,*ST天微,19.0,19.0,27.55,2.31,18.58,-0.2,6.0,45.38,19.33
86,电子元件,002782,可立克,66.0,66.0,23.7,3.36,13.47,-0.4,10.1,21.68,7.76
87,电子元件,920060,万源通,49.0,23.0,43.08,5.0,32.21,-1.0,3.7,11.18,6.69
88,电子元件,301280,珠城科技,55.0,15.0,25.37,3.13,40.01,-0.2,2.8,13.96,38.4
89,电子元件,301319,唯特偶,36.0,16.0,41.08,3.26,28.99,-0.7,19.0,27.15,48.21
90,电子元件,301566,达利凯普,67.0,35.0,32.6,4.88,16.79,-2.0,1.8,23.18,2.5
91,电子元件,834950,迅安科技,14.0,7.0,28.5,4.89,19.19,0.0,1.1,11.25,51.58
92,电子元件,870357,雅葆轩,21.0,11.0,42.8,5.91,25.8,-0.1,1.7,24.76,41.37
93,电子元件,600237,铜峰电子,46.0,46.0,42.53,2.48,7.34,-0.8,3.5,15.23,12.06
94,电子元件,832110,雷特科技,15.0,6.0,34.73,4.39,37.7,-0.0,-3.4,7.84,18.93
95,电子元件,430718,合肥高科,17.0,8.0,23.42,2.94,18.48,-0.2,1.6,5.66,50.73
96,电子元件,002388,ST新亚,22.0,22.0,41.79,2.26,4.39,-1.3,5.0,40.26,27.99
97,电子元件,000823,超声电子,67.0,67.0,39.88,1.42,12.41,-0.8,17.9,36.67,22.63
98,电子元件,833914,远航精密,29.0,29.0,43.67,3.11,28.58,0.8,49.0,52.02,79.52
99,消费电子,603380,易德龙,49.0,49.0,29.29,3.53,30.5,-0.3,30.0,58.94,27.14
100,消费电子,300684,中石科技,78.0,53.0,31.49,4.09,25.96,-0.5,13.2,25.41,19.19
101,消费电子,002055,得润电子,46.0,45.0,35.82,3.32,7.6,-3.5,8.3,54.79,5.56
102,消费电子,603890,春秋电子,54.0,54.0,33.64,1.95,12.35,-2.2,7.1,24.87,6.47
103,消费电子,301606,绿联科技,196.0,16.0,32.65,6.99,47.3,-1.1,-9.4,36.31,27.15
104,消费电子,301503,智迪科技,31.0,13.0,28.44,3.0,39.08,-0.2,6.6,15.52,16.07
105,消费电子,002925,盈趣科技,131.0,124.0,42.66,2.9,16.82,-0.5,1.2,23.49,9.43
106,消费电子,300843,胜蓝股份,51.0,49.0,42.62,3.36,31.39,-0.5,9.0,23.1,-10.01
107,消费电子,002139,拓邦股份,172.0,148.0,21.9,2.53,13.83,-2.2,1.6,11.0,2.14
108,消费电子,300812,易天股份,31.0,21.0,39.02,3.97,22.38,-0.5,5.2,29.21,1.54
109,消费电子,001308,康冠科技,161.0,55.0,18.74,2.06,22.97,-0.1,6.6,18.59,-15.92
110,消费电子,301318,维海德,45.0,20.0,26.77,2.48,33.53,-0.6,7.1,30.21,15.03
111,消费电子,603341,龙旗科技,181.0,103.0,29.28,3.25,38.81,-1.4,1.1,3.66,-16.1
112,消费电子,300916,朗特智能,41.0,26.0,34.08,3.15,28.52,-0.3,4.0,9.86,-3.65
113,消费电子,002993,奥海科技,108.0,93.0,21.66,2.26,39.15,-0.1,3.8,27.69,-2.39
114,消费电子,002351,漫步者,117.0,68.0,28.59,4.37,13.14,0.3,0.5,6.14,-19.14
115,消费电子,300951,博硕科技,55.0,49.0,26.2,2.42,32.32,-0.7,10.8,25.37,10.42
116,消费电子,003028,振邦智能,45.0,22.0,37.69,2.59,31.08,-0.3,2.0,3.88,14.14
117,消费电子,002937,兴瑞科技,50.0,50.0,30.98,3.37,16.72,-0.4,0.5,7.39,0.72
118,消费电子,300679,电连技术,180.0,152.0,36.54,3.72,42.52,2.1,-5.6,-15.8,-28.21
119,消费电子,300976,达瑞电子,65.0,41.0,28.3,1.93,48.66,-0.4,8.8,28.76,0.75
120,消费电子,605277,新亚电子,80.0,77.0,42.07,5.39,24.53,1.2,58.5,68.82,75.72
121,消费电子,002981,朝阳科技,36.0,32.0,42.56,3.54,26.64,0.3,3.1,37.6,15.52
122,消费电子,300279,和晶科技,34.0,32.0,22.44,3.41,7.04,-0.8,6.2,25.49,16.17
123,消费电子,002947,恒铭达,88.0,66.0,20.35,2.82,34.37,1.2,3.8,22.75,4.98
124,消费电子,002866,传艺科技,53.0,33.0,33.87,2.58,18.27,-0.6,5.4,30.31,12.92
125,医疗器械,002901,大博医疗,172.0,120.0,41.77,5.76,41.61,0.7,7.7,27.36,37.1
126,医疗器械,002432,九安医疗,186.0,175.0,17.48,0.87,39.25,-1.5,4.8,6.31,-3.33
127,医疗器械,300677,英科医疗,182.0,132.0,12.88,1.03,28.32,-0.3,22.3,32.03,12.47
128,医疗器械,688016,心脉医疗,122.0,122.0,23.45,3.2,98.65,-1.3,11.5,14.75,-9.92
129,医疗器械,688075,安旭生物,53.0,53.0,38.8,1.03,41.56,-0.4,9.3,13.74,12.69
130,医疗器械,688314,康拓医疗,28.0,28.0,29.18,4.35,34.55,-0.3,11.5,31.17,20.72
131,医疗器械,688289,圣湘生物,123.0,123.0,33.58,1.72,21.27,-0.7,6.2,13.62,-5.17
132,医疗器械,300685,艾德生物,92.0,91.0,25.32,5.09,23.4,-1.2,11.5,15.56,4.0
133,医疗器械,301087,可孚医疗,76.0,70.0,20.65,1.62,36.12,0.0,10.5,14.63,5.64
134,医疗器械,688301,奕瑞科技,178.0,178.0,31.11,4.06,88.95,-0.1,-6.0,0.07,31.64
135,医疗器械,688029,南微医学,132.0,132.0,20.5,3.47,70.26,-1.1,6.2,23.09,5.51
136,医疗器械,688338,赛科希德,28.0,28.0,30.09,1.72,26.23,-0.0,7.8,14.29,9.89
137,医疗器械,688358,XD祥生医,34.0,34.0,20.25,2.5,30.07,-0.4,4.1,11.16,28.39
138,医疗器械,300206,理邦仪器,71.0,41.0,27.27,3.64,12.25,-0.4,2.5,14.81,11.67
139,医疗器械,605369,拱东医疗,43.0,43.0,39.41,2.59,19.6,-0.6,2.6,12.06,-0.91
140,医疗器械,688273,麦澜德,31.0,12.0,19.73,2.4,31.46,-0.0,9.8,20.31,36.9
141,医疗器械,688580,伟思医疗,44.0,44.0,33.11,2.77,45.94,-0.9,2.4,17.58,69.46
142,医疗器械,300298,三诺生物,124.0,100.0,43.1,3.9,22.19,-0.7,6.1,10.01,-13.29
143,医疗器械,688236,春立医疗,72.0,54.0,31.11,2.51,18.84,-0.0,11.5,42.19,47.19
144,医疗器械,301367,瑞迈特,74.0,47.0,25.69,2.58,82.5,-0.5,0.3,25.8,31.79
145,医疗器械,688410,山外山,46.0,33.0,30.85,2.69,14.21,-0.9,2.3,29.77,28.48
146,医疗器械,603309,维力医疗,39.0,38.0,16.35,2.14,13.16,-0.2,7.7,27.89,14.63
147,医疗器械,688606,奥泰生物,53.0,53.0,21.82,1.39,67.39,0.1,6.4,4.27,8.99
148,医疗器械,688366,昊海生科,119.0,99.0,32.99,2.15,51.1,0.0,-0.7,-4.93,-14.82
149,医疗器械,300453,三鑫医疗,43.0,30.0,20.22,3.4,8.32,-0.8,0.4,9.33,14.6
150,医疗器械,603387,基蛋生物,42.0,42.0,16.25,1.58,8.24,-0.3,0.5,6.74,0.98
151,医疗器械,300482,万孚生物,105.0,93.0,13.82,1.92,21.71,-0.7,1.3,7.05,-1.36
152,医疗器械,688581,安杰思,52.0,26.0,22.96,2.21,63.8,-0.6,2.0,5.72,9.4
153,医疗器械,002950,奥美医疗,56.0,40.0,16.27,1.62,8.89,-0.2,2.3,8.02,2.54
154,医疗器械,300562,乐心医疗,34.0,25.0,36.71,3.41,15.49,-1.3,4.5,22.64,5.16
155,医疗器械,688139,海尔生物,98.0,98.0,22.32,2.28,30.96,0.2,0.6,-5.06,-10.88
156,医疗器械,300653,正海生物,38.0,38.0,35.36,4.52,20.92,-0.5,2.2,10.57,0.34
157,医疗器械,300314,戴维医疗,37.0,18.0,40.9,3.16,12.82,-0.7,2.3,9.57,14.77
158,医疗器械,300595,欧普康视,139.0,104.0,21.67,2.98,15.5,-0.6,0.4,6.82,-17.25
159,医疗器械,688389,普门科技,56.0,56.0,26.06,2.82,13.06,-1.1,-0.8,-2.54,-10.61
160,医疗器械,300406,九强生物,83.0,60.0,24.86,2.17,14.07,-0.7,2.4,-0.5,8.56
161,医疗器械,603014,威高血净,153.0,14.0,33.94,2.28,37.08,-2.0,1.9,39.92,39.92
162,医疗器械,603987,康德莱,35.0,35.0,14.35,1.37,7.98,-0.4,8.3,20.73,13.51
163,医疗器械,600529,山东药玻,146.0,146.0,16.28,1.82,21.95,0.0,3.1,0.78,-13.75
164,医疗器械,002817,黄山胶囊,23.0,22.0,30.21,2.46,7.61,-0.3,5.4,22.35,22.74
165,医疗器械,301580,爱迪特,46.0,31.0,36.79,2.34,43.18,0.1,10.7,25.38,5.21
166,医疗器械,603205,健尔康,46.0,11.0,39.64,3.24,29.28,-0.5,-2.6,1.95,0.34
167,医疗器械,300529,健帆生物,178.0,114.0,23.59,6.38,22.31,-0.4,2.5,0.86,-21.88
168,医疗器械,688677,海泰新光,45.0,45.0,24.29,3.56,37.84,0.2,-7.1,26.3,2.08
169,医疗器械,603301,振德医疗,55.0,55.0,26.92,1.0,20.71,0.6,2.5,4.33,-2.95
170,医疗器械,600587,新华医疗,92.0,92.0,14.33,1.19,15.16,0.7,-0.7,1.68,-7.56
171,医疗器械,300439,美康生物,42.0,32.0,34.29,1.43,10.85,-0.5,5.5,-3.9,5.14
172,医疗器械,688050,爱博医疗,131.0,129.0,35.41,4.92,67.79,1.2,-5.5,-33.38,-25.53
173,医疗器械,002030,达安基因,87.0,87.0,41.3,1.1,6.23,-0.9,2.0,13.27,9.68
174,医疗器械,300246,宝莱特,24.0,19.0,41.52,2.03,9.07,0.2,18.7,42.61,37.63
175,医疗器械,002382,蓝帆医疗,60.0,60.0,19.48,0.74,5.96,0.1,10.2,31.86,16.18
176,生物制品,603590,康辰药业,80.0,79.0,44.86,2.61,50.1,-1.0,59.8,71.28,118.59
177,生物制品,300009,安科生物,155.0,113.0,18.59,4.05,9.29,-0.0,3.9,18.19,10.73
178,生物制品,688073,毕得医药,58.0,28.0,47.26,2.97,63.84,0.5,39.0,66.42,32.17
179,生物制品,600867,通化东宝,156.0,156.0,35.84,2.6,7.99,0.0,6.8,13.49,2.3
180,生物制品,002880,卫光生物,65.0,65.0,37.31,2.96,28.8,-0.2,-0.3,-1.13,6.63
181,生物制品,300294,博雅生物,133.0,133.0,23.77,1.76,26.3,0.0,-2.2,-4.43,-12.68
182,生物制品,688687,凯因科技,47.0,47.0,45.3,2.55,27.21,-1.5,0.6,6.58,27.81
183,生物制品,600211,西藏药业,120.0,120.0,11.16,3.11,37.28,-1.4,-0.2,2.98,3.7
184,生物制品,688253,英诺特,41.0,21.0,10.84,2.08,30.27,-1.2,-6.4,-0.59,-15.23
185,生物制品,688739,成大生物,116.0,116.0,40.22,1.25,27.9,-0.2,8.5,17.23,11.64
186,生物制品,300357,我武生物,113.0,104.0,37.98,4.77,21.57,-0.6,3.9,9.05,7.31
187,生物制品,300239,东宝生物,35.0,35.0,45.82,2.08,5.88,0.1,5.4,17.84,-5.77
188,生物制品,301509,金凯生科,48.0,22.0,25.14,2.22,39.59,-1.4,14.3,65.86,55.38
189,生物制品,002038,双鹭药业,77.0,64.0,41.96,1.38,7.51,-1.3,7.4,17.9,0.81
190,生物制品,301393,昊帆生物,59.0,23.0,42.04,2.57,54.18,-1.9,-0.4,22.55,36.65
191,生物制品,000534,万泽股份,72.0,71.0,24.69,4.81,14.24,-0.9,0.1,1.93,10.64
192,生物制品,000403,派林生物,167.0,166.0,46.94,2.16,17.6,1.1,3.0,0.51,10.14
193,生物制品,600223,福瑞达,83.0,83.0,41.09,2.01,8.2,-0.9,-0.7,4.06,8.47
194,生物制品,300485,赛升药业,63.0,36.0,39.56,1.86,13.13,-0.9,29.2,75.77,87.3
195,计算机设备,002970,锐明技术,85.0,57.0,20.99,4.98,47.4,-1.4,-6.7,8.82,1.0
196,计算机设备,870976,视声智能,19.0,11.0,31.31,7.68,26.88,-0.1,0.3,16.67,46.41
197,计算机设备,301589,诺瓦星云,138.0,52.0,33.83,3.79,149.7,-0.2,8.3,2.99,-13.45
198,计算机设备,301608,博实结,70.0,14.0,43.26,3.45,78.37,-1.2,-11.2,12.57,15.18
199,计算机设备,002835,同为股份,40.0,23.0,19.09,3.41,18.11,-1.0,-0.5,14.04,-4.08
200,计算机设备,300130,新国都,184.0,141.0,29.41,4.22,32.44,-11.5,20.1,42.34,51.16
201,计算机设备,688288,鸿泉物联,28.0,28.0,34.58,3.73,27.66,-0.4,-9.9,-20.88,71.8
202,教育,000526,学大教育,62.0,60.0,21.0,7.26,50.85,0.3,2.5,-2.4,20.9
203,教育,300192,科德教育,48.0,47.0,31.38,5.24,14.48,-2.5,-6.0,-3.4,-7.77
204,教育,605098,行动教育,42.0,42.0,37.22,4.67,35.28,-0.1,-0.8,-7.18,2.29
205,汽车服务,601965,中国汽研,196.0,195.0,27.57,2.8,19.58,-1.1,8.3,10.19,13.31
206,汽车服务,837242,建邦科技,22.0,12.0,29.05,3.55,32.98,-0.2,-5.4,7.5,38.98
207,汽车服务,600335,国机汽车,96.0,96.0,17.95,0.84,6.42,-1.0,1.1,8.08,4.39
208,通信服务,002929,润建股份,136.0,101.0,49.04,2.19,47.87,-5.5,-3.3,4.75,42.94
209,通信服务,603322,超讯通信,60.0,60.0,30.16,21.7,38.33,-4.4,-0.2,-0.96,0.87
210,通信服务,300292,吴通控股,65.0,54.0,46.45,4.61,4.86,-1.4,2.1,7.28,0.21
211,通信服务,002093,国脉科技,128.0,128.0,34.92,3.48,12.67,-6.7,13.9,20.44,62.44
212,证券,000686,东北证券,189.0,189.0,23.31,0.99,8.06,-2.2,6.6,7.9,3.07
213,证券,600621,华鑫股份,164.0,164.0,29.83,1.92,15.45,-2.8,1.0,18.85,-6.25
214,证券,600864,哈投股份,136.0,136.0,28.71,1.07,6.55,-0.6,13.3,13.91,-10.27
215,半导体,600360,*ST华微,84.0,84.0,38.21,2.49,8.74,-4.5,30.1,26.12,92.51
216,半导体,688508,芯朋微,75.0,75.0,45.77,3.03,57.26,-0.9,7.2,10.26,34.48
217,半导体,688147,微导纳米,143.0,31.0,42.5,5.3,31.0,-1.0,6.2,6.57,15.46
218,半导体,603324,盛剑科技,40.0,40.0,48.37,2.39,26.76,-0.4,10.0,13.01,3.84
219,半导体,603290,斯达半导,196.0,196.0,47.22,2.95,81.79,-1.3,1.4,-2.08,-8.29
220,半导体,605111,新洁能,129.0,129.0,29.7,3.19,30.97,-2.4,-1.0,-2.82,-8.51
221,半导体,300666,江丰电子,185.0,154.0,29.41,4.01,69.7,-3.2,-5.8,-2.31,0.8
222,半导体,688138,清溢光电,85.0,72.0,40.87,3.17,26.87,-0.5,4.9,0.75,18.21
223,半导体,688252,天德钰,97.0,43.0,34.52,4.38,23.82,-1.3,1.8,3.48,-0.25
224,半导体,688403,汇成股份,80.0,55.0,49.39,2.56,9.57,-4.4,-1.0,11.02,7.89
225,半导体,688123,聚辰股份,125.0,125.0,31.3,5.47,78.78,-1.1,3.8,16.75,35.31
226,半导体,301050,雷电微力,125.0,106.0,45.37,4.15,51.06,-3.4,3.6,5.28,-0.62
227,半导体,688401,路维光电,64.0,38.0,32.46,4.61,33.01,0.3,1.5,-9.29,26.52
228,半导体,688049,炬芯科技,83.0,83.0,49.89,4.3,56.6,-1.9,12.6,13.86,26.14
229,半导体,688233,神工股份,53.0,53.0,46.7,2.94,31.27,-0.5,13.9,40.04,33.75
230,石油行业,002778,中晟高科,24.0,24.0,11.16,7.79,19.14,-0.7,-0.2,18.0,9.62
231,石油行业,600506,统一股份,38.0,29.0,22.75,7.76,19.6,-1.2,5.0,3.48,-4.85
232,石油行业,000698,沈阳化工,32.0,31.0,25.02,2.29,3.95,-0.2,5.3,25.4,17.21
233,石油行业,603798,康普顿,28.0,28.0,12.99,2.43,11.0,-0.3,1.9,27.61,26.15
234,石油行业,000554,泰山石油,33.0,25.0,15.34,3.09,6.76,-3.6,9.7,16.55,15.36
235,汽车零部件,300926,博俊科技,120.0,78.0,20.05,4.29,27.58,0.6,14.0,11.71,26.17
236,汽车零部件,300304,云意电气,75.0,73.0,19.32,2.47,8.56,-0.8,15.2,22.29,7.81
237,汽车零部件,605133,嵘泰股份,85.0,73.0,44.22,2.41,30.16,0.6,4.4,32.8,67.74
238,汽车零部件,603013,亚普股份,112.0,112.0,21.68,2.65,21.84,-0.2,21.7,50.72,49.28
239,汽车零部件,603306,华懋科技,139.0,139.0,40.14,4.84,42.17,-2.9,5.3,33.87,33.79
240,汽车零部件,301160,翔楼新材,69.0,45.0,32.84,4.19,59.24,-0.5,1.8,-8.85,54.96
241,汽车零部件,603166,福达股份,101.0,100.0,38.93,4.23,15.69,0.1,2.2,14.19,118.83
242,汽车零部件,688612,威迈斯,126.0,76.0,31.34,3.96,30.03,-1.4,22.1,28.94,29.55
243,汽车零部件,002553,南方精工,84.0,61.0,23.01,6.88,24.2,-2.8,9.4,20.58,89.66
244,汽车零部件,603319,美湖股份,86.0,86.0,39.66,3.6,25.44,-1.4,-2.9,20.06,82.76
245,汽车零部件,002448,中原内配,52.0,43.0,11.7,1.48,8.83,-1.6,3.2,31.79,44.05
246,汽车零部件,838837,华原股份,27.0,24.0,39.07,5.19,17.51,0.2,5.6,7.82,83.54
247,汽车零部件,603040,新坐标,59.0,58.0,22.12,4.38,43.31,1.8,5.1,80.46,94.91
248,汽车零部件,002126,银轮股份,198.0,186.0,23.28,3.14,23.69,0.6,-7.7,3.77,27.37
249,汽车零部件,605333,沪光股份,127.0,127.0,33.99,5.71,28.98,-0.3,3.9,-4.32,-10.56
250,汽车零部件,301613,新铝时代,77.0,19.0,36.49,5.28,53.42,-1.3,3.1,18.63,41.44
251,汽车零部件,600218,全柴动力,41.0,41.0,34.02,1.26,9.32,-0.8,2.3,20.26,18.88
252,汽车零部件,920106,林泰新材,56.0,27.0,36.42,11.86,100.1,-0.4,10.7,31.11,135.92
253,汽车零部件,603950,长源东谷,76.0,76.0,24.47,2.83,23.46,-0.6,-4.0,3.08,34.91
254,汽车零部件,605088,冠盛股份,68.0,67.0,20.28,2.61,35.63,-0.6,2.6,14.86,45.55
255,汽车零部件,002101,广东鸿图,84.0,84.0,46.56,1.1,12.65,-0.4,4.5,15.84,8.4
256,汽车零部件,300680,隆盛科技,85.0,66.0,36.03,4.43,36.6,-1.8,-13.0,4.13,54.04
