,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
133,物流行业,000557,西部创业,82.0,82.0,31.27,1.35,5.59,-1.1,8.8,5.03,9.73
134,物流行业,600603,ST广物,94.0,94.0,11.32,1.31,7.82,0.3,4.3,2.88,-18.3
135,物流行业,002492,恒基达鑫,26.0,26.0,31.7,1.55,6.48,0.0,11.0,16.67,35.91
136,物流行业,603648,畅联股份,40.0,40.0,31.59,2.13,10.99,-1.2,-1.1,7.7,7.7
137,物流行业,600125,铁龙物流,78.0,78.0,9.59,1.06,5.9,-1.0,5.9,6.44,1.88
138,物流行业,603223,恒通股份,78.0,61.0,46.12,2.07,10.99,-0.6,11.2,23.62,5.37
139,物流行业,600180,瑞茂通,51.0,51.0,37.34,0.65,4.69,-0.4,5.2,7.32,9.58
140,物流行业,603967,中创物流,40.0,40.0,14.32,1.78,11.39,-0.9,-3.9,-1.81,24.0
141,物流行业,001228,永泰运,26.0,26.0,17.06,1.55,24.56,-0.4,-2.2,21.72,20.65
142,物流行业,002010,传化智联,176.0,175.0,22.29,1.0,6.3,-1.9,15.6,25.0,42.21
143,物流行业,001331,胜通能源,29.0,7.0,24.75,1.95,10.39,-0.9,4.7,-2.08,31.93
144,物流行业,002889,东方嘉盛,57.0,38.0,32.7,2.36,15.1,-0.7,3.4,4.3,5.1
145,物流行业,603535,嘉诚国际,59.0,55.0,23.72,2.33,11.59,-0.3,5.8,23.8,44.28
146,物流行业,603066,音飞储存,36.0,36.0,27.47,2.54,12.18,-0.7,1.5,12.81,14.84
147,物流行业,002468,申通快递,198.0,193.0,20.96,2.03,12.98,2.5,12.4,16.7,28.53
148,物流行业,002769,普路通,32.0,28.0,25.86,2.71,8.6,-1.8,4.5,25.96,22.53
149,物流行业,300873,海晨股份,48.0,35.0,20.89,1.56,20.98,-0.6,5.5,4.76,23.65
150,物流行业,605050,福然德,82.0,82.0,22.45,1.93,16.65,0.7,24.9,50.05,74.21
151,物流行业,600794,保税科技,56.0,56.0,45.3,2.14,4.68,-2.4,6.1,-20.14,28.89
152,珠宝首饰,300945,曼卡龙,51.0,47.0,29.85,3.17,19.3,-6.3,-27.7,61.58,72.69
153,珠宝首饰,002345,潮宏基,120.0,117.0,15.87,3.43,13.29,-0.6,-16.5,55.17,142.81
154,珠宝首饰,603900,莱绅通灵,35.0,34.0,30.47,1.78,9.94,-2.0,-23.4,70.1,82.1
155,珠宝首饰,605599,菜百股份,123.0,123.0,9.62,3.24,15.67,-0.5,-8.6,36.14,48.82
156,珠宝首饰,002867,周大生,144.0,143.0,14.28,2.44,13.17,0.6,-5.7,5.23,-4.46
157,珠宝首饰,002731,萃华珠宝,34.0,30.0,9.84,1.88,13.13,-1.6,-8.1,38.47,40.68
158,珠宝首饰,600916,中国黄金,140.0,140.0,25.97,2.0,8.3,-1.9,-1.2,0.6,0.6
159,珠宝首饰,000026,飞亚达,70.0,63.0,38.85,2.14,17.75,1.2,44.2,75.25,74.02
160,旅游酒店,600258,首旅酒店,158.0,158.0,27.68,1.38,14.02,0.5,2.0,-1.87,-1.12
161,旅游酒店,000888,峨眉山Ａ,73.0,73.0,31.17,2.88,13.89,-1.6,-3.0,0.94,7.4
162,旅游酒店,002159,三特索道,28.0,22.0,22.82,2.04,15.48,-0.2,1.3,1.24,1.11
163,旅游酒店,603199,九华旅游,40.0,40.0,14.53,2.65,36.04,-0.3,-3.8,-5.46,9.01
164,旅游酒店,002033,丽江股份,49.0,49.0,35.31,2.05,8.85,-0.8,1.3,-0.23,3.99
165,旅游酒店,605108,同庆楼,50.0,50.0,24.35,2.24,19.39,-0.8,-5.0,-6.37,-20.42
166,农牧饲渔,002982,湘佳股份,34.0,21.0,24.34,2.1,15.97,-1.2,-4.3,11.67,31.98
167,农牧饲渔,002385,大北农,187.0,153.0,34.81,2.15,4.24,-1.8,3.7,6.1,0.46
168,农牧饲渔,603363,傲农生物,103.0,63.0,11.8,3.52,3.9,-1.2,4.3,6.17,11.86
169,农牧饲渔,603477,巨星农牧,117.0,117.0,22.6,3.8,22.5,-0.8,1.2,9.17,30.72
170,农牧饲渔,002100,天康生物,93.0,93.0,15.64,1.36,6.67,-0.9,4.5,9.69,7.27
171,农牧饲渔,603717,天域生物,23.0,23.0,41.41,4.28,7.7,-0.6,7.7,17.14,-2.36
172,农牧饲渔,300761,立华股份,168.0,122.0,20.35,1.87,19.8,-0.6,0.4,3.14,5.64
173,农牧饲渔,002124,天邦食品,72.0,64.0,14.22,1.9,3.21,-0.6,6.6,-6.88,16.49
174,农牧饲渔,603609,禾丰股份,81.0,81.0,17.16,1.24,8.81,-0.5,3.6,5.85,3.5
175,农牧饲渔,002772,众兴菌业,33.0,32.0,16.89,1.01,8.27,-1.1,1.0,10.55,16.95
176,农牧饲渔,002746,仙坛股份,55.0,45.0,28.49,1.22,6.33,-1.2,6.9,6.53,4.43
177,农牧饲渔,000048,京基智农,87.0,87.0,19.51,2.07,16.43,-1.3,2.0,8.84,-6.63
178,农牧饲渔,601952,苏垦农发,137.0,137.0,32.19,2.02,9.93,-0.8,3.4,1.32,3.97
179,农牧饲渔,300673,佩蒂股份,40.0,26.0,44.72,2.26,15.95,-1.6,-9.9,8.71,-8.06
180,农牧饲渔,600313,农发种业,70.0,70.0,33.96,3.57,6.46,-1.2,2.5,2.69,-4.0
181,农牧饲渔,300967,晓鸣股份,38.0,25.0,9.62,5.18,20.24,-1.8,0.6,5.78,75.93
182,农牧饲渔,832419,路斯股份,23.0,21.0,35.35,4.18,22.65,-0.8,-16.4,-3.46,55.86
183,农牧饲渔,603182,嘉华股份,23.0,13.0,16.34,2.13,14.19,-0.1,5.9,11.56,24.36
184,农牧饲渔,600371,万向德农,28.0,28.0,30.45,5.0,9.43,-0.6,3.6,1.72,11.32
185,农牧饲渔,839371,欧福蛋业,23.0,21.0,33.19,4.15,11.03,-0.2,-8.1,-4.74,63.13
186,农牧饲渔,603231,索宝蛋白,33.0,18.0,18.59,1.78,17.24,-0.2,4.5,6.74,7.47
187,农牧饲渔,600354,敦煌种业,35.0,35.0,13.61,4.86,6.6,-0.6,4.9,10.57,11.32
188,农牧饲渔,603151,邦基科技,45.0,22.0,40.18,3.55,26.5,1.0,78.5,100.0,169.17
189,农牧饲渔,300138,晨光生物,64.0,52.0,14.52,2.01,13.19,-1.0,18.9,19.53,53.2
190,农牧饲渔,600251,冠农股份,64.0,64.0,8.59,1.71,8.21,-0.5,9.6,12.5,13.59
191,农牧饲渔,600965,福成股份,42.0,42.0,44.22,1.98,5.19,-0.2,1.8,-0.19,19.35
192,农牧饲渔,001338,永顺泰,60.0,28.0,21.27,1.71,12.07,-1.5,-2.0,0.84,13.8
193,农牧饲渔,600359,新农开发,28.0,28.0,23.03,3.96,7.32,-0.2,3.7,8.15,14.24
194,农牧饲渔,002891,中宠股份,167.0,167.0,45.88,6.05,55.35,-5.4,-19.5,3.13,54.6
195,农牧饲渔,600540,新赛股份,30.0,30.0,41.47,5.99,5.23,-0.2,7.0,19.31,31.73
196,农牧饲渔,605296,神农集团,186.0,186.0,20.34,3.75,35.7,0.4,6.0,24.18,27.94
197,贵金属,001337,四川黄金,103.0,71.0,26.78,7.07,24.38,-2.2,-1.9,-4.45,18.52
198,贵金属,002237,恒邦股份,142.0,113.0,22.71,1.51,12.3,-2.1,-1.5,10.45,24.2
199,房地产开发,600325,华发股份,136.0,136.0,40.47,0.71,4.89,-0.6,0.6,-5.35,-12.54
200,房地产开发,000042,中洲控股,55.0,55.0,9.95,1.59,8.23,-0.9,19.1,18.88,85.91
201,房地产开发,600675,中华企业,185.0,185.0,10.06,1.25,3.03,-0.4,3.8,7.75,8.9
202,房地产开发,600638,新黄浦,42.0,42.0,13.43,0.91,6.15,-0.8,2.3,18.36,21.37
203,房地产开发,000718,苏宁环球,70.0,52.0,37.18,0.75,2.29,-0.4,3.6,3.6,-2.54
204,房地产开发,002314,南山控股,80.0,40.0,8.18,0.88,2.95,-0.7,13.9,29.26,24.37
205,房地产开发,000090,天健集团,70.0,70.0,43.31,0.62,3.73,-0.6,8.4,-0.27,-6.73
206,房地产开发,600064,XD南京高,136.0,136.0,4.9,0.72,7.82,-0.1,4.5,9.19,4.95
207,房地产开发,600510,黑牡丹,54.0,54.0,35.55,0.53,5.26,-1.4,1.0,0.19,11.63
208,房地产开发,000573,粤宏远Ａ,27.0,27.0,6.01,1.63,4.25,0.1,5.7,4.17,44.56
209,房地产开发,600736,苏州高新,64.0,64.0,10.93,0.87,5.57,-0.5,4.3,1.09,-9.85
210,房地产开发,601512,中新集团,118.0,118.0,11.44,0.82,7.92,-0.2,8.8,10.03,4.64
211,房地产开发,600639,浦东金桥,124.0,94.0,30.06,0.86,11.03,-0.3,3.8,-1.78,-0.63
212,房地产开发,000514,渝 开 发,51.0,51.0,7.14,1.35,6.1,-0.0,34.7,33.04,47.93
213,房地产开发,600173,卧龙新能,46.0,46.0,31.93,1.22,6.63,-2.0,7.3,0.61,66.16
214,房地产开发,600724,宁波富达,71.0,71.0,30.67,2.59,4.98,-0.3,9.9,8.61,-20.77
215,房地产开发,000965,天保基建,49.0,49.0,12.28,0.89,4.5,-0.3,14.8,-14.62,48.49
216,电源设备,002255,海陆重工,75.0,57.0,25.35,1.77,8.91,-3.8,-1.3,-6.35,61.87
217,电源设备,002630,ST华西,31.0,28.0,46.59,19.32,2.66,-2.0,-1.1,-35.75,-23.56
218,电源设备,688411,海博思创,160.0,32.0,42.53,4.16,88.7,-1.7,15.8,28.87,385.01
219,电源设备,301590,优优绿能,64.0,12.0,25.9,3.38,151.71,-2.6,-3.2,71.27,71.27
220,电源设备,600475,华光环能,139.0,137.0,26.99,1.62,14.63,-0.7,44.3,70.81,68.24
221,电源设备,688551,科威尔,25.0,25.0,31.18,1.99,30.44,-0.3,5.5,16.71,9.64
222,电源设备,002518,科士达,132.0,128.0,29.66,3.05,22.8,-2.1,3.2,6.29,1.48
223,电源设备,301386,未来电器,32.0,10.0,40.31,2.24,23.02,-0.7,8.2,18.39,10.98
224,电源设备,301327,华宝新能,102.0,28.0,29.85,1.65,58.81,0.6,19.5,31.4,7.71
225,电源设备,300693,盛弘股份,97.0,83.0,33.39,5.61,31.41,-1.9,4.7,7.68,17.61
226,电源设备,300105,龙源技术,39.0,39.0,23.89,2.06,7.75,-2.0,4.6,19.16,1.59
227,食品饮料,002695,煌上煌,69.0,63.0,38.87,2.51,12.18,-0.1,24.9,22.44,46.44
228,食品饮料,603027,千禾味业,125.0,117.0,19.41,3.27,12.02,-0.7,2.7,6.02,0.41
229,食品饮料,600882,妙可蓝多,147.0,147.0,44.57,3.27,28.57,-1.3,-12.0,9.63,60.28
230,食品饮料,002570,贝因美,67.0,67.0,39.37,4.18,6.18,-3.9,-1.0,-14.17,48.22
231,食品饮料,839273,一致魔芋,40.0,26.0,44.04,6.59,38.62,-1.3,-13.4,-14.79,165.48
232,食品饮料,603697,有友食品,54.0,54.0,26.64,3.09,12.45,-1.6,-19.3,-7.45,25.78
233,食品饮料,002557,洽洽食品,115.0,114.0,37.1,2.27,22.5,-2.4,-1.7,-1.52,-18.4
234,食品饮料,002852,道道全,39.0,32.0,9.45,1.79,11.23,-1.1,10.4,21.92,38.87
235,食品饮料,002507,涪陵榨菜,154.0,153.0,14.12,1.81,13.26,-0.4,1.2,3.01,-2.77
236,食品饮料,603866,桃李面包,90.0,90.0,26.84,1.8,5.62,-0.5,2.2,1.62,-12.83
237,食品饮料,002582,好想你,44.0,33.0,27.53,1.39,9.65,-1.4,-8.1,-12.06,32.69
238,食品饮料,605016,百龙创园,94.0,94.0,27.48,5.19,22.38,0.7,2.2,61.97,73.16
239,食品饮料,001215,千味央厨,28.0,28.0,32.73,1.52,28.74,-0.2,-5.1,6.52,-5.8
240,食品饮料,002661,克明食品,35.0,33.0,10.27,1.54,10.57,-0.4,2.4,6.87,8.07
241,食品饮料,600305,恒顺醋业,87.0,87.0,38.47,2.66,7.84,-0.9,1.7,0.51,-0.25
242,食品饮料,600872,中炬高新,150.0,149.0,20.75,2.74,19.23,-0.2,-0.4,-5.95,-10.69
243,食品饮料,002216,三全食品,101.0,72.0,12.08,2.31,11.44,-0.2,-0.2,0.17,-2.05
244,食品饮料,603317,天味食品,123.0,123.0,41.29,3.03,11.55,-1.2,0.6,-12.99,-9.38
245,食品饮料,300908,仲景食品,44.0,37.0,22.53,2.64,29.79,-0.5,-1.5,1.53,-0.17
246,食品饮料,603235,天新药业,126.0,42.0,14.4,2.77,28.66,-0.3,5.1,-3.55,15.59
247,食品饮料,300783,三只松鼠,107.0,75.0,11.22,3.55,26.63,-2.7,-4.9,-8.29,-26.93
248,食品饮料,600073,光明肉业,72.0,72.0,10.8,1.43,7.62,1.5,-8.2,-6.03,11.06
249,食品饮料,002597,金禾实业,131.0,130.0,13.5,1.77,22.96,-0.3,-6.6,-5.7,4.36
250,食品饮料,002626,金达威,120.0,120.0,24.59,2.89,19.59,-1.3,8.9,28.3,33.54
251,食品饮料,300973,立高食品,80.0,55.0,22.64,3.49,47.37,-0.8,-9.5,21.37,22.6
252,食品饮料,603043,广州酒家,90.0,90.0,44.29,2.47,15.86,-0.5,-0.5,1.47,-1.61
253,食品饮料,603170,宝立食品,50.0,50.0,21.53,3.76,12.5,-0.1,-5.5,-7.45,-16.23
