,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
50,半导体,605111,新洁能,130.0,130.0,30.05,3.23,31.33,-1.7,5.3,-0.7,-7.44
51,半导体,688252,天德钰,97.0,43.0,31.82,4.2,23.71,-0.7,8.3,4.04,-0.71
52,半导体,301050,雷电微力,125.0,106.0,45.36,4.15,51.05,-3.8,2.5,5.78,-0.64
53,半导体,688123,聚辰股份,118.0,118.0,29.56,5.17,74.4,-1.3,0.5,11.21,27.79
54,半导体,600360,*ST华微,78.0,78.0,35.59,2.32,8.14,-6.7,5.7,19.88,79.3
55,银行,603323,苏农银行,112.0,112.0,6.39,0.62,5.57,-0.5,0.5,22.42,19.78
56,银行,002936,郑州银行,196.0,145.0,4.83,0.44,2.16,-3.2,8.0,18.03,3.85
57,银行,001227,兰州银行,146.0,108.0,6.55,0.49,2.57,-1.7,6.2,15.25,8.9
58,银行,601528,瑞丰银行,114.0,100.0,6.69,0.62,5.79,-0.8,-0.7,16.5,6.63
59,银行,601860,紫金银行,113.0,110.0,6.73,0.58,3.1,-0.9,6.2,16.98,12.73
60,银行,600928,西安银行,177.0,176.0,6.23,0.53,3.99,-0.6,4.5,19.82,13.68
61,银行,002807,江阴银行,119.0,118.0,8.3,0.65,4.82,-2.2,2.6,15.87,16.14
62,银行,600908,无锡银行,136.0,124.0,5.52,0.64,6.21,-2.2,3.3,17.84,9.14
63,银行,002839,张家港行,112.0,112.0,4.99,0.64,4.59,-0.6,1.3,15.62,10.07
64,银行,601187,厦门银行,195.0,95.0,7.55,0.77,7.39,-2.0,19.8,24.41,34.85
65,商业百货,600682,南京新百,102.0,88.0,19.77,0.58,7.55,0.8,8.5,19.27,10.7
66,商业百货,600738,丽尚国潮,43.0,43.0,18.4,2.19,5.69,0.4,2.7,5.96,14.72
67,商业百货,600729,重庆百货,126.0,55.0,8.14,1.65,28.61,-0.6,2.8,-7.26,2.58
68,商业百货,000785,居然智家,197.0,187.0,23.32,0.97,3.17,-0.3,5.7,-5.65,-11.2
69,商业百货,600694,大商股份,68.0,67.0,6.42,0.78,19.56,0.1,1.1,-14.1,-15.18
70,商业百货,000501,武商集团,74.0,74.0,12.91,0.67,9.57,0.0,12.2,3.46,-6.73
71,商业百货,603101,汇嘉时代,37.0,37.0,16.48,2.69,7.97,-0.9,-2.4,3.1,-14.12
72,商业百货,603708,家家悦,67.0,67.0,11.76,2.82,10.46,-0.3,3.1,-7.43,-7.52
73,商业百货,002251,步步高,130.0,73.0,27.27,1.62,4.83,-4.5,-2.8,-27.8,22.28
74,商业百货,600785,新华百货,27.0,27.0,8.54,1.2,12.11,-0.7,3.9,-2.65,-5.54
75,商业百货,000715,中兴商业,33.0,33.0,40.5,1.73,6.12,0.1,13.3,12.92,16.13
76,商业百货,600814,杭州解百,58.0,57.0,16.69,1.6,7.88,-0.5,4.8,-3.43,-3.31
77,商业百货,002818,富森美,96.0,38.0,16.16,1.75,12.77,-0.1,2.2,-5.62,-10.45
78,商业百货,600693,东百集团,51.0,51.0,32.52,1.46,5.92,-1.1,-0.7,-4.98,-15.06
79,商业百货,002697,红旗连锁,76.0,60.0,12.2,1.71,5.62,-0.2,6.8,-13.14,-3.1
80,商业百货,000417,合百集团,45.0,44.0,14.79,0.95,5.71,-1.3,4.6,-5.93,-8.93
81,商业百货,600827,百联股份,172.0,154.0,22.26,0.86,9.62,0.2,4.7,-1.23,-11.99
82,商业百货,600778,友好集团,21.0,21.0,25.2,8.74,6.66,-0.3,7.9,3.1,-26.73
83,商业百货,002416,爱施德,149.0,147.0,29.58,2.65,12.04,-3.0,8.4,8.57,-23.65
84,商业百货,600858,银座股份,29.0,29.0,10.18,1.09,5.66,-0.7,5.4,8.22,2.35
85,商业百货,601010,文峰股份,49.0,49.0,40.72,1.13,2.64,-2.3,-6.0,-15.38,-1.12
86,商业百货,002419,天虹股份,67.0,67.0,11.17,1.61,5.77,-0.4,9.9,11.18,-0.52
87,商业百货,600790,轻纺城,57.0,57.0,47.9,0.93,3.87,-0.2,7.5,2.65,6.32
88,商业百货,002344,海宁皮城,58.0,58.0,24.32,0.69,4.53,-0.6,5.8,7.6,-2.58
89,商业百货,601116,三江购物,64.0,64.0,22.58,2.02,11.67,0.3,9.2,10.62,9.27
90,小金属,688190,云路股份,115.0,115.0,36.29,4.57,95.45,-0.5,12.4,2.76,4.47
91,小金属,000962,东方钽业,91.0,90.0,40.17,3.48,17.98,-1.3,10.6,20.59,32.01
92,小金属,600281,华阳新材,38.0,38.0,9.62,23.75,7.39,-1.1,1.8,124.62,125.99
93,小金属,300224,正海磁材,126.0,125.0,45.21,3.49,15.0,-6.5,2.1,22.35,23.86
94,小金属,301026,浩通科技,44.0,31.0,44.78,2.99,28.01,-2.0,5.3,36.97,44.83
95,小金属,600459,贵研铂业,123.0,122.0,15.15,1.73,16.22,-2.6,5.2,27.12,20.24
96,小金属,000795,英洛华,126.0,126.0,45.71,4.81,11.1,-5.8,-2.6,5.61,15.5
97,小金属,600456,XD宝钛股,149.0,149.0,45.98,2.18,31.24,-3.4,5.9,0.45,11.33
98,小金属,600301,华锡有色,143.0,62.0,23.32,3.45,22.63,-1.2,13.9,13.66,33.04
99,航空机场,002928,华夏航空,113.0,113.0,34.34,3.27,8.81,-0.7,8.1,17.94,13.53
100,航空机场,000089,深圳机场,146.0,146.0,22.45,1.3,7.13,0.0,3.2,6.74,5.32
101,航空机场,600897,厦门空港,62.0,62.0,12.3,1.39,14.9,-0.4,3.0,6.13,-0.07
102,航空机场,000099,中信海直,173.0,173.0,47.29,3.25,22.24,-2.3,4.2,-0.09,-15.24
103,装修装饰,603929,亚翔集成,82.0,82.0,25.07,4.83,38.53,0.7,28.8,26.87,44.15
104,装修装饰,601886,江河集团,82.0,82.0,14.12,1.16,7.2,-0.5,31.1,26.32,44.0
105,装修装饰,605287,德才股份,22.0,22.0,12.48,1.39,15.62,-0.4,12.5,30.82,28.56
106,装修装饰,603408,建霖家居,52.0,52.0,10.54,1.63,11.62,-0.2,3.8,4.22,-3.41
107,装修装饰,002375,亚厦股份,55.0,54.0,20.58,0.69,4.1,-0.4,9.3,13.89,8.18
108,装修装饰,002081,金 螳 螂,99.0,99.0,11.59,0.73,3.74,-0.3,9.4,15.79,7.78
109,装修装饰,000055,方大集团,46.0,29.0,35.04,0.76,4.31,-0.7,6.4,11.37,10.8
110,互联网服务,300226,上海钢联,90.0,87.0,43.47,4.42,28.3,-1.6,35.0,41.78,23.74
111,互联网服务,002373,千方科技,171.0,149.0,19.31,1.49,10.8,1.1,24.1,29.5,6.51
112,互联网服务,002649,博彦科技,85.0,80.0,29.8,2.08,14.6,-2.8,9.6,22.48,22.18
113,互联网服务,002315,焦点科技,171.0,109.0,38.08,7.02,53.77,1.8,33.2,38.44,30.73
114,互联网服务,002380,科远智慧,58.0,34.0,23.9,2.55,24.26,-1.2,3.9,3.41,31.56
115,互联网服务,300634,彩讯股份,123.0,119.0,41.99,4.46,27.36,-2.5,5.0,16.87,26.2
116,互联网服务,603613,国联股份,166.0,166.0,15.42,2.07,23.09,-2.4,-1.9,0.0,-12.9
117,互联网服务,300532,今天国际,55.0,53.0,19.81,3.23,12.22,-1.1,5.7,10.29,7.95
118,互联网服务,002264,新 华 都,47.0,43.0,12.6,2.4,6.52,-0.7,0.6,4.32,5.5
119,互联网服务,301381,赛维时代,82.0,40.0,43.73,3.2,20.39,-0.3,3.1,-1.35,-10.41
120,互联网服务,600410,华胜天成,108.0,108.0,18.19,2.37,9.83,-0.9,9.3,24.75,35.96
121,软件开发,603859,能科科技,92.0,92.0,46.84,3.12,37.51,1.4,33.5,28.99,25.54
122,软件开发,688588,凌志软件,60.0,60.0,22.72,4.8,14.89,-0.6,13.8,26.29,9.4
123,软件开发,002322,理工能科,49.0,47.0,37.59,1.74,12.89,-0.3,8.1,3.62,5.31
124,软件开发,603508,思维列控,108.0,108.0,21.23,2.46,28.25,-1.6,5.6,11.7,25.06
125,软件开发,301195,北路智控,49.0,18.0,29.12,2.09,36.99,-0.2,6.9,17.5,17.58
126,软件开发,600728,佳都科技,119.0,119.0,24.75,1.54,5.59,-2.5,7.5,19.7,19.44
127,软件开发,301221,光庭信息,48.0,32.0,49.47,2.42,51.34,-1.3,5.5,14.22,6.12
128,软件开发,688570,天玛智控,91.0,40.0,42.3,2.14,21.0,-0.1,9.4,13.64,11.23
129,软件开发,430425,乐创技术,17.0,14.0,47.8,7.03,24.15,-0.5,-3.2,40.73,86.63
130,家电行业,003023,彩虹集团,24.0,24.0,19.15,1.55,22.65,0.4,12.8,22.76,29.5
131,家电行业,301362,民爆光电,47.0,13.0,19.68,1.97,45.34,-0.2,17.1,23.85,21.39
132,家电行业,600261,阳光照明,48.0,48.0,19.99,1.41,3.58,-0.5,10.2,20.54,14.38
133,家电行业,603355,莱克电气,135.0,134.0,14.79,2.66,23.51,-0.4,5.1,2.8,3.8
134,家电行业,002959,小熊电器,76.0,74.0,14.71,2.8,48.61,0.1,7.7,9.63,3.6
135,家电行业,300272,开能健康,40.0,30.0,40.77,3.54,7.01,-1.0,4.8,21.07,14.73
136,家电行业,603515,欧普照明,139.0,138.0,24.65,2.24,18.71,-0.2,15.1,27.8,20.24
137,家电行业,002508,老板电器,185.0,183.0,13.63,1.68,19.62,-1.1,5.1,-6.35,-6.26
138,家电行业,002668,TCL智家,108.0,108.0,8.98,3.98,10.0,-0.8,3.8,-4.85,-23.78
139,家电行业,002543,万和电气,88.0,79.0,12.34,1.86,11.9,-0.3,1.4,21.3,19.0
140,家电行业,603519,立霸股份,34.0,34.0,24.24,3.04,12.64,-0.6,4.6,10.88,16.71
141,家电行业,603868,飞科电器,164.0,164.0,22.6,5.46,37.55,0.2,3.7,12.09,-8.46
142,家电行业,301187,欧圣电气,70.0,18.0,28.46,4.9,27.48,-1.0,6.1,24.4,14.74
143,家电行业,603311,金海高科,27.0,27.0,15.59,2.05,11.55,-0.3,10.5,20.94,17.02
144,家电行业,603303,得邦照明,59.0,59.0,23.92,1.81,12.41,-0.2,5.7,12.1,12.41
145,家电行业,002035,华帝股份,55.0,51.0,13.04,1.52,6.54,-1.4,5.8,2.67,-7.23
146,家电行业,002242,九阳股份,77.0,77.0,18.97,2.23,10.04,-0.3,8.5,10.57,-1.67
147,家电行业,688696,极米科技,75.0,75.0,29.84,2.5,106.8,-0.5,-10.0,-17.33,8.96
148,家电行业,300824,北鼎股份,41.0,40.0,36.71,5.68,12.56,-0.8,2.8,22.3,30.02
149,家电行业,000521,长虹美菱,78.0,66.0,10.74,1.32,7.58,-0.9,8.3,2.71,-3.19
150,家电行业,300160,秀强股份,48.0,47.0,14.17,1.88,6.17,0.1,14.9,17.97,15.54
151,家电行业,002011,盾安环境,125.0,107.0,14.36,2.18,11.73,-0.6,4.3,-3.06,8.51
152,家电行业,300247,融捷健康,32.0,32.0,26.01,2.94,4.01,-1.1,4.2,16.57,12.01
153,家电行业,002705,新宝股份,121.0,120.0,12.23,1.5,14.88,1.4,8.5,16.25,2.27
154,家电行业,603075,热威股份,86.0,9.0,31.32,4.55,21.42,-0.0,10.4,12.68,19.46
155,家电行业,002860,星帅尔,47.0,46.0,18.31,2.11,13.09,-0.6,8.9,25.74,34.81
156,家电行业,605365,立达信,74.0,74.0,26.99,2.04,14.79,-0.7,-0.8,11.37,-3.21
157,家电行业,605555,德昌股份,79.0,79.0,24.23,2.66,16.23,-1.0,3.5,6.43,-0.92
158,家电行业,000404,长虹华意,50.0,50.0,12.57,1.26,7.25,-1.0,9.5,9.19,2.11
159,家电行业,603551,奥普科技,45.0,45.0,22.07,3.6,11.48,-0.0,11.6,21.1,13.1
160,家电行业,002052,同洲电子,80.0,78.0,15.92,37.6,10.73,-5.8,3.1,37.04,72.51
161,家电行业,600336,澳柯玛,56.0,56.0,34.01,2.27,7.05,-0.4,5.7,15.57,4.29
162,家电行业,603219,富佳股份,84.0,84.0,39.32,5.44,14.9,-0.1,8.3,7.66,6.66
163,家电行业,001387,雪祺电气,26.0,16.0,34.33,2.16,14.28,-0.2,9.4,18.51,4.46
164,家电行业,600983,惠而浦,83.0,83.0,17.99,3.25,10.88,-1.1,10.0,22.25,21.56
165,家电行业,300403,汉宇集团,91.0,64.0,40.91,4.48,15.08,-3.5,7.5,-4.86,52.32
166,家电行业,603579,荣泰健康,49.0,49.0,28.04,2.5,27.78,0.3,25.9,22.22,96.33
167,家电行业,300217,东方电热,77.0,64.0,42.98,1.87,5.22,-2.4,4.4,23.99,16.52
168,家电行业,002420,毅昌科技,26.0,26.0,30.17,4.52,6.42,0.4,9.7,10.69,21.59
169,家电行业,000016,深康佳Ａ,118.0,79.0,31.24,5.0,4.92,-0.8,4.5,2.5,-10.87
170,家电行业,603726,朗迪集团,33.0,32.0,21.91,2.61,17.66,-0.4,16.2,20.3,14.6
171,家电行业,601956,东贝集团,42.0,42.0,23.19,1.69,6.75,-2.6,-2.7,11.02,42.71
172,家电行业,000541,佛山照明,101.0,81.0,38.83,1.55,6.55,-1.3,8.8,4.63,7.73
173,家电行业,831768,拾比佰,13.0,9.0,29.47,1.94,11.59,0.1,1.8,5.56,56.62
174,家电行业,603112,华翔股份,93.0,87.0,17.43,2.37,17.2,-1.1,1.8,13.31,38.93
175,家电行业,873339,恒太照明,24.0,16.0,36.02,4.11,10.92,-0.1,-7.1,-0.18,40.36
176,家电行业,002290,禾盛新材,73.0,73.0,35.78,8.52,29.39,-1.5,-5.9,15.3,71.87
177,医疗器械,300595,欧普康视,164.0,122.0,25.52,3.52,18.26,2.0,21.3,26.28,-2.51
178,医疗器械,688606,奥泰生物,56.0,56.0,22.92,1.47,70.8,0.1,7.7,9.75,14.51
179,医疗器械,301580,爱迪特,51.0,34.0,40.6,2.58,47.66,0.7,23.2,37.51,16.13
180,医疗器械,688050,爱博医疗,140.0,137.0,37.8,5.25,72.37,0.7,1.7,-11.32,-20.19
181,医疗器械,603301,振德医疗,58.0,58.0,28.43,1.05,21.87,0.3,9.0,7.79,2.48
182,医疗器械,688273,麦澜德,32.0,12.0,20.21,2.46,32.22,0.1,16.8,21.72,40.21
183,医疗器械,002030,达安基因,92.0,92.0,43.29,1.16,6.53,-0.3,10.5,18.3,14.96
184,医疗器械,688016,心脉医疗,126.0,126.0,24.23,3.3,101.93,-1.1,15.2,19.82,-6.92
185,医疗器械,300685,艾德生物,93.0,92.0,25.6,5.14,23.66,-0.9,9.6,15.41,5.16
186,医疗器械,300653,正海生物,39.0,39.0,36.64,4.68,21.68,-0.3,8.4,13.45,3.98
187,医疗器械,688029,南微医学,144.0,144.0,22.4,3.79,76.76,-0.3,15.8,33.84,15.27
188,医疗器械,300482,万孚生物,109.0,97.0,14.36,2.0,22.57,-0.5,6.2,8.88,2.54
189,医疗器械,300314,戴维医疗,38.0,19.0,41.6,3.22,13.04,-0.7,6.0,11.26,16.74
190,医疗器械,688389,普门科技,58.0,58.0,26.98,2.92,13.52,-0.5,6.6,0.6,-7.46
191,医疗器械,688289,圣湘生物,125.0,125.0,34.12,1.74,21.61,-0.6,7.2,14.4,-3.66
192,医疗器械,688139,海尔生物,103.0,103.0,23.27,2.38,32.28,-0.0,4.5,2.7,-7.08
193,医疗器械,300562,乐心医疗,35.0,26.0,37.75,3.5,15.93,-0.9,11.9,17.91,8.15
194,医疗器械,688236,春立医疗,77.0,58.0,32.99,2.66,19.98,0.0,21.6,43.12,56.09
195,医疗器械,600529,山东药玻,151.0,151.0,16.87,1.88,22.74,-0.0,6.8,3.27,-10.65
196,医疗器械,688366,昊海生科,125.0,104.0,34.46,2.24,53.39,-0.1,3.9,2.26,-11.0
197,医疗器械,688338,赛科希德,28.0,28.0,30.47,1.74,26.56,-0.1,10.6,11.32,11.27
198,医疗器械,300206,理邦仪器,73.0,42.0,27.9,3.72,12.53,-0.2,8.5,13.09,14.22
199,医疗器械,688075,安旭生物,51.0,51.0,37.55,1.0,40.22,-0.4,8.6,10.65,11.47
200,医疗器械,603309,维力医疗,41.0,41.0,17.25,2.26,13.88,-0.2,11.1,23.71,20.91
201,医疗器械,301367,瑞迈特,75.0,47.0,25.98,2.61,83.43,-0.3,1.8,8.66,33.27
202,医疗器械,002817,黄山胶囊,24.0,23.0,31.28,2.55,7.88,-0.2,8.8,19.58,27.1
203,医疗器械,300406,九强生物,84.0,61.0,25.32,2.21,14.38,-0.4,6.9,1.34,10.96
204,医疗器械,301087,可孚医疗,74.0,69.0,20.37,1.6,35.63,-0.5,6.0,13.0,4.21
205,医疗器械,688677,海泰新光,48.0,48.0,25.73,3.78,40.08,-0.0,-1.4,27.6,8.12
206,医疗器械,300298,三诺生物,125.0,101.0,43.35,3.93,22.32,-0.6,-0.3,2.81,-12.78
207,医疗器械,002432,九安医疗,185.0,174.0,17.33,0.87,38.92,-0.7,7.6,1.88,-4.14
208,医疗器械,300453,三鑫医疗,44.0,30.0,20.27,3.41,8.34,-1.0,3.2,4.38,14.88
209,医疗器械,002950,奥美医疗,58.0,41.0,16.65,1.66,9.1,-0.3,6.6,7.57,4.96
210,医疗器械,603205,健尔康,46.0,12.0,40.13,3.28,29.64,-0.6,-0.5,-11.2,1.58
211,医疗器械,688410,山外山,49.0,35.0,32.84,2.87,15.13,-0.9,9.9,19.13,36.8
212,医疗器械,300439,美康生物,43.0,32.0,35.02,1.46,11.08,-0.5,8.5,1.74,7.36
213,医疗器械,300529,健帆生物,180.0,116.0,23.89,6.46,22.59,0.1,6.9,6.46,-20.9
214,医疗器械,688358,祥生医疗,36.0,36.0,21.51,2.65,31.93,-0.2,15.3,17.91,36.34
215,医疗器械,688581,安杰思,58.0,30.0,25.98,2.49,72.18,-0.9,16.8,23.13,23.77
216,医疗器械,002901,大博医疗,179.0,125.0,43.37,5.98,43.2,0.3,14.8,29.15,42.34
217,医疗器械,603014,威高血净,153.0,14.0,34.03,2.29,37.18,-1.7,0.9,40.3,40.3
218,医疗器械,300246,宝莱特,24.0,19.0,41.2,2.02,9.0,-0.3,19.5,40.85,36.57
219,医疗器械,603387,基蛋生物,43.0,43.0,16.74,1.63,8.49,-0.3,5.3,6.79,4.04
220,医疗器械,603987,康德莱,36.0,36.0,14.71,1.41,8.18,-0.4,10.1,16.36,16.36
221,医疗器械,605369,拱东医疗,43.0,43.0,39.25,2.58,19.52,-0.6,4.1,10.03,-1.31
222,医疗器械,600587,新华医疗,97.0,97.0,15.18,1.26,16.06,1.5,7.1,6.92,-2.07
223,医疗器械,002382,蓝帆医疗,64.0,64.0,20.92,0.8,6.4,0.5,16.6,39.13,24.76
224,医疗器械,688314,康拓医疗,29.0,29.0,30.16,4.5,35.71,-0.0,21.2,30.76,24.77
225,医疗器械,688301,奕瑞科技,176.0,176.0,30.78,4.02,87.99,-0.6,-0.1,4.87,30.22
226,医疗器械,688580,伟思医疗,42.0,42.0,31.81,2.67,44.14,-1.0,-1.7,20.63,62.82
227,环保行业,603797,联泰环保,29.0,29.0,13.23,0.87,4.88,-0.2,9.9,22.0,22.0
228,环保行业,688376,XD美埃科,53.0,20.0,31.73,2.93,39.59,-0.2,14.7,4.16,19.28
229,环保行业,603177,德创环保,20.0,20.0,45.26,5.22,9.62,-0.1,12.0,25.75,31.42
230,环保行业,688309,恒誉环保,16.0,16.0,48.37,2.16,20.0,-0.1,17.0,39.96,61.81
231,环保行业,002973,侨银股份,55.0,30.0,20.43,2.27,13.52,-0.9,-0.4,30.13,29.01
232,环保行业,300172,中电环保,38.0,30.0,32.76,2.04,5.67,-3.5,1.1,18.62,13.4
233,环保行业,301203,国泰环保,26.0,14.0,24.68,1.94,32.81,-0.3,7.4,12.71,14.16
234,环保行业,601033,永兴股份,140.0,37.0,17.84,1.38,15.59,-0.1,-3.5,3.73,12.48
235,环保行业,001230,劲旅环境,29.0,12.0,18.52,1.56,21.51,-1.2,4.9,21.59,32.29
236,环保行业,836263,中航泰达,23.0,17.0,37.1,4.02,16.33,0.1,12.2,20.25,114.3
237,环保行业,603817,海峡环保,35.0,35.0,19.21,1.15,6.1,-0.2,5.0,7.39,9.32
238,环保行业,603588,高能环境,98.0,98.0,10.95,1.07,6.46,-1.5,16.8,23.28,24.95
239,环保行业,301305,朗坤科技,45.0,23.0,14.56,1.23,18.55,-0.4,5.3,8.86,5.28
240,环保行业,300664,鹏鹞环保,42.0,42.0,7.86,0.98,5.58,-0.4,3.7,15.53,-4.29
241,环保行业,300140,节能环境,199.0,66.0,17.67,1.46,6.43,-0.2,8.2,20.64,8.43
242,环保行业,600388,龙净环保,154.0,154.0,20.86,1.54,12.16,-0.9,3.2,7.8,-1.7
243,环保行业,301081,严牌股份,23.0,22.0,47.68,2.08,10.36,-0.3,9.9,11.04,26.65
244,环保行业,601200,上海环境,111.0,111.0,17.68,0.99,8.24,-0.5,4.4,6.74,2.11
245,环保行业,600526,菲达环保,44.0,36.0,27.23,1.03,4.99,-0.5,4.8,7.31,13.67
246,环保行业,300692,中环环保,28.0,24.0,33.32,1.28,6.49,-0.7,3.2,15.69,15.28
247,环保行业,000551,创元科技,53.0,53.0,16.75,2.01,10.98,-0.7,7.4,16.68,11.13
248,环保行业,600874,创业环保,96.0,75.0,9.42,0.97,6.11,-0.6,5.5,10.09,5.34
249,环保行业,688057,金达莱,35.0,35.0,17.82,1.12,12.69,-0.1,8.3,20.63,16.96
250,环保行业,301175,中科环保,80.0,34.0,25.63,2.3,5.41,-1.5,4.4,6.71,2.66
251,环保行业,300815,玉禾田,76.0,74.0,11.86,1.85,19.19,-4.3,-2.2,25.34,26.08
252,环保行业,300864,南大环境,33.0,33.0,18.38,2.68,21.04,-0.0,7.8,10.1,4.57
253,环保行业,301109,军信股份,119.0,21.0,17.2,1.64,15.07,-1.3,-5.6,8.81,33.72
254,环保行业,000035,中国天楹,111.0,107.0,26.17,1.01,4.42,-1.2,2.3,0.23,-9.24
255,环保行业,601330,绿色动力,103.0,73.0,13.96,1.29,7.41,-0.6,2.6,5.41,12.96
256,环保行业,002034,旺能环境,75.0,75.0,9.35,1.14,17.29,-1.0,4.0,7.19,13.68
