,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
20,工程机械,600761,安徽合力,171.0,171.0,13.3,1.69,19.22,-0.0,11.5,27.88,12.73
21,工程咨询服务,600629,华建集团,102.0,100.0,42.44,1.97,10.53,0.4,29.0,27.02,15.71
22,工程咨询服务,300500,启迪设计,24.0,23.0,36.54,2.19,13.77,-0.3,16.0,37.01,31.64
23,工程咨询服务,000779,甘咨询,46.0,46.0,20.71,1.18,9.8,-0.2,5.7,13.56,20.25
24,工程咨询服务,603018,华设集团,59.0,59.0,25.36,1.14,8.59,-0.7,8.1,17.67,5.92
25,工程咨询服务,603357,设计总院,50.0,49.0,14.6,1.35,8.9,0.0,7.0,-3.05,1.37
26,工程咨询服务,000928,中钢国际,94.0,94.0,10.14,1.15,6.55,-0.8,3.1,11.02,7.91
27,工程咨询服务,603017,中衡设计,27.0,27.0,31.65,1.8,9.74,-2.5,-4.9,19.22,21.3
28,工程咨询服务,301167,建研设计,19.0,12.0,43.93,2.02,16.96,-0.2,10.3,28.78,34.28
29,工程咨询服务,002116,中国海诚,49.0,48.0,27.12,2.02,10.6,-0.5,3.5,8.27,9.62
30,工程咨询服务,003013,地铁设计,61.0,60.0,27.59,2.33,14.91,-0.1,4.0,-1.58,1.84
31,工程咨询服务,603909,建发合诚,27.0,27.0,33.19,2.51,10.29,-0.1,9.1,15.62,13.83
32,工程咨询服务,300492,华图山鼎,137.0,137.0,28.11,36.55,69.42,-1.0,6.5,7.33,33.96
33,工程建设,605598,上海港湾,59.0,58.0,41.04,3.26,23.96,-0.1,12.6,20.77,7.44
34,工程建设,002761,浙江建投,104.0,104.0,11.49,1.54,9.62,-0.3,7.8,15.21,10.19
35,工程建设,002060,广东建工,143.0,60.0,24.89,1.07,3.81,-0.4,8.9,6.72,8.24
36,工程建设,603843,*ST正平,20.0,20.0,34.09,5.2,2.84,-3.2,-20.2,-11.25,-21.33
37,工程建设,002051,中工国际,109.0,109.0,20.75,0.96,8.8,-0.9,8.0,11.68,9.45
38,工程建设,600512,腾达建设,39.0,38.0,16.42,0.62,2.42,-0.4,6.6,10.5,2.98
39,工程建设,600248,陕建股份,148.0,147.0,8.9,0.6,3.97,-0.3,6.1,-3.17,-9.57
40,工程建设,002062,宏润建设,63.0,58.0,17.29,1.29,5.12,0.8,15.3,8.02,2.2
41,工程建设,600502,安徽建工,85.0,85.0,6.85,0.78,4.97,-1.6,7.3,8.75,10.2
42,工程建设,836149,旭杰科技,12.0,10.0,34.61,7.3,16.41,0.4,4.5,22.92,42.57
43,工程建设,002135,东南网架,50.0,47.0,26.64,0.79,4.48,-0.4,5.2,9.27,7.18
44,工程建设,002140,东华科技,71.0,54.0,14.62,1.61,9.97,-0.6,9.7,-1.19,2.47
45,工程建设,600846,同济科技,71.0,71.0,20.19,1.7,11.31,0.2,9.7,29.26,31.21
46,工程建设,000498,山东路桥,94.0,88.0,9.4,0.63,6.04,-0.8,5.6,5.78,4.5
47,工程建设,600284,浦东建设,66.0,66.0,13.74,0.84,6.76,-0.3,-2.5,1.2,9.56
48,工程建设,600491,龙元建设,55.0,55.0,7.11,0.53,3.58,-1.1,-8.7,-1.92,-4.28
49,工程建设,002061,浙江交科,111.0,108.0,12.52,0.73,4.15,-0.9,4.5,9.79,4.8
50,工程建设,301098,金埔园林,18.0,14.0,29.3,1.35,9.58,-0.9,-0.6,19.75,21.27
51,工程建设,301058,中粮科工,59.0,59.0,40.12,2.82,11.58,-1.6,3.6,5.66,11.35
52,工程建设,000065,北方国际,120.0,110.0,17.02,1.23,11.24,-3.8,11.1,8.91,16.72
53,工程建设,300982,苏文电能,43.0,41.0,29.42,1.47,20.91,-0.7,19.1,39.77,12.3
54,工程建设,603098,森特股份,58.0,58.0,42.58,2.1,10.76,-0.3,10.9,9.91,12.67
55,工程建设,603163,圣晖集成,30.0,10.0,25.68,2.8,29.74,-0.1,8.5,10.72,15.18
56,工程建设,600667,太极实业,142.0,142.0,30.0,1.68,6.72,-0.5,7.5,5.33,-1.61
57,工程建设,601789,宁波建工,61.0,61.0,20.31,1.38,5.64,-1.0,1.6,10.59,29.95
58,工程建设,601133,柏诚股份,68.0,19.0,38.23,2.37,12.8,0.1,11.0,20.87,15.73
59,工程建设,603815,交建股份,50.0,50.0,37.62,2.15,8.03,-1.1,13.7,-0.62,44.17
60,钢铁行业,601003,柳钢股份,173.0,173.0,16.58,2.0,6.74,4.9,88.8,136.49,144.2
61,钢铁行业,300881,盛德鑫泰,42.0,22.0,21.02,4.2,37.77,-0.1,18.0,34.89,26.96
62,钢铁行业,000778,新兴铸管,155.0,152.0,28.2,0.61,3.9,0.2,10.5,16.07,2.09
63,钢铁行业,601969,海南矿业,161.0,159.0,25.06,2.31,8.04,-1.5,13.9,13.24,14.69
64,钢铁行业,002110,三钢闽光,108.0,108.0,35.88,0.56,4.46,1.3,24.6,21.53,34.34
65,钢铁行业,002443,金洲管道,36.0,36.0,33.9,1.05,6.84,0.2,9.8,20.42,20.42
66,钢铁行业,000923,河钢资源,95.0,91.0,18.82,0.98,14.51,-1.5,12.5,8.93,8.28
67,钢铁行业,600382,广东明珠,39.0,39.0,18.14,1.46,5.63,-0.6,3.3,30.32,30.63
68,钢铁行业,603878,武进不锈,32.0,32.0,26.09,1.24,5.64,-0.0,4.8,9.09,0.18
69,钢铁行业,600507,方大特钢,126.0,126.0,12.61,1.33,5.46,-0.2,26.1,34.15,35.82
70,钢铁行业,000655,金岭矿业,51.0,51.0,25.98,1.53,8.57,-2.3,20.9,28.49,39.35
71,钢铁行业,601686,友发集团,88.0,88.0,16.65,1.41,6.14,-0.5,6.8,17.4,18.76
72,钢铁行业,603995,甬金股份,66.0,66.0,15.84,1.19,17.95,-1.3,-6.9,2.57,0.9
73,钢铁行业,002075,沙钢股份,135.0,135.0,49.29,2.11,6.17,-3.4,6.0,4.75,-1.12
74,钢铁行业,002478,常宝股份,50.0,40.0,11.32,0.91,5.59,-0.7,5.5,5.47,10.26
75,钢铁行业,002756,永兴材料,187.0,134.0,24.36,1.52,34.6,1.9,9.9,16.66,-7.06
76,钢铁行业,605158,华达新材,44.0,44.0,28.06,1.77,8.56,-0.9,-3.2,8.22,-32.06
77,钢铁行业,001203,大中矿业,169.0,145.0,18.77,2.71,11.19,1.2,15.4,41.11,32.27
78,钢铁行业,833751,惠同新材,16.0,16.0,37.96,4.45,18.78,0.1,2.9,16.65,58.48
79,电网设备,300617,安靠智电,61.0,52.0,35.15,2.13,36.73,1.1,19.9,39.87,28.56
80,电网设备,002452,长高电新,48.0,40.0,35.61,1.98,7.68,-1.0,10.0,10.5,4.63
81,电网设备,688676,金盘科技,179.0,179.0,41.65,4.1,38.9,-1.5,19.7,30.1,-4.94
82,电网设备,834062,科润智控,23.0,16.0,47.32,3.1,11.95,-0.1,10.2,28.63,56.62
83,电网设备,002276,万马股份,154.0,152.0,46.92,2.67,15.14,-5.6,10.2,9.55,80.02
84,电网设备,002270,华明装备,159.0,159.0,23.24,5.05,17.77,-0.3,14.7,19.58,6.92
85,电网设备,300018,中元股份,42.0,33.0,39.88,3.23,8.62,-1.5,12.7,30.41,28.66
86,电网设备,002498,汉缆股份,121.0,121.0,21.11,1.47,3.63,-0.6,7.7,11.35,8.36
87,电网设备,002692,远程股份,37.0,37.0,43.13,3.16,5.2,-0.7,2.4,12.31,33.33
88,电网设备,603829,洛凯股份,29.0,29.0,26.06,2.76,18.2,-0.9,-0.7,32.56,36.23
89,电网设备,601096,宏盛华源,121.0,74.0,34.14,2.73,4.53,-0.4,7.9,9.42,4.62
90,电网设备,002346,柘中股份,60.0,54.0,10.25,2.27,13.66,-0.4,-0.7,9.72,45.47
91,电网设备,001208,华菱线缆,62.0,31.0,48.44,3.84,11.66,-1.0,9.5,15.45,29.27
92,电网设备,601126,四方股份,145.0,143.0,15.06,3.44,17.46,-0.5,7.9,10.51,7.51
93,电网设备,688663,新风光,44.0,44.0,39.52,3.37,31.58,-0.3,13.5,35.83,49.53
94,电网设备,600067,冠城新材,43.0,43.0,31.19,0.74,3.12,-0.6,8.0,33.91,17.74
95,电网设备,000682,东方电子,144.0,144.0,29.72,2.78,10.72,-0.0,12.4,12.49,0.47
96,电网设备,002533,金杯电工,76.0,66.0,13.85,1.92,10.3,-2.1,2.7,8.54,7.4
97,电网设备,603530,神马电力,119.0,117.0,43.48,7.19,27.48,-1.1,9.9,21.38,13.32
98,电网设备,002441,众业达,52.0,38.0,13.13,1.16,9.58,-0.5,9.1,22.66,28.07
99,电网设备,688517,金冠电气,21.0,21.0,27.15,2.73,15.18,-0.4,7.9,18.13,16.68
100,电网设备,002358,森源电气,50.0,50.0,29.57,1.53,5.36,-1.4,2.7,8.28,17.03
101,电网设备,603097,江苏华辰,37.0,36.0,44.24,3.61,22.24,-0.6,-4.1,6.56,-4.63
102,电网设备,688330,宏力达,38.0,38.0,45.61,1.0,27.23,-0.2,6.4,5.99,3.77
103,电网设备,002121,科陆电子,104.0,88.0,38.6,18.24,6.27,-2.2,26.4,38.72,44.14
104,电网设备,301310,鑫宏业,55.0,20.0,39.97,2.43,40.49,0.5,12.9,35.42,60.36
105,电网设备,605222,起帆电缆,65.0,65.0,23.21,1.44,15.73,-0.4,5.1,7.15,2.41
106,电网设备,605066,天正电气,39.0,39.0,28.69,2.29,7.74,-1.8,-0.9,12.17,34.14
107,电网设备,300286,安科瑞,58.0,41.0,27.96,2.72,23.27,-0.8,8.1,8.18,14.91
108,电网设备,603861,白云电器,50.0,49.0,34.41,1.46,10.24,-0.2,9.3,17.03,15.06
109,电网设备,002953,日丰股份,49.0,29.0,26.62,2.67,10.8,-0.4,5.3,6.4,8.43
110,电网设备,301439,泓淋电力,65.0,31.0,32.36,2.29,16.78,-0.5,13.2,23.75,23.84
111,电网设备,300882,万胜智能,48.0,45.0,32.89,4.08,16.87,-0.9,9.9,15.47,5.24
112,电网设备,600577,精达股份,164.0,164.0,32.68,2.86,7.62,-10.9,-3.9,21.14,5.25
113,电网设备,603312,西典新能,63.0,20.0,21.79,3.83,38.75,-0.3,9.6,3.64,22.9
114,电网设备,300360,炬华科技,83.0,81.0,11.9,2.12,16.19,-1.2,2.9,8.29,-1.1
115,电网设备,603050,科林电气,69.0,69.0,23.59,4.07,17.01,-0.2,2.2,19.54,23.17
116,电网设备,603897,长城科技,50.0,50.0,22.81,2.18,24.28,-0.6,4.5,16.06,10.36
117,电网设备,002546,新联电子,50.0,48.0,11.62,1.5,5.98,-2.0,1.4,38.75,42.04
118,电网设备,688616,西力科技,24.0,24.0,28.51,2.99,13.33,0.0,12.8,25.87,31.98
119,电网设备,301291,明阳电气,132.0,74.0,29.32,2.88,42.17,-1.5,4.7,6.49,-2.38
120,电网设备,301031,中熔电气,80.0,56.0,33.02,6.61,81.62,-0.1,5.8,-0.29,16.7
121,电网设备,920111,聚星科技,45.0,11.0,47.84,5.37,28.98,-0.2,7.5,4.02,22.18
122,电网设备,002706,良信股份,102.0,83.0,24.66,2.64,9.06,-0.6,7.1,18.59,21.29
123,电网设备,002298,中电鑫龙,53.0,47.0,31.21,2.56,7.12,-6.8,-8.1,50.85,33.83
124,电网设备,603556,海兴电力,132.0,132.0,23.48,1.91,27.23,-0.2,5.1,-7.57,-24.99
125,电机,000922,佳电股份,82.0,69.0,37.01,1.84,11.73,-1.3,6.9,16.37,4.92
126,电机,002576,通达动力,29.0,28.0,37.79,2.27,17.39,-0.6,6.5,26.75,1.93
127,电机,002801,微光股份,79.0,40.0,22.81,4.77,34.55,0.8,13.6,16.13,43.3
128,电机,002249,大洋电机,167.0,126.0,14.72,1.81,6.86,-3.3,3.9,13.58,19.51
129,电机,300907,康平科技,26.0,26.0,34.32,3.36,27.05,-1.0,-4.5,18.33,28.56
130,电机,603350,安乃达,45.0,17.0,36.05,3.54,39.0,-0.4,8.8,20.52,9.7
131,电机,603344,星德胜,50.0,14.0,30.23,2.5,25.82,-0.5,3.7,12.51,7.05
132,电机,603320,迪贝电气,28.0,28.0,32.2,2.49,18.71,-0.5,6.0,18.57,33.83
133,电机,002823,凯中精密,48.0,32.0,24.69,2.5,14.75,-0.4,11.4,16.88,5.21
134,有色金属,688257,新锐股份,43.0,43.0,23.25,1.96,17.02,0.0,19.7,11.39,32.55
135,有色金属,600338,西藏珠峰,108.0,108.0,21.33,2.85,11.76,-2.3,13.7,26.45,10.22
136,有色金属,000612,焦作万方,105.0,105.0,16.29,1.68,8.82,-1.8,13.2,33.43,40.22
137,有色金属,600595,中孚实业,190.0,190.0,20.66,1.21,4.75,-1.9,16.7,25.33,67.84
138,有色金属,000758,中色股份,127.0,126.0,12.81,2.17,6.37,0.2,26.4,36.99,30.27
139,有色金属,600961,株冶集团,128.0,90.0,11.54,4.11,11.91,0.3,7.9,7.39,51.33
140,有色金属,300697,电工合金,64.0,49.0,37.33,5.69,14.86,-1.1,23.9,34.24,55.44
141,有色金属,600888,新疆众和,101.0,101.0,11.36,0.92,7.17,-0.7,7.2,9.3,4.98
142,有色金属,000060,中金岭南,184.0,184.0,16.8,1.32,4.91,-2.1,8.4,7.68,6.74
143,有色金属,002978,安宁股份,146.0,114.0,15.81,1.79,30.85,-0.1,-4.2,2.94,10.49
144,有色金属,600361,创新新材,171.0,61.0,20.64,1.6,4.16,-1.3,5.9,10.93,9.76
145,有色金属,002996,顺博合金,53.0,33.0,11.28,1.68,7.86,-0.3,0.8,29.49,19.27
146,有色金属,601677,明泰铝业,159.0,156.0,9.05,0.91,12.8,-3.3,4.8,9.68,7.93
147,有色金属,601702,华峰铝业,163.0,163.0,15.3,2.96,16.32,0.2,2.3,4.75,-9.43
148,有色金属,600531,豫光金铅,90.0,90.0,9.79,1.64,8.22,-2.4,9.6,21.06,32.58
149,有色金属,603527,众源新材,35.0,35.0,12.3,1.75,11.19,-1.6,10.8,25.45,18.66
150,有色金属,601137,博威合金,150.0,149.0,11.81,1.81,18.44,-1.5,5.0,13.27,-6.87
151,有色金属,603132,金徽股份,127.0,127.0,33.9,4.11,13.01,0.0,6.8,17.52,18.17
152,有色金属,002171,楚江新材,138.0,137.0,26.16,1.8,9.14,-0.1,-3.3,1.56,11.46
153,有色金属,603271,永杰新材,73.0,14.0,24.01,2.78,36.96,-0.3,3.3,-3.72,82.25
154,有色金属,003038,鑫铂股份,44.0,30.0,31.78,1.48,18.18,-1.8,-9.5,0.39,10.99
155,有色金属,600490,鹏欣资源,100.0,90.0,23.31,1.62,4.54,-2.3,1.6,-11.15,37.99
156,有色金属,000688,国城矿业,155.0,155.0,6.33,4.45,13.77,-0.8,8.5,22.29,15.81
157,有色金属,002540,亚太科技,75.0,52.0,20.06,1.41,6.03,-0.5,5.4,3.43,1.17
158,有色金属,601609,金田股份,124.0,124.0,20.59,1.46,8.36,-2.2,22.9,27.83,44.39
159,有色金属,688786,悦安新材,33.0,33.0,49.52,4.78,23.19,0.2,3.1,18.92,14.12
160,有色金属,603876,鼎胜新材,87.0,87.0,25.44,1.24,9.32,-1.7,5.3,14.78,6.03
161,有色金属,000751,锌业股份,57.0,49.0,49.78,1.58,3.51,0.2,12.9,24.91,24.91
162,有色金属,688231,隆达股份,47.0,24.0,40.98,1.72,18.95,-0.3,11.1,24.51,33.92
163,化学原料,831304,迪尔化工,24.0,12.0,42.97,5.04,15.06,-0.4,0.7,2.73,18.3
164,化学原料,603213,镇洋发展,62.0,62.0,46.75,3.36,14.0,0.1,38.1,52.67,65.68
165,化学原料,603113,金能科技,61.0,61.0,20.21,0.73,7.24,-0.6,5.5,36.35,31.4
166,化学原料,603067,振华股份,104.0,104.0,22.12,3.27,14.61,0.3,-2.5,6.25,63.97
167,化学原料,601568,北元集团,173.0,173.0,49.32,1.53,4.36,-0.1,5.8,10.38,6.34
168,化学原料,000990,诚志股份,94.0,94.0,28.01,0.53,7.74,-0.6,-0.1,3.06,0.52
169,化学原料,603310,巍华新材,64.0,13.0,47.98,1.65,18.61,-1.0,-3.6,9.21,2.53
170,化学原料,301149,隆华新材,52.0,31.0,22.81,2.68,12.12,-0.8,3.0,15.76,23.55
171,化学原料,600727,鲁北化工,42.0,42.0,29.21,1.33,7.96,-1.3,5.9,-4.78,8.89
172,化学原料,301395,仁信新材,29.0,16.0,33.29,1.86,11.85,-0.5,6.2,20.18,29.37
173,化学原料,603299,苏盐井神,78.0,77.0,12.04,1.32,9.95,-0.3,7.0,-3.3,-7.01
174,化学原料,600367,红星发展,53.0,50.0,45.04,2.2,15.48,-2.4,15.7,13.91,34.38
175,化学原料,601678,滨化股份,92.0,90.0,23.84,0.8,4.45,-1.3,6.5,9.88,19.62
176,化学原料,600623,华谊集团,184.0,162.0,32.39,0.82,8.68,-0.2,22.3,27.84,27.27
177,化学原料,301059,金三江,28.0,25.0,45.14,4.9,12.05,-0.1,8.5,18.95,-0.66
178,化学原料,002125,湘潭电化,86.0,86.0,45.45,2.92,13.67,-9.0,35.5,43.74,37.8
179,化学原料,600746,江苏索普,96.0,96.0,41.94,1.78,8.2,-1.1,1.0,-14.94,17.82
180,化学原料,601065,江盐集团,54.0,35.0,18.22,1.26,8.47,-0.3,3.7,3.04,-0.94
181,化学原料,001358,兴欣新材,29.0,12.0,41.59,2.08,23.62,-0.3,-4.3,9.76,8.45
182,化学原料,002145,中核钛白,163.0,160.0,30.38,1.34,4.28,-1.5,0.7,4.39,1.42
183,化学原料,002469,三维化学,56.0,54.0,27.01,2.15,8.58,-1.3,0.7,8.61,22.57
184,化学原料,003017,大洋生物,23.0,19.0,19.71,2.19,27.54,-0.3,12.2,27.03,50.33
185,化学原料,603062,麦加芯彩,52.0,18.0,25.92,2.6,48.14,0.3,10.9,5.25,37.82
186,化学原料,002748,世龙实业,24.0,24.0,24.75,1.76,9.97,-0.6,7.1,19.83,23.54
187,化学原料,600618,氯碱化工,122.0,79.0,13.2,1.41,10.57,-0.3,11.3,13.9,7.2
188,化学原料,603004,鼎龙科技,52.0,13.0,36.31,2.64,22.18,-1.1,-1.4,18.61,8.73
189,化学原料,002895,川恒股份,152.0,149.0,18.75,2.31,25.05,-0.1,7.6,18.22,7.05
190,化学原料,301065,本立科技,26.0,21.0,42.42,1.99,24.4,-0.3,4.2,13.38,31.47
191,化学原料,688267,中触媒,50.0,27.0,30.94,1.86,28.6,-2.3,10.0,18.87,23.49
192,煤炭行业,601666,平煤股份,198.0,197.0,32.54,0.88,7.98,0.3,3.8,1.53,-15.56
193,煤炭行业,600758,辽宁能源,53.0,53.0,14.15,0.94,4.04,-1.2,5.5,13.17,17.44
194,煤炭行业,600997,开滦股份,98.0,98.0,36.35,0.7,6.16,-0.2,6.0,-1.6,-5.23
195,煤炭行业,600508,上海能源,88.0,88.0,20.97,0.69,12.14,-0.5,7.8,7.53,-6.83
196,煤炭行业,600546,山煤国际,182.0,182.0,17.81,1.17,9.16,-1.7,4.2,-2.86,-17.77
197,煤炭行业,601101,昊华能源,103.0,103.0,9.32,0.88,7.16,-0.8,4.8,9.82,-7.85
198,煤炭行业,601918,新集能源,172.0,172.0,8.1,1.07,6.65,1.9,-0.3,-6.99,-7.38
199,化肥行业,002545,东方铁塔,127.0,116.0,15.44,1.45,10.22,-1.5,24.6,36.63,51.86
200,化肥行业,002556,辉隆股份,57.0,57.0,17.49,1.62,6.05,-3.7,-10.9,11.21,12.45
201,化肥行业,002539,云图控股,126.0,92.0,12.41,1.42,10.43,-1.9,17.9,36.7,36.88
202,化肥行业,000912,泸天化,73.0,73.0,49.6,1.14,4.66,-0.4,-1.5,-0.43,6.39
203,化肥行业,000902,新洋丰,179.0,163.0,8.71,1.68,14.28,-1.0,7.4,5.0,12.09
204,化肥行业,002588,史丹利,104.0,78.0,9.06,1.53,9.07,-0.1,2.3,10.88,27.39
205,化肥行业,002538,司尔特,47.0,47.0,30.81,0.89,5.47,-0.6,7.0,-6.66,-0.55
206,化肥行业,002999,天禾股份,25.0,25.0,43.86,2.12,7.2,0.1,4.0,21.62,24.14
207,化肥行业,002170,芭田股份,99.0,81.0,14.53,3.18,10.29,-2.6,4.7,7.97,21.78
208,化肥行业,300387,富邦科技,27.0,27.0,29.31,1.98,9.38,-0.9,8.6,9.07,18.28
209,化肥行业,300505,川金诺,55.0,43.0,19.05,2.17,19.97,-6.0,12.5,18.31,41.63
210,装修建材,002398,垒知集团,41.0,34.0,27.39,1.15,5.81,1.6,21.5,28.26,34.8
211,装修建材,300737,科顺股份,60.0,48.0,37.13,1.32,5.42,0.1,13.2,19.38,13.63
212,装修建材,002225,濮耐股份,62.0,51.0,28.36,1.83,6.16,1.6,26.5,17.78,25.2
213,装修建材,603856,东宏股份,37.0,34.0,21.63,1.43,13.14,-1.7,15.8,21.11,20.88
214,装修建材,002392,北京利尔,83.0,79.0,16.31,1.51,6.93,-1.5,13.2,28.57,47.76
215,装修建材,301429,森泰股份,23.0,9.0,31.31,1.74,19.36,-0.1,7.9,19.43,27.37
216,装修建材,002088,鲁阳节能,56.0,55.0,23.16,2.19,10.84,-0.1,-3.9,-9.82,-9.59
217,装修建材,002372,伟星新材,171.0,158.0,37.67,3.87,10.76,1.1,-2.9,-10.71,-11.37
218,装修建材,002066,瑞泰科技,30.0,29.0,44.89,4.11,12.6,-0.7,8.2,18.87,12.7
219,装修建材,600337,美克家居,31.0,31.0,7.33,1.08,2.15,-0.7,-5.7,18.78,16.85
220,装修建材,001216,华瓷股份,35.0,35.0,17.59,2.11,14.06,-0.2,8.2,18.35,13.85
221,装修建材,002043,兔 宝 宝,84.0,74.0,20.73,2.9,10.08,0.5,0.3,-7.18,-12.8
222,装修建材,002790,瑞尔特,32.0,20.0,36.86,1.53,7.58,-0.3,4.6,7.52,6.76
223,装修建材,603600,永艺股份,36.0,33.0,15.65,1.63,10.88,-0.3,0.9,14.05,-6.13
224,装修建材,603610,麒盛科技,45.0,45.0,25.04,1.46,12.62,-1.1,3.7,28.91,0.88
225,装修建材,603313,梦百合,50.0,50.0,21.09,1.34,8.68,0.4,1.3,24.36,29.55
226,装修建材,603326,我乐家居,29.0,29.0,17.77,2.6,8.94,-1.1,6.8,5.05,59.07
227,装修建材,603180,金牌家居,30.0,30.0,21.78,1.11,19.71,-0.3,0.2,9.62,-4.41
228,装修建材,001238,浙江正特,44.0,13.0,26.92,3.95,39.7,-0.2,5.1,39.74,46.87
229,装修建材,603661,恒林股份,41.0,41.0,19.54,1.11,29.15,0.1,5.9,13.16,-2.57
230,装修建材,603801,志邦家居,45.0,45.0,26.53,1.4,10.28,0.2,3.7,-8.46,-15.81
231,装修建材,603008,喜临门,60.0,60.0,21.18,1.65,16.22,-1.4,-0.1,3.05,-0.12
232,装修建材,603137,恒尚节能,28.0,11.0,14.67,2.24,15.25,1.6,11.0,22.98,44.96
233,塑料制品,301161,唯万密封,36.0,16.0,35.83,3.64,29.59,0.8,36.0,49.75,38.99
234,塑料制品,301538,骏鼎达,51.0,20.0,26.9,3.95,64.62,-0.1,20.2,35.9,18.31
235,塑料制品,300644,南京聚隆,40.0,32.0,32.94,4.41,36.58,0.6,39.1,65.67,69.27
236,塑料制品,603181,皇马科技,82.0,82.0,20.25,2.66,14.0,0.5,13.4,19.86,23.67
237,塑料制品,688026,洁特生物,26.0,26.0,39.46,2.44,18.51,-0.0,16.0,31.65,45.06
238,塑料制品,301019,宁波色母,30.0,20.0,29.8,2.92,17.83,-1.0,5.4,20.64,7.73
239,塑料制品,003011,海象新材,20.0,15.0,20.18,1.42,19.4,-0.3,8.7,36.04,30.2
240,塑料制品,688219,会通股份,59.0,59.0,29.95,2.14,11.72,-1.7,-2.7,6.55,15.92
241,塑料制品,002108,沧州明珠,63.0,63.0,32.84,1.28,3.81,-3.4,12.7,9.48,9.17
242,塑料制品,300230,永利股份,41.0,32.0,30.71,1.33,5.08,-1.4,-1.0,19.53,15.72
243,塑料制品,603221,爱丽家居,28.0,28.0,31.94,1.8,11.58,-0.2,4.1,12.76,29.39
244,塑料制品,601208,东材科技,139.0,139.0,37.94,3.23,15.55,4.2,68.7,77.11,109.01
245,塑料制品,832089,禾昌聚合,25.0,16.0,18.59,2.21,16.7,-0.6,0.5,6.91,49.51
246,塑料制品,301131,聚赛龙,23.0,15.0,35.85,2.72,47.41,-0.2,4.7,33.02,39.07
247,塑料制品,001378,德冠新材,31.0,16.0,35.11,1.67,23.29,-0.1,6.2,13.22,3.65
248,塑料制品,301591,肯特股份,35.0,14.0,41.03,4.08,42.14,-0.3,10.1,29.86,10.98
249,塑料制品,002825,纳尔股份,37.0,28.0,13.31,2.37,10.72,-0.8,3.0,14.16,39.22
250,塑料制品,300218,安利股份,33.0,33.0,18.0,2.35,15.4,-0.7,1.9,16.93,1.65
251,塑料制品,002395,双象股份,51.0,51.0,18.7,3.67,18.99,-1.7,-0.6,16.5,16.08
252,塑料制品,300717,华信新材,19.0,19.0,30.25,2.75,18.71,-0.3,8.5,23.42,36.27
253,塑料制品,301356,天振股份,39.0,10.0,35.38,1.31,18.0,-0.1,4.0,24.91,14.21
254,塑料制品,300610,晨化股份,26.0,20.0,24.29,2.3,12.21,-0.9,10.1,20.3,24.59
255,塑料制品,300596,利安隆,67.0,65.0,15.44,1.49,29.03,-0.7,2.9,3.09,-3.65
256,塑料制品,002324,普利特,136.0,95.0,31.27,3.12,12.26,-0.5,16.9,24.09,29.32
