,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,收盘价,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
80,化学制药,836547,无锡晶海,20.0,9.0,25.9,2.97,25.76,-0.1,1.5,25.05,65.22
81,化学制药,832735,德源药业,43.0,38.0,23.33,3.88,37.4,-2.1,-4.0,4.85,79.32
82,化学制药,688513,苑东生物,97.0,97.0,40.0,3.61,55.61,0.7,37.5,67.03,84.85
83,化学制药,300401,花园生物,89.0,88.0,23.13,2.9,16.64,-1.3,21.5,10.64,12.92
84,化学制药,688076,ST诺泰,144.0,144.0,23.51,5.13,46.0,-0.8,18.5,21.78,24.38
85,化学制药,830946,森萱医药,51.0,51.0,43.89,4.39,12.1,-0.2,1.1,23.99,37.72
86,化学制药,688131,皓元医药,122.0,122.0,48.75,4.34,58.4,0.4,28.8,45.57,61.74
87,化学制药,430017,星昊医药,26.0,26.0,26.26,1.7,22.08,-1.3,-4.5,26.32,57.51
88,农药兽药,002942,新农股份,33.0,29.0,19.78,2.84,19.25,0.4,8.3,33.46,53.26
89,农药兽药,603639,海利尔,54.0,54.0,12.76,1.59,14.32,-0.8,-1.4,30.17,32.35
90,农药兽药,603599,广信股份,113.0,113.0,17.51,1.17,11.96,-0.9,5.2,16.01,5.18
91,农药兽药,001231,农心科技,22.0,8.0,29.29,2.23,20.9,-0.1,5.7,19.34,29.06
92,农药兽药,002258,利尔化学,101.0,101.0,16.55,1.31,12.32,-2.1,8.7,24.0,56.88
93,农药兽药,600201,生物股份,100.0,100.0,32.85,1.91,8.77,-0.4,15.2,30.0,31.33
94,农药兽药,002734,利民股份,84.0,76.0,19.4,2.64,18.64,-15.1,-17.1,38.83,146.37
95,农药兽药,870656,海昇药业,19.0,5.0,36.27,2.98,18.89,-0.2,0.9,15.0,56.68
96,农药兽药,603810,丰山集团,27.0,27.0,41.83,1.82,16.34,-0.6,1.9,17.76,83.41
97,农药兽药,603566,普莱柯,53.0,53.0,24.84,2.07,14.99,-1.0,7.8,14.12,22.9
98,农药兽药,002688,金河生物,55.0,54.0,27.02,2.48,7.11,-1.1,12.1,16.42,63.84
99,农药兽药,603970,中农立华,39.0,39.0,18.22,2.7,14.59,-0.6,2.8,15.21,6.33
100,农药兽药,301665,泰禾股份,138.0,11.0,43.82,4.15,30.53,-1.9,-8.5,12.88,209.93
101,农药兽药,002250,联化科技,95.0,94.0,47.52,1.47,10.35,-19.2,-21.1,60.03,88.89
102,农药兽药,600195,中牧股份,81.0,81.0,31.47,1.45,7.88,0.1,9.7,16.37,17.94
103,农药兽药,300796,贝斯美,39.0,39.0,37.67,2.26,10.84,-2.7,-1.9,14.11,6.17
104,农药兽药,002496,*ST辉丰,26.0,20.0,41.4,1.93,1.72,-0.4,1.2,31.3,-7.53
105,农药兽药,002004,华邦健康,89.0,84.0,12.0,0.93,4.47,-0.5,6.7,10.1,-1.11
106,农药兽药,688526,科前生物,81.0,81.0,18.59,2.08,17.31,-0.3,11.7,6.6,24.6
107,农药兽药,603585,苏利股份,36.0,36.0,26.6,1.49,19.48,-1.6,-18.9,26.74,62.32
108,农药兽药,300871,回盛生物,45.0,45.0,25.29,2.32,22.31,-1.0,6.6,1.74,123.62
109,农药兽药,000553,安道麦A,173.0,162.0,28.63,0.9,7.47,-0.3,1.6,22.0,11.23
110,农药兽药,600389,江山股份,98.0,98.0,15.72,2.55,22.85,0.9,21.0,39.07,58.26
111,农药兽药,300119,瑞普生物,101.0,73.0,21.81,2.28,21.92,0.5,9.2,6.09,20.41
112,农药兽药,002749,国光股份,73.0,66.0,23.11,3.82,15.7,-0.4,2.9,4.14,14.39
113,农药兽药,600731,湖南海利,47.0,47.0,20.75,1.51,8.48,1.2,27.9,33.92,52.91
114,农药兽药,301035,润丰股份,182.0,182.0,17.74,2.67,65.48,0.1,12.2,24.53,34.28
115,农药兽药,600226,亨通股份,81.0,81.0,29.07,2.34,2.77,-3.2,3.0,-5.52,7.45
116,农药兽药,605033,美邦股份,30.0,30.0,24.84,2.61,22.3,-1.4,-2.8,33.64,84.49
117,农药兽药,002215,诺 普 信,118.0,92.0,4.69,2.86,11.85,-1.9,6.9,25.29,7.44
118,农药兽药,300804,广康生化,33.0,12.0,48.61,2.48,45.86,-3.8,-22.5,79.12,99.29
119,塑料制品,301591,肯特股份,40.0,16.0,45.73,4.54,44.31,0.1,19.0,16.44,23.68
120,塑料制品,601208,东材科技,152.0,152.0,41.36,3.52,16.19,3.7,79.1,91.53,127.82
121,塑料制品,300644,南京聚隆,37.0,29.0,30.21,4.03,32.15,-0.7,29.5,28.6,55.21
122,塑料制品,301161,唯万密封,35.0,16.0,35.43,3.6,28.11,-1.4,29.1,42.38,37.44
123,塑料制品,002768,国恩股份,99.0,65.0,22.31,2.0,35.36,-0.1,38.0,43.58,60.26
124,塑料制品,301131,聚赛龙,23.0,15.0,36.01,2.73,46.35,-0.1,3.7,4.75,39.72
125,塑料制品,688087,英科再生,54.0,52.0,18.79,2.02,27.22,-0.9,9.9,22.61,-7.67
126,塑料制品,603266,天龙股份,45.0,45.0,44.09,2.99,22.32,1.0,22.1,15.66,42.37
127,塑料制品,688219,会通股份,66.0,66.0,33.47,2.38,11.87,-1.6,-7.0,-3.44,19.29
128,塑料制品,002632,道明光学,58.0,54.0,28.26,2.78,9.18,-1.2,5.4,12.99,6.16
129,塑料制品,002825,纳尔股份,35.0,27.0,12.87,2.29,10.25,-1.4,1.6,10.79,34.68
130,塑料制品,301356,天振股份,39.0,10.0,35.81,1.32,18.05,-0.0,4.7,19.01,15.61
131,塑料制品,002324,普利特,137.0,95.0,31.33,3.12,12.18,-1.1,20.4,17.96,29.54
132,塑料制品,300596,利安隆,70.0,68.0,16.1,1.55,30.05,-1.0,4.6,9.2,0.46
133,塑料制品,301019,宁波色母,29.0,19.0,28.63,2.81,17.06,-1.0,3.2,10.44,3.5
134,塑料制品,300230,永利股份,42.0,32.0,31.01,1.34,5.11,-1.3,3.4,21.56,16.86
135,塑料制品,001378,德冠新材,31.0,16.0,35.13,1.67,23.22,-0.2,6.2,12.78,3.69
136,塑料制品,002395,双象股份,51.0,51.0,18.62,3.65,18.85,-0.8,8.9,13.3,15.59
137,塑料制品,301196,唯科科技,103.0,102.0,33.19,3.28,81.8,0.2,29.2,18.18,154.2
138,塑料制品,301003,江苏博云,32.0,24.0,24.6,2.9,32.5,-1.0,13.2,26.91,60.07
139,塑料制品,603150,万朗磁塑,29.0,29.0,19.05,1.77,33.48,-1.0,3.7,11.78,27.18
140,塑料制品,301538,骏鼎达,49.0,20.0,26.25,3.85,63.08,0.3,17.6,31.19,15.43
141,塑料制品,300717,华信新材,20.0,19.0,30.69,2.79,19.0,-0.3,9.4,20.66,38.24
142,塑料制品,003011,海象新材,20.0,16.0,20.66,1.45,19.9,-0.2,11.7,30.57,33.29
143,塑料制品,832089,禾昌聚合,25.0,16.0,18.64,2.22,16.8,-1.0,-1.9,3.4,49.96
144,塑料制品,300610,晨化股份,26.0,20.0,24.15,2.29,12.18,-0.8,13.8,16.51,23.88
145,塑料制品,003018,金富科技,31.0,16.0,30.83,2.06,12.17,-0.3,8.3,10.69,35.16
146,塑料制品,002108,沧州明珠,63.0,62.0,32.41,1.26,3.78,-4.0,14.5,12.57,7.74
147,塑料制品,301323,新莱福,48.0,31.0,39.67,2.33,46.36,-1.3,-6.9,20.63,17.01
148,塑料制品,603181,皇马科技,77.0,77.0,19.03,2.5,13.24,0.4,11.4,11.53,16.25
149,塑料制品,603221,爱丽家居,28.0,27.0,31.03,1.75,11.34,-0.2,5.5,7.04,25.7
150,塑料制品,300218,安利股份,35.0,35.0,18.75,2.45,16.2,-0.1,10.8,19.7,5.87
151,塑料制品,688026,洁特生物,26.0,26.0,40.2,2.48,19.3,0.0,22.0,33.29,47.81
152,塑料制品,001368,通达创智,29.0,8.0,25.35,2.08,26.04,0.0,11.4,14.42,34.05
153,航天航空,002985,北摩高科,99.0,59.0,46.23,3.91,29.22,-0.9,5.9,13.17,27.68
154,航天航空,688685,迈信林,79.0,79.0,48.73,10.2,53.7,-0.2,-0.5,-14.07,64.34
155,航天航空,300900,广联航空,63.0,47.0,34.26,4.9,21.01,-3.3,-6.8,7.29,-3.68
156,航天航空,688239,航宇科技,70.0,70.0,41.01,3.77,36.4,-1.2,16.7,18.59,28.22
157,航天航空,688510,航亚科技,59.0,59.0,48.35,5.26,22.86,-3.7,3.7,30.16,33.33
158,航天航空,300775,三角防务,148.0,144.0,28.8,2.59,27.19,-4.6,13.3,11.4,9.42
159,消费电子,301606,绿联科技,198.0,105.0,32.98,7.06,45.9,-0.7,-10.8,26.74,28.44
160,消费电子,300812,易天股份,33.0,22.0,40.59,4.13,22.4,-0.7,5.6,18.41,5.63
161,消费电子,605277,新亚电子,80.0,78.0,42.5,5.45,24.01,0.9,56.3,60.49,77.51
162,消费电子,002055,得润电子,46.0,45.0,35.73,3.32,7.35,-3.6,12.6,42.48,5.28
163,消费电子,300976,达瑞电子,68.0,44.0,29.82,2.03,50.5,-0.6,11.8,25.82,6.15
164,消费电子,002866,传艺科技,53.0,33.0,34.22,2.61,18.23,0.0,6.4,21.29,14.09
165,消费电子,002925,盈趣科技,136.0,129.0,44.3,3.02,17.26,-0.5,6.2,17.09,13.66
166,消费电子,300679,电连技术,196.0,165.0,39.66,4.03,45.64,1.4,5.6,0.11,-22.27
167,消费电子,300279,和晶科技,36.0,33.0,23.24,3.53,7.23,-0.9,10.4,14.44,20.3
168,消费电子,301318,维海德,47.0,20.0,27.52,2.55,34.19,-0.6,8.0,18.7,18.22
169,消费电子,301503,智迪科技,32.0,13.0,29.41,3.1,40.09,-0.0,11.4,14.19,19.99
170,消费电子,300951,博硕科技,57.0,51.0,27.13,2.5,33.26,-0.9,6.8,24.16,14.31
171,消费电子,603380,易德龙,45.0,45.0,27.22,3.28,28.22,-0.6,21.2,29.04,18.17
172,消费电子,603890,春秋电子,54.0,54.0,33.67,1.95,12.32,-2.0,9.3,13.92,6.55
173,消费电子,002993,奥海科技,109.0,95.0,21.94,2.29,39.56,-0.9,5.2,14.13,-1.15
174,消费电子,001308,康冠科技,167.0,57.0,19.46,2.14,23.81,-0.0,9.7,17.59,-12.66
175,消费电子,300843,胜蓝股份,51.0,49.0,42.1,3.32,30.97,-0.9,7.6,12.6,-11.1
176,消费电子,300684,中石科技,81.0,55.0,32.95,4.28,27.13,-0.0,21.9,20.28,24.7
177,消费电子,603341,龙旗科技,188.0,107.0,30.57,3.35,40.14,-1.2,2.5,1.57,-13.21
178,消费电子,003028,振邦智能,46.0,22.0,38.44,2.65,31.74,-0.4,7.0,6.2,16.42
179,消费电子,002139,拓邦股份,179.0,153.0,22.69,2.62,14.35,-0.9,10.9,5.99,5.83
180,消费电子,002937,兴瑞科技,51.0,51.0,31.72,3.45,17.19,-0.4,8.0,7.81,3.13
181,消费电子,002351,漫步者,119.0,70.0,29.22,4.47,13.52,-0.0,5.5,6.93,-17.35
182,消费电子,002947,恒铭达,88.0,66.0,20.38,2.83,34.95,1.2,-0.1,12.7,5.13
183,消费电子,002981,朝阳科技,37.0,33.0,44.05,3.66,28.0,0.4,9.9,27.29,19.56
184,消费电子,300916,朗特智能,50.0,32.0,41.64,3.85,35.79,0.9,28.9,32.11,17.74
185,通信设备,002296,辉煌科技,46.0,41.0,12.04,1.97,11.7,-1.8,7.2,10.91,22.68
186,通信设备,002491,通鼎互联,61.0,58.0,11.54,2.27,4.93,-1.7,-12.1,17.9,-3.89
187,通信设备,688080,映翰通,35.0,35.0,39.71,3.36,48.07,-0.6,3.2,16.46,46.39
188,通信设备,600105,永鼎股份,137.0,137.0,11.79,4.14,9.58,-7.0,12.3,50.08,90.43
189,通信设备,688100,威胜信息,170.0,170.0,30.52,5.38,35.81,-0.5,8.2,-4.47,-3.03
190,电池,002245,蔚蓝锂芯,168.0,158.0,29.57,2.4,14.13,-0.0,18.3,17.24,36.88
191,电池,688155,先惠技术,70.0,70.0,30.19,3.52,55.56,-0.5,10.0,44.15,49.02
192,电池,301222,浙江恒威,30.0,9.0,36.36,2.17,29.68,-0.6,8.1,19.53,19.01
193,电池,002580,圣阳股份,63.0,62.0,25.76,2.81,13.67,-4.4,1.3,18.9,63.27
194,电池,000049,德赛电池,90.0,90.0,46.06,1.38,23.19,-0.6,8.1,12.72,0.56
195,电池,688006,杭可科技,124.0,124.0,26.68,2.37,20.41,-0.6,9.0,21.56,15.39
196,电池,603031,安孚科技,59.0,59.0,27.64,3.11,27.83,-1.5,1.1,8.06,-1.62
197,电池,836239,长虹能源,64.0,24.0,27.61,7.11,35.05,-0.4,7.4,9.45,75.11
198,电池,833523,德瑞锂电,26.0,21.0,19.17,4.39,26.06,0.2,2.6,2.16,31.89
199,电池,601311,骆驼股份,110.0,110.0,11.6,1.16,9.41,-0.6,15.5,15.84,17.0
200,汽车零部件,837663,明阳科技,33.0,16.0,42.06,9.33,21.75,0.0,6.4,18.66,131.05
201,汽车零部件,301119,正强股份,44.0,36.0,29.16,4.57,39.42,-0.5,2.3,11.86,41.81
202,汽车零部件,605333,沪光股份,142.0,142.0,38.02,6.39,30.42,0.1,15.2,13.0,0.06
203,汽车零部件,603758,秦安股份,63.0,63.0,47.73,2.58,13.6,-0.7,5.6,19.21,79.05
204,汽车零部件,002048,宁波华翔,165.0,144.0,16.15,1.44,19.39,2.4,28.4,30.28,67.16
205,汽车零部件,001311,多利科技,70.0,18.0,18.47,1.57,21.69,-0.4,8.2,13.46,17.34
206,汽车零部件,002592,ST八菱,20.0,19.0,10.84,2.19,6.87,-0.4,11.9,32.23,49.27
207,汽车零部件,603040,新坐标,68.0,67.0,25.29,5.01,47.8,2.9,28.5,60.08,122.91
208,汽车零部件,301186,超达装备,37.0,35.0,37.37,2.52,45.45,-0.3,7.8,18.64,18.3
209,汽车零部件,301397,溯联股份,46.0,21.0,34.27,2.43,28.81,-0.6,10.8,14.51,53.46
210,汽车零部件,003033,征和工业,36.0,36.0,16.92,2.87,43.54,-0.2,7.1,7.4,69.15
211,汽车零部件,873690,捷众科技,17.0,11.0,31.63,3.16,25.25,-0.1,3.1,13.91,47.26
212,汽车零部件,301160,翔楼新材,69.0,45.0,32.86,4.19,58.08,-0.1,9.4,-18.35,55.06
213,汽车零部件,603201,常润股份,32.0,13.0,15.26,1.96,16.4,-0.2,12.2,21.94,21.67
214,汽车零部件,002284,亚太股份,84.0,83.0,21.01,2.83,11.18,-1.2,4.9,4.98,48.11
215,汽车零部件,605319,无锡振华,78.0,67.0,20.63,3.2,30.7,-1.5,-5.7,0.74,51.02
216,汽车零部件,002863,今飞凯达,32.0,32.0,31.62,1.15,5.27,-0.6,9.1,13.83,15.8
217,汽车零部件,002553,南方精工,87.0,63.0,23.86,7.13,24.75,-4.2,14.0,27.35,96.71
218,汽车零部件,603409,汇通控股,44.0,11.0,38.23,3.17,34.83,-0.2,4.3,3.58,48.9
219,汽车零部件,605088,冠盛股份,82.0,81.0,24.41,3.05,42.37,1.2,21.3,26.97,75.2
220,汽车零部件,603306,华懋科技,151.0,151.0,43.62,5.26,45.27,-1.1,14.7,37.76,45.37
221,汽车零部件,688280,精进电动-UW,45.0,40.0,23.08,7.12,7.5,-0.1,10.0,30.41,72.89
222,汽车零部件,600523,贵航股份,63.0,63.0,41.21,2.08,15.49,-1.3,11.0,35.55,32.91
223,汽车零部件,603089,正裕工业,34.0,34.0,28.33,2.51,14.1,0.5,21.9,39.26,60.77
224,汽车零部件,300304,云意电气,84.0,82.0,21.67,2.77,9.5,0.0,31.8,33.52,20.91
225,汽车零部件,603788,宁波高发,37.0,37.0,19.81,1.87,16.25,-0.7,3.1,13.01,25.06
226,汽车零部件,301298,东利机械,25.0,19.0,28.23,2.84,17.15,0.2,10.6,17.12,28.32
227,汽车零部件,600742,富维股份,79.0,79.0,19.95,0.94,10.54,0.3,14.4,16.43,25.06
228,汽车零部件,002434,万里扬,102.0,102.0,23.6,1.78,7.69,-1.6,12.6,10.09,27.05
229,汽车零部件,603013,亚普股份,113.0,113.0,21.92,2.68,21.92,0.1,30.5,40.01,50.92
230,汽车零部件,603926,铁流股份,29.0,28.0,27.09,1.74,12.17,0.1,5.9,23.74,42.61
231,汽车零部件,001282,三联锻造,45.0,16.0,37.57,2.9,20.15,-1.5,4.1,14.0,35.83
232,汽车零部件,301529,福赛科技,52.0,28.0,46.19,4.18,60.52,1.6,94.7,117.3,113.94
233,汽车零部件,002906,华阳集团,163.0,163.0,26.14,2.55,30.78,-2.9,-3.3,5.99,2.31
234,汽车零部件,605005,合兴股份,74.0,74.0,35.72,3.85,18.42,-0.7,2.0,19.39,15.09
235,汽车零部件,300375,鹏翎股份,39.0,26.0,41.82,1.72,5.1,-1.0,3.9,11.76,12.25
236,汽车零部件,301170,锡南科技,28.0,10.0,27.23,1.66,28.26,-0.3,9.7,17.78,25.64
237,汽车零部件,301181,标榜股份,30.0,10.0,24.36,2.18,26.22,-0.4,7.9,14.55,28.7
238,汽车零部件,002448,中原内配,52.0,43.0,11.8,1.49,8.85,-1.3,7.8,18.67,45.19
239,汽车零部件,605133,嵘泰股份,95.0,81.0,49.23,2.68,33.4,-2.3,14.2,26.96,86.76
240,汽车零部件,002283,天润工业,73.0,64.0,18.46,1.23,6.35,0.0,11.6,8.87,24.61
241,汽车零部件,301020,密封科技,34.0,34.0,31.58,3.61,23.03,-0.3,9.6,18.68,24.42
242,汽车零部件,301173,毓恬冠佳,40.0,8.0,49.38,2.91,45.25,-0.6,3.5,2.99,61.71
243,汽车零部件,688533,上声电子,44.0,44.0,40.54,2.91,27.1,-0.5,5.0,-6.94,-20.83
244,汽车零部件,688612,威迈斯,134.0,81.0,33.2,4.19,31.69,-2.2,19.3,36.0,37.23
245,汽车零部件,603239,浙江仙通,44.0,44.0,16.32,3.72,16.02,-0.6,6.4,22.75,21.45
246,汽车零部件,300816,艾可蓝,26.0,15.0,35.24,3.1,32.55,-0.6,-6.1,14.59,27.92
247,汽车零部件,300978,东箭科技,49.0,22.0,24.55,3.08,11.5,-0.2,7.8,14.94,8.97
248,汽车零部件,603586,金麒麟,35.0,35.0,11.71,1.56,17.88,-1.4,0.9,19.92,27.51
249,汽车零部件,002997,瑞鹄模具,82.0,82.0,18.03,3.51,38.99,-1.1,10.7,5.19,13.83
250,汽车零部件,603190,亚通精工,29.0,10.0,20.18,1.35,23.81,-0.7,0.4,17.59,7.43
251,汽车零部件,301552,科力装备,38.0,10.0,25.64,3.43,39.98,-0.2,10.0,13.7,-2.65
252,汽车零部件,603197,保隆科技,86.0,86.0,22.6,2.57,40.19,-0.1,9.7,9.19,8.19
253,汽车零部件,001319,铭科精技,39.0,33.0,39.16,3.05,27.25,-0.1,8.4,13.23,10.3
254,汽车零部件,600480,凌云股份,148.0,146.0,17.17,1.97,12.07,-0.1,7.3,-5.32,49.63
255,汽车零部件,603305,旭升集团,131.0,131.0,34.11,2.04,13.67,-0.4,6.7,12.12,7.2
256,汽车零部件,300863,卡倍亿,67.0,64.0,31.43,4.35,35.4,-1.4,4.4,14.92,11.48
